ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
SZ,SWZ,Eswatini,2020-06-19,2020-04-23,5,42,100,1511880.95413822,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2020-06-20,2020-04-23,2,43,102,1532342.98723007,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2020-06-22,2020-04-24,1,43,100,1498015.04991574,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2020-06-23,2020-04-24,1,44,101,1563484.13756754,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2020-06-25,2020-04-26,1,44,100,1548824.34898648,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2020-06-29,2020-04-26,1,45,101,1559953.0301041,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2021-03-06,2020-12-10,1,58,100,3969404.38927134,0,0,2,3,295194.213415684,1,174417.861185655,27,1064.60215053763,2,16,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2021-03-07,2020-12-11,1,58,100,4128725.65781444,0,0,2,3,295194.213415684,1,174417.861185655,27,1050.95340501792,2,16,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2021-03-09,2020-12-12,1,58,100,4144808.22389306,0,0,2,3,295194.213415684,1,174417.861185655,27,1050.95340501792,2,16,,,,,,,,,,,,,,,,,,,,,,,,
SZ,SWZ,Eswatini,2021-03-10,2020-12-12,1,59,101,4190017.19324977,0,0,2,3,295194.213415684,1,174417.861185655,27,1064.60215053763,2,16,,,,,,,,,,,,,,,,,,,,,,,,
