ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
CC,CCK,Cocos (Keeling) Islands,2020-12-19,2020-04-24,101,2,81,0.0594059405940594,0.0461002688546413,0.0291169375427246,0.000191531078306182,0.0396039603960396,0.0380348662281565,0.0226909028194832,0.000169638648006696,0.0684216192937123,0.0232471807797487,4,1,,,0.056834481260287,0.0452944237217857,0.0296174687321451,0.000196183325662098,0.0368704200758188,0.0368191632176359,0.0229851027450774,0.00017340989286188,0.0584184151906076,0.021673083960598,,,0.056834481260287
CC,CCK,Cocos (Keeling) Islands,2020-12-21,2020-04-25,100,1,81,0.06,0.046546565661405,0.0293043854652021,0.000192745500524317,0.04,0.0384072934108425,0.0228369814579529,0.000170717981237136,0.0646810825513396,0.0227670222097463,5,1,,,0.0567096377137283,0.0452490266049114,0.0296252971349937,0.000196294670589587,0.0367433862538667,0.0367579326910657,0.0229870835366173,0.000173493219175692,0.0580716625738594,0.0216146784953875,,,0.0567096377137283
CC,CCK,Cocos (Keeling) Islands,2020-12-23,2020-04-29,100,1,81,0.06,0.046546565661405,0.0295368119333564,0.00019425099292301,0.04,0.0384072934108425,0.023018111990442,0.00017205607484407,0.0653691791742262,0.023000759288507,5,1,,,0.0565835735120782,0.0452030661187682,0.0296326218250005,0.000196403197828552,0.0366152185300178,0.0366960614161196,0.0229886416905731,0.000173573926453367,0.0577240359082672,0.0215560043982239,,,0.0565835735120782
CC,CCK,Cocos (Keeling) Islands,2020-12-24,2020-05-03,100,2,80,0.06,0.046546565661405,0.0311504894216645,0.000204693066919758,0.04,0.0384072934108425,0.0242756549245318,0.000181339152630789,0.0653691791742262,0.023000759288507,5,1,,,0.0565201628072706,0.0451799044443103,0.0296360906626762,0.000196456337806348,0.0365507890313046,0.0366649246845987,0.0229892612041516,0.000173613247968071,0.0575500909786496,0.0215266005626781,,,0.0565201628072706
CC,CCK,Cocos (Keeling) Islands,2020-12-25,2020-05-04,100,1,80,0.05,0.042716424707947,0.0293272633503366,0.000197511424371127,0.03,0.0334344809563718,0.022541210288064,0.000173763229262019,0.0410102525631408,0.0185528769621605,5,1,,,0.0564565416619072,0.0451566377066617,0.0296394284550757,0.000196508695885072,0.0364861712340095,0.0366336746936228,0.0229897740830698,0.000173651857294764,0.0573761608189088,0.0214971700302963,,,0.0564565416619072
CC,CCK,Cocos (Keeling) Islands,2020-12-26,2020-05-06,100,1,80,0.05,0.042716424707947,0.0293120353720745,0.000197410416408373,0.03,0.0334344809563718,0.0225295059208284,0.000173674043711026,0.0414560161779575,0.0187501793606263,5,1,,,0.0563927412754615,0.0451332777658273,0.0296426339344244,0.000196560249343915,0.036421396418921,0.0366023269264804,0.0229901803251674,0.000173689737980771,0.057202320722482,0.0214677259515261,,,0.0563927412754615
CC,CCK,Cocos (Keeling) Islands,2021-05-25,2020-12-16,100,1,82,0.07,0.0500078962992033,0.0430039904763215,0.000224993788002499,0.05,0.042716424707947,0.0271987057571915,0.00018040446199292,0.0484612186360233,0.0109957914504329,14,2,2,1,0.0743301968497916,0.0513713898910879,0.0407600866322572,0.000201895428334937,0.054342310755314,0.0443736826557336,0.0273116358387638,0.000166029860018209,0.0591882003860129,0.0118801536794574,0.666666666666667,0.392315446312948,0.0743301968497916
CC,CCK,Cocos (Keeling) Islands,2021-05-26,2020-12-17,100,1,82,0.07,0.0500078962992033,0.0388875325151351,0.000203893884447185,0.05,0.042716424707947,0.0245951722802272,0.000163353816538392,0.0484612186360233,0.0109957914504329,14,2,2,2,0.0745267543934434,0.0514323629343194,0.0408077731575381,0.000201620902400991,0.0545418262180047,0.0444490376432003,0.0274105295315821,0.000166000637045898,0.0598407083048975,0.0119329136346944,0.5,0.387672109539197,0.0745267543934434
CC,CCK,Cocos (Keeling) Islands,2021-05-27,2020-12-19,100,1,82,0.07,0.0500078962992033,0.0377213530659701,0.000197899361976866,0.05,0.042716424707947,0.0238575995260107,0.000158514975992088,0.0484612186360233,0.0109957914504329,14,2,2,2,0.0747298560552657,0.0514952008856653,0.0408564988733896,0.000201333254126122,0.054748605329007,0.0445269967038157,0.0275125479466651,0.000165967746665315,0.0605269262733626,0.0119883125982047,0.5,0.38288984677004,0.0747298560552657
CC,CCK,Cocos (Keeling) Islands,2021-05-28,2020-12-21,100,2,82,0.07,0.0500078962992033,0.0371151496439268,0.000194780331177291,0.05,0.042716424707947,0.0234741944437721,0.000155998178041325,0.0484612186360233,0.0109957914504329,14,2,2,4,0.0749388934825517,0.0515596815848718,0.0409059449508255,0.000201031971598187,0.0549622067359089,0.0446073651880289,0.0276173475509564,0.000165930380727696,0.0612461362402831,0.0120462810400708,0.333333333333333,0.377973230154138,0.0749388934825517
CC,CCK,Cocos (Keeling) Islands,2021-05-29,2020-12-23,100,1,82,0.07,0.0500078962992033,0.0372147552434284,0.000195292959611409,0.05,0.042716424707947,0.0235371919322054,0.000156411783523763,0.0484612186360233,0.0109957914504329,13,2,2,5,0.0751530650879013,0.0516255189222487,0.0409557309540695,0.000200716627532988,0.0551820303461959,0.0446898852298086,0.0277244943381621,0.000165887655387171,0.0619970403954985,0.0121067021027945,0.285714285714286,0.372929463407821,0.0751530650879013
CC,CCK,Cocos (Keeling) Islands,2021-05-31,2020-12-24,100,1,82,0.08,0.0531724899927667,0.0474981116629348,0.000218813025131187,0.06,0.046546565661405,0.0338998215084515,0.000186170927576362,0.0505671424276609,0.011151107440126,13,2,3,5,0.0755922160299883,0.0517596541605215,0.0410543125009869,0.000200041311103997,0.0556372889452476,0.0448600758437435,0.0279435833077693,0.000165781438629082,0.0635865555588094,0.0122342605137812,0.375,0.362499583082993,0.0755922160299883
CC,CCK,Cocos (Keeling) Islands,2021-06-01,2020-12-26,100,3,81,0.08,0.0531724899927667,0.0420506191758144,0.000194270822578368,0.06,0.046546565661405,0.0300118980412515,0.000165150554357964,0.0799326395964953,0.0137180201026568,15,2,3,7,0.0758146940049799,0.0518270916881713,0.0411021246312269,0.000199681811524978,0.0558705201163792,0.0449468427865089,0.0280541849774188,0.000165716321437942,0.0644185150463061,0.0123008340395343,0.3,0.357146051859253,0.0758146940049799
