"date","ISO2","country","ISO3","population","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-06-29,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,100,1,0,0,3,100,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-07-01,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,3,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-07-02,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,2,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432,0
2020-07-03,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,2,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432,0
2020-07-04,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,2,0,2,0,0,4,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-05,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,4,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-06,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,5,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038,0.318997688453012,0.435719292679064,0
2020-07-07,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,5,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.377358490566038,0.318997688453012,0.435719292679064,0
2020-07-08,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,6,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-07-09,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-07-10,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-07-11,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-07-12,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-07-13,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,0,0,0,6,100,5,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0.377358490566038,0.318997688453012,0.435719292679064,0
2020-07-14,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-15,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-16,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-18,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-19,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-21,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-24,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-26,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-27,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-29,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,2,0,2,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-01,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-02,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-03,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-04,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,3,0,2,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,9,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-07,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-08,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-09,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-10,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-11,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,3,1,3,0,0,10,1,9,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0,0,0,0,0,0,0.00209643605870021,0,0.00620106590578278,0
2020-08-12,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,8,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-08-13,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0
2020-08-14,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737,0
2020-08-15,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,3,1,0,0,10,4,9,0,0,0,0,0,0,0.0566037735849057,0,0.118816597672831,0,0,0,0,0,0,0.00838574423480084,0.00020239494622651,0.0165690935233752,0
2020-08-16,"PM","Saint Pierre and Miquelon","SPM",5985,0,0,1,0,1,0,0,11,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754716981132075,0.000179041938736092,0.0149152976839054,0
2020-08-17,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,11,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00754716981132075,0.000179041938736092,0.0149152976839054,0
2020-08-18,"PM","Saint Pierre and Miquelon","SPM",5985,NA,NA,NA,NA,NA,0,0,10,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00838574423480084,0.00020239494622651,0.0165690935233752,0
