ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
RE,REU,Réunion,2020-08-05,2020-06-10,3,50,100,1675519.25848332,0,0,0,0,0,0,0,22,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-06,2020-06-16,5,47,100,1638073.47522513,0,0,0,0,0,0,0,24,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-07,2020-06-18,2,46,100,1649969.77594774,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-08,2020-06-20,2,45,100,1569560.99353378,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-09,2020-06-23,3,44,100,1556367.75467369,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-10,2020-06-25,2,44,101,1586341.43125325,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-12,2020-06-27,3,43,100,1412763.56715514,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-13,2020-06-30,3,42,100,1395490.43067332,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-14,2020-07-03,4,41,101,1587709.58979012,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-15,2020-07-06,5,39,100,1607541.88572416,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-16,2020-07-08,2,38,100,1609264.16570051,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-17,2020-07-09,2,38,100,1610757.08040486,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-18,2020-07-09,1,39,101,1650217.20444921,0,0,0,0,0,0,0,11,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
RE,REU,Réunion,2020-08-19,2020-07-12,4,37,100,1501290.20186103,0,0,0,0,0,0,0,8,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RE,REU,Réunion,2020-08-20,2020-07-13,3,37,100,1520055.28952077,0,0,0,0,0,0,0,8,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-21,2020-07-14,4,37,102,1547487.14978805,0,0,0,0,0,0,0,8,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-22,2020-07-15,2,37,100,1447505.4583865,0,0,0,0,0,0,0,9,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-23,2020-07-17,3,37,100,1412438.05427367,0,0,0,0,0,0,0,9,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-24,2020-07-17,3,38,103,1469397.00659591,0,0,0,0,0,0,0,10,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-25,2020-07-17,2,39,105,1486797.99286352,0,0,0,0,0,0,0,10,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-26,2020-07-17,1,40,106,1493194.8017876,0,0,0,0,0,0,0,10,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-27,2020-07-18,2,40,101,1430708.83457067,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-28,2020-07-18,1,41,102,1440227.27905595,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-29,2020-07-18,2,42,104,1460988.03734007,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-30,2020-07-20,4,41,102,1385583.53564164,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-08-31,2020-07-21,1,41,100,1351063.82264176,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-01,2020-07-22,1,41,100,1367681.91537647,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-02,2020-07-24,3,40,101,1380525.89486099,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-03,2020-07-24,1,41,102,1385435.27064631,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-04,2020-07-25,2,41,101,1394029.07220479,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-05,2020-07-25,1,42,102,1403596.92531038,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-06,2020-07-27,2,41,100,1432018.18677848,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-07,2020-07-28,4,41,101,1454428.78523894,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-08,2020-07-28,1,42,102,1482798.3103822,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-09,2020-07-30,4,41,101,1481338.40399046,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-10,2020-08-01,2,40,100,1488588.8561233,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-11,2020-08-01,2,41,102,1519650.88385305,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-13,2020-08-03,2,40,100,1578952.78853593,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-14,2020-08-04,2,40,101,1577630.29740945,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-15,2020-08-05,6,40,102,1558539.21481528,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-16,2020-08-06,2,40,101,1785559.96361483,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-17,2020-08-06,1,41,102,1796388.81199713,0,0,0,0,0,0,0,5,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-18,2020-08-06,2,42,104,1812958.63284793,0,0,0,0,0,0,0,6,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-19,2020-08-07,1,42,100,1761255.75901365,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-20,2020-08-08,2,42,100,1808953.57782217,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-21,2020-08-09,2,42,100,1813477.62255684,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-22,2020-08-10,3,42,100,1808055.52402627,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-23,2020-08-12,2,42,100,1827255.93543327,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-24,2020-08-12,2,43,102,1978494.34848723,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-25,2020-08-13,2,43,101,1983541.61548169,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-27,2020-08-14,4,43,102,2025528.41208812,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-28,2020-08-14,1,44,103,2039234.38992461,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RE,REU,Réunion,2020-09-29,2020-08-15,4,44,103,1874432.81934826,0,0,0,0,0,0,0,4,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
