ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
JE,JEY,Jersey,2020-06-26,2020-04-25,2,50,101,2010779.07591671,0,0,0,0,0,1,4013.51178870921,9,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-06-27,2020-05-04,3,48,100,1724400.70741217,0,0,0,0,0,1,4013.51178870921,8,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-06-28,2020-05-06,1,48,100,1621977.95307468,0,0,0,0,0,1,4013.51178870921,8,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-06-29,2020-05-06,1,49,101,1640554.38651342,0,0,0,0,0,1,4013.51178870921,8,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-06-30,2020-05-08,4,48,100,1658936.05275876,0,0,0,0,0,1,4013.51178870921,8,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-07-31,2020-06-11,3,48,100,2562494.57232371,0,0,3,3,32924.2531327179,3,32924.2531327179,58,2976.45933014354,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-01,2020-06-12,2,48,100,2555063.72964138,0,0,3,3,32924.2531327179,3,32924.2531327179,56,2976.45933014354,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-02,2020-06-14,2,47,100,2558327.81100881,0,0,3,3,32924.2531327179,3,32924.2531327179,56,2976.45933014354,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-03,2020-06-15,1,47,100,2463643.00805926,0,0,3,3,32924.2531327179,3,32924.2531327179,56,2976.45933014354,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-04,2020-06-15,2,48,102,2586124.63955177,0,0,4,3,32924.2531327179,3,32924.2531327179,70,3038.46889952153,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-06,2020-06-19,3,46,100,2385117.87633115,0,0,4,2,28910.7413440087,2,28910.7413440087,72,2976.45933014354,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-07,2020-06-21,4,45,100,2448898.56013467,0,0,4,2,28910.7413440087,2,28910.7413440087,74,2945.45454545455,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-08,2020-06-23,3,45,101,2456508.42722224,0,0,4,2,28910.7413440087,2,28910.7413440087,81,2976.45933014354,1,7,,,,,,,,,,,,,,,,,,,,,,,,
JE,JEY,Jersey,2020-08-09,2020-06-23,1,46,102,2481463.58818807,0,0,4,2,28910.7413440087,2,28910.7413440087,81,3007.46411483254,1,8,,,,0.0227434257285004,0.0149535006078248,0.0305333508491759,0.0163468372423596,0.00972102831141218,0.0229726461733071,0.00899600753372787,0.00896285232498802,0.00902916274246771,0.0199004975124378,0.012603098499013,0.0271978965258626,0.00964014221609532,0.00960583168867736,0.00967445274351329,0,0,0,0.140625,0.0554561605259301,0.22579383947407
JE,JEY,Jersey,2020-08-10,2020-06-24,1,46,100,2469128.84301537,0,0,4,2,28910.7413440087,2,28910.7413440087,81,2945.45454545455,1,8,,,,0.0256045519203414,0.0173483245621199,0.0338607792785629,0.0177809388335704,0.0108731833923401,0.0246886942748008,0.00978010602295201,0.00974580118973838,0.00981441085616564,0.0206258890469417,0.0131967911881435,0.0280549869057399,0.0102879423528505,0.0102527671671567,0.0103231175385443,,,,0.138888888888889,0.0590075765480459,0.218770201229732
JE,JEY,Jersey,2020-08-11,2020-06-24,1,47,101,2484454.96998227,0,0,4,2,28910.7413440087,2,28910.7413440087,81,2976.45933014354,1,8,,,,0.0284292821606254,0.0197452545059285,0.0371133098153224,0.0191897654584222,0.0120212641284998,0.0263582667883446,0.0104435457044221,0.0104085267688773,0.0104785646399668,0.0213219616204691,0.0137739155485548,0.0288700076923834,0.0108154806200251,0.0107798502580529,0.0108511109819972,,,,0.1375,0.0620370118024162,0.212962988197584
JE,JEY,Jersey,2020-08-12,2020-06-26,3,46,101,2365710.13607372,0,0,4,2,28910.7413440087,2,28910.7413440087,82,2976.45933014354,1,9,,,,0.03125,0.0221618050973334,0.0403381949026666,0.0205965909090909,0.0131779347834444,0.0280152470347374,0.011082006506787,0.011046351896268,0.011117661117306,0.0220170454545455,0.0143524025507034,0.0296816883583875,0.0113243944816183,0.0112883564749927,0.0113604324882439,,,,0.134831460674157,0.0638738363721808,0.205789084976134
JE,JEY,Jersey,2020-08-13,2020-06-27,2,46,101,2368887.86678353,0,0,4,2,28910.7413440087,2,28910.7413440087,82,2976.45933014354,1,9,,,,0.0340909090909091,0.0246125276599126,0.0435692905219056,0.0220170454545455,0.0143524025507034,0.0296816883583875,0.0116977397820894,0.0116615156287562,0.0117339639354226,0.0227272727272727,0.0149428158903139,0.0305117295642316,0.0118163256955098,0.0117799205781904,0.0118527308128293,,,,0.13265306122449,0.0654962422777981,0.199809880171182
JE,JEY,Jersey,2020-08-15,2020-06-29,3,45,100,2404189.4576631,0,0,4,2,28910.7413440087,2,28910.7413440087,82,2945.45454545455,1,9,,,,0.0369318181818182,0.0270809246467979,0.0467827117168385,0.0234375,0.0155352197463454,0.0313397802536546,0.0122815198650289,0.0122448156979971,0.0123182240320606,0.0234375,0.0155352197463454,0.0313397802536546,0.0122815198650289,0.0122448156979971,0.0123182240320606,,,,0.130841121495327,0.0669444969154315,0.194737746075223
JE,JEY,Jersey,2020-08-16,2020-06-30,4,45,103,2435808.63075852,0,0,4,2,28910.7413440087,2,28910.7413440087,82,3038.46889952153,1,9,,,,0.03756201275691,0.0276412425522935,0.0474827829615265,0.0226789510985117,0.0149108531562366,0.0304470490407868,0.012210208820627,0.0121735428404268,0.0122468748008271,0.0226789510985117,0.0149108531562366,0.0304470490407868,0.012210208820627,0.0121735428404268,0.0122468748008271,,,,0.128440366972477,0.0656295901575263,0.191251143787428
JE,JEY,Jersey,2020-08-18,2020-07-01,1,45,100,2403782.15760628,0,0,4,2,28910.7413440087,2,28910.7413440087,82,2945.45454545455,1,9,,,,0.0382707299787385,0.028260492649693,0.0482809673077839,0.0219702338766832,0.0143217041225923,0.0296187636307741,0.0121470726204368,0.0121104198553855,0.012183725385488,0.0219702338766832,0.0143217041225923,0.0296187636307741,0.0121470726204368,0.0121104198553855,0.012183725385488,,,,0.126126126126126,0.064365241519245,0.187887010733007
JE,JEY,Jersey,2020-08-19,2020-07-02,1,45,100,2412934.46698505,0,0,4,2,28910.7413440087,2,28910.7413440087,82,2945.45454545455,1,9,,,,0.038979447200567,0.0288806707206355,0.0490782236804985,0.0212615166548547,0.0137346358776375,0.0287883974320719,0.0120812947900836,0.0120446624873281,0.012117927092839,0.0212615166548547,0.0137346358776375,0.0287883974320719,0.0120812947900836,0.0120446624873281,0.012117927092839,,,,0.123893805309735,0.0631485948692044,0.184639015750265
JE,JEY,Jersey,2020-08-20,2020-07-03,4,45,102,2444258.83383978,0,0,4,2,28910.7413440087,2,28910.7413440087,82,3007.46411483254,1,10,,,,0.0396319886765747,0.0294596974427621,0.0498042799103872,0.0205237084217976,0.0131310286847856,0.0279163881588096,0.0119706175372082,0.0119341410242662,0.0120070940501502,0.0205237084217976,0.0131310286847856,0.0279163881588096,0.0119706175372082,0.0119341410242662,0.0120070940501502,,,,0.120689655172414,0.0614073324995537,0.179971977845274
JE,JEY,Jersey,2020-08-21,2020-07-03,1,46,103,2448062.96627017,0,0,4,2,28910.7413440087,2,28910.7413440087,82,3038.46889952153,1,10,,,,0.0396039603960396,0.0294387148119296,0.0497692059801496,0.0198019801980198,0.0125403419883347,0.0270636184077049,0.0119012002080561,0.0118647545827317,0.0119376458333805,0.0198019801980198,0.0125403419883347,0.0270636184077049,0.0119012002080561,0.0118647545827317,0.0119376458333805,,,,0.117647058823529,0.0597593559139814,0.175534761733077
JE,JEY,Jersey,2020-08-22,2020-07-04,3,46,102,2485343.25338113,0,0,4,2,28910.7413440087,2,28910.7413440087,82,3007.46411483254,1,11,,,,0.0395480225988701,0.0293968390938194,0.0496992061039207,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0118662303418714,0.0118298911634482,0.0119025695202945,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0118662303418714,0.0118298911634482,0.0119025695202945,,,,0.113821138211382,0.0576946731264627,0.169947603296301
JE,JEY,Jersey,2020-08-23,2020-07-05,2,46,101,2391547.99804845,0,0,3,2,28910.7413440087,2,28910.7413440087,45,2976.45933014354,1,11,,,,0.0388143966125618,0.0287575178610979,0.0488712753640256,0.0197600564573042,0.0125136372548259,0.0270064756597824,0.0118862154631344,0.0118498154503204,0.0119226154759484,0.0197600564573042,0.0125136372548259,0.0270064756597824,0.0118862154631344,0.0118498154503204,0.0119226154759484,,,,0.110236220472441,0.0557676786201943,0.164704762324688
JE,JEY,Jersey,2020-08-24,2020-07-05,1,47,102,2395798.21200303,0,0,3,2,28910.7413440087,2,28910.7413440087,45,3007.46411483254,1,11,,,,0.0380818053596615,0.0281200055538454,0.0480436051654776,0.0197461212976023,0.0125047609335635,0.0269874816616411,0.0119074448125133,0.0118709801792579,0.0119439094457688,0.0197461212976023,0.0125047609335635,0.0269874816616411,0.0119074448125133,0.0118709801792579,0.0119439094457688,,,,0.106870229007634,0.0539650611995997,0.159775396815667
JE,JEY,Jersey,2020-08-26,2020-07-07,2,46,100,2338002.580888,0,0,3,2,28910.7413440087,2,28910.7413440087,45,2945.45454545455,1,12,,,,0.0374293785310734,0.0275429581379765,0.0473157989241704,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0119579133350405,0.0119212950852634,0.0119945315848176,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0119579133350405,0.0119212950852634,0.0119945315848176,,,,0.103703703703704,0.0522751701072827,0.155132237300125
JE,JEY,Jersey,2020-08-27,2020-07-08,2,46,100,2123389.15880928,0,0,3,2,28910.7413440087,2,28910.7413440087,45,2945.45454545455,1,13,,,,0.0367231638418079,0.0269268640321774,0.0465194636514384,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0120813180307717,0.0120443241940755,0.0121183118674679,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0120813180307717,0.0120443241940755,0.0121183118674679,,,,0.1,0.0503058429805395,0.149694157019461
JE,JEY,Jersey,2020-08-28,2020-07-08,1,47,101,2131537.21330164,0,0,3,2,28910.7413440087,2,28910.7413440087,45,2976.45933014354,1,13,,,,0.0360169491525424,0.0263117461316084,0.0457221521734764,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0122099396822417,0.0121725544310125,0.012247324933471,0.019774011299435,0.0125225261864347,0.0270254964124354,0.0122099396822417,0.0121725544310125,0.012247324933471,,,,0.096551724137931,0.0484793298225233,0.144624118453339
JE,JEY,Jersey,2020-08-29,2020-07-08,1,48,102,2141237.2376515,0,0,3,2,28910.7413440087,2,28910.7413440087,45,3007.46411483254,1,13,,,,0.0352858151023289,0.0256793728788021,0.0448922573258557,0.0197600564573042,0.0125136372548259,0.0270064756597824,0.0122931839908508,0.0122555454424106,0.0123308225392909,0.0197600564573042,0.0125136372548259,0.0270064756597824,0.0122931839908508,0.0122555454424106,0.0123308225392909,,,,0.0939597315436242,0.0471108108031508,0.140808652284098
