ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
FR,FRA,France,2020-04-23,2020-04-23,3030,1,3030,49901645.4597434,0,0,14,15,73,72,18,202763.842254572,13,126521.915257953,959,89418.4353498509,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-04-24,2020-04-24,2916,1,2916,49338322.8887492,0,0,17,19,56,58,26,393211.010356005,22,349010.75805923,1035,85687.69288699,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-04-25,2020-04-25,3124,1,3124,50137010.2249228,0,0,16,16,52,53,27,619880.405091269,22,571744.901495013,1076,91985.1861642993,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-04-26,2020-04-26,3214,1,3214,49654931.4840125,0,0,23,19,73,64,12,213322.971191556,10,173184.580099734,1082,94343.0154008274,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-04-27,2020-04-27,3161,1,3161,49672096.2919403,0,0,22,19,70,66,27,378892.227554558,24,359525.396972915,1156,92940.2562347916,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-04-28,2020-04-28,3035,1,3035,49390015.0845515,0,0,16,17,51,49,23,320013.390756145,17,235840.21371787,858,89627.3569277711,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-04-29,2020-04-29,2795,1,2795,49337897.5556043,0,0,22,21,70,59,19,276072.454281761,13,170808.175513967,798,82165.8720020493,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-04-30,2020-04-30,2838,1,2838,50626224.4565541,0,0,15,15,55,56,18,398513.171843382,12,239846.010707776,840,83538.7852283821,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-05-01,2020-05-01,2628,1,2628,49391879.6922227,0,0,15,14,49,38,17,347945.033500867,14,300937.939475536,880,77808.3648054277,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,FRA,France,2020-05-02,2020-05-02,2452,1,2452,50510048.213192,0,0,15,10,41,44,19,419760.129257413,18,326026.22151669,648,71988.4065633646,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
