ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MV,MDV,Maldives,2020-06-12,2020-04-25,4,42,100,2178926.25733634,0,0,0,0,2,33667.2244548435,1,28125.8308618559,87,4644.14444444445,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-13,2020-04-25,1,43,101,2183795.58261578,0,0,0,0,2,33667.2244548435,1,28125.8308618559,87,4692.02222222222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-14,2020-05-03,4,40,100,2041563.56417236,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4596.26666666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-15,2020-05-03,1,41,101,2055949.53338456,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4644.14444444445,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-16,2020-05-04,1,41,100,1960198.61723721,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4596.26666666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-18,2020-05-06,1,41,100,1952932.89957784,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4596.26666666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-19,2020-05-06,2,42,102,2060889.80652611,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4692.02222222222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-20,2020-05-09,4,40,101,1765647.83944021,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4644.14444444445,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-21,2020-05-10,2,40,101,1858894.11733871,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4644.14444444445,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-22,2020-05-10,1,41,102,1875768.13892467,0,0,0,0,2,33667.2244548435,1,28125.8308618559,90,4692.02222222222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-23,2020-05-11,2,41,101,1924438.77759148,0,0,0,0,1,28125.8308618559,1,28125.8308618559,86,4644.14444444445,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-24,2020-05-12,2,41,101,1920336.09334357,0,0,0,0,1,28125.8308618559,1,28125.8308618559,86,4644.14444444445,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-25,2020-05-14,5,40,100,2002230.94537615,0,0,0,0,1,28125.8308618559,1,28125.8308618559,88,4596.26666666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV,MDV,Maldives,2020-06-26,2020-05-16,4,39,100,1985501.34158684,0,0,0,0,1,28125.8308618559,1,28125.8308618559,88,4596.26666666667,0,0,,,,0,0,0,0,0,0,0.0170212765957447,0.0102696773183076,0.0237728758731818,0.0161765541392786,0.0161296312627618,0.0162234770157954,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.014180883407142,0.014136905627694,0.01422486118659,0.01913057050791,0.0180768612049385,0.0201842798108815,,,
MV,MDV,Maldives,2020-06-28,2020-05-17,1,39,100,1990440.38036877,0,0,0,0,1,28125.8308618559,1,28125.8308618559,88,4596.26666666667,0,0,,,,0,0,0,0,0,0,0.0163120567375887,0.00970022838337021,0.0229238850918071,0.016086181795615,0.0160392283901383,0.0161331352010916,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0142778026649483,0.0142335264959667,0.0143220788339299,0.0191601034135196,0.0181052079203004,0.0202149989067389,,,
MV,MDV,Maldives,2020-06-29,2020-05-18,2,39,100,1981869.17076135,0,0,0,0,1,28125.8308618559,1,28125.8308618559,88,4596.26666666667,0,0,,,,0,0,0,0,0,0,0.0156139105748758,0.00914052952244837,0.0220872916273032,0.0160024181619249,0.0159554127705411,0.0160494235533087,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.0143831137340205,0.0143385133728923,0.0144277140951487,0.0192038630021524,0.018147006866011,0.0202607191382939,,,
MV,MDV,Maldives,2020-06-30,2020-05-18,1,40,101,1996480.09370976,0,0,0,0,1,28125.8308618559,1,28125.8308618559,88,4644.14444444445,0,0,,,,0,0,0,0,0,0,0.0148936170212766,0.00857124288557409,0.0212159911569791,0.0158260672359143,0.0157792788383074,0.0158728556335212,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0144068386974674,0.0143621653056701,0.0144515120892647,0.0191588283668581,0.0181035778254193,0.020214078908297,,,
MV,MDV,Maldives,2020-08-04,2020-06-11,2,43,100,2025012.91038309,0,0,0,0,1,10931.484074011,1,10931.484074011,12,2604.49206349206,0,9,,,,0,0,0,0,0,0,0.014194464158978,0.00801788911940537,0.0203710391985506,0.0150112096214919,0.0149655969870162,0.0150568222559675,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.013793349520809,0.0137495992745398,0.0138370997670782,0.0185389112234865,0.0174838142708427,0.0195940081761303,0,0,0
MV,MDV,Maldives,2020-08-05,2020-06-11,1,44,101,2040171.43870973,0,0,0,0,1,10931.484074011,1,10931.484074011,12,2632.49735449735,0,9,,,,0,0,0,0,0,0,0.0134751773049645,0.00745707193427925,0.0194932826756498,0.0141370060989373,0.0140927866317716,0.0141812255661029,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0131250869355521,0.0130824575916203,0.0131677162794839,0.0178550614641879,0.0168026578778953,0.0189074650504805,0,0,0
