ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AE,ARE,United Arab Emirates,2020-04-23,2020-04-23,161,1,161,8499734.0389612,0,0,5,5,8,10,4,196014.349679017,1,97040.2726574569,46,10250.8047066259,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-04-24,2020-04-24,246,1,246,7458400.21995249,0,0,5,8,10,14,1,55095.9955040933,0,0,96,15505.9640815417,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-04-25,2020-04-25,218,1,218,7286493.83752713,0,0,5,8,15,16,5,104862.339887161,2,47452.5746888976,237,13819.1228007045,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-04-26,2020-04-26,225,1,225,7705721.40327478,0,0,6,7,12,11,4,155113.699303314,2,94704.7189060349,81,14208.3938655131,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-04-27,2020-04-27,232,1,232,7051578.02706857,0,0,3,4,6,5,2,68815.2620214754,2,68815.2620214754,166,14662.5434411231,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-04-28,2020-04-28,227,1,227,7267413.19442473,0,0,9,10,13,13,5,175664.001387613,5,175664.001387613,110,14273.2723763145,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-04-29,2020-04-29,221,1,221,7426262.29908664,0,0,4,2,8,7,2,65094.3374263875,1,34568.9395724549,42,13948.8798223074,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-04-30,2020-04-30,231,1,231,7409346.54090991,0,0,2,2,4,2,1,18684.2433700138,1,18684.2433700138,97,14532.7864195203,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-05-01,2020-05-01,171,1,171,7672939.34911216,0,0,4,4,9,10,0,0,0,0,127,11029.3468362431,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-05-02,2020-05-02,154,1,154,8250589.43322313,0,0,2,1,8,8,2,78457.4026660184,0,0,50,9731.77662021446,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-05-03,2020-05-03,661,1,661,7527877.94341875,0,0,12,9,18,15,4,47991.8116121689,2,16274.8796841122,326,42106.1535101279,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-05-04,2020-05-04,841,1,841,7855841.36022608,0,0,32,29,46,45,5,45862.6832431117,2,28610.4940362153,313,53135.5003463709,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,ARE,United Arab Emirates,2020-05-05,2020-05-05,777,1,777,7548163.8503874,0,0,21,25,33,39,7,49175.1360433786,3,30791.0476471257,356,49437.4252306895,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
