ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
GL,GRL,Greenland,2020-08-26,2020-06-12,3,56,100,1909246.45307373,0,0,1,0,1,33086.3781560837,0,0,19,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-08-27,2020-06-12,1,57,101,1934113.58932504,0,0,1,0,2,57953.5144074006,0,0,19,1129.66071428571,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-08-28,2020-06-12,1,58,102,1939716.73810765,0,0,1,0,2,57953.5144074006,0,0,19,1141.07142857143,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-08-29,2020-06-12,1,59,103,1945054.81916398,0,0,1,0,2,57953.5144074006,0,0,19,1152.48214285714,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-08-31,2020-06-17,3,57,100,1963819.81331219,0,0,1,0,2,57953.5144074006,0,0,19,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-01,2020-06-18,2,57,100,1951487.09351316,0,0,1,0,2,57953.5144074006,0,0,19,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-02,2020-06-18,1,58,101,1957772.63367761,0,0,1,0,2,57953.5144074006,0,0,19,1129.66071428571,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-03,2020-06-21,2,57,100,1905366.14397412,0,0,1,0,2,57953.5144074006,0,0,14,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-04,2020-06-24,2,57,100,1877849.82832431,0,0,1,0,2,57953.5144074006,0,0,14,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-05,2020-06-26,1,57,100,1895818.05110686,0,0,1,0,2,57953.5144074006,0,0,14,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-06,2020-06-27,1,57,100,1901697.50552767,0,0,1,0,2,57953.5144074006,0,0,14,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-08,2020-06-29,2,56,100,1836244.36834879,0,0,1,0,2,57953.5144074006,0,0,14,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-09,2020-06-30,1,56,100,1829489.56474546,0,0,1,0,2,57953.5144074006,0,0,14,1118.25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,GRL,Greenland,2020-09-10,2020-07-03,2,55,100,1823865.82784917,0,0,1,0,2,57953.5144074006,0,0,14,1118.25,1,11,,,,0.0099502487562189,0.00476408147530243,0.0151364160371354,0,0,0,0.0191897654584222,0.0120212641284998,0.0263582667883446,0.0294876858927437,0.0294234844339861,0.0295518873515012,0,0,0,0,0,0,0.0146802983722981,0.0128011305511838,0.0165594661934124,0.099290780141844,0.0499296266002885,0.148651933683399
GL,GRL,Greenland,2020-09-13,2020-07-04,2,55,100,1845923.30404106,0,0,0,0,2,57953.5144074006,0,0,14,1118.25,0,10,,,,0.00923951670220327,0.00424020738896211,0.0142388260154444,0,0,0,0.0199004975124378,0.012603098499013,0.0271978965258626,0.0304924276643512,0.030427097795041,0.0305577575336615,0,0,0,0,0,0,0.0143625429962743,0.0125035240623516,0.016221561930197,0.0921985815602837,0.0444460848854219,0.139951078235146
GL,GRL,Greenland,2020-09-16,2020-07-05,2,55,101,1862857.31331877,0,0,0,0,2,57953.5144074006,0,0,14,1129.66071428571,0,11,,,,0.00852878464818763,0.00372388112802024,0.013333688168355,0,0,0,0.0199004975124378,0.012603098499013,0.0271978965258626,0.0305743050382369,0.030508802513177,0.0306398075632969,0,0,0,0,0,0,0.0140447876202506,0.0122061517686422,0.015883423471859,0.0845070422535211,0.0387584353738206,0.130255649133222
GL,GRL,Greenland,2020-09-19,2020-07-07,1,55,100,1859095.49610305,0,0,0,0,2,57953.5144074006,0,0,14,1118.25,0,10,,,,0.00782918149466192,0.00322066300634989,0.0124376999829739,0,0,0,0.0199288256227758,0.0126211444630895,0.0272365067824621,0.0306674750791931,0.0306017761035716,0.0307331740548147,0,0,0,0,0,0,0.0137469698364479,0.0119263370034619,0.0155676026694339,0.0774647887323944,0.033495689878363,0.121433887586426
GL,GRL,Greenland,2020-09-21,2020-07-07,1,56,101,1861129.8026046,0,0,0,0,2,57953.5144074006,0,0,14,1129.66071428571,0,10,,,,0.00712758374910905,0.00272571445597445,0.0115294530422437,0,0,0,0.0199572344975053,0.012639242179877,0.0272752268151337,0.0307650682720582,0.0306991635403221,0.0308309730037944,0,0,0,0,0,0,0.0134482856736378,0.0116459581408357,0.0152506132064399,0.0704225352112676,0.0283399375419521,0.112505132880583
GL,GRL,Greenland,2020-09-23,2020-07-08,2,56,100,1836048.81833048,0,0,0,0,2,57953.5144074006,0,0,14,1118.25,0,10,,,,0.00641482537419815,0.00223734684854698,0.0105923038998493,0,0,0,0.0199572344975053,0.012639242179877,0.0272752268151337,0.0309148467610128,0.0308486262919661,0.0309810672300594,0,0,0,0,0,0,0.0131296059183383,0.0113484734024026,0.0149107384342741,0.0633802816901408,0.0233062857686074,0.103454277611674
GL,GRL,Greenland,2020-09-24,2020-07-09,1,56,100,1838575.59311075,0,0,0,0,2,57953.5144074006,0,0,14,1118.25,0,10,,,,0.00570206699928724,0.00176209004299862,0.00964204395557586,0,0,0,0.0199572344975053,0.012639242179877,0.0272752268151337,0.0310484254090642,0.0309819233945971,0.0311149274235314,0,0,0,0,0,0,0.0128109261630389,0.0110512580656352,0.0145705942604425,0.0563380281690141,0.018414130405198,0.0942619259328302
GL,GRL,Greenland,2020-09-25,2020-07-13,3,55,100,1850485.3145676,0,0,0,0,2,57953.5144074006,0,0,6,1118.25,0,9,,,,0.00499286733238231,0.00130341253007296,0.00868232213469167,0,0,0,0.0199714693295292,0.0126483105151578,0.0272946281439007,0.0311764243760907,0.0311096526138701,0.0312431961383113,0,0,0,0,0,0,0.0119910795844125,0.0102873216763949,0.0136948374924301,0.049645390070922,0.0137927747642314,0.0854980053776126
