ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AS,ASM,American Samoa,2020-05-03,2020-04-24,41,10,108,8201747.62139191,0,0,1,0,29,0,2,397597.565040542,2,397597.565040542,29,2402.01299088508,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-04,2020-05-03,63,2,104,4185372.54927066,0,0,0,0,16,0,0,0,0,0,20,2402.01299088508,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-05,2020-05-04,60,2,123,4474780.49523079,0,0,0,0,18,0,1,32534.9668134116,1,32534.9668134116,13,2830.09451401312,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-06,2020-05-05,45,2,105,3907983.13122938,0,0,0,0,22,0,1,32534.9668134116,1,32534.9668134116,14,2449.57760456598,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-07,2020-05-05,18,3,123,4233820.71463886,0,0,0,0,25,0,1,32534.9668134116,1,32534.9668134116,60,2853.87682085357,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-08,2020-05-05,19,4,142,4525771.37558803,0,0,0,0,27,0,1,32534.9668134116,1,32534.9668134116,60,3305.74065082205,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-09,2020-05-06,27,4,109,3295538.6207493,0,0,0,0,16,0,1,74165.7503576178,1,74165.7503576178,58,2544.70683192776,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-10,2020-05-06,29,5,138,3977070.10418488,0,0,1,0,23,1,2,97748.5202322752,2,97748.5202322752,64,3115.48219609848,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-11,2020-05-07,22,5,115,2868295.03366982,0,0,1,0,17,1,3,170799.315298695,2,97748.5202322752,139,2520.92452508732,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,ASM,American Samoa,2020-05-12,2020-05-08,21,5,118,3165298.94477245,0,0,1,0,19,1,3,170799.315298695,2,97748.5202322752,105,2592.27144560865,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
