ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MT,MLT,Malta,2020-06-30,2020-04-28,6,46,100,1467400.52524596,0,0,0,0,3,23859.9566059399,1,2506.05974326123,68,2315.18867924528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-07-25,2020-06-12,5,37,100,1685513.27455219,0,0,0,0,1,17551.5514804397,1,17551.5514804397,69,2992.94117647059,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-07-26,2020-06-14,6,36,100,1645884.61163259,0,0,0,0,1,17551.5514804397,1,17551.5514804397,68,2992.94117647059,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-07-27,2020-06-14,2,37,102,1661065.05592402,0,0,0,0,1,17551.5514804397,1,17551.5514804397,68,3055.29411764706,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-07-28,2020-06-19,5,35,100,1621531.85087446,0,0,0,0,1,17551.5514804397,1,17551.5514804397,65,2992.94117647059,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-07-29,2020-06-19,2,36,102,1635625.83199569,0,0,0,0,1,17551.5514804397,1,17551.5514804397,65,3055.29411764706,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-07-30,2020-06-21,3,35,100,1564397.80773364,0,0,0,0,1,17551.5514804397,1,17551.5514804397,50,2992.94117647059,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-07-31,2020-06-22,2,35,100,1624618.89558713,0,0,0,0,1,17551.5514804397,1,17551.5514804397,42,2992.94117647059,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-08-01,2020-06-26,5,33,102,1768134.39726766,0,0,0,0,1,17551.5514804397,1,17551.5514804397,42,3024.11764705882,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-08-02,2020-06-30,5,32,103,1912536.13196725,0,0,0,0,1,17551.5514804397,1,17551.5514804397,42,3086.47058823529,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-08-03,2020-07-02,4,31,100,1780708.52822053,0,0,0,0,1,17551.5514804397,1,17551.5514804397,42,2992.94117647059,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-08-04,2020-07-04,6,30,101,1789749.39412333,0,0,0,0,1,17551.5514804397,1,17551.5514804397,41,3024.11764705882,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-08-05,2020-07-06,4,29,102,1748673.73585018,0,0,0,0,1,17551.5514804397,1,17551.5514804397,41,3055.29411764706,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,MLT,Malta,2020-08-06,2020-07-08,3,28,100,1707874.66945436,0,0,0,0,1,17551.5514804397,1,17551.5514804397,35,2992.94117647059,0,0,,,,0,0,0,0,0,0,0.0113314447592068,0.00581068630197692,0.0168522032164367,0.0106730401778059,0.0106315944348504,0.0107144859207615,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00976873955740217,0.00972907035059489,0.00980840876420946,0.0177547398561251,0.0164852062713554,0.0190242734408949,,,
MT,MLT,Malta,2020-08-07,2020-07-12,5,26,100,1645312.82967949,0,0,0,0,1,17551.5514804397,1,17551.5514804397,35,2992.94117647059,0,0,,,,0,0,0,0,0,0,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0103280755272708,0.0102874507168496,0.0103687003376919,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0103280755272708,0.0102874507168496,0.0103687003376919,0.0166887140569519,0.0154671340449986,0.0179102940689051,,,
MT,MLT,Malta,2020-08-08,2020-07-13,2,26,100,1599589.09434098,0,0,0,0,1,17551.5514804397,1,17551.5514804397,35,3024.11764705882,0,0,,,,0,0,0,0,0,0,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0103655108831862,0.0103247395943677,0.0104062821720046,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0103655108831862,0.0103247395943677,0.0104062821720046,0.0158721545054823,0.0146807795305037,0.0170635294804608,,,
MT,MLT,Malta,2020-08-09,2020-07-15,7,25,100,1579924.06770813,0,0,0,0,1,17551.5514804397,1,17551.5514804397,23,3055.29411764706,0,0,,,,0,0,0,0,0,0,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0103944331416229,0.0103535486885829,0.0104353175946629,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0103944331416229,0.0103535486885829,0.0104353175946629,0.014785894906494,0.0136362231829508,0.0159355666300373,,,
MT,MLT,Malta,2020-08-10,2020-07-16,2,25,100,1596873.77111904,0,0,0,0,1,17551.5514804397,1,17551.5514804397,23,3055.29411764706,0,0,,,,0,0,0,0,0,0,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0104227350047697,0.010381739818158,0.0104637301913814,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0104227350047697,0.010381739818158,0.0104637301913814,0.0137230110873371,0.0126148347070595,0.0148311874676147,,,
MT,MLT,Malta,2020-08-11,2020-07-16,2,26,102,1628584.16079219,0,0,0,0,1,17551.5514804397,1,17551.5514804397,23,3117.64705882353,0,0,,,,0,0,0,0,0,0,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0104196181157452,0.0103786351240843,0.0104606011074061,0.00991501416430595,0.00474711954151392,0.015082908787098,0.0104196181157452,0.0103786351240843,0.0104606011074061,0.0126935970963899,0.0116288060402275,0.0137583881525523,,,
MT,MLT,Malta,2020-08-12,2020-07-18,6,25,100,1538506.18210821,0,0,0,0,0,0,0,0,9,3055.29411764706,0,0,,,,0,0,0,0,0,0,0.00921985815602837,0.00423113617904954,0.0142085801330072,0.00971537024704771,0.00967570062763473,0.00975503986646068,0.00921985815602837,0.00423113617904954,0.0142085801330072,0.00971537024704771,0.00967570062763473,0.00975503986646068,0.0113747818136481,0.010366148187307,0.0123834154399891,,,
MT,MLT,Malta,2020-08-13,2020-07-19,5,25,102,1532775.7045528,0,0,0,0,0,0,0,0,9,3117.64705882353,0,0,,,,0,0,0,0,0,0,0.0084985835694051,0.00371062165903255,0.0132865454797777,0.00898012539221238,0.00894194650246094,0.00901830428196383,0.0084985835694051,0.00371062165903255,0.0132865454797777,0.00898012539221238,0.00894194650246094,0.00901830428196383,0.0103787397441918,0.00941620572803688,0.0113412737603468,,,
MT,MLT,Malta,2020-08-14,2020-07-20,4,25,103,1618327.29204641,0,0,0,0,0,0,0,0,9,3148.82352941176,0,0,,,,0,0,0,0,0,0,0.00777385159010601,0.00319777454645882,0.0123499286337532,0.00823399041438119,0.00819741334051919,0.00827056748824318,0.00777385159010601,0.00319777454645882,0.0123499286337532,0.00823399041438119,0.00819741334051919,0.00827056748824318,0.00956883145479818,0.00864592540788303,0.0104917375017133,,,
MT,MLT,Malta,2020-08-15,2020-07-23,7,24,100,1677306.21105654,0,0,0,0,0,0,0,0,5,3055.29411764706,0,0,,,,0,0,0,0,0,0,0.00707714083510262,0.00270631316510583,0.0114479685050994,0.00751455474869118,0.00747953156184088,0.00754957793554149,0.00707714083510262,0.00270631316510583,0.0114479685050994,0.00751455474869119,0.00747953156184088,0.00754957793554149,0.00869684801144177,0.00781693093737617,0.00957676508550738,,,
MT,MLT,Malta,2020-08-16,2020-07-24,4,24,101,1685890.52922893,0,0,0,0,0,0,0,0,5,3055.29411764706,0,0,,,,0,0,0,0,0,0,0.00637845499645641,0.00222458565409612,0.0105323243388167,0.006829369067947,0.00679580600421183,0.00686293213168217,0.00637845499645641,0.00222458565409612,0.0105323243388167,0.006829369067947,0.00679580600421183,0.00686293213168217,0.00783755143608164,0.00700156836211542,0.00867353451004785,,,
MT,MLT,Malta,2020-08-17,2020-07-25,5,24,101,1517484.07856392,0,0,0,0,0,0,0,0,5,3055.29411764706,0,0,,,,0,0,0,0,0,0,0.0056657223796034,0.00175078704143579,0.00958065771777101,0.00614042941942401,0.00610841050545246,0.00617244833339555,0.0056657223796034,0.00175078704143579,0.00958065771777101,0.00614042941942401,0.00610841050545246,0.00617244833339555,0.00696175569267133,0.00617409037181691,0.00774942101352575,,,
MT,MLT,Malta,2020-08-18,2020-07-26,5,24,101,1641277.3027484,0,0,0,0,0,0,0,0,7,3055.29411764706,0,0,,,,0,0,0,0,0,0,0.00495750708215298,0.0012941164706699,0.00862089769363605,0.00540798922318879,0.00537783142604731,0.00543814702033027,0.00495750708215298,0.0012941164706699,0.00862089769363605,0.00540798922318879,0.00537783142604731,0.00543814702033027,0.00616297272802175,0.0054218434673121,0.00690410198873141,,,
