ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BE,BEL,Belgium,2020-04-23,2020-04-23,640,1,640,8756289.2471296,0,0,5,3,23,29,2,28527.2219386008,2,28527.2219386008,263,31360.700193545,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-04-24,2020-04-24,794,1,794,9006675.28163922,0,0,3,4,22,29,6,55432.7288594458,6,55432.7288594458,295,38928.818694511,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-04-25,2020-04-25,766,1,766,8607297.17295585,0,0,5,6,19,31,8,83480.4636884005,8,83480.4636884005,349,37049.1552759704,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-04-26,2020-04-26,789,1,789,8877106.04357388,0,0,10,13,29,41,8,82248.8871956274,7,75389.7995295142,556,38681.4945604925,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-04-27,2020-04-27,825,1,825,8726047.37717418,0,0,13,14,46,64,8,81061.9759222174,8,81061.9759222174,340,40313.8338450145,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-04-28,2020-04-28,751,1,751,8799864.59702837,0,0,12,8,37,38,5,55200.3439703702,5,55200.3439703702,331,36752.3663151482,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-04-29,2020-04-29,683,1,683,8808802.26537274,0,0,10,10,18,36,5,50902.5048341383,3,30137.1502712093,304,33141.4339584782,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-04-30,2020-04-30,673,1,673,8989838.63743708,0,0,7,7,28,36,5,69583.1808661119,4,61799.6607701742,312,32745.7153440486,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-05-01,2020-05-01,702,1,702,9008307.71489439,0,0,8,10,26,38,6,73425.2996748235,5,58776.9111905914,295.4,34130.7304945522,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-05-02,2020-05-02,669,1,669,8859354.25287494,0,0,3,3,12,24,4,53728.0963069113,2,40232.8882802776,182,32894.1098244597,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-05-03,2020-05-03,1058,1,1058,8833250.97603938,0,0,6,7,28,40,3,29776.8749405671,3,29776.8749405671,453,51196.0957418283,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-05-04,2020-05-04,993,1,993,8912033.66593527,0,0,14,12,57,61,5,46738.7337742525,4,45343.3017366837,297,48327.1357872137,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-05-05,2020-05-05,903,1,903,8928280.05021253,0,0,5,3,35,39,2,9432.64762129122,2,9432.64762129122,356,44172.090335703,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,BEL,Belgium,2020-05-06,2020-05-06,891,1,891,9056998.46616814,0,0,5,8,42,46,6,69214.0856731102,4,38469.221000596,380,43578.5124140587,0,4,,,,0.00951782347131184,0.00771457265918106,0.0113210742834426,0.00969740504624226,0.00787738694378085,0.0115174231487037,0.037891712310317,0.0343456360206706,0.0414377885999633,0.0495645146807938,0.0455335338621833,0.0535954954994042,0.00655472748496004,0.00505603242720125,0.00805342254271884,0.00635219553389149,0.00633822163285411,0.00636616943492888,0.00565681961030798,0.00426392487837565,0.00704971434224032,0.0055815444649961,0.00556844054364164,0.00559464838635056,0.0086759456173107,0.00842933851191985,0.00892255272270154,0.27,0.182985545249148,0.357014454750852
BE,BEL,Belgium,2020-05-07,2020-05-07,864,1,864,8915176.34166978,0,0,8,6,49,49,4,19815.2335643422,2,6480.75783131574,273,42144.0324367514,2,13,,,,0.00959422586039961,0.00780175806345906,0.0113866936573402,0.00977026670187484,0.00796158976037872,0.011578943643371,0.0394331484904498,0.0358543739766439,0.0430119230042557,0.0503476806619136,0.0463268863005807,0.0543684750232465,0.00660153155532083,0.00511243141030499,0.00809063170033668,0.00627400566910852,0.00626012636818542,0.00628788497003162,0.0055452865064695,0.00417977831047773,0.00691079470246128,0.0053970879549922,0.00538420942112292,0.00540996648886149,0.00852513834197273,0.0082830560528781,0.00876722063106737,0.257142857142857,0.173545350238167,0.340740364047547
BE,BEL,Belgium,2020-05-08,2020-05-08,902,1,902,8722719.74190355,0,0,7,9,33,38,3,24155.0513243069,2,21760.3554559583,199,44073.1606820956,4,13,,,,0.00985264626384166,0.00804500737675613,0.0116602851509272,0.0101142209434127,0.00828298596394756,0.0119454559228778,0.0400209259743657,0.0364336915038367,0.0436081604448947,0.0506582962769204,0.0466448090587882,0.0546717834950526,0.00627779230970442,0.00483228169790895,0.00772330292149989,0.00603622002287158,0.00602258907257241,0.00604985097317075,0.00514430203156335,0.0038350339212666,0.00645357014186009,0.00513798988291267,0.00512540826853842,0.00515057149728691,0.00827503773327816,0.00803760249439841,0.00851247297215792,0.263157894736842,0.182324450437645,0.343991339036039
BE,BEL,Belgium,2020-05-09,2020-05-09,888,1,888,8673639.81684175,0,0,5,7,28,36,1,20860.3697603242,1,20860.3697603242,202,43034.399319218,1,15,,,,0.00974894314554396,0.00796023673186025,0.0115376495592277,0.0100940384781296,0.00827426602782359,0.0119138109284356,0.0403761539125183,0.0367927098673913,0.0439595979576453,0.0505564662237943,0.0465679573398486,0.05454497510774,0.00560779915451644,0.00424835078483952,0.00696724752419335,0.00552844601826895,0.00551540114278533,0.00554149089375257,0.00448623932361315,0.00326962621714539,0.00570285243008091,0.00463069601915709,0.00461875180787734,0.00464264023043685,0.00792731427691801,0.00769611444230235,0.00815851411153368,0.245901639344262,0.169489407267265,0.32231387142126
