ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
TJ,TJK,Tajikistan,2020-12-23,2020-09-23,2,60,101,5268381.23880661,0,0,3,3,4,165573.765715188,3,160587.243175616,29,874.027777777778,1,9,,,,0.0667613636363636,0.0537235215008285,0.0797992057718988,0.0134943181818182,0.00746772283184063,0.0195209135317957,0.0348011363636364,0.0252280521983047,0.044374220528968,0.0392608984545122,0.0392138409061238,0.0393079560029007,0.0248579545454545,0.0167256543909938,0.0329902546999153,0.0354327395896138,0.0353879460819849,0.0354775330972427,0.021852692802374,0.0202000747262577,0.0235053108784902,0.133928571428571,0.0708542548327741,0.197002888024369
TJ,TJK,Tajikistan,2020-12-24,2020-09-27,3,59,100,5255213.28923669,0,0,3,3,4,165573.765715188,3,160587.243175616,29,863.981481481481,1,11,,,,0.061877667140825,0.0492840022137855,0.0744713320678646,0.015647226173542,0.00916014256334326,0.0221343097837407,0.0355618776671408,0.025881663698628,0.0452420916356536,0.0384643917155247,0.0384181260016488,0.0385106574294006,0.0256045519203414,0.0173483245621199,0.0338607792785629,0.0350307496788153,0.0349865184912159,0.0350749808664147,0.0227912602619863,0.0210361344722629,0.0245463860517096,0.128205128205128,0.0676271166371722,0.188783139773084
TJ,TJK,Tajikistan,2020-12-25,2020-09-27,1,60,101,5356868.22876768,0,0,3,3,4,165573.765715188,3,160587.243175616,29,874.027777777778,1,11,,,,0.0568585643212509,0.0447585077772158,0.068958620865286,0.0177683013503909,0.0108654110656211,0.0246711916351607,0.0362473347547974,0.0264812187718978,0.046013450737697,0.0375985519141319,0.0375531654018408,0.0376439384264229,0.0262970859985785,0.0179358960368855,0.0346582759602716,0.0345558135556794,0.0345122335518039,0.0345993935595549,0.0238221740711333,0.0219528469471978,0.0256915011950688,0.122950819672131,0.0646807062583077,0.181220933085955
TJ,TJK,Tajikistan,2020-12-27,2020-10-01,1,60,100,5216749.47225846,0,0,2,2,3,42114.8186938337,2,37128.296154262,9,863.981481481481,0,10,,,,0.0512091038406828,0.0396874645923028,0.0627307430890628,0.019203413940256,0.0120298640153368,0.0263769638651753,0.0362731152204836,0.0265001839251405,0.0460460465158268,0.0350341901376168,0.0349906292613631,0.0350777510138706,0.0263157894736842,0.0179487330806,0.0346828458667684,0.0323641464147608,0.0323222204893358,0.0324060723401858,0.0242394283733912,0.0222651068795147,0.0262137498672676,0.111111111111111,0.0562372774419447,0.165984944780278
TJ,TJK,Tajikistan,2020-12-28,2020-10-01,1,61,101,5241346.31279579,0,0,2,2,3,42114.8186938337,2,37128.296154262,9,874.027777777778,0,10,,,,0.0461975835110164,0.0352292693544464,0.0571658976675863,0.0206112295664534,0.0131873562452003,0.0280351028877066,0.0362473347547974,0.0264812187718978,0.046013450737697,0.0325168244989436,0.0324751102344282,0.032558538763459,0.0262970859985785,0.0179358960368855,0.0346582759602716,0.0302108611289334,0.0301706052765613,0.0302511169813056,0.0247396370307011,0.0226437568543457,0.0268355172070566,0.1,0.0484299360941856,0.151570063905814
TJ,TJK,Tajikistan,2020-12-29,2020-10-02,1,61,100,5192401.52868825,0,0,2,2,3,42114.8186938337,2,37128.296154262,9,874.027777777778,0,10,,,,0.0412517780938834,0.0308566689669694,0.0516468872207973,0.0220483641536273,0.0143729413869831,0.0297237869202715,0.0362731152204836,0.0265001839251405,0.0460460465158268,0.0301316143535355,0.030091659579916,0.0301715691271551,0.0263157894736842,0.0179487330806,0.0346828458667684,0.0281753909267811,0.0281367159560223,0.0282140658975398,0.0251398828139317,0.0229053161231732,0.0273744495046903,0.0902255639097744,0.0415339760062741,0.138917151813275
TJ,TJK,Tajikistan,2021-03-03,2020-12-10,1,56,100,4312104.83841053,0,0,3,2,4,72526.8665470076,3,51781.390623526,85,1489.3085106383,2,10,,,,0.0369843527738265,0.0271197156529785,0.0468489898946744,0.0234708392603129,0.0155574532923048,0.0313842252283211,0.0369843527738265,0.0271197156529785,0.0468489898946744,0.028565278174892,0.0285263556177316,0.0286042007320524,0.027027027027027,0.0185507536138657,0.0355033004401883,0.0267071994384507,0.0266695280822594,0.026744870794642,0.0290839196160597,0.0265770022716176,0.0315908369605019,0.0955882352941176,0.0461726481017792,0.145003822486456
TJ,TJK,Tajikistan,2021-03-04,2020-12-10,1,57,101,4336391.3313626,0,0,3,2,4,72526.8665470076,3,51781.390623526,85,1489.3085106383,2,10,,,,0.0326936744847193,0.0234015520542713,0.0419857969151672,0.0248756218905473,0.0167376155717328,0.0330136282093618,0.0376687988628287,0.0277203765739944,0.047617221151663,0.0269949122547411,0.0269570591788099,0.0270327653306723,0.0277185501066098,0.0191406240725761,0.0362964761406435,0.0252352454669093,0.0251986138291562,0.0252718771046624,0.033830598632845,0.0309995555498151,0.0366616417158749,0.100719424460432,0.0506877641831462,0.150751084737717
TJ,TJK,Tajikistan,2021-03-06,2020-12-10,2,58,103,4411089.36479675,0,0,4,2,4,72526.8665470076,3,51781.390623526,85,1507.69503546099,2,10,,,,0.0283687943262411,0.0197029735813504,0.0370346150711319,0.025531914893617,0.0172988026024237,0.0337650271848104,0.0375886524822695,0.0276609836693259,0.0475163212952131,0.0236966718192141,0.0236611444746053,0.0237321991638229,0.0276595744680851,0.0190996397425008,0.0362195091936695,0.022033756129584,0.0219994688610964,0.0220680433980716,0.0382525298593166,0.0350855565914959,0.0414195031271374,0.099290780141844,0.0499296266002885,0.148651933683399
TJ,TJK,Tajikistan,2021-03-09,2020-12-12,2,57,100,4483814.61251309,0,0,4,2,4,72526.8665470076,3,51781.390623526,81,1452.53546099291,2,10,,,,0.0290780141843972,0.0203077419473128,0.0378482864214815,0.024822695035461,0.0167017832431926,0.0329436068277293,0.0375886524822695,0.0276609836693259,0.0475163212952131,0.0226020688419826,0.0225671767378459,0.0226369609461194,0.0276595744680851,0.0190996397425008,0.0362195091936695,0.0206962101262448,0.0206627889688486,0.020729631283641,0.0399206347928178,0.0367536185602824,0.0430876510253533,0.106382978723404,0.0554908843186462,0.157275073128162
TJ,TJK,Tajikistan,2021-03-10,2020-12-16,1,57,100,4479232.60610735,0,0,4,2,4,72526.8665470076,3,51781.390623526,81,1434.14893617021,2,9,,,,0.0297872340425532,0.0209138941811343,0.0386605739039721,0.024113475177305,0.016106507091326,0.032120443263284,0.0375886524822695,0.0276609836693259,0.0475163212952131,0.0214695811226346,0.0214353931779717,0.0215037690672975,0.0276595744680851,0.0190996397425008,0.0362195091936695,0.0193173520875309,0.01928488733591,0.0193498168391518,0.0415374869036241,0.0383695682644521,0.044705405542796,0.114285714285714,0.0615837416202226,0.166987686951206
TJ,TJK,Tajikistan,2021-03-12,2020-12-16,2,58,102,4557910.08290515,0,0,4,3,5,103367.916366372,4,82622.4404428899,81,1452.53546099291,2,9,,,,0.0304748405386251,0.0215060300619607,0.0394436510152895,0.0240963855421687,0.0160950220737161,0.0320977490106212,0.0382707299787385,0.028260492649693,0.0482809673077839,0.0207416127880668,0.0207078559209472,0.0207753696551865,0.0283486888731396,0.0196889201500245,0.0370084575962547,0.0183411349390257,0.0183093526170896,0.0183729172609618,0.0430169893603465,0.0398540871800236,0.0461798915406694,0.122302158273381,0.067835558177905,0.176768758368858
TJ,TJK,Tajikistan,2021-03-13,2020-12-17,1,58,100,4252805.37019196,0,0,4,3,5,103367.916366372,4,82622.4404428899,81,1415.76241134752,2,9,,,,0.0312278211497516,0.0221459723904393,0.0403096699090639,0.0241305890702626,0.0161180085115041,0.0321431696290211,0.0390347764371895,0.0289219564125496,0.0491475964618294,0.0200987782357089,0.0200653158065016,0.0201322406649162,0.0290986515259049,0.0203222480975721,0.0378750549542377,0.0174329120373641,0.0174017053577304,0.0174641187169978,0.0445210620914205,0.0413576413271944,0.0476844828556465,0.130434782608696,0.074245131305882,0.186624433911509
TJ,TJK,Tajikistan,2021-03-16,2020-12-17,1,59,101,4396736.73837093,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1434.14893617021,3,10,,,,0.0326241134751773,0.0233514281269229,0.0418967988234317,0.024113475177305,0.016106507091326,0.032120443263284,0.0397163120567376,0.0295228251899186,0.0499097989235566,0.0194095798645148,0.0193764866908456,0.0194426730381839,0.0297872340425532,0.0209138941811343,0.0386605739039721,0.0164754894442607,0.016444954418949,0.0165060244695723,0.0458001246182909,0.042648286176724,0.0489519630598578,0.144927536231884,0.0861940928755778,0.20366097958819
TJ,TJK,Tajikistan,2021-03-17,2020-12-17,2,60,103,4489056.01629572,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1470.9219858156,3,10,,,,0.0339943342776204,0.0245423312995568,0.043446337255684,0.0240793201133144,0.0160835534236112,0.0320750868030177,0.0403682719546742,0.0301022279526832,0.0506343159566652,0.0186960568713286,0.0186633745378038,0.0187287392048533,0.0304532577903683,0.0214906994057056,0.0394158161750309,0.01548847306366,0.015458677542886,0.0155182685844339,0.0472096805621011,0.0440670900339929,0.0503522710902092,0.158273381294964,0.0975955343820288,0.218951228207899
TJ,TJK,Tajikistan,2021-03-18,2020-12-17,1,61,104,4586144.52030415,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1470.9219858156,3,10,,,,0.0353107344632768,0.0256976321887152,0.0449238367378385,0.0240112994350283,0.0160378418004609,0.0319847570695956,0.0409604519774011,0.0306371865769925,0.0512837173778098,0.0179351491327047,0.0179029627615613,0.0179673355038482,0.0310734463276836,0.022035773718301,0.0401111189370662,0.0144534216904922,0.0144244767041404,0.014482366676844,0.0484993054120834,0.0453700507585438,0.0516285600656231,0.173913043478261,0.110673677385558,0.237152409570964
TJ,TJK,Tajikistan,2021-03-19,2020-12-19,1,61,100,4067190.79615863,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1415.76241134752,3,10,,,,0.0367491166077739,0.0269460256789938,0.0465522075365539,0.0240282685512368,0.016049245329188,0.0320072917732855,0.041696113074205,0.0312808730765622,0.0521113530718477,0.0173248167774565,0.0172928558414405,0.0173567777134725,0.0318021201413428,0.0226593043085916,0.0409449359740939,0.0135268082011945,0.0134985124987306,0.0135551039036585,0.0498790923228327,0.0467543472206141,0.0530038374250513,0.18978102189781,0.12411882581824,0.255443217977381
TJ,TJK,Tajikistan,2021-03-20,2020-12-19,1,62,101,4074759.60697009,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1434.14893617021,3,10,,,,0.0388418079096045,0.0287779703470459,0.0489056454721632,0.0247175141242938,0.0166305768890668,0.0328044513595208,0.0430790960451977,0.0325039158535749,0.0536542762368205,0.0186135666991125,0.0185801607932997,0.0186469726049253,0.0331920903954802,0.0238616130223964,0.0425225677685641,0.0144959664196754,0.0144664243296278,0.014525508509723,0.0521460706608379,0.0490026208805893,0.0552895204410865,0.211678832116788,0.143275364695712,0.280082299537864
TJ,TJK,Tajikistan,2021-03-22,2020-12-21,1,62,100,4290506.53415702,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1415.76241134752,3,10,,,,0.0409893992932862,0.03065899420716,0.0513198043794124,0.0254416961130742,0.0172372963255341,0.0336460959006144,0.0445229681978799,0.0337763442573821,0.0552695921383777,0.0198884162680021,0.0198536438486973,0.019923188687307,0.0346289752650177,0.0251023996062379,0.0441555509237974,0.0154531333502218,0.015422413186946,0.0154838535134976,0.0543605107268951,0.051199017333684,0.0575220041201062,0.233576642335766,0.162727127768488,0.304426156903044
TJ,TJK,Tajikistan,2021-03-23,2020-12-22,1,62,100,4282622.49683795,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1415.76241134752,3,10,,,,0.0431095406360424,0.0325270551645891,0.0536920261074957,0.0261484098939929,0.0178338569698025,0.0344629628181834,0.0459363957597173,0.0350286000931594,0.0568441914262752,0.0211887552921936,0.0211526215544276,0.0212248890299597,0.0360424028268551,0.0263304692280404,0.0457543364256699,0.0164290875430496,0.0163971927160378,0.0164609823700613,0.0564567523374282,0.0532816876376373,0.0596318170372191,0.255474452554745,0.182444444533589,0.328504460575901
TJ,TJK,Tajikistan,2021-03-26,2020-12-22,1,63,101,4324390.974165,0,0,5,3,5,103367.916366372,4,82622.4404428899,81,1415.76241134752,3,10,,,,0.0444915254237288,0.0337523142086573,0.0552307366388004,0.0268361581920904,0.0184189199803715,0.0352533964038093,0.0466101694915254,0.0356304293181979,0.0575899096648529,0.0216898104056239,0.0216532649702528,0.021726355840995,0.0367231638418079,0.0269268640321774,0.0465194636514384,0.0169311007981155,0.0168987338650484,0.0169634677311827,0.0564642763215569,0.0532832447510186,0.0596453078920953,0.262773722627737,0.18907173885261,0.336475706402864
TJ,TJK,Tajikistan,2021-03-30,2020-12-22,1,64,102,5103227.94051779,0,0,5,3,6,882204.882719161,4,82622.4404428899,81,1415.76241134752,3,10,,,,0.0458715596330275,0.0349787894790679,0.0567643297869872,0.0275229357798165,0.0190046887999295,0.0360411827597035,0.0479887085391673,0.0368597699267212,0.0591176471516133,0.0345223678511939,0.0344768504927828,0.0345678852096049,0.0374029640084686,0.027523385070246,0.0472825429466912,0.0172200621240125,0.0171876280762566,0.0172524961717685,0.0564718552252779,0.0532848230705922,0.0596588873799635,0.27007299270073,0.195725196068333,0.344420789333127
TJ,TJK,Tajikistan,2021-03-31,2020-12-23,2,64,101,5009624.99903156,0,0,5,3,6,882204.882719161,4,82622.4404428899,81,1415.76241134752,3,10,,,,0.0466431095406361,0.0356557996467946,0.0576304194344775,0.0282685512367491,0.0196329063317524,0.0369041961417458,0.049469964664311,0.0381713917299596,0.0607685375986623,0.0471672419541892,0.047114641286617,0.0472198426217613,0.0381625441696113,0.0281800429082456,0.0481450454309771,0.0175491467316688,0.0175165671056483,0.0175817263576893,0.0565312582035714,0.0533353523783471,0.0597271640287957,0.277372262773723,0.202404140036924,0.352340385510522
