ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
MF,MAF,Saint Martin,2021-04-03,2020-12-17,100,3,64,0.05,0.042716424707947,0.0539198367273529,0.00027855160160263,0.02,0.0274394957835608,0.0270422885781468,0.000200048873943196,0.0434624279148737,0.0128554844075881,20,2,0,0,0.0466129958438474,0.0411072325021147,0.0500106365554038,0.000263554441647321,0.0181625660496969,0.0259405464092457,0.0247872144085101,0.000183882123342227,0.0441651319960199,0.0127488634482833,,,0.0466129958438474
MF,MAF,Saint Martin,2021-04-04,2020-12-21,100,1,64,0.05,0.042716424707947,0.0543198909526668,0.000280558957906273,0.02,0.0274394957835608,0.0272429268304944,0.000201512341086049,0.0429570508460961,0.0127093581321327,20,2,0,0,0.0462729612360062,0.0409503980038448,0.049825934944552,0.000262670628665944,0.0180013364472632,0.0258115343422138,0.0247581946783232,0.000182976503770004,0.0443573113693815,0.0127670426717689,,,0.0462729612360062
MF,MAF,Saint Martin,2021-04-05,2020-12-25,100,3,62,0.05,0.042716424707947,0.0531529386368143,0.000274701051025104,0.02,0.0274394957835608,0.0266576679870415,0.000197242567205249,0.0429570508460961,0.0127093581321327,20,2,0,0,0.0459079377664541,0.0407821886043833,0.0496567094171475,0.000261779085714625,0.0178322713322449,0.0256763027548665,0.0247598818798772,0.000182096238637187,0.044570108820214,0.0127876142487563,,,0.0459079377664541
MF,MAF,Saint Martin,2021-04-06,2020-12-28,101,2,62,0.0495049504950495,0.042304508043671,0.0517585092051848,0.000267691363072481,0.0198019801980198,0.0271705622473482,0.0259583230820734,0.000192137037048929,0.0419807542359575,0.0124268426604434,20,2,0,0,0.045519066747629,0.0406031584482579,0.0495081488846088,0.000260890862967538,0.0176562679911898,0.0255355697075802,0.0247973092289981,0.000181256838097663,0.0448050294909756,0.012810805333137,,,0.045519066747629
MF,MAF,Saint Martin,2021-04-11,2020-12-31,100,1,62,0.05,0.042716424707947,0.0521979158788816,0.000269901386738238,0.02,0.0274394957835608,0.0261786976750707,0.000193746273820829,0.0419807542359575,0.0124268426604434,20,2,0,0,0.0432782637298192,0.0395750804762689,0.0493355395471633,0.000257045037810401,0.0167259566712426,0.0247923680296441,0.02578413013322,0.000178484985063741,0.0463281730893114,0.012969146857634,,,0.0432782637298192
MF,MAF,Saint Martin,2021-04-12,2021-01-01,100,1,62,0.05,0.042716424707947,0.0525723098277849,0.000271783582267499,0.02,0.0274394957835608,0.0263664665894936,0.000195117121660483,0.0419807542359575,0.0124268426604434,20,2,0,0,0.042790418215739,0.0393521690587335,0.0494760556328277,0.000256528222550254,0.0165447683965642,0.0246477447116239,0.0262013056012503,0.00017841074013479,0.0466992948421132,0.0130090954836432,,,0.042790418215739
MF,MAF,Saint Martin,2021-04-14,2021-01-01,102,2,63,0.0490196078431373,0.0419004514931721,0.052130622675774,0.000269563000551499,0.0196078431372549,0.0269068483623884,0.0261449482735845,0.000193499850366775,0.0430025080427586,0.0124299945530773,20,2,0,0,0.0418075181193433,0.0389043167594592,0.0500040772267959,0.000255913762045879,0.0162087737963714,0.02437960301437,0.0273220485566127,0.000178978310783987,0.0474956293638397,0.0130959808309773,,,0.0418075181193433
MF,MAF,Saint Martin,2021-04-17,2021-01-02,100,1,63,0.04,0.0384072934108425,0.0341175859605964,0.000222861157673114,0.01,0.0195013954179879,0.0074845273486365,0.000105811760013551,0.0434856822904301,0.0125664838931296,20,2,0,0,0.0403902642050196,0.0382624648173294,0.0515198613604016,0.000256315552044739,0.0158120342138681,0.0240632028966445,0.0298040669821455,0.000181984214533945,0.048783929546157,0.0132390941038752,,,0.0403902642050196
MF,MAF,Saint Martin,2021-04-21,2021-01-04,100,1,63,0.03,0.0334344809563718,0.0260464962923418,0.000195312033752963,0.01,0.0195013954179879,0.00746738662444072,0.000105570346319439,0.0434856822904301,0.0125664838931296,19,2,0,0,0.0388058999820699,0.0375545108648682,0.0550522332371191,0.00025981238956682,0.0155856856066455,0.023882579956589,0.0347074804392241,0.000190635164497313,0.0505131350425903,0.0134339471973141,,,0.0388058999820699
MF,MAF,Saint Martin,2021-04-23,2021-01-04,101,1,64,0.0297029702970297,0.0331085145091172,0.0259347544867534,0.000194485283308104,0.0099009900990099,0.0193092777830645,0.00743535086596185,0.000105119136476211,0.0527758053252038,0.013699744621092,19,2,0,0,0.0382064557581105,0.0372920360863317,0.0574413820543747,0.000262839354970835,0.0156288223606882,0.0239164404243491,0.0377940946019189,0.000196935201562904,0.051300024078738,0.0135226185519935,,,0.0382064557581105
MF,MAF,Saint Martin,2021-04-24,2021-01-07,100,4,62,0.03,0.0334344809563718,0.0262142269406532,0.000196552850367511,0.01,0.0195013954179879,0.00751547407488516,0.000106247609829938,0.057322035746476,0.0143231116563129,20,2,0,0,0.037960495174661,0.0371860865357678,0.0587688084174811,0.000264634193815432,0.015690633536584,0.0239652432986617,0.0394701033846337,0.000200521062090462,0.0516572380846876,0.013562559968644,,,0.037960495174661
MF,MAF,Saint Martin,2021-04-25,2021-01-07,102,2,63,0.0294117647058824,0.032788840416564,0.0259674375872892,0.000194727107633539,0.00980392156862745,0.0191209083686488,0.00744472093036695,0.00010525111130803,0.056062210785015,0.0140176754501311,20,2,0,0,0.0377501275171622,0.0370967661603779,0.0601703205799356,0.000266589427855957,0.0157780773259202,0.0240343308124891,0.0412191842588478,0.000204357615199905,0.0519845022529182,0.0135987935765176,,,0.0377501275171622
MF,MAF,Saint Martin,2021-04-26,2021-01-08,100,1,63,0.03,0.0334344809563718,0.0264193854930213,0.00019807024989814,0.01,0.0195013954179879,0.00757429189869717,0.000107075955019051,0.0566851242381818,0.0141687500385572,21,2,0,0,0.0375742192779693,0.0370234692524642,0.0616341178062028,0.000268681922245307,0.0158903172102228,0.0241229433690608,0.0430297406896958,0.000208412967543593,0.0522767057934062,0.0136306083519696,,,0.0375742192779693
MF,MAF,Saint Martin,2021-04-28,2021-01-08,101,1,64,0.0396039603960396,0.0380348662281565,0.107074966896957,0.000365716831711717,0.0198019801980198,0.0271705622473482,0.0897910814427836,0.000338127598059999,0.056062210785015,0.0140176754501311,22,3,0,0,0.0373175076221595,0.0369207386393509,0.0646933701482942,0.000273169682070917,0.0161834507956754,0.0243538359678898,0.0467813417070093,0.000217028242420231,0.0527368652037632,0.0136783013057178,,,0.0373175076221595
MF,MAF,Saint Martin,2021-04-30,2021-01-09,100,1,64,0.04,0.0384072934108425,0.106346543991044,0.000363377013457535,0.02,0.0274394957835608,0.0891802395031121,0.000335940009669954,0.0566851242381818,0.0141687500385572,23,3,0,0,0.037167431056428,0.036866438772096,0.0678241938190367,0.000277856051574761,0.0165541336682856,0.0246447034980221,0.0506052011756696,0.000226025856896563,0.0530039160868738,0.0137008441913102,,,0.037167431056428
MF,MAF,Saint Martin,2021-05-02,2021-01-15,100,2,63,0.04,0.0384072934108425,0.0952381982013684,0.000327437035336337,0.02,0.0274394957835608,0.0798649867376808,0.000302384187008781,0.0566851242381818,0.0141687500385572,24,3,0,0,0.0370943034238747,0.0368459692904118,0.0708987653558238,0.000282489888149004,0.0169852868985008,0.0249809530539078,0.0543796135943932,0.000235052073281606,0.0530449207800091,0.0136934544614531,,,0.0370943034238747
MF,MAF,Saint Martin,2021-05-04,2021-01-17,100,2,63,0.04,0.0384072934108425,0.0931010640402008,0.000320467204042196,0.02,0.0274394957835608,0.0780728256651098,0.000295886451842064,0.057322035746476,0.0143231116563129,23,3,0,0,0.0370653825954344,0.036843361206731,0.0737909117576214,0.000286828982494333,0.0174581044436997,0.0253465631789481,0.0579838421054188,0.000243755593186495,0.0528346573198733,0.0136524067323901,,,0.0370653825954344
MF,MAF,Saint Martin,2021-05-07,2021-01-18,100,1,63,0.04,0.0384072934108425,0.0929830552476014,0.000320081823906022,0.02,0.0274394957835608,0.0779738656802101,0.000295527265336824,0.0583103467076221,0.014438484409195,23,3,0,0,0.0370391910167481,0.0368411887928206,0.0775550273927084,0.000292357896805653,0.018213362279887,0.025920915871611,0.062851732909438,0.000255565364265986,0.0520072136008116,0.0135214726425385,,,0.0370391910167481
MF,MAF,Saint Martin,2021-05-08,2021-01-19,100,1,63,0.04,0.0384072934108425,0.0928694520007854,0.000319710779706782,0.02,0.0274394957835608,0.0778786001042997,0.000295181449275335,0.0583103467076221,0.014438484409195,23,3,0,0,0.0370229717488752,0.0368351576644499,0.0786166261586783,0.000293871213933887,0.018471430681567,0.0261136967957121,0.0642919270988383,0.00025905723867926,0.0515923166356948,0.0134588630978335,,,0.0370229717488752
MF,MAF,Saint Martin,2021-05-12,2021-01-19,101,1,64,0.0396039603960396,0.0380348662281565,0.0889457682771603,0.000306864681432231,0.0198019801980198,0.0271705622473482,0.0745882717017442,0.000283214130338892,0.0576624539664263,0.0142829676894287,24,3,0,0,0.0368821151480757,0.0367669170508326,0.081783992655971,0.000298137270297825,0.0195246100101929,0.026875630239541,0.0690261649762079,0.000270466237596308,0.0492702522157845,0.0131174227017957,,,0.0368821151480757
MF,MAF,Saint Martin,2021-05-13,2021-01-20,100,1,64,0.04,0.0384072934108425,0.0885963853344585,0.000305717906771905,0.02,0.0274394957835608,0.0742952856456005,0.000282146305874887,0.0576624539664263,0.0142829676894287,23,3,0,0,0.0368285839563629,0.0367394304061013,0.0823113580762654,0.000298783291670806,0.0197953992754964,0.0270641541624144,0.0699558315241857,0.000272685120582161,0.0485406475466487,0.0130114760621454,,,0.0368285839563629
MF,MAF,Saint Martin,2021-05-15,2021-01-20,101,1,65,0.0396039603960396,0.0380348662281565,0.0881175708138943,0.000304145531771846,0.0198019801980198,0.0271705622473482,0.0738937606686809,0.000280682314219821,0.0570288006261359,0.0141307605593224,23,3,0,0,0.0367096271455882,0.0366772927065276,0.0830854169762338,0.000299661800605445,0.0203530934411189,0.027442618961947,0.0715404900302528,0.000276445190541633,0.0469384393022726,0.0127796986235423,,,0.0367096271455882
MF,MAF,Saint Martin,2021-05-17,2021-01-20,102,1,66,0.0392156862745098,0.0376695877073438,0.0877372382726103,0.00030289592754617,0.0196078431372549,0.0269068483623884,0.073574820853153,0.000279518953914076,0.0564089223584606,0.0139817586456093,23,3,0,0,0.0365916036102856,0.0366141749209772,0.0835431371041094,0.000300113469104063,0.0209407775595307,0.0278284010075001,0.0728072648071771,0.000279434361560931,0.0451916133117903,0.012527648705688,,,0.0365916036102856
MF,MAF,Saint Martin,2021-05-19,2021-01-21,100,1,66,0.03,0.0334344809563718,0.0780401473890907,0.000286606425626438,0.02,0.0274394957835608,0.0732804296928168,0.000278444759357231,0.0283425621190909,0.0101682166030099,21,2,0,0,0.0364979357090229,0.0365619906001046,0.0837658918368584,0.000300301236473689,0.0215691741256427,0.0282289123620054,0.0738254178106488,0.000281839284463057,0.0433615618831893,0.0122636656718728,,,0.0364979357090229
MF,MAF,Saint Martin,2021-05-20,2021-01-22,100,1,66,0.03,0.0334344809563718,0.0782281263029702,0.000287267497739879,0.02,0.0274394957835608,0.0734569436544524,0.00027908887905185,0.0283425621190909,0.0101682166030099,22,2,0,1,0.0364679940435397,0.0365439137852216,0.083814396041309,0.000300344910058639,0.0219007483905649,0.0284363837334341,0.0742614878150913,0.000282878054455926,0.0424363333236845,0.0121300896715981,0,,0.0364679940435397
MF,MAF,Saint Martin,2021-05-24,2021-01-23,100,1,66,0.03,0.0334344809563718,0.0777881295900724,0.000285719920170144,0.02,0.0274394957835608,0.0730437826179436,0.000277581002631079,0.028661017873238,0.0102807810768267,21,2,0,1,0.036515129414408,0.0365527521922841,0.0838032600719026,0.000300550060134384,0.0233392090988954,0.0293167850187003,0.0756863355773569,0.000286379616030633,0.0388679686136097,0.0116129820993473,0,,0.036515129414408
MF,MAF,Saint Martin,2021-05-25,2021-01-23,101,1,67,0.0297029702970297,0.0331085145091172,0.0775122375931256,0.000284749137951564,0.0198019801980198,0.0271705622473482,0.0727847174474965,0.000276635151912284,0.0293198918473354,0.0103368423450142,21,2,0,2,0.0365749986562321,0.0365786336001435,0.0837863160849698,0.000300662630807534,0.0237212734505325,0.0295471905212359,0.0759908745261971,0.000287161215469579,0.0380489007143114,0.0114935828530376,0,,0.0365749986562321
