ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
IS,ISL,Iceland,2020-06-07,2020-04-24,2,41,100,2229869.63187353,0,0,0,2,16672.7472115519,2,16672.7472115519,83,2771.9451754386,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-08,2020-04-24,4,42,104,2295471.85339385,0,0,0,2,16672.7472115519,2,16672.7472115519,83,2886.25219298246,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-09,2020-04-26,3,41,100,2159656.89986029,0,0,0,2,16672.7472115519,2,16672.7472115519,80,2743.36842105263,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-10,2020-04-28,3,41,102,2235190.51607286,0,0,0,2,16672.7472115519,2,16672.7472115519,80,2800.52192982456,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-11,2020-04-28,2,42,104,2248363.29552659,0,0,0,2,16672.7472115519,2,16672.7472115519,80,2857.67543859649,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-12,2020-04-28,1,43,105,2252625.25644666,0,0,0,2,16672.7472115519,2,16672.7472115519,80,2886.25219298246,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-14,2020-04-29,2,43,100,1998432.01695616,0,0,0,2,16672.7472115519,2,16672.7472115519,80,2771.9451754386,0,1,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-15,2020-04-29,1,44,101,2001957.05655322,0,0,0,2,16672.7472115519,2,16672.7472115519,80,2800.52192982456,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-16,2020-04-30,3,44,100,1789905.296073,0,0,0,1,9280.15093925575,1,9280.15093925575,75,2771.9451754386,0,2,,,,,,,,,,,,,,,,,,,,,,,,
IS,ISL,Iceland,2020-06-17,2020-05-01,1,44,100,1792932.32308041,0,0,0,1,9280.15093925575,1,9280.15093925575,75,2771.9451754386,0,2,,,,,,,,,,,,,,,,,,,,,,,,
