ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_active
CW,CUW,Curaçao,2020-08-27,2020-04-26,100,1,66,0.02,0.0274394957835608,0.0271112211248944,0.000218487581927595,0.01,0.0195013954179879,0.0129291998862679,0.000151977955782863,0.0138806427529468,0.00575984862021605,0,0,0.0195760436304338,0.0270925786840499,0.0253200625718349,0.000207788627283712,0.00999080613252911,0.0194835557468374,0.0125596833184907,0.000147661397933524,0.013385565665166,0.0056444133011941,0.0195760436304338
CW,CUW,Curaçao,2020-08-28,2020-05-02,100,2,65,0.02,0.0274394957835608,0.0268880420591363,0.000216713848857597,0.01,0.0195013954179879,0.0128227669543714,0.000150735002088503,0.0138806427529468,0.00575984862021605,0,0,0.019487975272794,0.0270216074065271,0.0250284099622152,0.000206389670936237,0.00998986538895768,0.0194817303391943,0.0125446831942494,0.000147486148013135,0.0132488981718406,0.00561317192466693,0.019487975272794
CW,CUW,Curaçao,2020-08-29,2020-05-06,100,1,65,0.02,0.0274394957835608,0.0257765969474384,0.000207874367925156,0.01,0.0195013954179879,0.0122927245801988,0.000144543003327802,0.0138806427529468,0.00575984862021605,0,0,0.019392498473427,0.0269448617789757,0.0246980710155547,0.000204839281087601,0.00998901904956291,0.0194800881122933,0.0125316508890323,0.000147333883670748,0.0130850871313684,0.00557584866716571,0.019392498473427
CW,CUW,Curaçao,2020-09-01,2020-05-10,100,1,65,0.02,0.0274394957835608,0.0258666712358966,0.000208591124957739,0.01,0.0195013954179879,0.0123356805383508,0.000145044943325098,0.0138806427529468,0.00575984862021605,0,0,0.019104041861754,0.0267141994961937,0.0235354938666089,0.000199600871777803,0.00998752824995263,0.0194771953824511,0.0125092287637784,0.00014707187301836,0.0124365637797123,0.00542893112110943,0.019104041861754
CW,CUW,Curaçao,2020-09-03,2020-05-10,101,1,66,0.0198019801980198,0.0271705622473482,0.0253782578781062,0.00020470381459764,0.0099009900990099,0.0193092777830645,0.0121027587565946,0.000142322990146005,0.0137329763406814,0.00569900028528825,0,0,0.0189663270497893,0.026604978210077,0.0227223119864339,0.000196086098529761,0.00998761518778671,0.0194773640738408,0.0125067860178304,0.000147043267550236,0.0119075849168167,0.00530968582691172,0.0189663270497893
CW,CUW,Curaçao,2020-09-05,2020-05-13,100,2,65,0.02,0.0274394957835608,0.0251552946498935,0.000202928576617885,0.01,0.0195013954179879,0.0119964287564973,0.000141080189055875,0.0137329763406814,0.00569900028528825,0,0,0.018917975579549,0.0265672581593761,0.0219853031374678,0.000192953354253886,0.00998827536989144,0.0194786450792122,0.0125045089553482,0.000147016547909068,0.0113535141679765,0.00518500929116505,0.018917975579549
CW,CUW,Curaçao,2020-09-06,2020-05-16,100,2,64,0.01,0.0195013954179879,0.012850492322794,0.000151058799769244,0.01,0.0195013954179879,0.012850492322794,0.000151058799769244,0.00998761915685922,0.00486934320903386,0,0,0.0189321302320803,0.0265787955022693,0.0216635918056429,0.000191573556069201,0.00998861223529388,0.019479298724313,0.0124988483083221,0.000146950322452327,0.0110806834686336,0.00512359502625452,0.0189321302320803
CW,CUW,Curaçao,2020-09-07,2020-05-17,100,1,64,0.02,0.0274394957835608,0.0210952291689677,0.000192223169169824,0.01,0.0195013954179879,0.0127825405856697,0.000150265192007588,0.0100950129112341,0.004921434784753,0,0,0.0189709726759175,0.02660971472452,0.0213755242069158,0.000190303359599606,0.00998840987424469,0.0194789020804489,0.0124866969485697,0.000146808191117616,0.0108158159384304,0.00506389854061619,0.0189709726759175
CW,CUW,Curaçao,2020-09-08,2020-05-18,100,1,64,0.02,0.0274394957835608,0.0208679627575259,0.000190174352530394,0.01,0.0195013954179879,0.0126448297267478,0.000148656698886189,0.0100950129112341,0.004921434784753,0,0,0.0190318602405665,0.0266577490716374,0.021119366718016,0.000189115904666877,0.00998797930661792,0.0194780627016264,0.0124662756990758,0.000146569390992017,0.0105616238841635,0.00500648924396829,0.0190318602405665
CW,CUW,Curaçao,2020-09-09,2020-05-21,100,1,64,0.02,0.0274394957835608,0.0217982066319236,0.000198557481362443,0.01,0.0195013954179879,0.0132085059960983,0.000155239127398681,0.00946407460428192,0.00476667708908617,0,0,0.0191112414110349,0.0267198877008602,0.0208902741553258,0.000187969009594561,0.00998646168036118,0.0194751066472506,0.0124343986061511,0.000146196610787555,0.0103198787201836,0.00495174521514852,0.0191112414110349
CW,CUW,Curaçao,2020-09-10,2020-05-28,100,3,62,0.02,0.0274394957835608,0.0206900228631518,0.000188569879263152,0.01,0.0195013954179879,0.0125370080053799,0.000147397159349752,0.00946407460428192,0.00476667708908617,0,0,0.0192049344586015,0.0267925863841657,0.0206822016072333,0.000186816985625155,0.00998349380035115,0.019469326453359,0.0123886808293462,0.000145661939859615,0.0100921132467939,0.00490001060934419,0.0192049344586015
CW,CUW,Curaçao,2020-09-11,2020-05-31,100,1,62,0.02,0.0274394957835608,0.0203969919751037,0.000185926991895411,0.01,0.0195013954179879,0.0123594475157864,0.000145322650780732,0.00946407460428192,0.00476667708908617,0,0,0.0193086645735729,0.026872182514011,0.0204885730995794,0.000185614521061954,0.00997858828046509,0.0194597722782172,0.0123269190853547,0.000144939573054008,0.00987986448639764,0.00485165874056802,0.0193086645735729
CW,CUW,Curaçao,2020-09-14,2020-06-02,100,3,61,0.02,0.0274394957835608,0.0204307315102097,0.000186231334492063,0.01,0.0195013954179879,0.0123798918055061,0.000145561528585919,0.00946407460428192,0.00476667708908617,0,0,0.0196464759913335,0.0271221062333875,0.019932072025147,0.000181316639781128,0.00993249274683462,0.0193699465162523,0.0120143072811172,0.00014128135068928,0.00935988140059408,0.00473285788365741,0.0196464759913335
CW,CUW,Curaçao,2020-09-15,2020-06-04,100,1,61,0.02,0.0274394957835608,0.0201431185912723,0.000183636622284817,0.01,0.0195013954179879,0.012205614305137,0.000143525052871372,0.00820219799037767,0.00444036053409766,0,0,0.0197624456108627,0.027203266504958,0.0197417163637089,0.000179591276408865,0.00989635496825572,0.0192995040181859,0.0118573545165007,0.000139443481323743,0.00923431221678963,0.00470435102055962,0.0197624456108627
CW,CUW,Curaçao,2020-09-16,2020-06-04,101,1,62,0.0198019801980198,0.0271705622473482,0.0199447432235634,0.000181846519643591,0.0099009900990099,0.0193092777830645,0.0120854098186806,0.00014212022235691,0.00820219799037767,0.00444036053409766,0,0,0.0198809585496798,0.027283238349034,0.0195471134877205,0.000177727132232197,0.00984071882352664,0.0191910397480287,0.011666926267802,0.000137212571455559,0.0091382143997083,0.00468280675276969,0.0198809585496798
CW,CUW,Curaçao,2020-09-18,2020-06-07,100,3,61,0.02,0.0274394957835608,0.0183896857870136,0.000167801225468871,0.01,0.0195013954179879,0.0111431311339349,0.000131101830419728,0.00829135231636003,0.00448842357304326,0,0,0.0201350351726098,0.0274458469103688,0.0191529313283116,0.000173708110804105,0.00963599059515829,0.018791860090214,0.011161217687031,0.000131283125542304,0.00904867125241027,0.00466388119406605,0.0201350351726098
CW,CUW,Curaçao,2020-09-20,2020-06-08,100,1,61,0.02,0.0274394957835608,0.0183560312666923,0.000167497007738758,0.01,0.0195013954179879,0.0111227383584664,0.000130863253470405,0.00829135231636003,0.00448842357304326,0,0,0.0204235798872034,0.0276223895181134,0.0187696441705707,0.000169590404902404,0.00923227255908643,0.0180046083205067,0.0104380651372046,0.000122794760766129,0.00912300310598702,0.00468234343844178,0.0204235798872034
CW,CUW,Curaçao,2020-09-21,2020-06-13,101,3,60,0.0198019801980198,0.0271705622473482,0.0168047767510621,0.000153463072901511,0.0099009900990099,0.0193092777830645,0.0101827640331855,0.000119861023683397,0.00946407460428192,0.00476667708908617,0,0,0.0205781390304542,0.0277159981083344,0.0185860492030949,0.000167604534454952,0.00892738683010962,0.017410054532678,0.00997659376200027,0.000117374106285782,0.00923396145417065,0.00470755133112281,0.0205781390304542
CW,CUW,Curaçao,2020-09-24,2020-06-13,102,1,61,0.0196078431372549,0.0269068483623884,0.0167508155813425,0.000152974491266984,0.00980392156862745,0.0191209083686488,0.0101500665527995,0.000119478115941172,0.00946407460428192,0.00476667708908617,0,0,0.0210040949543198,0.0279774779565135,0.0180420601926769,0.000162227666355345,0.00753283380382844,0.014690465539593,0.00816833554486591,9.61173529491066e-05,0.00994377459634395,0.00485867372359808,0.0210040949543198
CW,CUW,Curaçao,2020-09-26,2020-06-14,100,2,61,0.02,0.0274394957835608,0.017120282965137,0.000156319223044747,0.01,0.0195013954179879,0.0103739433256283,0.000122099596421213,0.00967207624393647,0.00487092772175453,0,0,0.0211649088089694,0.0280821958448322,0.0176439857590057,0.000159131584636788,0.00626761573550013,0.0122230541890352,0.00669596379306087,7.87988261370892e-05,0.0107959308095134,0.00503110065651435,0.0211649088089694
CW,CUW,Curaçao,2020-09-27,2020-06-25,100,3,59,0.03,0.0334344809563718,0.0254171085801985,0.000189431199875527,0.01,0.0195013954179879,0.0103487643957879,0.000121804794085586,0.00902727116100737,0.00470729496600993,0,0,0.0211885733398999,0.0281012338022844,0.0174265485201522,0.000157699966406447,0.00558471478602828,0.0108912636448233,0.0059315973270635,6.98060802667447e-05,0.0113464020958333,0.00514010281348047,0.0211885733398999
CW,CUW,Curaçao,2020-09-29,2020-06-26,100,1,59,0.02,0.0274394957835608,0.0151905417146867,0.00014780721967637,0,0,0,0,0.00902727116100737,0.00470729496600993,0,0,0.0211235801681413,0.0280716082803864,0.0169626554687233,0.000155034560887273,0.00422645978726096,0.00824239616523709,0.0044490417489191,5.23613124390574e-05,0.0126861007753196,0.00540139473134415,0.0211235801681413
CW,CUW,Curaçao,2020-10-01,2020-06-29,100,1,59,0.02,0.0274394957835608,0.0153465243372216,0.000149313137796892,0,0,0,0,0.00902727116100737,0.00470729496600993,0,0,0.020944625022315,0.0279712167096166,0.0164935789150947,0.00015266746639106,0.00300123000058701,0.00585295504799092,0.00314051448740589,3.69623263577909e-05,0.0142929284898598,0.00571099780099005,0.020944625022315
CW,CUW,Curaçao,2020-10-02,2020-06-30,100,1,59,0.02,0.0274394957835608,0.0145050177333576,0.000141186038751608,0,0,0,0,0.00902727116100737,0.00470729496600993,0,0,0.0208314175980551,0.0279055930149037,0.0162721765958212,0.000151625415017044,0.00246860836937293,0.00481423872363472,0.00257763788989643,3.0337892502693e-05,0.0151722095662439,0.00587950285534128,0.0208314175980551
CW,CUW,Curaçao,2020-10-04,2020-07-01,100,1,59,0.02,0.0274394957835608,0.0149621798558843,0.000145602088434957,0,0,0,0,0.0251473982342348,0.00779252715561397,0,0,0.0205933497335716,0.0277650602870404,0.0158818200977421,0.000149893383116777,0.00158631967480622,0.00309360674251857,0.00165130537841666,1.94355876732294e-05,0.0170310570025909,0.00623445838699267,0.0205933497335716
CW,CUW,Curaçao,2020-10-05,2020-07-02,100,2,59,0.02,0.0274394957835608,0.0149876183669362,0.000145847755995685,0,0,0,0,0.0251473982342348,0.00779252715561397,0,0,0.0204795491636192,0.0276969825597119,0.01572022037886,0.000149225989604499,0.00123623181440181,0.00241086996730874,0.00128553134814524,1.51305623153402e-05,0.017991051598339,0.00641719049964197,0.0204795491636192
CW,CUW,Curaçao,2020-10-06,2020-07-02,101,1,60,0.0198019801980198,0.0271705622473482,0.0149630904241252,0.000145610882184532,0,0,0,0,0.0248740569490801,0.00770890630573034,0,0,0.020374460192246,0.0276336416617734,0.015583807772732,0.000148699591964085,0.000942632394620929,0.00183829715351664,0.000979409688749639,1.152758586803e-05,0.0189598232406184,0.0066010731194038,0.020374460192246
CW,CUW,Curaçao,2020-10-12,2020-07-07,100,2,59,0.02,0.0274394957835608,0.0155302922703072,0.000151086996660563,0,0,0,0,0.0251473982342348,0.00779252715561397,0,0,0.0199945237887246,0.027391876396755,0.0152520972838818,0.000148053214023809,9.79064280641425e-05,0.0001909333738299,0.000101458227661254,1.19416707412985e-06,0.0242197801554115,0.00757140593735637,0.0199945237887246
CW,CUW,Curaçao,2020-10-14,2020-07-08,100,1,59,0.02,0.0274394957835608,0.015235883866311,0.000148244995676607,0,0,0,0,0.0251473982342348,0.00779252715561397,0,0,0.0199439984659537,0.0273486952321234,0.0152522237587023,0.00014827711262135,3.36214009114722e-05,6.55670341474377e-05,3.4823128847159e-05,4.09869834127484e-07,0.0254832851627245,0.0077823789774341,0.0199439984659537
CW,CUW,Curaçao,2020-10-18,2020-07-09,100,2,59,0.02,0.0274394957835608,0.0152607307897176,0.000148484882717529,0,0,0,0,0.0251473982342348,0.00779252715561397,0,0,0.0198789959998676,0.0272738485190526,0.0152974652411684,0.000148828184668559,2.56687261422321e-06,5.00575978375712e-06,2.65854691658488e-06,3.12909226829118e-08,0.0275256353160318,0.00807946990170733,0.0198789959998676
CW,CUW,Curaçao,2020-10-20,2020-07-09,101,1,60,0.0198019801980198,0.0271705622473482,0.0151779837718134,0.000147685969817146,0,0,0,0,0.0248740569490801,0.00770890630573034,0,0,0.0198536438673835,0.0272407135243143,0.0153562153241867,0.000149405470249627,0,0,0,0,0.0286103944678936,0.00822253105698848,0.0198536438673835
CW,CUW,Curaçao,2020-10-21,2020-07-09,102,1,61,0.0196078431372549,0.0269068483623884,0.015060433366382,0.000146550917467625,0,0,0,0,0.0353325451893192,0.00908903580021946,0,0,0.0198430143277737,0.0272262757277438,0.0154006014030873,0.000149833581608243,0,0,0,0,0.0292217634288914,0.0083018709639686,0.0198430143277737
CW,CUW,Curaçao,2020-10-28,2020-07-12,100,1,61,0.02,0.0274394957835608,0.0167285516665489,0.000162645232230975,0,0,0,0,0.0357165945935509,0.00918600057523612,0,0,0.0198012141611178,0.027161804481902,0.0157093509751261,0.000152741829550074,1.01356185573948e-05,1.97670835432794e-05,1.22554478785436e-05,1.3086420426692e-07,0.0336176822071604,0.00886543496522683,0.0198012141611178
CW,CUW,Curaçao,2020-11-01,2020-07-12,101,1,62,0.0198019801980198,0.0271705622473482,0.0166300065334852,0.000161695218124593,0,0,0,0,0.0353325451893192,0.00908903580021946,0,0,0.0198705224126556,0.0271956153929085,0.0156267230610344,0.000151404040701022,8.96668264009898e-05,0.000174873322985162,0.000108404699812547,1.15754921794211e-06,0.0342427912083673,0.00894332453837942,0.0198705224126556
CW,CUW,Curaçao,2020-11-02,2020-07-12,102,1,63,0.0196078431372549,0.0269068483623884,0.0162808373137926,0.000158328312509502,0,0,0,0,0.035580893246311,0.00907110957017689,0,0,0.0199271702942615,0.0272307565819681,0.015620880130061,0.000150973640729579,0.000144777707457457,0.00028235359388034,0.000175034416326074,1.86902281188941e-06,0.0342437926202823,0.00894350953955571,0.0199271702942615
CW,CUW,Curaçao,2020-11-03,2020-07-12,103,1,64,0.0194174757281553,0.0266482036524112,0.014331556896192,0.000139509916592429,0,0,0,0,0.0352063575279288,0.00897736689549004,0,0,0.0200153690837848,0.0272862512590832,0.0156449215856937,0.000150630392069696,0.000229554253554321,0.000447689400328145,0.000277530982847885,2.96348276822314e-06,0.0342276714087571,0.00894176465501433,0.0200153690837848
CW,CUW,Curaçao,2020-11-04,2020-07-16,100,4,63,0.02,0.0274394957835608,0.0144750086944752,0.000140896087919765,0,0,0,0,0.0318898166013847,0.00869716089918752,0,0,0.0201491668631085,0.0273705100083608,0.015716881122698,0.000150452932141334,0.000358063977413559,0.000698315807761846,0.000432893281211096,4.62244272597583e-06,0.0342160519792899,0.00894076600125733,0.0201491668631085
CW,CUW,Curaçao,2020-11-07,2020-07-17,100,1,63,0.02,0.0274394957835608,0.0145956748763059,0.000142061924412332,0,0,0,0,0.0318898166013847,0.00869716089918752,0,0,0.02100875365038,0.0279047620584722,0.0164523873773457,0.000151886752183454,0.00119299454989645,0.00232663882257813,0.00144223570549943,1.54001936205188e-05,0.0344269100891959,0.00896833371731643,0.02100875365038
CW,CUW,Curaçao,2020-11-13,2020-07-18,100,1,63,0.02,0.0274394957835608,0.014522572277522,0.000141355648665124,0,0,0,0,0.0318898166013847,0.00869716089918752,0,0,0.0253404192387021,0.0305250684319191,0.0212247865138382,0.000168287286415575,0.00546344542791681,0.0106550315769667,0.00660065265929121,7.04815741901628e-05,0.0371141298184755,0.00928845788749689,0.0253404192387021
CW,CUW,Curaçao,2020-11-16,2020-07-18,101,1,64,0.0297029702970297,0.0331085145091172,0.02630291596223,0.000187962205129932,0.0099009900990099,0.0193092777830645,0.0119539457255083,0.000127644140093673,0.0410109899518883,0.00976334150650111,0,0,0.0274466383316619,0.0317762170500938,0.0239010408903773,0.000177991206531125,0.00746989786205734,0.0145680325825727,0.00901479345035815,9.62598256658317e-05,0.038668345660815,0.00946834736954107,0.0274466383316619
CW,CUW,Curaçao,2020-11-17,2020-07-18,102,1,65,0.0294117647058824,0.032788840416564,0.0261369356601429,0.000186792018621149,0.00980392156862745,0.0191209083686488,0.0118785122821022,0.000126843504092767,0.0405747028247406,0.00966167318602244,0,0,0.0280206223629035,0.0321130878030324,0.0247417853812613,0.000180899558797951,0.00797050556567911,0.0155443060598646,0.00961292160796054,0.00010264679102536,0.0390722653237855,0.009514851682732,0.0280206223629035
CW,CUW,Curaçao,2020-11-19,2020-07-19,100,1,65,0.03,0.0334344809563718,0.0266852969134873,0.000190657274622445,0.01,0.0195013954179879,0.0121277272615312,0.000129488389019431,0.0410109899518883,0.00976334150650111,0,0,0.0290580740793974,0.0327121749665491,0.0265434101748192,0.000186693097915907,0.00874861458829225,0.0170617276876822,0.010531704872408,0.000112458258448532,0.0397062205358408,0.00958873559119421,0.0290580740793974
CW,CUW,Curaçao,2020-11-20,2020-07-20,101,2,65,0.0297029702970297,0.0331085145091172,0.0261945531395114,0.000187198253724911,0.0099009900990099,0.0193092777830645,0.0119046978283055,0.000127121439412555,0.0405747028247406,0.00966167318602244,0,0,0.0295573346384873,0.0329939482240383,0.0275884803816575,0.000189800297329651,0.00904222718885448,0.0176342983054379,0.0108708173035573,0.000116079921383895,0.0399455480263886,0.009617754437053,0.0295573346384873
CW,CUW,Curaçao,2020-11-26,2020-07-22,100,1,65,0.03,0.0334344809563718,0.0263189015236973,0.000188074895036781,0.01,0.0195013954179879,0.0119612107197944,0.000127721246083778,0.0405747028247406,0.00966167318602244,0,0,0.0328693147087615,0.0347547949285116,0.0369982177464496,0.000214601368455086,0.00985773110664745,0.0192244771973025,0.0116827740017588,0.000124758738549567,0.0406410555033226,0.00973454413582018,0.0328693147087615
CW,CUW,Curaçao,2020-11-27,2020-07-22,101,1,66,0.0297029702970297,0.0331085145091172,0.0262272750917344,0.000187428950670234,0.0099009900990099,0.0193092777830645,0.011919569047963,0.00012727928032635,0.0401476006897433,0.0095620990064466,0,0,0.0334728451935785,0.0350630367705559,0.0389452226716324,0.000219468184749915,0.009894395640883,0.0192959533556601,0.0116867494122683,0.000124803424010504,0.0406902384448169,0.00975106561435508,0.0334728451935785
CW,CUW,Curaçao,2020-11-28,2020-07-23,100,1,66,0.03,0.0334344809563718,0.026302593614172,0.000187959932724101,0.01,0.0195013954179879,0.0119537992272571,0.000127642585249303,0.0410109899518883,0.00976334150650111,0,0,0.0340802006269124,0.0353713581426666,0.0409229773039131,0.000224366320515846,0.0099182257331305,0.0193424035506203,0.0116723605492463,0.000124652209351803,0.0407340447438674,0.00976793671979908,0.0340802006269124
CW,CUW,Curaçao,2020-11-29,2020-07-23,102,2,67,0.0294117647058824,0.032788840416564,0.026026768589711,0.000186015211552216,0.00980392156862745,0.0191209083686488,0.0118284444043592,0.000126312059252433,0.0401476006897433,0.0095620990064466,0,0,0.0346872075405528,0.035678097485595,0.0429051964524848,0.000229232894666426,0.00993357967887531,0.0193723272596372,0.011644835865011,0.000124360921397362,0.0407759787213012,0.00978538205313254,0.0346872075405528
CW,CUW,Curaçao,2020-11-30,2020-07-27,100,3,65,0.04,0.0384072934108425,0.0624884515154318,0.000281853467746899,0.01,0.0195013954179879,0.0117508250273302,0.000125488115668004,0.0410740837825836,0.00993203471865197,0,0,0.0352891001818305,0.0359811577513204,0.0448663680619601,0.000234004059760958,0.00994349452874038,0.0193916473788022,0.0116077273642353,0.00012396749132901,0.040818553478943,0.00980352835973007,0.0352891001818305
CW,CUW,Curaçao,2020-12-02,2020-07-28,100,2,65,0.04,0.0384072934108425,0.0618408480557933,0.000279028781771348,0.01,0.0195013954179879,0.0116290445261855,0.000124195262253779,0.0410740837825836,0.00993203471865197,0,0,0.0364492325600267,0.0365624304522487,0.0486071688905693,0.000242952842921276,0.00995276285825045,0.0194097035436565,0.0115115577772731,0.000122946804398497,0.0409093170062615,0.0098416691316779,0.0364492325600267
CW,CUW,Curaçao,2020-12-03,2020-07-30,100,1,65,0.04,0.0384072934108425,0.0596550387917767,0.00026947969049127,0.01,0.0195013954179879,0.0112180075812512,0.000119830400715148,0.0410740837825836,0.00993203471865197,0,0,0.0369921786999576,0.0368330296890923,0.0503237155753433,0.00024696615103324,0.0099544812657284,0.0194130527897713,0.0114553806636225,0.00012235033777355,0.0409593983666221,0.00986152595959879,0.0369921786999576
CW,CUW,Curaçao,2020-12-05,2020-08-01,100,2,64,0.04,0.0384072934108425,0.0595352158519264,0.000268955548476718,0.01,0.0195013954179879,0.0111954751233923,0.00011959107231896,0.0410740837825836,0.00993203471865197,0,0,0.0379571850788538,0.0373107245358662,0.0532757331760687,0.00025362271093694,0.00995440568335015,0.0194129186701627,0.0113307509511192,0.000121026821744451,0.0410696625848691,0.00990179814523735,0.0379571850788538
