ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
EE,EST,Estonia,2020-07-17,2020-06-22,10,26,102,1551274.95545214,0,0,1,1,0,0,0,0,50,3456.76959619953,1,4,,,,0.00629811056682995,0.00219639845870684,0.0103998226749531,0.00629811056682995,0.00219639845870684,0.0103998226749531,0.00699790062981106,0.00267583909741077,0.0113199621622113,0.00267252149675226,0.00264928241770339,0.00269576057580114,0.00699790062981106,0.00267583909741077,0.0113199621622113,0.00267252149675226,0.00264928241770339,0.00269576057580114,0.0113215904301268,0.0102043394291162,0.0124388414311374,0.225,0.0955922740078343,0.354407725992166
EE,EST,Estonia,2020-07-18,2020-06-22,3,27,105,1581107.55947959,0,0,1,1,0,0,0,0,50,3561.52019002375,1,4,,,,0.00698324022346369,0.00267020145134693,0.0112962789955804,0.00698324022346369,0.00267020145134693,0.0112962789955804,0.00558659217877095,0.00172618110977141,0.00944700324777049,0.00209603670572879,0.00207565328458691,0.00211642012687068,0.00558659217877095,0.00172618110977141,0.00944700324777049,0.00209603670572879,0.00207565328458691,0.00211642012687068,0.0115418566856708,0.0104597725327871,0.0126239408385546,0.238095238095238,0.109285367306428,0.366905108884048
EE,EST,Estonia,2020-07-19,2020-06-25,6,25,101,1482696.10081079,0,0,1,1,0,0,0,0,50,3386.93586698337,1,4,,,,0.00769769069279216,0.00316627185413597,0.0122291095314484,0.00769769069279216,0.00316627185413597,0.0122291095314484,0.00419874037788663,0.000846170620313759,0.00755131013545951,0.00155059657041395,0.0015331799038162,0.00156801323701169,0.00419874037788663,0.000846170620313759,0.00755131013545951,0.00155059657041395,0.0015331799038162,0.00156801323701169,0.0117839465644213,0.0107293760193544,0.0128385171094883,0.25,0.122055273930129,0.377944726069871
EE,EST,Estonia,2020-07-20,2020-06-26,3,25,100,1601421.88059393,0,0,1,1,0,0,0,0,49,3352.0190023753,1,4,,,,0.00842696629213483,0.00367918091570324,0.0131747516685664,0.00842696629213483,0.00367918091570324,0.0131747516685664,0.00280898876404494,6.00993113790515e-05,0.00555787821671084,0.00102421546493735,0.00101012200492962,0.00103830892494508,0.00280898876404494,6.00993113790515e-05,0.00555787821671084,0.00102421546493735,0.00101012200492962,0.00103830892494508,0.0119594213711092,0.0109317267344795,0.0129871160077389,0.260869565217391,0.133975466619339,0.387763663815443
EE,EST,Estonia,2020-07-21,2020-06-26,2,26,102,1612806.00612215,0,0,1,1,0,0,0,0,49,3421.85273159145,1,4,,,,0.0091164095371669,0.00418340448981176,0.014049414584522,0.0091164095371669,0.00418340448981176,0.014049414584522,0.00140252454417952,0,0.00334492510697563,0.000503634888131916,0.000493831634646337,0.000513438141617495,0.00140252454417952,0,0.00334492510697563,0.000503634888131916,0.000493831634646337,0.000513438141617495,0.0120875591985302,0.0110871191929396,0.0130879992041209,0.270833333333333,0.145116934153334,0.396549732513333
EE,EST,Estonia,2020-07-22,2020-06-30,7,23,101,1403022.06954281,0,0,1,1,0,0,0,0,48,3386.93586698337,1,4,,,,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00982456140350877,0.00470357857920865,0.0149455442278089,0,0,0,5.3972211374157e-19,0,3.20205159773573e-13,0,0,0,5.3972211374157e-19,0,3.20205159773573e-13,0.0121918142705754,0.0112165430859546,0.0131670854551962,0.28,0.155546145238331,0.404453854761669
EE,EST,Estonia,2020-07-23,2020-07-03,6,21,100,1436038.92860265,0,0,1,1,0,0,0,0,49,3352.0190023753,1,5,,,,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.00985221674876847,0.00471689048792648,0.0149875430096105,0,0,0,5.37898311893093e-19,0,3.1912313858634e-13,0,0,0,5.37898311893093e-19,0,3.1912313858634e-13,0.0125426765222684,0.0115511527412496,0.0135342003032872,0.269230769230769,0.148671976114538,0.389789562347
EE,EST,Estonia,2020-07-24,2020-07-03,4,22,104,1460067.41071362,0,0,1,1,0,0,0,0,49,3421.85273159145,1,5,,,,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00982456140350877,0.00470357857920865,0.0149455442278089,0,0,0,5.35049572082271e-19,0,3.1743304443779e-13,0,0,0,5.35049572082271e-19,0,3.1743304443779e-13,0.0128205506029126,0.0118178830146337,0.0138232181911916,0.264150943396226,0.145456439939569,0.382845446852884
EE,EST,Estonia,2020-07-25,2020-07-04,3,22,101,1327292.50028475,0,0,0,0,0,0,0,0,49,3317.10213776722,0,3,,,,0.00912921348314607,0.00418931197430079,0.0140691149919913,0.00912921348314607,0.00418931197430079,0.0140691149919913,0,0,0,5.35986766325454e-19,0,3.17989060996564e-13,0,0,0,5.35986766325454e-19,0,3.17989060996564e-13,0.0131463201669355,0.0121289550950532,0.0141636852388178,0.25,0.132307969611677,0.367692030388323
EE,EST,Estonia,2020-07-26,2020-07-05,4,22,103,1323389.09732425,0,0,0,0,0,0,0,0,49,3386.93586698337,0,3,,,,0.00842105263157895,0.00367658488661318,0.0131655203765447,0.00842105263157895,0.00367658488661318,0.0131655203765447,0,0,0,5.37009840125857e-19,0,3.18596027991945e-13,0,0,0,5.37009840125857e-19,0,3.18596027991945e-13,0.0134553370439085,0.0124247497383265,0.0144859243494905,0.230769230769231,0.116253883545584,0.345284577992877
EE,EST,Estonia,2020-07-27,2020-07-06,6,22,105,1393195.64057813,0,0,0,0,0,0,0,0,49,3456.76959619953,0,3,,,,0.00769769069279216,0.00316627185413597,0.0122291095314484,0.00769769069279216,0.00316627185413597,0.0122291095314484,0,0,0,5.35853558627159e-19,0,3.17910031823533e-13,0,0,0,5.35853558627159e-19,0,3.17910031823533e-13,0.013736099971284,0.0126945852923469,0.0147776146502211,0.211538461538462,0.100536322837797,0.322540600239126
EE,EST,Estonia,2020-07-28,2020-07-08,7,21,101,1407242.93808533,0,0,0,0,0,0,0,0,19,3317.10213776722,0,3,,,,0.00700280112044818,0.00267772360653704,0.0113278786343593,0.00700280112044818,0.00267772360653704,0.0113278786343593,0,0,0,5.34525141498582e-19,0,3.17121911403651e-13,0,0,0,5.34525141498582e-19,0,3.17121911403651e-13,0.0134404463539802,0.0124077897612241,0.0144731029467362,0.192307692307692,0.0851883935981073,0.299426991017277
EE,EST,Estonia,2020-07-29,2020-07-09,8,21,104,1444212.46952291,0,0,0,0,0,0,0,0,19,3421.85273159145,0,3,,,,0.00628491620111732,0.00219176989117645,0.0103780625110582,0.00628491620111732,0.00219176989117645,0.0103780625110582,0,0,0,5.31435178288886e-19,0,3.15288704762559e-13,0,0,0,5.31435178288886e-19,0,3.15288704762559e-13,0.0129798703106974,0.0119648245904009,0.0139949160309939,0.173076923076923,0.0702519609836267,0.275901885170219
EE,EST,Estonia,2020-07-30,2020-07-10,6,21,104,1392415.95057524,0,0,0,0,0,0,0,0,19,3456.76959619953,0,3,,,,0.00558269364968597,0.00172496895528207,0.00944041834408988,0.00558269364968597,0.00172496895528207,0.00944041834408988,0,0,0,5.34572801873827e-19,0,3.17150187247241e-13,0,0,0,5.34572801873827e-19,0,3.17150187247241e-13,0.0125376241272497,0.0115390667527399,0.0135361815017596,0.153846153846154,0.0557810692518648,0.251911238440443
EE,EST,Estonia,2020-07-31,2020-07-12,4,20,101,1413100.57019443,0,0,0,0,1,18458.3593037998,1,18458.3593037998,89,3352.0190023753,0,2,,,,0.00488826815642458,0.00127591654410925,0.00850061976873992,0.00488826815642458,0.00127591654410925,0.00850061976873992,0.000698324022346369,0,0.00206653597769415,0.000910264868328816,0.000897139195549205,0.000923390541108427,0.000698324022346369,0,0.00206653597769415,0.000910264868328816,0.000897139195549205,0.000923390541108427,0.0133846906334067,0.0123522605813936,0.0144171206854198,0.14,0.0438218692205372,0.236178130779463
EE,EST,Estonia,2020-08-01,2020-07-14,8,19,102,1660021.88946387,0,0,0,0,1,18458.3593037998,1,18458.3593037998,89,3352.0190023753,0,2,,,,0.00419874037788663,0.000846170620313759,0.00755131013545951,0.00419874037788663,0.000846170620313759,0.00755131013545951,0.00139958012596221,0,0.00333790572854398,0.00181347238908148,0.00179499020272096,0.001831954575442,0.00139958012596221,0,0.00333790572854398,0.00181347238908148,0.00179499020272096,0.001831954575442,0.0142669654449842,0.013199175054816,0.0153347558351524,0.125,0.0314407987651869,0.218559201234813
EE,EST,Estonia,2020-08-02,2020-07-15,5,19,104,1699774.6532208,0,0,0,0,2,25043.4495132655,2,25043.4495132655,110,3421.85273159145,0,2,,,,0.00349162011173184,0.000436484076053932,0.00654675614740976,0.00349162011173184,0.000436484076053932,0.00654675614740976,0.00279329608938548,5.97420524849355e-05,0.00552685012628601,0.00301157587650349,0.00298789865893599,0.003035253094071,0.00279329608938548,5.97420524849355e-05,0.00552685012628601,0.00301157587650349,0.00298789865893599,0.003035253094071,0.0155218258142727,0.0144091848753706,0.0166344667531748,0.108695652173913,0.0187483226364265,0.1986429817114
EE,EST,Estonia,2020-08-03,2020-07-15,3,20,107,1734646.05616909,0,0,0,0,2,25043.4495132655,2,25043.4495132655,110,3526.60332541568,0,2,,,,0.00277970813064628,5.9432904840871e-05,0.00549998335645169,0.00277970813064628,5.9432904840871e-05,0.00549998335645169,0.00416956219596942,0.000840241576441175,0.00749888281549767,0.00420160657328802,0.00417374661063104,0.004229466535945,0.00416956219596942,0.000840241576441175,0.00749888281549767,0.00420160657328802,0.00417374661063104,0.004229466535945,0.0167466223466643,0.0155937562161358,0.0178994884771927,0.0909090909090909,0.00596580293056058,0.175852378887621
