"date","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-06-12,"ST","Sao Tome and Principe","STP",214610,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.943396226415094,0.907477635680884,0.979314817149305,0.333333333333333
2020-06-13,"ST","Sao Tome and Principe","STP",214610,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.943396226415094,0.907477635680884,0.979314817149305,0.333333333333333
2020-06-14,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.333333333333333,0,0.866767964039479,0.314465408805031,0.242296414109156,0.386634403500907,0
2020-06-15,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.25,0,0.674344650278564,0.235849056603774,0.178702928676418,0.292995184531129,0
2020-06-16,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.2,0,0.550609016230633,0.188679245283019,0.141572455159189,0.235786035406849,0
2020-06-17,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.2,0,0.550609016230633,0.188679245283019,0.141572455159189,0.235786035406849,0
2020-06-18,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0.157232704402516,0.117223509685638,0.197241899119394,0
2020-06-19,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0.157232704402516,0.117223509685638,0.197241899119394,0
2020-06-20,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-21,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-22,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-23,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-24,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-25,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-26,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-27,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-06-28,"ST","Sao Tome and Principe","STP",214610,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.316037735849057,0.253453392178338,0.378622079519775,0.25
2020-06-29,"ST","Sao Tome and Principe","STP",214610,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.316037735849057,0.253453392178338,0.378622079519775,0.25
2020-06-30,"ST","Sao Tome and Principe","STP",214610,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.316037735849057,0.253453392178338,0.378622079519775,0.25
2020-07-01,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.252830188679245,0.200500364376906,0.305160012981585,0.2
2020-07-02,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.252830188679245,0.200500364376906,0.305160012981585,0.2
2020-07-03,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.252830188679245,0.200500364376906,0.305160012981585,0.2
2020-07-04,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.252830188679245,0.200500364376906,0.305160012981585,0.2
2020-07-05,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.252830188679245,0.200500364376906,0.305160012981585,0.2
2020-07-06,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.210691823899371,0.165870810349075,0.255512837449667,0.166666666666667
2020-07-07,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.210691823899371,0.165870810349075,0.255512837449667,0.166666666666667
2020-07-08,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.180592991913747,0.141449332883053,0.21973665094444,0.142857142857143
2020-07-09,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.180592991913747,0.141449332883053,0.21973665094444,0.142857142857143
2020-07-10,"ST","Sao Tome and Principe","STP",214610,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.158018867924528,0.123299579511751,0.192738156337306,0.125
2020-07-11,"ST","Sao Tome and Principe","STP",214610,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.140461215932914,0.10927951138786,0.171642920477968,0.111111111111111
2020-07-12,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-07-13,"ST","Sao Tome and Principe","STP",214610,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278,0.111111111111111
2020-07-14,"ST","Sao Tome and Principe","STP",214610,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737,0.125
2020-07-15,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835,0.142857142857143
2020-07-16,"ST","Sao Tome and Principe","STP",214610,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00707547169811321,0,0.0150535993604193,0.125
2020-07-17,"ST","Sao Tome and Principe","STP",214610,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00707547169811321,0,0.0150535993604193,0.125
2020-07-18,"ST","Sao Tome and Principe","STP",214610,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00707547169811321,0,0.0150535993604193,0.125
2020-07-19,"ST","Sao Tome and Principe","STP",214610,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00707547169811321,0,0.0150535993604193,0.125
2020-07-20,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0.142857142857143
2020-07-21,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0.142857142857143
2020-07-22,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0.142857142857143
2020-07-23,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938,0.142857142857143
2020-07-24,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0161725067385445,0.00333711038772642,0.0290079030893625,0.142857142857143
2020-07-25,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.0188679245283019,0.00391382271227276,0.033822026344331,0.166666666666667
2020-07-26,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.0188679245283019,0.00391382271227276,0.033822026344331,0.166666666666667
2020-07-27,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-07-28,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-07-29,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-07-30,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0.0283018867924528,0,0.0598714470737785,0
2020-07-31,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0.0283018867924528,0,0.0598714470737785,0
2020-08-01,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0.0283018867924528,0,0.0598714470737785,0
2020-08-02,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0.0283018867924528,0,0.0598714470737785,0
2020-08-03,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0.0283018867924528,0,0.0598714470737785,0
2020-08-04,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0.0283018867924528,0,0.0598714470737785,0
2020-08-05,"ST","Sao Tome and Principe","STP",214610,0,0,0,1,1,1,0.0566037735849057,0,0.118816597672831,0
2020-08-06,"ST","Sao Tome and Principe","STP",214610,0,0,0,1,1,1,0.0566037735849057,0,0.118816597672831,0
2020-08-07,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-08-08,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-08-09,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0,0,0,0
2020-08-10,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0,0,0,0
2020-08-11,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0,1,0,0,0,0
2020-08-12,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.666666666666667,0.133232035960521,1,0.0471698113207547,0.00681131450882176,0.0875283081326877,0
2020-08-13,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.666666666666667,0.133232035960521,1,0.0471698113207547,0.00681131450882176,0.0875283081326877,0
2020-08-14,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.75,0.325655349721436,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-08-15,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.75,0.325655349721436,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-08-16,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.6,0.170593405507882,1,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-08-17,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.6,0.170593405507882,1,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-08-18,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.6,0.170593405507882,1,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-08-19,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.6,0.170593405507882,1,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-08-20,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.6,0.170593405507882,1,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-08-21,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.75,0.325655349721436,1,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-08-22,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.6,0.170593405507882,1,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-08-23,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0283018867924528,0.00597883663844994,0.0506249369464557,0
2020-08-24,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.4,0,0.829406594492118,0.0226415094339623,0.00473112996660089,0.0405518889013236,0
2020-08-25,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.4,0,0.829406594492118,0.0226415094339623,0.00473112996660089,0.0405518889013236,0
2020-08-26,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215,0
2020-08-27,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215,0
2020-08-28,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-08-29,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-08-30,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-08-31,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.2,0,0.550609016230633,0,0,0,0
2020-09-01,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-02,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0,0
2020-09-03,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0,0
2020-09-04,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0,0
2020-09-05,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-06,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0,0
2020-09-07,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-08,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-09,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-10,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-11,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-12,"ST","Sao Tome and Principe","STP",214610,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-09-13,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-14,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-15,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-16,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-17,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-18,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-19,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-20,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-21,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-22,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0,0,0,0
2020-09-24,"ST","Sao Tome and Principe","STP",214610,1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054,1
2020-09-25,"ST","Sao Tome and Principe","STP",214610,1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054,1
2020-09-26,"ST","Sao Tome and Principe","STP",214610,1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054,1
2020-09-27,"ST","Sao Tome and Principe","STP",214610,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758,0.5
2020-09-28,"ST","Sao Tome and Principe","STP",214610,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758,0.5
2020-09-29,"ST","Sao Tome and Principe","STP",214610,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758,0.5
2020-09-30,"ST","Sao Tome and Principe","STP",214610,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0440251572327044,0.0121374555444713,0.0759128589209375,0.333333333333333
2020-10-01,"ST","Sao Tome and Principe","STP",214610,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0440251572327044,0.0121374555444713,0.0759128589209375,0.333333333333333
2020-10-02,"ST","Sao Tome and Principe","STP",214610,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0440251572327044,0.0121374555444713,0.0759128589209375,0.333333333333333
2020-10-03,"ST","Sao Tome and Principe","STP",214610,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0440251572327044,0.0121374555444713,0.0759128589209375,0.333333333333333
2020-10-04,"ST","Sao Tome and Principe","STP",214610,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0440251572327044,0.0121374555444713,0.0759128589209375,0.333333333333333
2020-10-05,"ST","Sao Tome and Principe","STP",214610,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0330188679245283,0.00896581260225671,0.0570719232467999,0.25
2020-10-06,"ST","Sao Tome and Principe","STP",214610,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0330188679245283,0.00896581260225671,0.0570719232467999,0.25
2020-10-07,"ST","Sao Tome and Principe","STP",214610,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0330188679245283,0.00896581260225671,0.0570719232467999,0.25
2020-10-08,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.2
2020-10-09,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-10,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0,0,0,0.142857142857143
2020-10-11,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-12,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-13,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-14,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.2
2020-10-15,"ST","Sao Tome and Principe","STP",214610,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.2
2020-10-16,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-17,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-18,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0,0,0,0.142857142857143
2020-10-19,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-20,"ST","Sao Tome and Principe","STP",214610,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667
2020-10-21,"ST","Sao Tome and Principe","STP",214610,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.0107816711590297,0.000272940662938622,0.0212904016551207,0.142857142857143
2020-10-22,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205,0
2020-10-23,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-10-24,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295,0
2020-10-25,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295,0
2020-10-26,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295,0
2020-10-27,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-10-28,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-10-29,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-10-30,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295,0
2020-10-31,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295,0
2020-11-01,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295,0
2020-11-02,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-11-03,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-11-04,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-05,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-06,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-07,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-08,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-09,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-11-10,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-11-11,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-11-12,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-11-13,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
2020-11-14,"ST","Sao Tome and Principe","STP",214610,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
