"date","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-05-27,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0566037735849057,0.020685182850695,0.0925223643191163,0.333333333333333
2020-05-28,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0339622641509434,0.0121540291947465,0.0557704991071403,0.2
2020-05-29,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0339622641509434,0.0121540291947465,0.0557704991071403,0.2
2020-05-30,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0339622641509434,0.0121540291947465,0.0557704991071403,0.2
2020-05-31,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0339622641509434,0.0121540291947465,0.0557704991071403,0.2
2020-06-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-06-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-06-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-06-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.476415094339623,0.409184573479304,0.543645615199941,0
2020-06-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.320754716981132,0.269452707984634,0.37205672597763,0
2020-06-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.320754716981132,0.269452707984634,0.37205672597763,0
2020-06-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.274932614555256,0.229500447511578,0.320364781598934,0
2020-06-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.125,0,0.354172303767662,0.240566037735849,0.199881692790043,0.281250382681655,0
2020-06-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.192452830188679,0.158890179185088,0.22601548119227,0
2020-06-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.125,0,0.354172303767662,0.240566037735849,0.199881692790043,0.281250382681655,0
2020-06-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.192452830188679,0.158890179185088,0.22601548119227,0
2020-06-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.192452830188679,0.158890179185088,0.22601548119227,0
2020-06-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.192452830188679,0.158890179185088,0.22601548119227,0
2020-06-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.192452830188679,0.158890179185088,0.22601548119227,0
2020-06-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.192452830188679,0.158890179185088,0.22601548119227,0
2020-06-17,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.211740041928721,0.175077283959444,0.248402799897998,0
2020-06-18,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.1,0,0.285938509691368,0.211740041928721,0.175077283959444,0.248402799897998,0
2020-06-19,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0.00235849056603774,0,0.00697559278741737,0
2020-06-20,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0,0
2020-06-21,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.125,0,0.354172303767662,0,0,0,0
2020-06-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.125,0,0.354172303767662,0,0,0,0
2020-06-23,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-06-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0188679245283019,0.00248652674456564,0.0352493223120381,0
2020-06-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0188679245283019,0.00248652674456564,0.0352493223120381,0
2020-06-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0188679245283019,0.00248652674456564,0.0352493223120381,0
2020-06-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0188679245283019,0.00248652674456564,0.0352493223120381,0
2020-06-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-07-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-07-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-07-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-07-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-07-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.2,0,0.550609016230633,0.0188679245283019,0.00248652674456564,0.0352493223120381,0
2020-07-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-07-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-07-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311,0
2020-07-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0,0
2020-07-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0.333333333333333
2020-08-18,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0.333333333333333
2020-08-19,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064,0.2
2020-08-20,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064,0.2
2020-08-21,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.471698113207547,0.404500583035962,0.538895643379132,0.25
2020-08-22,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.471698113207547,0.404500583035962,0.538895643379132,0.25
2020-08-23,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-08-24,"SC","Seychelles","SYC",98462,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.142857142857143
2020-08-25,"SC","Seychelles","SYC",98462,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.142857142857143
2020-08-26,"SC","Seychelles","SYC",98462,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.142857142857143
2020-08-27,"SC","Seychelles","SYC",98462,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.142857142857143
2020-08-28,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.317610062893082,0.266442119116955,0.368778006669209,0.166666666666667
2020-08-29,"SC","Seychelles","SYC",98462,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.285714285714286
2020-08-30,"SC","Seychelles","SYC",98462,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925,0.285714285714286
2020-08-31,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-09-01,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-09-02,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.00377358490566038,0,0.0111557073357215,0.2
2020-09-03,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.00377358490566038,0,0.0111557073357215,0.2
2020-09-04,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-09-05,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-09-06,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0,0,0,0.2
2020-09-07,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0,0,0,0.25
2020-09-08,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0,0,0,0.25
2020-09-09,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0,0,0,0,0,0,0.25
2020-09-10,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0,0,0,0.2
2020-09-11,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0,0,0,0,0.166666666666667
2020-09-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-03,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-04,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-05,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-06,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-07,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-08,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-09,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-10,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-10-11,"SC","Seychelles","SYC",98462,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.476415094339623,0.409184573479304,0.543645615199941,0.5
2020-10-12,"SC","Seychelles","SYC",98462,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.476415094339623,0.409184573479304,0.543645615199941,0.5
2020-10-13,"SC","Seychelles","SYC",98462,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.476415094339623,0.409184573479304,0.543645615199941,0.5
2020-10-14,"SC","Seychelles","SYC",98462,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.635220125786163,0.560398509038341,0.710041742533986,0.666666666666667
2020-10-15,"SC","Seychelles","SYC",98462,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.635220125786163,0.560398509038341,0.710041742533986,0.666666666666667
2020-10-16,"SC","Seychelles","SYC",98462,0.5,0,1,0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432,0.5
2020-10-17,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0.333333333333333
2020-10-18,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0.333333333333333
2020-10-19,"SC","Seychelles","SYC",98462,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0.333333333333333
2020-10-20,"SC","Seychelles","SYC",98462,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.471698113207547,0.404500583035962,0.538895643379132,0.25
2020-10-21,"SC","Seychelles","SYC",98462,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064,0.2
2020-10-22,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-10-23,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-10-24,"SC","Seychelles","SYC",98462,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-10-25,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,"SC","Seychelles","SYC",98462,0,0,0,0,0,0,0,0,0,0,0,0,0
