ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BL,BLM,Saint Barthélemy,2020-09-16,2020-06-11,3,58,100,1863324.65877012,0,0,56,0,0,0,0,0,0,0,133,Inf,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-18,2020-06-11,1,59,101,1868769.53181573,0,0,56,0,0,0,0,0,0,0,133,Inf,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-19,2020-06-12,1,59,100,1866882.3979002,0,0,56,0,0,0,0,0,0,0,135,Inf,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-20,2020-06-12,1,60,101,1916736.96604967,0,0,57,0,0,0,0,0,0,0,135,Inf,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-22,2020-06-12,2,61,103,1939379.83289384,0,0,57,0,0,0,0,0,0,0,135,Inf,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-24,2020-06-17,2,60,100,1944079.76730936,0,0,54,0,0,0,0,0,0,0,135,Inf,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-26,2020-06-19,1,60,100,1942652.66720032,0,0,55,0,0,0,0,0,0,0,135,Inf,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-27,2020-06-19,1,61,101,1968157.86160128,0,0,56,0,0,0,0,0,0,0,135,Inf,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-28,2020-06-19,1,62,102,1995224.67196009,0,0,56,0,0,0,0,0,0,0,135,Inf,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-09-30,2020-06-21,2,61,100,2041911.68646667,0,0,55,0,0,0,0,0,0,0,135,Inf,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-12-29,2020-09-10,1,61,100,2132490.23964098,0,0,1,0,0,0,0,0,0,0,21,Inf,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-12-30,2020-09-11,1,61,100,2134197.50234048,0,0,1,0,0,0,0,0,0,0,21,Inf,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,BLM,Saint Barthélemy,2020-12-31,2020-09-11,1,62,101,2142914.50268322,0,0,1,0,0,0,0,0,0,0,21,Inf,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
