ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
DJ,DJI,Djibouti,2020-09-21,2020-06-11,3,70,100,3529490.54350093,0,0,1,1,4,82576.057349909,3,78292.0264290929,37,916.528037383178,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-09-23,2020-06-14,3,69,100,3546042.81252354,0,0,1,1,4,82576.057349909,3,78292.0264290929,37,926.383177570093,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-09-25,2020-06-17,2,68,100,3552430.83943289,0,0,1,1,4,82576.057349909,3,78292.0264290929,37,926.383177570093,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-09-26,2020-06-17,1,69,101,3561884.03098612,0,0,1,1,4,82576.057349909,3,78292.0264290929,37,936.238317757009,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-09-28,2020-06-17,1,70,102,3594990.08172409,0,0,1,1,4,82576.057349909,3,78292.0264290929,37,946.093457943925,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-09-30,2020-06-19,2,69,100,3551835.49119743,0,0,1,1,4,82576.057349909,3,78292.0264290929,37,926.383177570093,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-12-22,2020-09-11,4,59,100,4349847.56077947,0,0,1,0,3,231004.417971344,2,24674.1013417934,33,1210.91515151515,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-12-23,2020-09-13,3,58,101,4319884.51861464,0,0,1,0,4,258864.100304097,2,24674.1013417934,33,1210.91515151515,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-12-24,2020-09-14,1,58,100,4294035.4989865,0,0,1,0,5,268805.64246848,2,24674.1013417934,69,1197.75303030303,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ,DJI,Djibouti,2020-12-25,2020-09-17,2,57,100,4275849.1113718,0,0,1,0,5,268805.64246848,2,24674.1013417934,69,1197.75303030303,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
