ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
TG,TGO,Togo,2020-09-29,2020-06-12,1,67,100,4825557.23032614,0,0,1,4,285159.975271168,1,63201.8496641629,151,3039.48387096774,1,12,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2020-09-30,2020-06-13,1,67,100,4799739.43350518,0,0,1,4,285159.975271168,1,63201.8496641629,151,3039.48387096774,1,13,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-02-19,2020-12-10,1,59,100,5002755.47987266,0,0,2,5,400066.944468228,5,400066.944468228,23,501.639344262295,2,23,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-02-21,2020-12-17,4,57,101,4998752.10375203,0,0,2,4,377271.866298449,4,377271.866298449,22,507.540983606557,2,23,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-02-22,2020-12-18,1,57,100,5029574.73101727,0,0,2,4,377271.866298449,4,377271.866298449,22,507.540983606557,2,22,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-02-23,2020-12-20,1,57,100,5317807.08167124,0,0,2,4,377271.866298449,4,377271.866298449,22,507.540983606557,2,22,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-02-24,2020-12-20,1,58,101,5362081.39414014,0,0,2,4,377271.866298449,4,377271.866298449,22,513.44262295082,2,22,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-02-25,2020-12-21,1,58,100,5343337.73915821,0,0,2,4,377271.866298449,4,377271.866298449,17,507.540983606557,2,22,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-03-01,2020-12-23,2,58,100,5349057.84508591,0,0,2,4,377271.866298449,4,377271.866298449,17,507.540983606557,2,22,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-03-02,2020-12-23,1,59,101,5404320.67100134,0,0,2,4,377271.866298449,4,377271.866298449,17,513.44262295082,2,22,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-03-03,2020-12-25,1,59,100,5471768.30338117,0,0,2,4,377271.866298449,4,377271.866298449,17,507.540983606557,2,21,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-03-05,2020-12-25,1,60,101,5564106.99750187,0,0,2,4,377271.866298449,4,377271.866298449,17,513.44262295082,2,21,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-03-07,2020-12-28,3,59,101,5635457.78083089,0,0,2,4,377271.866298449,4,377271.866298449,16,513.44262295082,2,21,,,,,,,,,,,,,,,,,,,,,,,,
TG,TGO,Togo,2021-03-08,2020-12-29,1,59,100,5611268.93118379,0,0,2,4,377271.866298449,4,377271.866298449,16,507.540983606557,2,20,,,,0.0185053380782918,0.0114583682553712,0.0255523079012125,0.0405693950177936,0.0302532846792935,0.0508855053562937,0.0694612594353386,0.0694032221638534,0.0695192967068239,0.0362989323843416,0.026519176263001,0.0460786885056823,0.0634392459511678,0.0633836023262688,0.0634948895760668,0.0434883767752811,0.039867377150304,0.0471093764002582,0.0909090909090909,0.0575915922205326,0.124226589597649
TG,TGO,Togo,2021-03-09,2020-12-30,1,59,100,5792963.87029703,0,0,2,4,377271.866298449,4,377271.866298449,16,501.639344262295,2,20,,,,0.0192170818505338,0.012038476215454,0.0263956874856136,0.0405693950177936,0.0302532846792935,0.0508855053562937,0.0697948642714691,0.0697370761821141,0.0698526523608242,0.0384341637010676,0.0283820322527152,0.04848629514942,0.0668228606253116,0.0667662260285196,0.0668794952221036,0.0409355273322583,0.0369820993282351,0.0448889553362816,0.0918367346938776,0.0588252841316281,0.124848185256127
