"date","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-06-05,"NU","Niue","NIU",1549,7,7,0,0,0,0,0,0,0,0,0,0.0134770889487871,0.00174398896693721,0.0252101889306369,0
2020-06-06,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-06-07,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-06-08,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-06-09,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-06-10,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-06-11,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00391382271227276,0.033822026344331,0
2020-06-12,"NU","Niue","NIU",1549,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.0161725067385445,0.00333711038772642,0.0290079030893625,0.142857142857143
2020-06-13,"NU","Niue","NIU",1549,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-06-14,"NU","Niue","NIU",1549,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-06-15,"NU","Niue","NIU",1549,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-06-16,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918,0.25
2020-06-17,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918,0.25
2020-06-18,"NU","Niue","NIU",1549,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0113207547169811,0,0.024058441138122,0.2
2020-06-19,"NU","Niue","NIU",1549,5,5,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.4
2020-06-20,"NU","Niue","NIU",1549,6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.5,0.0999240269703909,0.900075973029609,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.333333333333333
2020-06-21,"NU","Niue","NIU",1549,6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.5,0.0999240269703909,0.900075973029609,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.333333333333333
2020-06-22,"NU","Niue","NIU",1549,6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.5,0.0999240269703909,0.900075973029609,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.333333333333333
2020-06-23,"NU","Niue","NIU",1549,8,8,0.375,0.0395260980530331,0.710473901946967,0.375,0.0395260980530331,0.710473901946967,0.5,0.153524043912581,0.846475956087419,0.0117924528301887,0.00151722832135996,0.0220676773390174,0.375
2020-06-24,"NU","Niue","NIU",1549,8,8,0.375,0.0395260980530331,0.710473901946967,0.375,0.0395260980530331,0.710473901946967,0.5,0.153524043912581,0.846475956087419,0.0117924528301887,0.00151722832135996,0.0220676773390174,0.375
2020-06-25,"NU","Niue","NIU",1549,7,7,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.571428571428571,0.204829252304406,0.938027890552737,0.0107816711590297,0.000272940662938622,0.0212904016551207,0.428571428571429
2020-06-26,"NU","Niue","NIU",1549,6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.5,0.0999240269703909,0.900075973029609,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.333333333333333
2020-06-27,"NU","Niue","NIU",1549,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.428571428571429,0.0619721094472632,0.795170747695594,0.0107816711590297,0.000272940662938622,0.0212904016551207,0.285714285714286
2020-06-28,"NU","Niue","NIU",1549,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.428571428571429,0.0619721094472632,0.795170747695594,0.0107816711590297,0.000272940662938622,0.0212904016551207,0.285714285714286
2020-06-29,"NU","Niue","NIU",1549,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.00943396226415094,0.000232561493248209,0.0186353630350537,0.25
2020-06-30,"NU","Niue","NIU",1549,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.00943396226415094,0.000232561493248209,0.0186353630350537,0.25
2020-07-01,"NU","Niue","NIU",1549,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.00943396226415094,0.000232561493248209,0.0186353630350537,0.25
2020-07-02,"NU","Niue","NIU",1549,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.428571428571429,0.0619721094472632,0.795170747695594,0.00808625336927224,0,0.0171994714533938,0.285714285714286
2020-07-03,"NU","Niue","NIU",1549,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.00377358490566038,0,0.0111557073357215,0.2
2020-07-04,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-05,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2020-07-06,"NU","Niue","NIU",1549,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-07-07,"NU","Niue","NIU",1549,4,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-08,"NU","Niue","NIU",1549,4,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-09,"NU","Niue","NIU",1549,5,5,0,0,0,0,0,0,0,0,0,0.377358490566038,0.318997688453012,0.435719292679064,0
2020-07-10,"NU","Niue","NIU",1549,5,5,0,0,0,0,0,0,0,0,0,0.377358490566038,0.318997688453012,0.435719292679064,0
2020-07-11,"NU","Niue","NIU",1549,5,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-12,"NU","Niue","NIU",1549,5,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-13,"NU","Niue","NIU",1549,4,3,0,0,0,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-07-14,"NU","Niue","NIU",1549,4,3,0,0,0,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-07-15,"NU","Niue","NIU",1549,4,3,0,0,0,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-07-16,"NU","Niue","NIU",1549,5,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-17,"NU","Niue","NIU",1549,5,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-18,"NU","Niue","NIU",1549,5,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-19,"NU","Niue","NIU",1549,5,4,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-20,"NU","Niue","NIU",1549,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,"NU","Niue","NIU",1549,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"NU","Niue","NIU",1549,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"NU","Niue","NIU",1549,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"NU","Niue","NIU",1549,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"NU","Niue","NIU",1549,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"NU","Niue","NIU",1549,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"NU","Niue","NIU",1549,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"NU","Niue","NIU",1549,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-07-29,"NU","Niue","NIU",1549,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.235849056603774,0.195440642027787,0.276257471179761,0.125
2020-07-30,"NU","Niue","NIU",1549,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-07-31,"NU","Niue","NIU",1549,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-08-01,"NU","Niue","NIU",1549,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-08-02,"NU","Niue","NIU",1549,11,11,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.236706689536878,0.202203057982027,0.271210321091729,0.0909090909090909
2020-08-03,"NU","Niue","NIU",1549,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.260377358490566,0.223016498598614,0.297738218382518,0.1
2020-08-04,"NU","Niue","NIU",1549,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.260377358490566,0.223016498598614,0.297738218382518,0.1
2020-08-05,"NU","Niue","NIU",1549,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.260377358490566,0.223016498598614,0.297738218382518,0.1
2020-08-06,"NU","Niue","NIU",1549,11,11,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.236706689536878,0.202203057982027,0.271210321091729,0.0909090909090909
2020-08-07,"NU","Niue","NIU",1549,11,11,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.236706689536878,0.202203057982027,0.271210321091729,0.0909090909090909
2020-08-08,"NU","Niue","NIU",1549,11,11,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.236706689536878,0.202203057982027,0.271210321091729,0.0909090909090909
2020-08-09,"NU","Niue","NIU",1549,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.260377358490566,0.223016498598614,0.297738218382518,0.1
2020-08-10,"NU","Niue","NIU",1549,9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.289308176100629,0.248616093747023,0.330000258454235,0.111111111111111
2020-08-11,"NU","Niue","NIU",1549,8,8,0,0,0,0,0,0,0,0,0,0.089622641509434,0.0624341722653993,0.116811110753469,0
2020-08-12,"NU","Niue","NIU",1549,8,8,0,0,0,0,0,0,0,0,0,0.0919811320754717,0.0644729446704144,0.119489319480529,0
2020-08-13,"NU","Niue","NIU",1549,9,9,0,0,0,0,0,0,0,0,0,0.0817610062893082,0.0571720620994341,0.106349950479182,0
2020-08-14,"NU","Niue","NIU",1549,10,10,0,0,0,0,0,0,0,0,0,0.0735849056603774,0.0513565500418471,0.0958132612789076,0
2020-08-15,"NU","Niue","NIU",1549,10,10,0,0,0,0,0,0,0,0,0,0.0735849056603774,0.0513565500418471,0.0958132612789076,0
2020-08-16,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-08-17,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-08-18,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-08-19,"NU","Niue","NIU",1549,6,6,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-08-20,"NU","Niue","NIU",1549,5,5,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-08-21,"NU","Niue","NIU",1549,5,5,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-08-22,"NU","Niue","NIU",1549,5,5,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-08-23,"NU","Niue","NIU",1549,5,5,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-08-24,"NU","Niue","NIU",1549,5,5,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-08-25,"NU","Niue","NIU",1549,4,4,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-08-26,"NU","Niue","NIU",1549,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,"NU","Niue","NIU",1549,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,"NU","Niue","NIU",1549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,"NU","Niue","NIU",1549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,"NU","Niue","NIU",1549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,"NU","Niue","NIU",1549,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,"NU","Niue","NIU",1549,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,"NU","Niue","NIU",1549,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,"NU","Niue","NIU",1549,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,"NU","Niue","NIU",1549,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,"NU","Niue","NIU",1549,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,"NU","Niue","NIU",1549,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,"NU","Niue","NIU",1549,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,"NU","Niue","NIU",1549,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584,0.25
2020-09-10,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584,0.25
2020-09-11,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584,0.25
2020-09-12,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584,0.25
2020-09-13,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584,0.25
2020-09-14,"NU","Niue","NIU",1549,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454,0.333333333333333
2020-09-15,"NU","Niue","NIU",1549,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454,0.333333333333333
2020-09-16,"NU","Niue","NIU",1549,2,2,0.5,0,1,0.5,0,1,0.5,0,1,0.264150943396226,0.180221255112454,0.348080631679999,0.5
2020-09-17,"NU","Niue","NIU",1549,2,2,0.5,0,1,0.5,0,1,0.5,0,1,0.264150943396226,0.180221255112454,0.348080631679999,0.5
2020-09-18,"NU","Niue","NIU",1549,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584,0.25
2020-09-19,"NU","Niue","NIU",1549,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454,0.333333333333333
2020-09-20,"NU","Niue","NIU",1549,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454,0.333333333333333
2020-09-21,"NU","Niue","NIU",1549,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454,0.333333333333333
2020-09-22,"NU","Niue","NIU",1549,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454,0.333333333333333
2020-09-23,"NU","Niue","NIU",1549,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,"NU","Niue","NIU",1549,6,5,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.5,0.0999240269703909,0.900075973029609,0.377358490566038,0.318997688453012,0.435719292679064,0.166666666666667
2020-09-25,"NU","Niue","NIU",1549,7,6,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.428571428571429,0.0619721094472632,0.795170747695594,0.314465408805031,0.263434223264162,0.365496594345901,0.142857142857143
2020-09-26,"NU","Niue","NIU",1549,7,6,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.428571428571429,0.0619721094472632,0.795170747695594,0.314465408805031,0.263434223264162,0.365496594345901,0.142857142857143
2020-09-27,"NU","Niue","NIU",1549,8,7,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.5,0.153524043912581,0.846475956087419,0.539083557951482,0.488361101303975,0.58980601459899,0.25
2020-09-28,"NU","Niue","NIU",1549,9,8,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.444444444444444,0.119806466453118,0.769082422435771,0.471698113207547,0.424182283944232,0.519213942470862,0.222222222222222
2020-09-29,"NU","Niue","NIU",1549,9,8,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.444444444444444,0.119806466453118,0.769082422435771,0.471698113207547,0.424182283944232,0.519213942470862,0.222222222222222
2020-09-30,"NU","Niue","NIU",1549,10,9,0.3,0.0159742349106747,0.584025765089325,0.3,0.0159742349106747,0.584025765089325,0.5,0.190102483847719,0.809897516152281,0.421383647798742,0.377071470255895,0.46569582534159,0.3
2020-10-01,"NU","Niue","NIU",1549,10,9,0.3,0.0159742349106747,0.584025765089325,0.3,0.0159742349106747,0.584025765089325,0.5,0.190102483847719,0.809897516152281,0.421383647798742,0.377071470255895,0.46569582534159,0.3
2020-10-02,"NU","Niue","NIU",1549,8,7,0.375,0.0395260980530331,0.710473901946967,0.375,0.0395260980530331,0.710473901946967,0.625,0.289526098053033,0.960473901946967,0.54177897574124,0.491078770666046,0.592479180816434,0.375
2020-10-03,"NU","Niue","NIU",1549,8,7,0.375,0.0395260980530331,0.710473901946967,0.375,0.0395260980530331,0.710473901946967,0.625,0.289526098053033,0.960473901946967,0.54177897574124,0.491078770666046,0.592479180816434,0.375
2020-10-04,"NU","Niue","NIU",1549,9,7,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.555555555555556,0.230917577564229,0.880193533546882,0.54177897574124,0.491078770666046,0.592479180816434,0.333333333333333
2020-10-05,"NU","Niue","NIU",1549,9,7,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.555555555555556,0.230917577564229,0.880193533546882,0.54177897574124,0.491078770666046,0.592479180816434,0.333333333333333
2020-10-06,"NU","Niue","NIU",1549,9,7,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.555555555555556,0.230917577564229,0.880193533546882,0.54177897574124,0.491078770666046,0.592479180816434,0.333333333333333
2020-10-07,"NU","Niue","NIU",1549,10,8,0.3,0.0159742349106747,0.584025765089325,0.3,0.0159742349106747,0.584025765089325,0.5,0.190102483847719,0.809897516152281,0.474056603773585,0.426528578931677,0.521584628615493,0.3
2020-10-08,"NU","Niue","NIU",1549,6,5,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.381132075471698,0.322658198315163,0.439605952628233,0.333333333333333
2020-10-09,"NU","Niue","NIU",1549,6,5,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.569811320754717,0.510201175591397,0.629421465918037,0.5
2020-10-10,"NU","Niue","NIU",1549,6,5,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.569811320754717,0.510201175591397,0.629421465918037,0.5
2020-10-11,"NU","Niue","NIU",1549,6,5,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.192452830188679,0.144988073950206,0.239917586427152,0.333333333333333
2020-10-12,"NU","Niue","NIU",1549,5,4,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.240566037735849,0.183029685337225,0.298102390134473,0.4
2020-10-13,"NU","Niue","NIU",1549,5,4,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.240566037735849,0.183029685337225,0.298102390134473,0.4
