ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
LU,LUX,Luxembourg,2020-05-25,2020-04-28,8,27,101,726950.404620355,0,0,0,0,0,0,4,19387.7638865901,3,17534.9832469902,69,1769.39189189189,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-05-26,2020-04-30,5,26,101,759629.516084413,0,0,0,0,0,0,4,19387.7638865901,3,17534.9832469902,68,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-05-27,2020-05-02,4,25,101,760250.790353033,0,0,0,0,0,0,4,19387.7638865901,3,17534.9832469902,68,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-05-28,2020-05-04,7,24,101,760397.921384435,0,0,0,0,0,0,3,17534.9832469902,3,17534.9832469902,71,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-05-29,2020-05-06,4,23,100,758879.728959852,0,0,0,0,0,0,3,17534.9832469902,3,17534.9832469902,74,1734.00405405405,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-05-30,2020-05-07,4,23,101,766953.673851413,0,0,0,0,0,0,3,17534.9832469902,3,17534.9832469902,74,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-05-31,2020-05-10,8,22,102,768910.923171449,0,0,0,0,0,0,3,17534.9832469902,3,17534.9832469902,74,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-06-01,2020-05-11,9,22,102,794492.081364831,0,0,0,0,0,0,3,17534.9832469902,3,17534.9832469902,74,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-06-02,2020-05-13,4,21,100,782368.902811451,0,0,0,0,0,0,2,11994.3757255145,2,11994.3757255145,68,1716.31013513514,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-06-03,2020-05-14,8,21,101,788937.67729778,0,0,0,0,0,0,2,11994.3757255145,2,11994.3757255145,68,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-06-04,2020-05-17,6,19,100,774178.749899579,0,0,0,0,0,0,1,2719.34026945479,1,2719.34026945479,65,1716.31013513514,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-06-05,2020-05-17,2,20,102,784395.799159349,0,0,0,0,0,0,1,2719.34026945479,1,2719.34026945479,65,1751.69797297297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-06-06,2020-05-19,4,19,101,756116.162016939,0,0,0,0,0,0,1,2719.34026945479,1,2719.34026945479,65,1734.00405405405,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,2020-06-07,2020-05-19,4,20,105,787239.196924193,0,0,0,0,0,0,1,2719.34026945479,1,2719.34026945479,66,1804.77972972973,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0246826516220028,0.0166069761712702,0.0327583270727355,0.0167789534329668,0.0167022430281041,0.0168556638378294,0.0225669957686883,0.0148368025560181,0.0302971889813585,0.0162628442442023,0.0161873030152155,0.0163383854731891,0.0395697816791679,0.0371281353068246,0.0420114280515113,,,
LU,LUX,Luxembourg,2020-06-08,2020-05-20,3,20,101,765559.799691289,0,0,0,0,0,0,1,2719.34026945479,1,2719.34026945479,63,1734.00405405405,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0225669957686883,0.0148368025560181,0.0302971889813585,0.0151768299390631,0.015103944824796,0.0152497150533302,0.0211565585331453,0.0136664328497538,0.0286466842165367,0.014833986241689,0.0147619165236842,0.0149060559596938,0.0393816774896925,0.0369438408966882,0.0418195140826968,,,
LU,LUX,Luxembourg,2020-06-09,2020-05-21,5,20,101,779579.989335059,0,0,0,0,0,0,1,2719.34026945479,1,2719.34026945479,63,1734.00405405405,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0204513399153738,0.0130844553196101,0.0278182245111375,0.013609523061637,0.0135405126506658,0.0136785334726082,0.0197461212976023,0.0125047609335635,0.0269874816616411,0.0134384170482334,0.0133698358793595,0.0135069982171073,0.0392055722880115,0.036772088978048,0.041639055597975,,,
LU,LUX,Luxembourg,2020-06-10,2020-05-22,7,20,101,753232.357587428,0,0,0,0,0,0,1,2719.34026945479,1,2719.34026945479,63,1734.00405405405,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0183356840620592,0.0113527163110361,0.0253186518130824,0.012078007121137,0.0120129239831245,0.0121430902591495,0.0183356840620592,0.0113527163110361,0.0253186518130824,0.012078007121137,0.0120129239831245,0.0121430902591495,0.0390292118614005,0.0366001055905311,0.0414583181322698,,,
