ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
FK,FLK,Falkland Islands,2020-09-12,2020-04-28,100,3,70,0.03,0.0334344809563718,0.0110252384059553,0.00013175873027751,0.03,0.0334344809563718,0.0110252384059553,0.00013175873027751,0.0190872040858182,0.00304561323026534,4,0,,,0.0299602553934279,0.0333924191384119,0.0107939126167068,0.00012901548761897,0.0299602553934279,0.0333924191384119,0.0107939126167068,0.00012901548761897,0.0190319734308326,0.00304400334434353,,,0.0299602553934279
FK,FLK,Falkland Islands,2020-09-13,2020-05-03,100,2,69,0.03,0.0334344809563718,0.0110018087600485,0.000131480288265967,0.03,0.0334344809563718,0.0110018087600485,0.000131480288265967,0.0188292688954693,0.00302536245442697,4,0,,,0.0299569802056099,0.0333895724752044,0.0107873051995456,0.000128939807876395,0.0299569802056099,0.0333895724752044,0.0107873051995456,0.000128939807876395,0.0190369812591818,0.00304454173705492,,,0.0299569802056099
FK,FLK,Falkland Islands,2020-09-14,2020-05-05,100,2,68,0.03,0.0334344809563718,0.0107486155630005,0.000128470871691443,0.03,0.0334344809563718,0.0107486155630005,0.000128470871691443,0.0189582364906437,0.00303550608708272,5,0,,,0.0299526052291877,0.0333858965784009,0.0107799090699125,0.000128855903552406,0.0299526052291877,0.0333858965784009,0.0107799090699125,0.000128855903552406,0.01904208758854,0.00304507907469004,,,0.0299526052291877
FK,FLK,Falkland Islands,2020-09-15,2020-05-09,100,1,68,0.03,0.0334344809563718,0.0107238339572244,0.000128176279491043,0.03,0.0334344809563718,0.0107238339572244,0.000128176279491043,0.0189582364906437,0.00303550608708272,5,0,,,0.029947247474928,0.0333815018086522,0.0107716210733623,0.000128762670944437,0.029947247474928,0.0333815018086522,0.0107716210733623,0.000128762670944437,0.0190473101020976,0.00304561243483148,,,0.029947247474928
FK,FLK,Falkland Islands,2020-09-19,2020-05-10,100,2,68,0.03,0.0334344809563718,0.0108009702533461,0.000129093215430396,0.03,0.0334344809563718,0.0108009702533461,0.000129093215430396,0.0189582364906437,0.00303550608708272,5,0,,,0.0299126555989939,0.0333544700814291,0.0107263814178228,0.000128264737564943,0.0299126555989939,0.0333544700814291,0.0107263814178228,0.000128264737564943,0.0190686884046826,0.00304756105905272,,,0.0299126555989939
FK,FLK,Falkland Islands,2020-09-20,2020-05-10,101,1,69,0.0297029702970297,0.0331085145091172,0.0106997968344503,0.000127890530250102,0.0297029702970297,0.0331085145091172,0.0106997968344503,0.000127890530250102,0.0187475894185255,0.0030021004918962,5,0,,,0.0298982882568187,0.03334370383785,0.0107105171061408,0.000128094345304099,0.0298982882568187,0.03334370383785,0.0107105171061408,0.000128094345304099,0.0190738159478481,0.00304794597129805,,,0.0298982882568187
FK,FLK,Falkland Islands,2020-09-23,2020-05-13,100,1,69,0.03,0.0334344809563718,0.0107041375808139,0.000127942132824944,0.03,0.0334344809563718,0.0107041375808139,0.000127942132824944,0.0191736709962192,0.00306966337342122,5,0,,,0.0298277499568383,0.0332926129074534,0.010644370793133,0.000127402284262046,0.0298277499568383,0.0332926129074534,0.010644370793133,0.000127402284262046,0.0190869970543559,0.00304861240807519,,,0.0298277499568383
FK,FLK,Falkland Islands,2020-09-24,2020-05-15,100,2,69,0.03,0.0334344809563718,0.0106447751730401,0.00012723641571751,0.03,0.0334344809563718,0.0106447751730401,0.00012723641571751,0.0191736709962192,0.00306966337342122,5,0,,,0.0297922222212019,0.0332674676973677,0.0106145047639861,0.000127096620024481,0.0297922222212019,0.0332674676973677,0.0106145047639861,0.000127096620024481,0.0190902850757385,0.00304861832924744,,,0.0297922222212019
FK,FLK,Falkland Islands,2020-09-25,2020-05-16,100,1,69,0.03,0.0334344809563718,0.0107920437112578,0.00012898710737023,0.03,0.0334344809563718,0.0107920437112578,0.00012898710737023,0.0194345372682766,0.00309006388120448,5,0,,,0.0297482293243077,0.0332366587191558,0.0105795234006171,0.000126742820145233,0.0297482293243077,0.0332366587191558,0.0105795234006171,0.000126742820145233,0.0190927546879353,0.00304848375669553,,,0.0297482293243077
FK,FLK,Falkland Islands,2020-09-26,2020-05-17,100,1,69,0.03,0.0334344809563718,0.0107896730465354,0.000128958927580035,0.03,0.0334344809563718,0.0107896730465354,0.000128958927580035,0.0194345372682766,0.00309006388120448,6,0,,,0.0296940530220638,0.0331990730768295,0.0105386314987077,0.000126334046722236,0.0296940530220638,0.0331990730768295,0.0105386314987077,0.000126334046722236,0.0190942316495572,0.00304818933853624,,,0.0296940530220638
FK,FLK,Falkland Islands,2020-10-07,2020-05-17,101,1,70,0.0297029702970297,0.0331085145091172,0.0106822605526468,0.000127682057488623,0.0297029702970297,0.0331085145091172,0.0106822605526468,0.000127682057488623,0.0192161716809926,0.00305568424605838,6,0,,,0.0278106252108173,0.031940490279812,0.00946964619696568,0.000116374562658875,0.0278106252108173,0.031940490279812,0.00946964619696568,0.000116374562658875,0.0189953260149318,0.00303093466443849,,,0.0278106252108173
FK,FLK,Falkland Islands,2020-10-09,2020-05-22,100,1,70,0.03,0.0334344809563718,0.0106914440956315,0.000127791232668153,0.03,0.0334344809563718,0.0106914440956315,0.000127791232668153,0.0192161716809926,0.00305568424605838,6,0,,,0.0271064456986598,0.0314740936108965,0.00912632333127779,0.000113301190715246,0.0271064456986598,0.0314740936108965,0.00912632333127779,0.000113301190715246,0.0189481401324129,0.00302511635034513,,,0.0271064456986598
FK,FLK,Falkland Islands,2020-10-10,2020-05-22,101,1,71,0.0297029702970297,0.0331085145091172,0.0102143882190153,0.000122118577187643,0.0297029702970297,0.0331085145091172,0.0102143882190153,0.000122118577187643,0.0190026586623149,0.00302206109095348,6,0,,,0.0267089880916889,0.0312107191013438,0.00893878969616034,0.000111633932551576,0.0267089880916889,0.0312107191013438,0.00893878969616034,0.000111633932551576,0.0189211522629289,0.0030219928199069,,,0.0267089880916889
FK,FLK,Falkland Islands,2020-10-11,2020-05-22,102,1,72,0.0294117647058824,0.032788840416564,0.00991849639432071,0.000118598752486177,0.0294117647058824,0.032788840416564,0.00991849639432071,0.000118598752486177,0.0187938382374543,0.00298916972308818,6,0,,,0.0262830211802052,0.0309282156993893,0.008741864016612,0.000109889698744422,0.0262830211802052,0.0309282156993893,0.008741864016612,0.000109889698744422,0.0188920302132375,0.00301875185387531,,,0.0262830211802052
FK,FLK,Falkland Islands,2020-10-12,2020-05-23,100,1,72,0.03,0.0334344809563718,0.00995915567133938,0.000119082483721388,0.03,0.0334344809563718,0.00995915567133938,0.000119082483721388,0.0192161716809926,0.00305568424605838,6,0,,,0.0258304396421808,0.0306277043054551,0.00853662138075984,0.000108077365366459,0.0258304396421808,0.0306277043054551,0.00853662138075984,0.000108077365366459,0.0188608933213577,0.00301541197267075,,,0.0258304396421808
FK,FLK,Falkland Islands,2020-10-16,2020-05-23,101,1,73,0.0297029702970297,0.0331085145091172,0.00954793170952445,0.000114189150778272,0.0297029702970297,0.0331085145091172,0.00954793170952445,0.000114189150778272,0.0190026586623149,0.00302206109095348,6,0,,,0.0238031406590175,0.0292753261321112,0.00765681349183698,0.00010034313823442,0.0238031406590175,0.0292753261321112,0.00765681349183698,0.00010034313823442,0.0187188542629971,0.00300139377667276,,,0.0238031406590175
FK,FLK,Falkland Islands,2020-10-20,2020-05-23,102,1,74,0.0294117647058824,0.032788840416564,0.00948524318612746,0.000113443012934302,0.0294117647058824,0.032788840416564,0.00948524318612746,0.000113443012934302,0.0187938382374543,0.00298916972308818,7,0,,,0.0215776434693033,0.0277754127150347,0.00674758018841376,9.23514246185802e-05,0.0215776434693033,0.0277754127150347,0.00674758018841376,9.23514246185802e-05,0.0185577345322765,0.00298712028033841,,,0.0215776434693033
FK,FLK,Falkland Islands,2020-10-23,2020-05-26,100,1,74,0.02,0.0274394957835608,0.00556269343116194,8.70351699746333e-05,0.02,0.0274394957835608,0.00556269343116194,8.70351699746333e-05,0.0190026586623149,0.00302206109095348,7,0,,,0.019899882527139,0.0266312890137061,0.00609413139267995,8.65702022153171e-05,0.019899882527139,0.0266312890137061,0.00609413139267995,8.65702022153171e-05,0.0184312423484276,0.0029767609047416,,,0.019899882527139
FK,FLK,Falkland Islands,2020-10-24,2020-05-26,101,1,75,0.0198019801980198,0.0271705622473482,0.00554909152975187,8.68229452988153e-05,0.0198019801980198,0.0271705622473482,0.00554909152975187,8.68229452988153e-05,0.0187938382374543,0.00298916972308818,7,0,,,0.0193529775247265,0.0262554038321621,0.00588673128180058,8.47233100664658e-05,0.0193529775247265,0.0262554038321621,0.00588673128180058,8.47233100664658e-05,0.018389216894685,0.00297345658999198,,,0.0193529775247265
FK,FLK,Falkland Islands,2020-10-25,2020-05-28,100,1,75,0.02,0.0274394957835608,0.0055442948283914,8.6748103714754e-05,0.02,0.0274394957835608,0.0055442948283914,8.6748103714754e-05,0.0190026586623149,0.00302206109095348,7,0,,,0.0188159388897819,0.025884750878255,0.00568572386770524,8.29260841403831e-05,0.0188159388897819,0.025884750878255,0.00568572386770524,8.29260841403831e-05,0.0183474325255035,0.00297023660617351,,,0.0188159388897819
FK,FLK,Falkland Islands,2020-10-27,2020-05-28,101,1,76,0.0198019801980198,0.0271705622473482,0.00457019102726016,7.15419256874906e-05,0.0198019801980198,0.0271705622473482,0.00457019102726016,7.15419256874906e-05,0.0187938382374543,0.00298916972308818,7,0,,,0.017776116039393,0.0251623028131011,0.00530405545718005,7.94889457938824e-05,0.017776116039393,0.0251623028131011,0.00530405545718005,7.94889457938824e-05,0.0182660761302364,0.00296415231742449,,,0.017776116039393
FK,FLK,Falkland Islands,2020-10-28,2020-05-29,100,2,76,0.01,0.0195013954179879,0.00287765243673759,5.67984554020008e-05,0.01,0.0195013954179879,0.00287765243673759,5.67984554020008e-05,0.0173447085776834,0.00288965664926513,7,0,,,0.0172754528130022,0.0248120007782886,0.00512387161057146,7.78525572082022e-05,0.0172754528130022,0.0248120007782886,0.00512387161057146,7.78525572082022e-05,0.0182271521932044,0.00296133361852203,,,0.0172754528130022
FK,FLK,Falkland Islands,2020-10-29,2020-05-31,100,1,76,0.01,0.0195013954179879,0.00286783010637708,5.66048632545761e-05,0.01,0.0195013954179879,0.00286783010637708,5.66048632545761e-05,0.0173447085776834,0.00288965664926513,7,0,,,0.01678870376417,0.0244697673312176,0.00495096853833249,7.62722230557461e-05,0.01678870376417,0.0244697673312176,0.00495096853833249,7.62722230557461e-05,0.0181898231201982,0.00295869324054011,,,0.01678870376417
FK,FLK,Falkland Islands,2020-11-01,2020-06-01,100,1,76,0.01,0.0195013954179879,0.00288321170720492,5.69080243891429e-05,0.01,0.0195013954179879,0.00288321170720492,5.69080243891429e-05,0.0173447085776834,0.00288965664926513,7,0,,,0.0154167835705064,0.0234954843811715,0.0044757925246204,7.18641029806586e-05,0.0154167835705064,0.0234954843811715,0.0044757925246204,7.18641029806586e-05,0.0180916086972001,0.00295214778293257,,,0.0154167835705064
FK,FLK,Falkland Islands,2020-11-02,2020-06-03,100,1,76,0.01,0.0195013954179879,0.00289068274609134,5.70552719116735e-05,0.01,0.0195013954179879,0.00289068274609134,5.70552719116735e-05,0.0175395929437248,0.00292183492305227,7,0,,,0.0149891213966263,0.0231885765445704,0.00433130166189694,7.04996658091446e-05,0.0149891213966263,0.0231885765445704,0.00433130166189694,7.04996658091446e-05,0.0180656876527029,0.00295058548728671,,,0.0149891213966263
FK,FLK,Falkland Islands,2020-11-04,2020-06-04,100,1,76,0.01,0.0195013954179879,0.00286896592906239,5.66272497254559e-05,0.01,0.0195013954179879,0.00286896592906239,5.66272497254559e-05,0.0175395929437248,0.00292183492305227,8,0,,,0.0141780182477098,0.0226019153306411,0.00406173596543629,6.7915121593236e-05,0.0141780182477098,0.0226019153306411,0.00406173596543629,6.7915121593236e-05,0.018029268329341,0.00294876497642823,,,0.0141780182477098
