ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BS,BHS,Bahamas,2020-05-01,2020-05-01,226,1,226,1174221.70673575,0,0,0,0,0,0,1,3272.76768156582,1,3272.76768156582,13,3698.63480519481,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-02,2020-05-02,173,1,173,971242.284729423,0,0,0,0,0,0,0,0,0,0,5,2856.53491651206,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-03,2020-05-03,345,1,345,1249496.42134584,0,0,0,0,0,0,3,7358.22387198233,0,0,61,5696.55807050093,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-04,2020-05-04,410,1,410,1124091.0128947,0,0,0,0,0,0,3,7473.00063558854,1,3208.67210273229,102,6720.28734693878,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-05,2020-05-05,377,1,377,1144580.83603344,0,0,1,0,0,0,4,11594.3878528943,2,5609.21522623504,69,6208.42270871985,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-06,2020-05-06,380,1,380,1154609.37114178,0,0,1,1,0,0,1,2043.20356426847,0,0,49,6208.42270871985,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-07,2020-05-06,12,2,392,1223852.25200515,0,0,1,1,0,0,2,4202.55187917402,0,0,50,6406.56385899815,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-08,2020-05-06,2,3,394,1226896.81971408,0,0,1,1,0,0,2,4202.55187917402,0,0,50,6439.58738404453,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-09,2020-05-06,8,4,402,1290134.63081513,0,0,1,1,0,0,2,4202.55187917402,0,0,51,6571.68148423006,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-10,2020-05-06,2,5,404,1295245.28436316,0,0,1,1,0,0,2,4202.55187917402,0,0,51,6604.70500927644,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-11,2020-05-06,4,6,408,1342839.65125174,0,0,1,1,0,0,2,4202.55187917402,0,0,53,6670.7520593692,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-12,2020-05-06,5,7,413,1411796.09228224,0,0,1,1,0,0,2,4202.55187917402,0,0,53,6753.31087198516,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-13,2020-05-06,5,8,418,1486561.76118509,0,0,1,1,0,0,2,4202.55187917402,0,0,66,6835.86968460111,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,2020-05-14,2020-05-06,6,9,424,1729521.2782883,0,0,1,1,0,0,2,4202.55187917402,0,0,68,6934.94025974026,0,3,,,,0.00193573364305072,0.000737137315768834,0.0031343299703326,0.00174216027874564,0.000604961698838869,0.00287935885865242,0,0,0,0,0,0,0.00542005420054201,0.00341792290634447,0.00742218549473954,0.00366685390253787,0.00363879431224871,0.00369491349282703,0.000774293457220287,1.57936337761849e-05,0.00153279328066439,0.000678294214257548,0.000666207898133726,0.000690380530381369,0.00875821602539769,0.00813038259001615,0.00938604946077924,0,0,0
BS,BHS,Bahamas,2020-05-15,2020-05-06,7,10,431,1819749.37877004,0,0,1,1,0,0,2,4202.55187917402,0,0,68,7050.5225974026,0,3,,,,0.00204803574753305,0.000838986197149617,0.00325708529791648,0.0018618506795755,0.000708959633980248,0.00301474172517075,0,0,0,0,0,0,0.00539936697076895,0.00343954643867659,0.0073591875028613,0.00358903996378505,0.0035617680394249,0.00361631188814519,0.000558555203872649,0,0.00119043176133909,0.000477400797886078,0.000467438827007062,0.000487362768765094,0.00904975740059075,0.00842393022410145,0.00967558457708004,0,0,0
BS,BHS,Bahamas,2020-05-16,2020-05-06,1,11,432,1823093.5986332,0,0,1,1,0,0,3,7546.77174233115,0,0,84,7067.03435992579,0,3,,,,0.00213143872113677,0.000926771789028236,0.0033361056532453,0.0019538188277087,0.000800335405179336,0.00310730225023807,0,0,0,0,0,0,0.00568383658969805,0.00372012847413337,0.00764754470526272,0.00382138312218543,0.00379387279937477,0.00384889344499609,0.000532859680284192,0,0.00113567542044219,0.000456354082282429,0.00044683119509395,0.000465876969470907,0.00949346573062116,0.00886743230214144,0.0101194991591009,0,0,0
BS,BHS,Bahamas,2020-05-17,2020-05-06,1,12,433,1888746.18944063,0,0,1,1,0,0,3,7546.77174233115,0,0,84,7083.54612244898,0,3,,,,0.00227352221056313,0.00103904986604894,0.00350799455507733,0.00209863588667366,0.000912489278877315,0.00328478249447001,0,0,0,0,0,0,0.0055963623644631,0.00366279066327342,0.00752993406565278,0.00370845344415872,0.00368178861720246,0.00373511827111497,0.000524658971668416,0,0.00111819981470416,0.000441739897322178,0.000432521901637702,0.000450957893006653,0.00959856549565387,0.00897379302398849,0.0102233379673192,0,0,0
BS,BHS,Bahamas,2020-05-18,2020-05-06,2,13,435,1904287.38436754,0,0,1,1,0,0,3,7546.77174233115,0,0,84,7116.56964749536,0,3,,,,0.00243775030471879,0.00116235945869406,0.00371314115074352,0.00226362528295316,0.00103452065554152,0.0034927299103648,0,0,0,0,0,0,0.00557200069650009,0.00364682249385668,0.00749717889914349,0.00357251850862901,0.00354684213048567,0.00359819488677235,0.000348250043531255,0,0.000830807063486842,0.000270429001073367,0.000263352940010885,0.00027750506213585,0.00936649211615929,0.00875054952777158,0.009982434704547,0,0,0
BS,BHS,Bahamas,2020-05-19,2020-05-06,7,14,442,2007074.17473453,0,0,1,1,0,0,4,10678.3574796449,1,3131.58573731378,87,7215.64022263451,0,3,,,,0.00241046831955923,0.00114933371442893,0.00367160292468952,0.00241046831955923,0.00114933371442893,0.00367160292468952,0,0,0,0,0,0,0.00550964187327824,0.00360594953980401,0.00741333420675246,0.00338749590518912,0.00336299515047072,0.00341199665990752,0.000172176308539945,0,0.000509606619764936,0.000144951241274159,0.000139874834692525,0.000150027647855793,0.0094566983304425,0.00884111593589202,0.010072280724993,0,0,0
BS,BHS,Bahamas,2020-05-20,2020-05-06,4,15,446,2093096.28083336,0,0,1,1,0,0,4,10678.3574796449,1,3131.58573731378,87,7281.68727272727,0,3,,,,0.00238338440585632,0.00113640292544143,0.0036303658862712,0.00238338440585632,0.00113640292544143,0.0036303658862712,0,0,0,0,0,0,0.00595846101464079,0.00399034616778465,0.00792657586149693,0.00362952486401501,0.00360470047536418,0.00365434925266584,0.000340483486550902,0,0.000812280512625087,0.000277833505265059,0.000270953714677918,0.0002847132958522,0.00974670938553633,0.00912535219167886,0.0103680665793938,0,0,0
BS,BHS,Bahamas,2020-05-21,2020-05-06,2,16,448,2156265.90495176,0,0,1,1,0,0,4,10678.3574796449,1,3131.58573731378,88,7314.71079777366,0,4,,,,0.00236087689713322,0.0011256573619597,0.00359609643230675,0.00236087689713322,0.0011256573619597,0.00359609643230675,0,0,0,0,0,0,0.00623946037099494,0.00423528771023618,0.00824363303175371,0.00376122013323038,0.00373645797267324,0.00378598229378753,0.000505902192242833,0,0.00107822907015854,0.000400197392085514,0.000392106570107871,0.000408288214063158,0.0100473942214587,0.00941958273571764,0.0106752057071997,0,0,0
BS,BHS,Bahamas,2020-05-22,2020-05-06,3,17,451,2248295.31750171,0,0,1,1,0,0,4,10678.3574796449,1,3131.58573731378,91,7364.24608534323,0,4,,,,0.00233839986637715,0.00111492661460118,0.00356187311815312,0.00233839986637715,0.00111492661460118,0.00356187311815312,0,0,0,0,0,0,0.00651411391347921,0.00447635882053352,0.00855186900642489,0.00386874891309232,0.00384416574829202,0.00389333207789262,0.000668114247536329,1.35930732547613e-05,0.0013226354218179,0.000511348034916267,0.000502395593922001,0.000520300475910533,0.01037140708987,0.00973667731929226,0.0110061368604478,0,0,0
