ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
IE,IRL,Ireland,2020-04-23,2020-04-23,457,1,457,3725156.66059081,0,0,4,5,14,13,4,31620.7124784137,3,22977.703139955,236,19834.5698341146,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-04-24,2020-04-24,536,1,536,3884907.89955614,0,0,3,5,15,13,2,11183.0960082491,2,11183.0960082491,203,23249.7937790615,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-04-25,2020-04-25,601,1,601,3900431.24655366,0,0,11,12,29,24,6,37506.5664626165,5,29672.5374497686,236,26095.8137331839,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-04-26,2020-04-26,593,1,593,3795273.23668287,0,0,6,4,22,9,3,11418.2500923358,3,11418.2500923358,246,25614.1795871016,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-04-27,2020-04-27,610,1,610,3843289.15757035,0,0,6,7,26,16,2,25618.634724113,1,4871.46522324736,260,26314.7383450394,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-04-28,2020-04-28,595,1,595,4037151.16074152,0,0,5,3,16,16,2,6098.35000383273,0,0,251,25614.1795871016,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-04-29,2020-04-29,600,1,600,3860586.62848825,0,0,6,5,18,13,4,32062.3149990704,3,20778.7058490036,241,26008.2438884416,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-04-30,2020-04-30,557,1,557,3857580.99846717,0,0,8,8,24,14,2,7786.19997057926,1,4472.13438730202,218,24125.4922264837,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-05-01,2020-05-01,447,1,447,3546350.26833362,0,0,3,3,9,10,0,0,0,0,164,19484.2904551457,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IRL,Ireland,2020-05-02,2020-05-02,462,1,462,3714412.19573989,0,0,3,3,14,8,0,0,0,0,179,19878.3547564857,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
