ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
PH,PHL,Philippines,2020-04-23,2020-04-23,1019,1,1019,65234052.5972398,0,0,0,0,3,4,6,404856.3579573,1,91275.0018134205,248,44880.2840186439,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-04-24,2020-04-24,991,1,991,55998657.5672546,0,0,0,0,3,6,4,340553.737644589,1,150971.36318069,236,43318.8427257487,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-04-25,2020-04-25,969,1,969,56144908.9491924,0,0,1,0,5,3,0,0,0,0,166,42337.3653416432,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-04-26,2020-04-26,981,1,981,56147196.5655414,0,0,1,1,4,4,5,247809.05992452,2,71829.2961523194,209,43051.1670755381,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-04-27,2020-04-27,1015,1,1015,58734685.3026992,0,0,0,0,1,3,8,413703.245159054,2,16133.7584981226,96,44567.9957600649,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-04-28,2020-04-28,1014,1,1014,58792467.5889872,0,0,2,0,1,2,1,42546.0118687958,1,42546.0118687958,148,44612.6083684333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-04-29,2020-04-29,1085,1,1085,56529542.2169002,0,0,1,0,5,5,3,177352.279340296,0,0,264,47512.4279123815,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-04-30,2020-04-30,912,1,912,63857449.3181596,0,0,0,0,1,1,2,51217.506043066,1,25189.8608531273,93,40017.5097064847,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-05-01,2020-05-01,701,1,701,54711483.9336691,0,0,1,1,3,2,6,925968.980712229,3,80391.4219055794,149,30827.3123825874,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-05-02,2020-05-02,555,1,555,52170154.3724162,0,0,1,1,2,0,2,72000.6128644113,0,0,96,24358.4841691646,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-05-03,2020-05-03,2411,1,2411,58687987.7649283,0,0,1,0,7,8,8,306364.993960168,5,176853.110631365,513,106668.746608924,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-05-04,2020-05-04,2422,1,2422,60973532.3438219,0,0,1,1,7,6,5,157817.424234608,2,75461.7275600985,513,106356.458350345,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-05-05,2020-05-05,2253,1,2253,59878521.7344949,0,0,0,0,2,5,5,96877.2674410979,1,4749.68824163931,356,99218.4410113956,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,PHL,Philippines,2020-05-06,2020-05-06,2373,1,2373,61885807.3018328,0,0,2,0,8,9,0,0,0,0,535,104795.01705745,0,7,,,,0.000588203839366879,0.000240706215772507,0.000935701462961251,0.00021389230522432,4.30411606620762e-06,0.000423480494382432,0.00278059996791615,0.00202588964208107,0.00353531029375124,0.00310143842575263,0.00230450371649751,0.00389837313500776,0.00294101919683439,0.00216490606746712,0.00371713232620167,0.00394886429431523,0.00394457105357952,0.00395315753505094,0.00101598844981552,0.00055938485111572,0.00147259204851532,0.000897108176432688,0.000895058733476033,0.000899157619389344,0.00440352609598322,0.00426043384443997,0.00454661834752647,0.09375,0,0.194741017975272
PH,PHL,Philippines,2020-05-07,2020-05-07,2299,1,2299,61895250.2408106,0,0,0,0,2,5,5,163848.984722057,3,88155.6177249946,410,101047.557954501,0,4,,,,0.000550522996847005,0.000225280237965054,0.000875765755728955,0.000200190180671638,4.02704649932266e-06,0.000396353314843953,0.00255242480356339,0.00185280676475758,0.00325204284236919,0.00295280516490666,0.00220046415626036,0.00370514617355297,0.00270256743906711,0.00198272060054846,0.00342241427758577,0.00366980897536589,0.00366566117415473,0.00367395677657706,0.0010509984485261,0.000601723526843998,0.0015002733702082,0.000896956147975201,0.00089490269242662,0.000899009603523782,0.0043064110009154,0.00416949605512304,0.00444332594670777,0.0857142857142857,0,0.178457392682229
PH,PHL,Philippines,2020-05-08,2020-05-08,2165,1,2165,59295490.5245857,0,0,0,0,2,3,4,67036.646012307,1,6913.74248901864,261,95158.6936498682,0,9,,,,0.00051997163791066,0.000212773581147362,0.000827169694673957,0.000189080595603876,3.80253555173755e-06,0.000374358655656015,0.00236350744504845,0.00170916329072819,0.00301785159936872,0.00264712833845427,0.00195473401913984,0.00333952265776869,0.00255258804065233,0.00187263809222507,0.00323253798907959,0.00332137140253332,0.00331743267688465,0.00332531012818199,0.00099267312692035,0.000568318398778472,0.00141702785506223,0.000717605248719467,0.00071577206345128,0.000719438433987653,0.00409336709041754,0.00396363942256118,0.0042230947582739,0.0731707317073171,0,0.152882919977884
PH,PHL,Philippines,2020-05-09,2020-05-09,2139,1,2139,60201105.473422,0,0,0,0,2,1,6,279861.427252729,3,55294.4800233805,436,93731.0901820783,0,7,,,,0.000447928331466965,0.000170366761532228,0.000725489901401702,0.000179171332586786,3.60238369586136e-06,0.000354740281477711,0.00210526315789474,0.0015040230854581,0.00270650323033137,0.00241881298992161,0.00177445439095915,0.00306317158888407,0.00268756998880179,0.00200844788709505,0.00336669209050854,0.00364475330252126,0.00364063812344793,0.00364886848159459,0.00107502799552072,0.000645166367282293,0.00150488962375914,0.000781196208712744,0.00077928829853013,0.000783104118895359,0.004154091390697,0.00402687491591769,0.0042813078654763,0.0652173913043478,0,0.136569399146244
PH,PHL,Philippines,2020-05-10,2020-05-10,2247,1,2247,58739045.1014051,0,0,1,0,3,5,9,356167.046844515,1,3905.05197109055,427,98906.1527528166,0,8,,,,0.000423890466703404,0.000161220950456522,0.000686559982950286,0.000127167140011021,0,0.000271058511490974,0.00194989614683566,0.00138696299138904,0.00251282930228227,0.00233139756686872,0.00171597100351947,0.00294682413021797,0.00271289898690179,0.00204915312218624,0.00337664485161733,0.00376444960117122,0.00376027420995259,0.00376862499238986,0.000974948073417829,0.000576699849286852,0.00137319629754881,0.000696548332091523,0.000694749503696878,0.000698347160486169,0.00414057529339362,0.00401703030882466,0.00426412027796258,0.0384615384615385,0,0.0907304041739783
PH,PHL,Philippines,2020-05-11,2020-05-11,2090,1,2090,57841477.5701843,0,0,2,2,3,4,3,40887.5989542075,1,9233.45172984829,214,91678.9101971304,1,8,,,,0.000486499635125274,0.000211308576364285,0.000761690693886262,0.000202708181302197,2.50479005657617e-05,0.000380368462038633,0.00194599854050109,0.00139601840632004,0.00249597867468215,0.00227033163058461,0.0016763817209013,0.00286428154026792,0.00239195653936593,0.00178234196588749,0.00300157111284437,0.00331687671201548,0.00331295438796122,0.00332079903606975,0.000891915997729668,0.000519381118347736,0.0012644508771116,0.000688942694485645,0.000687152739330006,0.000690732649641284,0.00406953921576638,0.00394974317009496,0.0041893352614378,0.0508474576271187,0,0.106903794502038
PH,PHL,Philippines,2020-05-12,2020-05-12,1963,1,1963,60958074.2055141,0,0,0,0,0,2,7,105607.452894577,3,69327.346703639,170,86280.78458455,1,6,,,,0.000390396252195979,0.000148477830308189,0.000632314674083769,0.000195198126097989,2.41192682758578e-05,0.000366276983920121,0.0018348623853211,0.00131077481652528,0.00235894995411693,0.00218621901229748,0.00161425000969411,0.00275818801490085,0.00253757563927386,0.0019214650385744,0.00315368623997333,0.00338439327583537,0.00338043655358981,0.00338834999808092,0.000936951005270349,0.000562275070093983,0.00131162694044672,0.000719499236829758,0.000717672440264752,0.000721326033394764,0.00393854699759061,0.00382288718731826,0.00405420680786296,0.0625,0.0031960322555472,0.121803967744453
PH,PHL,Philippines,2020-05-13,2020-05-13,1940,1,1940,61538653.2346183,0,0,1,1,1,4,4,80190.5208719787,4,80190.5208719787,279,84942.406333497,1,3,,,,0.000377786173026067,0.000143680413204199,0.000611891932847936,0.00022667170381564,4.53204559840141e-05,0.000408022951647267,0.00162448054401209,0.00113933132207761,0.00210962976594657,0.00207782395164337,0.00152926433705555,0.00262638356623119,0.00249338874197204,0.0018925969248489,0.00309418055909518,0.00324734079470268,0.00324347642518639,0.00325120516421897,0.00105780128447299,0.000666200687502709,0.00144940188144327,0.000811480186768313,0.000809546065547727,0.000813414307988899,0.00382478312835452,0.00371264709367014,0.00393691916303889,0.0746268656716418,0.0117028060502452,0.137550925293038
