ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BA,BIH,Bosnia and Herzegovina,2020-05-10,2020-05-10,199,1,199,2643038.39603388,0,0,0,2,10926.2892055353,2,10926.2892055353,28,6223.87202957752,0,0,,,,0.00158102766798419,3.28743138269321e-05,0.00312918102214145,0.00553359683794466,0.00264300584236958,0.00842418783351975,0.0131071780559263,0.0130755043164776,0.0131388517953751,0.00474308300395257,0.00206585231184579,0.00742031369605935,0.0124642748294452,0.0124333775912363,0.0124951720676541,0.006500088111371,0.00594214955892249,0.00705802666381951,0.363636363636364,0.0793617493403284,0.647910977932399
BA,BIH,Bosnia and Herzegovina,2020-05-11,2020-05-11,200,1,200,2615803.4142018,0,0,0,0,0,0,0,13,6223.87202957752,0,0,,,,0.00117508813160987,0,0.00250401960301067,0.0054837446141794,0.00261912318043101,0.00834836604792779,0.013730060768499,0.0136968922935833,0.0137632292434147,0.00470035252643948,0.0020471840758679,0.00735352097701107,0.0130566053282672,0.0130242494914869,0.0130889611650474,0.00607229926856637,0.00553518245858278,0.00660941607854996,0.333333333333333,0.0253547057000716,0.641311960966595
BA,BIH,Bosnia and Herzegovina,2020-05-12,2020-05-12,212,1,212,2645226.88817541,0,0,0,0,0,0,0,18,6673.01743377384,0,0,,,,0.000385059684251059,0,0.00113961748042003,0.00500577589526377,0.00229147432842335,0.00772007746210418,0.00907811543282673,0.00905036477837273,0.00910586608728074,0.00423565652676165,0.00173789616417226,0.00673341688935104,0.00836847646789466,0.00834182298110459,0.00839512995468473,0.00573739161716266,0.00521963373672071,0.0062551494976046,0.166666666666667,0,0.464865690619526
BA,BIH,Bosnia and Herzegovina,2020-05-13,2020-05-13,193,1,193,2880263.12613169,0,0,0,1,6271.27937688313,0,0,10,6063.46295665027,0,1,,,,0,0,0,0.00496941896024465,0.00227478212792621,0.00766405579256309,0.0040457790135295,0.00402668583659105,0.00406487219046796,0.00382262996941896,0.00145791561732209,0.00618734432151583,0.00314811597614179,0.00313126604583238,0.00316496590645119,0.00542990143928817,0.00492790114110455,0.0059319017374718,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-14,2020-05-14,195,1,195,2515798.77651894,0,0,0,2,11152.6634089811,1,5862.93543065403,50,6191.79021499207,0,0,,,,0,0,0,0.00516795865633075,0.00246787023754476,0.00786804707511674,0.00355188003839483,0.00353398390130489,0.00356977617548477,0.00369139904023625,0.00140771495290183,0.00597508312757067,0.00252942230342548,0.00251431233606878,0.00254453227078218,0.00561722231282645,0.00511559780855856,0.00611884681709435,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-15,2020-05-15,208,1,208,2594597.05120122,0,0,0,2,34173.4002774179,2,34173.4002774179,28,6512.60836084659,0,0,,,,0,0,0,0.00548245614035088,0.00271561737470502,0.00824929490599673,0.00383792366177464,0.00381871718230431,0.00385713014124497,0.00402046783625731,0.00164934776204976,0.00639158791046486,0.00274771671045282,0.00273145661482767,0.00276397680607797,0.00553209022647429,0.00503649255624202,0.00602768789670656,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-16,2020-05-16,217,1,217,2713793.74470257,0,0,0,1,4820.09919290384,1,4820.09919290384,72,6737.18106294474,0,2,,,,0,0,0,0.00568990042674253,0.00290984348475536,0.00846995736872971,0.00424039325887499,0.00421950387174962,0.00426128264600037,0.0042674253200569,0.00185810382534169,0.00667674681477211,0.00307269533850366,0.00305490284260343,0.00309048783440388,0.00596902312097079,0.0054609268543928,0.00647711938754878,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-17,2020-05-17,217,1,217,2652858.91779883,0,0,0,1,4234.6108546147,1,4234.6108546147,34,6865.50832128655,0,1,,,,0,0,0,0.00601131541725601,0.00316237171789134,0.00886025911662069,0.00435078936723129,0.00432963954737785,0.00437193918708473,0.0045968882602546,0.0021037873396458,0.00708998918086339,0.00318403701992389,0.00316593337542628,0.0032021406644215,0.00583106495797962,0.00533038387274385,0.0063317460432154,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-18,2020-05-18,212,1,212,2602093.65072354,0,0,0,2,16618.9695430446,0,0,41,6673.01743377384,0,2,,,,0,0,0,0.00667603654251581,0.00368421660414229,0.00966785648088934,0.00480511528885513,0.00478287610232372,0.00482735447538653,0.00456781447645819,0.0020904454082034,0.00704518354471297,0.00318907713276907,0.00317094487728077,0.00320720938825736,0.00587865949165127,0.00537775696461286,0.00637956201868967,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-19,2020-05-19,228,1,228,2626644.78424339,0,0,0,0,0,0,0,53,7250.49009631196,0,0,,,,0,0,0,0.00584192439862543,0.00307302431092643,0.00861082448632443,0.00411009243167988,0.00408950287019329,0.00413068199316647,0.00378006872852234,0.00155045793668112,0.00600967952036355,0.00249179987290174,0.00247575521527936,0.00250784453052413,0.00599596999867856,0.00549591768328547,0.00649602231407164,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-20,2020-05-20,185,1,185,2529912.13872837,0,0,0,1,7460.89677170458,0,0,20.3,5742.64481079576,0,1,,,,0,0,0,0.00591510090466249,0.00311162049145843,0.00871858131786655,0.00411708550564949,0.00409644901838151,0.00413772199291746,0.00382741823242867,0.00156993277180642,0.00608490369305093,0.00249893675266396,0.00248284619835431,0.00251502730697362,0.00562637318668046,0.00513862982245325,0.00611411655090767,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-21,2020-05-21,181,1,181,2716407.40213812,0,0,0,0,0,0,0,13,5774.72662538121,0,1,,,,0,0,0,0.00566371681415929,0.00289641661900273,0.00843101700931585,0.0039396230432758,0.00391945075225684,0.00395979533429476,0.00353982300884956,0.00134974485860656,0.00572990115909255,0.00232409247448551,0.0023085862344379,0.00233959871453311,0.00553776325750723,0.00504994089331533,0.00602558562169913,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-22,2020-05-22,159,1,159,2711160.77228639,0,0,0,0,0,0,0,19,5004.76307533038,0,0,,,,0,0,0,0.00464119957158158,0.00212412264472266,0.0071582764984405,0.00322148101097407,0.00320327317651459,0.00323968884543354,0.00249910746162085,0.000650091549128586,0.00434812337411311,0.00161303158491603,0.00160013715752894,0.00162592601230311,0.00544061471212731,0.00495487041764591,0.0059263590066087,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-23,2020-05-23,212,1,212,2573569.12356336,0,0,0,0,0,0,0,11,6737.18106294474,0,1,,,,0,0,0,0.0042583392476934,0.00185413663800424,0.00666254185738256,0.00258387871904332,0.00256752572472,0.00260023171336663,0.00248403122782115,0.000646155887449664,0.00432190656819264,0.00162116264562112,0.00160820327204846,0.00163412201919379,0.00462705384857523,0.00418037560206776,0.00507373209508269,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-24,2020-05-24,148,1,148,2496145.81091928,0,0,0,2,19003.1305535045,1,10404.4106515155,22,4651.86311489042,0,1,,,,0,0,0,0.00433682688832671,0.00188840768585808,0.00678524609079533,0.00281320916241415,0.00279611390626562,0.00283030441856269,0.00216841344416335,0.000435235391819943,0.00390159149650676,0.00161346780206186,0.00160051344537173,0.00162642215875199,0.00464167771539026,0.0041902783655342,0.00509307706524633,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-25,2020-05-25,205,1,205,2781159.92904193,0,0,0,0,0,0,0,17,6512.60836084659,0,2,,,,0,0,0,0.00432900432900433,0.00188499186629159,0.00677301679171706,0.00280065011590003,0.00278363107115547,0.00281766916064458,0.00216450216450216,0.000434446944489485,0.00389455738451484,0.00160626477661823,0.00159336820571038,0.00161916134752607,0.00467211315127367,0.00421999198489405,0.00512423431765328,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-26,2020-05-26,219,1,219,2690425.91775344,0,0,0,3,27092.3277639049,1,6275.28949301527,27,6865.50832128655,0,2,,,,0,0,0,0.00539762504498021,0.00267348193066457,0.00812176815929585,0.0035277867985641,0.00350870436760227,0.00354686922952593,0.00251889168765743,0.000655256491507115,0.00438252688380775,0.00177352151454131,0.00175997951759682,0.0017870635114858,0.00476460402356612,0.00430855280702959,0.00522065524010266,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-27,2020-05-27,215,1,215,2706879.70951868,0,0,0,0,0,0,0,67,6673.01743377384,0,0,,,,0,0,0,0.0049982149232417,0.0023865892454747,0.0076098406010087,0.00337445714077888,0.00335574878947501,0.00339316549208274,0.00249910746162085,0.000650091549128586,0.00434812337411311,0.00178185224223003,0.00176824669150306,0.00179545779295701,0.00537798343616604,0.00489529152267177,0.00586067534966032,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-28,2020-05-28,211,1,211,2737576.64145579,0,0,0,0,0,0,0,79,6608.85380460294,0,0,,,,0,0,0,0.00425985090521832,0.0018547966590591,0.00666490515137754,0.00305396132823942,0.00303621394426097,0.00307170871221787,0.00212992545260916,0.00042747740184662,0.0038323735033717,0.00161332094131425,0.0016004124190708,0.0016262294635577,0.00567994763222702,0.00518513354384097,0.00617476172061307,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-29,2020-05-29,181,1,181,2531284.09167445,0,0,0,1,22245.8261758738,0,0,15,5742.64481079576,0,1,,,,0,0,0,0.0039426523297491,0.00161733406934078,0.00626797059015743,0.00273741839793219,0.00272059891413911,0.00275423788172527,0.0014336917562724,2.97071767070053e-05,0.0028376763358378,0.000694212863292953,0.00068573409358954,0.000702691632996366,0.0055817389967714,0.00508905187016752,0.00607442612337527,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-05-30,2020-05-30,198,1,198,2608064.63394701,0,0,1,1,6668.04502818872,1,6668.04502818872,17,6255.95384416298,1,2,,,,0.000360880548538434,0,0.00106806578714848,0.00396968603392277,0.00162845546503428,0.00631091660281126,0.00279524114537333,0.00277822115369104,0.00281226113705561,0.00144352219415374,2.99178290114597e-05,0.00285712655929601,0.00074619140470343,0.000737388610287202,0.000754994199119658,0.00498289919385516,0.00451596988934236,0.00544982849836796,0.0714285714285714,0,0.206333468106206
BA,BIH,Bosnia and Herzegovina,2020-05-31,2020-05-31,223,1,223,2656201.21683328,0,0,0,3,18888.0967261512,1,7018.27373188006,27,7057.99920879925,0,0,,,,0.000360100828231905,0,0.00106575839410805,0.00468131076701476,0.00214253136019103,0.00722009017383849,0.00319137648345193,0.00317319485359801,0.00320955811330585,0.00144040331292762,2.98509855541319e-05,0.00285095564030111,0.000821424161577209,0.000812189027779218,0.000830659295375201,0.00489199060388201,0.00442982802392645,0.00535415318383757,0.0769230769230769,0,0.221774806631782
BA,BIH,Bosnia and Herzegovina,2020-06-01,2020-06-01,182,1,182,2663099.83273723,0,0,0,2,24150.3397598504,1,5492.05552122563,57,5710.56299621031,0,1,,,,0.000364033491081179,0,0.0010773961433569,0.00473243538405533,0.00216599587053075,0.00729887489757991,0.00338951224862953,0.00337079201889867,0.00340823247836039,0.0018201674554059,0.000226202278205744,0.00341413263260605,0.000968390386665544,0.000958372071426806,0.000978408701904281,0.005131147560257,0.00465525670920661,0.00560703841130739,0.0833333333333333,0,0.239710220752064
BA,BIH,Bosnia and Herzegovina,2020-06-02,2020-06-02,153,1,153,2644643.65985172,0,0,0,2,35624.2147300156,0,0,30,4716.02674406132,0,1,,,,0.000374251497005988,0,0.00110763367907593,0.00561377245508982,0.00278084915067391,0.00844669575950574,0.00434947277598481,0.00432828203756635,0.00437066351440327,0.00187125748502994,0.000232593456436452,0.00350992151362343,0.00096791989893847,0.000957906448691245,0.000977933349185695,0.00501223290500779,0.00453482184556744,0.00548964396444815,0.0769230769230769,0,0.221774806631782
BA,BIH,Bosnia and Herzegovina,2020-06-03,2020-06-03,149,1,149,2346936.50598949,0,0,0,2,17037.4428351562,1,9679.58381851397,29,4683.94492947587,0,2,,,,0.000379362670713202,0,0.00112275879388799,0.00606980273141123,0.00310469403122824,0.00903491143159422,0.00463084535459312,0.00460892882882782,0.00465276188035841,0.00227617602427921,0.000456963314260717,0.00409538873429771,0.00123530294184438,0.00122396412313744,0.00124664176055132,0.00518099415515176,0.00469256789858964,0.00566942041171388,0.0714285714285714,0,0.206333468106206
BA,BIH,Bosnia and Herzegovina,2020-06-04,2020-06-04,149,1,149,2565062.26089805,0,0,0,0,0,0,0,17,4716.02674406132,0,0,,,,0.000384024577572965,0,0.00113655438219348,0.00614439324116743,0.00314295958244197,0.0091458268998929,0.00464993589537558,0.0046279292303368,0.00467194256041435,0.00230414746543779,0.000462604653463266,0.00414569027741231,0.00124039544642706,0.00122900991275826,0.00125178098009587,0.0052967553273933,0.00479975130269722,0.00579375935208939,0.0769230769230769,0,0.221774806631782
BA,BIH,Bosnia and Herzegovina,2020-06-05,2020-06-05,156,1,156,2713694.99184686,0,0,0,1,14903.2415111512,0,0,34,4908.51763157403,0,1,,,,0.000384467512495194,0,0.00113786511998468,0.0065359477124183,0.00343918251144084,0.00963271291339577,0.00505553473110252,0.00503259381237803,0.005078475649827,0.00230680507497117,0.000463140678377266,0.00415046947156506,0.00124030982866067,0.00122892508038549,0.00125169457693584,0.00548626723112736,0.00498020110250966,0.00599233335974507,0.0714285714285714,0,0.206333468106206
BA,BIH,Bosnia and Herzegovina,2020-06-06,2020-06-06,145,1,145,2693650.35037619,0,0,0,2,27880.4010521888,2,27880.4010521888,12,4363.12678362136,0,0,,,,0.000394632991318074,0,0.0011679468086634,0.00749802683504341,0.004139228181847,0.0108568254882398,0.00579595703065587,0.00577144275172612,0.00582047130958562,0.00315706393054459,0.000972826517033779,0.00534130134405541,0.00199316972985801,0.00197876657332624,0.00200757288638979,0.00566275252858382,0.00514103398780047,0.00618447106936718,0.0769230769230769,0,0.221774806631782
BA,BIH,Bosnia and Herzegovina,2020-06-07,2020-06-07,151,1,151,2597288.83005125,0,0,0,0,0,0,0,23,4748.10855864677,0,0,,,,0.000394166338194718,0,0.00116656589300549,0.00670082774931021,0.00352620502053099,0.00987545047808943,0.00526559727825974,0.00524225728456693,0.00528893727195256,0.00275916436736303,0.000718006144986432,0.00480032258973962,0.00170602399453045,0.00169271500333452,0.00171933298572637,0.00566847109677353,0.00514680650248563,0.00619013569106144,0.0833333333333333,0,0.239710220752064
BA,BIH,Bosnia and Herzegovina,2020-06-08,2020-06-08,211,1,211,2621090.87753571,0,0,0,1,4814.8208802764,1,4814.8208802764,41,6640.93561918839,0,1,,,,0.000393236335037357,0,0.00116381383488821,0.00707825403067243,0.00381992082347771,0.0103365872378672,0.00541943933558514,0.00539571120073516,0.00544316747043512,0.00314589068029886,0.000969371362621576,0.00532240999797614,0.00184437282050806,0.00183050558390682,0.00185824005710931,0.00596050550753132,0.00542608120425739,0.00649492981080526,0.0909090909090909,0,0.260795666866152
BA,BIH,Bosnia and Herzegovina,2020-06-09,2020-06-09,195,1,195,2609179.64426095,0,0,0,0,0,0,0,38,6031.38114206482,0,1,,,,0.000396982929734021,0,0.00117490071845964,0.00595474394601032,0.00295026869048547,0.00895921920153517,0.00469312048106194,0.00467100705408018,0.00471523390804371,0.00277888050813815,0.000723157118118168,0.00483460389815813,0.00167744274943775,0.00166420220045072,0.00169068329842479,0.00616304680812299,0.00561680744511968,0.00670928617112629,0.1,0,0.285938509691368
BA,BIH,Bosnia and Herzegovina,2020-06-10,2020-06-10,206,1,206,2689232.44639993,0,0,0,2,11418.1190396019,1,7798.07591134698,41,6576.77199001749,0,0,,,,0.000398406374501992,0,0.0011791129540128,0.00677290836653386,0.00356425273698964,0.00998156399607809,0.00500669405292441,0.0049838519144932,0.00502953619135561,0.00318725099601594,0.000982161832641709,0.00539234015939016,0.00189086470073765,0.00187680518392542,0.00190492421754988,0.00584046479847837,0.00530830185827458,0.00637262773868216,0.1,0,0.285938509691368
BA,BIH,Bosnia and Herzegovina,2020-06-11,2020-06-11,220,1,220,2602400.3373819,0,0,0,0,0,0,0,2,6801.34469211565,0,0,,,,0.000396982929734021,0,0.00117490071845964,0.00674870980547836,0.00355147926227637,0.00994594034868036,0.00502521492075269,0.00500228849758302,0.00504814134392237,0.00317586343787217,0.000978640168907608,0.00537308670683673,0.00189785942716458,0.00188374795053909,0.00191197090379007,0.00485096605634089,0.00436632410718778,0.00533560800549399,0.1,0,0.285938509691368
BA,BIH,Bosnia and Herzegovina,2020-06-12,2020-06-12,261,1,261,2659940.23981429,0,0,0,0,0,0,0,9,8116.69909011914,0,0,,,,0.000384763370527126,0,0.00113874062604419,0.00615621392843401,0.00314902394462223,0.0091634039122458,0.00440094309957817,0.00437951888673897,0.00442236731241736,0.00307810696421701,0.000948412158019755,0.00520780177041426,0.00189120090388361,0.00187713888960257,0.00190526291816464,0.00463558407277221,0.00416873883464935,0.00510242931089507,0.111111111111111,0,0.316430196199952
BA,BIH,Bosnia and Herzegovina,2020-06-13,2020-06-13,248,1,248,2628724.68180599,0,0,0,1,8015.12792286485,1,8015.12792286485,19,7699.63550050828,0,0,,,,0,0,0,0.00604001510003775,0.00308941349408569,0.00899061670598981,0.00443517913035973,0.00441367817254973,0.00445668008816973,0.00302000755001888,0.000930449947987582,0.00510956515205017,0.00192685012012556,0.00191266043995171,0.00194103980029941,0.00457889389064729,0.00411896309676736,0.00503882468452722,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-14,2020-06-14,205,1,205,2689586.18053886,0,0,0,1,15786.6101746871,1,15786.6101746871,22,6416.36291709023,0,0,,,,0,0,0,0.00532117065754466,0.00254124809717247,0.00810109321791685,0.00434669454603756,0.00432541787916522,0.0043679712129099,0.00304066894716838,0.000936837426304949,0.0051445004680318,0.00216385814779848,0.00214882970538674,0.00217888659021023,0.00455378699390191,0.00409332488135073,0.00501424910645308,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-15,2020-06-15,227,1,227,2757225.9577851,0,0,0,3,41762.3761500492,2,26258.6522528695,61,7218.40828172651,0,1,,,,0,0,0,0.00560538116591928,0.00277668049033728,0.00843408184150128,0.00481392774502098,0.00479157061522863,0.00483628487481334,0.00336322869955157,0.00116965772972051,0.00555679966938263,0.00272235003328047,0.00270551964461603,0.00273918042194491,0.00451951512511461,0.0040649350348071,0.00497409521542212,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-16,2020-06-16,165,1,165,2594291.32737613,0,0,0,3,28351.0894806818,1,9524.9375625,34,5197.25396284309,0,0,,,,0,0,0,0.00595238095238095,0.0030444612320409,0.00886030067272101,0.00462271053146275,0.00460078482972941,0.00464463623319608,0.0037202380952381,0.0014187460360808,0.00602173015439539,0.00298513109792781,0.00296749738321061,0.00300276481264501,0.00454121173072414,0.00408685203175648,0.0049955714296918,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-17,2020-06-17,176,1,176,2729610.13781125,0,0,0,4,46237.5878033719,3,34399.4815090939,34.4,5550.15392328305,0,1,,,,0,0,0,0.00662983425414365,0.00357723308717083,0.00968243542111646,0.00536108020090825,0.00533759891694505,0.00538456148487146,0.00441988950276243,0.00192468017072247,0.00691509883480239,0.00361977297907562,0.00360046147139961,0.00363908448675163,0.00455846614349503,0.00410557388717828,0.00501135839981177,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-18,2020-06-18,202,1,202,2731252.26371938,0,0,0,1,8055.31739257836,1,8055.31739257836,34,6416.36291709023,0,0,,,,0,0,0,0.00686416184971098,0.00378832615374714,0.00993999754567483,0.00555306581481285,0.00552922336003463,0.00557690826959106,0.00469653179190752,0.00214951715873491,0.00724354642508012,0.00381951341108541,0.00379972245452989,0.00383930436764093,0.0046651635928772,0.00421154170934991,0.00511878547640448,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-19,2020-06-19,229,1,229,2489196.65403999,0,0,0,1,12699.91675,0,0,50,7314.65372548286,0,0,,,,0,0,0,0.00668778599084829,0.00369071834331474,0.00968485363838184,0.0055272744463881,0.00550341523986168,0.00555113365291453,0.00457585357268567,0.00209413449561647,0.00705757264975487,0.00384263049631177,0.00382271998870737,0.00386254100391618,0.00471876014947563,0.00426875493163809,0.00516876536731316,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-20,2020-06-20,201,1,201,2720223.96147699,0,0,0,0,0,0,0,21,6288.03565874843,0,0,,,,0,0,0,0.00586813945460822,0.00308685087331973,0.0086494280358967,0.00477221378186853,0.00475004357608826,0.0047943839876488,0.00379703141180532,0.00155743452990744,0.00603662829370319,0.00308877586588404,0.00307092456077107,0.00310662717099701,0.00471784620915046,0.00427266793734273,0.0051630244809582,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-21,2020-06-21,206,1,206,2558019.41047055,0,0,0,1,4624.10131927863,0,0,48,6608.85380460294,0,1,,,,0,0,0,0.00609756097560976,0.00328928445717831,0.0089058374940412,0.00490197394213677,0.00487949391602449,0.00492445396824906,0.00372628726287263,0.00152833924949609,0.00592423527624917,0.0030920470233847,0.00307417684222691,0.00310991720454248,0.00489249995259604,0.00444375997746541,0.00534123992772666,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-22,2020-06-22,224,1,224,2606953.60162569,0,0,0,2,10056.6537140418,0,0,35,6897.590135872,0,1,,,,0,0,0,0.00640809443507589,0.00353596362231377,0.009280225247838,0.00504526312279576,0.00502245420087772,0.0050680720447138,0.00337268128161889,0.00128583823273552,0.00545952433050225,0.00296332720576949,0.00294582847470361,0.00298082593683537,0.00481459370395734,0.00437003723729518,0.00525915017061951,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-23,2020-06-23,216,1,216,2702997.82140289,0,0,0,0,0,0,0,27,6801.34469211565,0,1,,,,0,0,0,0.00636302746148694,0.00351103114955136,0.00921502377342252,0.00503252518459083,0.00500977370345528,0.00505527666572639,0.00334896182183523,0.00127677050576409,0.00542115313790637,0.00295584559818841,0.00293839098124411,0.0029733002151327,0.00465797476902278,0.00422247091366031,0.00509347862438524,0,0,0
BA,BIH,Bosnia and Herzegovina,2020-06-24,2020-06-24,204,1,204,2723053.31142118,0,0,0,3,31378.2494877835,1,10596.0662957595,36,6288.03565874843,0,1,,,,0,0,0,0.00670241286863271,0.00377486530125773,0.00962996043600769,0.00556460576112792,0.00554069903013057,0.00558851249212526,0.00335120643431635,0.00127762858508407,0.00542478428354864,0.00302838576995491,0.00301072694902464,0.00304604459088519,0.00461893098541759,0.0041845794011189,0.00505328256971629,0,0,0
