ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BB,BRB,Barbados,2020-06-24,2020-04-27,4,49,100,2141715.88637535,0,0,0,0,2,19827.8348763055,2,19827.8348763055,31,1660.19417475728,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-06-25,2020-04-28,1,49,100,2162788.31201896,0,0,0,0,2,19827.8348763055,2,19827.8348763055,31,1660.19417475728,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-06-26,2020-04-30,2,49,100,2276458.70600567,0,0,0,0,2,19827.8348763055,2,19827.8348763055,31,1660.19417475728,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-06-27,2020-05-03,1,49,100,2269222.53075448,0,0,0,0,2,19827.8348763055,2,19827.8348763055,31,1660.19417475728,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-06-28,2020-05-06,3,48,100,2411987.02538612,0,0,0,0,3,152226.223326702,3,152226.223326702,31,1678.64077669903,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-06-30,2020-05-06,1,49,101,2414100.39234051,0,0,0,0,3,152226.223326702,3,152226.223326702,31,1697.08737864078,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-01,2020-06-10,1,46,100,2426907.75561392,0,0,2,2,7,201525.772251796,4,159454.803979962,64,800.8,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-02,2020-06-11,2,46,101,2394310.85015914,0,0,2,2,7,201525.772251796,4,159454.803979962,64,800.8,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-03,2020-06-12,1,46,100,2321670.12492129,0,0,2,2,7,201525.772251796,4,159454.803979962,64,800.8,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-05,2020-06-13,3,46,101,2284849.10371926,0,0,2,2,7,201525.772251796,4,159454.803979962,54,809.6,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-06,2020-06-14,2,46,100,2293822.84504812,0,0,2,2,7,201525.772251796,4,159454.803979962,54,800.8,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-07,2020-06-14,1,47,101,2302361.13233109,0,0,2,2,7,201525.772251796,4,159454.803979962,54,809.6,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-10,2020-06-16,2,46,100,2206317.314246,0,0,2,2,7,201525.772251796,4,159454.803979962,54,800.8,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BRB,Barbados,2020-08-11,2020-06-18,2,46,100,2250459.85794709,0,0,2,2,8,216834.683629006,5,174763.715357172,54,800.8,2,10,,,,0.0113960113960114,0.00584397692691647,0.0169480458651063,0.0113960113960114,0.00584397692691647,0.0169480458651063,0.0505698005698006,0.0391082947728148,0.0620313063667864,0.0625456552859972,0.062461963245805,0.0626293473261894,0.0334757834757835,0.0240669391681326,0.0428846277834344,0.0520792547840443,0.0520024604969762,0.0521560490711123,0.0394148480074077,0.036440523298846,0.0423891727159695,0.2,0.112347745942342,0.287652254057658
BB,BRB,Barbados,2020-08-12,2020-06-21,5,44,101,2106961.54706074,0,0,3,3,8,216834.683629006,5,174763.715357172,47,809.6,3,10,,,,0.0135231316725979,0.00748375634734122,0.0195625069978545,0.0135231316725979,0.00748375634734122,0.0195625069978545,0.0548042704626335,0.0429034198202694,0.0667051211049976,0.0687463661084783,0.0686588668857047,0.0688338653312519,0.0355871886120997,0.0259002119277504,0.0452741652964489,0.0569589260142396,0.0568787782278235,0.0570390738006557,0.0425916487686086,0.0394218104618919,0.0457614870753254,0.211111111111111,0.126798934410012,0.29542328781221
BB,BRB,Barbados,2020-08-13,2020-06-22,1,44,100,2100759.61304038,0,0,3,3,8,216834.683629006,5,174763.715357172,47,800.8,3,10,,,,0.0156583629893238,0.00916669896092103,0.0221500270177267,0.0156583629893238,0.00916669896092103,0.0221500270177267,0.0590747330960854,0.0467468536601848,0.071402612531986,0.0750242797435617,0.0749330931195551,0.0751154663675683,0.0377224199288256,0.0277601137460778,0.0476847261115734,0.0619017842597842,0.0618183699055692,0.0619851986139991,0.046162671877521,0.0427740607741976,0.0495512829808445,0.22,0.13880921643246,0.30119078356754
BB,BRB,Barbados,2020-08-15,2020-06-23,5,44,101,2254233.13025948,0,0,3,3,7,204366.275306195,4,162295.307034361,47,809.6,3,12,,,,0.0177809388335704,0.0108731833923401,0.0246886942748008,0.0177809388335704,0.0108731833923401,0.0246886942748008,0.0625889046941679,0.0499278713893969,0.0752499379989388,0.0808363189467736,0.0807419312618779,0.0809307066316692,0.0391180654338549,0.0289841067520367,0.0492520241156731,0.0663915601532297,0.0663053507847933,0.0664777695216661,0.0501443728176202,0.046513638460346,0.0537751071748944,0.223214285714286,0.146097186039796,0.300331385388775
BB,BRB,Barbados,2020-08-16,2020-06-23,1,45,102,2255998.82521419,0,0,3,3,7,204366.275306195,4,162295.307034361,48,818.4,3,12,,,,0.0198863636363636,0.0125940948549193,0.027178632417808,0.0198863636363636,0.0125940948549193,0.027178632417808,0.0660511363636364,0.0530778961528545,0.0790243765744183,0.0866320693230852,0.08653464497427,0.0867294936719005,0.0404829545454545,0.0301883608382424,0.0507775482526667,0.0708676438547849,0.0707787712156308,0.0709565164939391,0.0546857640533307,0.0507830591907512,0.0585884689159101,0.225806451612903,0.152214521152882,0.299398382072925
BB,BRB,Barbados,2020-08-17,2020-06-24,3,45,100,2271385.27920368,0,0,3,3,8,210429.797858523,4,162295.307034361,49,809.6,3,12,,,,0.0220170454545455,0.0143524025507034,0.0296816883583875,0.0220170454545455,0.0143524025507034,0.0296816883583875,0.0696022727272727,0.0563101973789031,0.0828943480756423,0.0888395680881242,0.0887408125641456,0.0889383236121027,0.0411931818181818,0.0308125212659086,0.0515738423704551,0.071495956225196,0.0714065241328155,0.0715853883175765,0.0600702400479968,0.055848451571032,0.0642920285249616,0.227941176470588,0.157436938184928,0.298445414756248
BB,BRB,Barbados,2020-08-18,2020-06-24,3,46,103,2349213.31588319,0,0,3,3,8,210429.797858523,4,162295.307034361,49,836,3,13,,,,0.024113475177305,0.016106507091326,0.032120443263284,0.024113475177305,0.016106507091326,0.032120443263284,0.0730496453900709,0.0594672669088117,0.0866320238713302,0.0908499270055185,0.0907500689288093,0.0909497850822278,0.0418439716312057,0.0313926045325125,0.0522953387298988,0.0719581998973296,0.0718684100917848,0.0720479897028745,0.0662362928899894,0.0616525347407195,0.0708200510392593,0.228187919463087,0.160803876109587,0.295571962816587
BB,BRB,Barbados,2020-08-21,2020-06-26,2,45,100,2297009.12211554,0,0,3,3,8,210429.797858523,4,162295.307034361,49,818.4,3,14,,,,0.024822695035461,0.0167017832431926,0.0329436068277293,0.024822695035461,0.0167017832431926,0.0329436068277293,0.073758865248227,0.0601159343270512,0.0874017961694027,0.0915033107332204,0.0914029251169002,0.0916036963495406,0.0418439716312057,0.0313926045325125,0.0522953387298988,0.072342801477903,0.072252606401204,0.0724329965546021,0.0648089284452921,0.060274891257366,0.0693429656332182,0.228758169934641,0.162202360340655,0.295313979528626
BB,BRB,Barbados,2020-08-22,2020-06-26,1,46,101,2348213.1143901,0,0,3,3,8,210429.797858523,4,162295.307034361,49,827.2,3,14,,,,0.025531914893617,0.0172988026024237,0.0337650271848104,0.025531914893617,0.0172988026024237,0.0337650271848104,0.074468085106383,0.0607649693188895,0.0881712008938765,0.0919180000983523,0.0918173369899388,0.0920186632067658,0.0418439716312057,0.0313926045325125,0.0522953387298988,0.0725379565759919,0.0724475836692208,0.0726283294827629,0.0633368569415081,0.0588563013565052,0.0678174125265111,0.229299363057325,0.163542278786012,0.295056447328638
BB,BRB,Barbados,2020-08-23,2020-06-28,2,45,100,2242147.48901512,0,0,3,3,8,210429.797858523,4,162295.307034361,49,818.4,3,14,,,,0.0262411347517731,0.0178974948437548,0.0345847746597913,0.0262411347517731,0.0178974948437548,0.0345847746597913,0.075177304964539,0.0614143670621646,0.0889402428669134,0.0924316778669154,0.0923306353857038,0.0925327203481269,0.0418439716312057,0.0313926045325125,0.0522953387298988,0.0728107035581695,0.0727200602519503,0.0729013468643888,0.0619195046439629,0.0574894479123121,0.0663495613756136,0.229813664596273,0.164827488718747,0.2947998404738
