ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
IO,IOT,British Indian Ocean Territory,2020-05-24,2020-04-25,5,28,100,2671673.16181631,0,0,0,1,6442.18893061827,0,0,70,4245.06849315068,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-25,2020-04-26,3,28,101,2798895.99531413,0,0,0,1,6442.18893061827,0,0,10,4289.75342465753,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-26,2020-04-26,2,29,103,2866447.75973106,0,0,0,1,6442.18893061827,0,0,10,4379.12328767123,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-27,2020-04-27,7,29,100,2927867.58469734,0,0,0,1,6442.18893061827,0,0,10,4245.06849315068,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-28,2020-04-28,5,29,100,2966338.10489094,0,0,0,1,6442.18893061827,0,0,10,4245.06849315068,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-29,2020-04-29,2,29,101,3006562.21039991,0,0,0,1,6442.18893061827,0,0,9,4289.75342465753,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-31,2020-05-03,6,27,100,3246971.2439265,0,0,0,1,6442.18893061827,0,0,3,4245.06849315068,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-06-01,2020-05-03,4,28,104,3436936.47093852,0,0,0,1,6442.18893061827,0,0,3,4379.12328767123,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-06-02,2020-05-03,1,29,105,3450463.89251338,0,0,0,1,6442.18893061827,0,0,3,4423.80821917808,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-06-03,2020-05-05,3,28,100,3376392.90332627,0,0,0,1,6442.18893061827,0,0,3,4200.38356164384,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-06-04,2020-05-06,4,28,102,3465219.40012332,0,0,0,1,6442.18893061827,0,0,3,4245.06849315068,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-06-05,2020-05-07,1,28,100,3420102.96755432,0,0,0,2,10614.4955660529,1,4172.30663543458,15,4155.69863013699,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-06-06,2020-05-08,4,28,103,3561857.40443678,0,0,0,2,10614.4955660529,1,4172.30663543458,16,4289.75342465753,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IO,IOT,British Indian Ocean Territory,2020-06-07,2020-05-10,9,27,101,3598240.26729876,0,0,0,3,40952.9032180834,2,34510.7142874652,54,4200.38356164384,0,0,,,,0,0,0,0.0126760563380282,0.00685735811518696,0.0184947545608694,0.00297017599617109,0.00295423984343761,0.00298611214890457,0.0028169014084507,6.02795420846691e-05,0.00557352327481674,0.000956720919444509,0.000947667281916569,0.000965774556972449,0.00366017998002664,0.00317630605583659,0.0041440539042167,,,
IO,IOT,British Indian Ocean Territory,2020-06-08,2020-05-11,5,27,102,3722380.59036121,0,0,0,3,40952.9032180834,2,34510.7142874652,54,4289.75342465753,0,0,,,,0,0,0,0.0140646976090014,0.0079441863514506,0.0201852088665522,0.00365487769979996,0.00363740962843983,0.00367234577116009,0.00421940928270042,0.000850370981693785,0.00758844758370706,0.00168756870488773,0.0016756873052347,0.00169945010454076,0.00339023765293703,0.0029246592957736,0.00385581601010047,,,
