ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5a_10.-77,V5a_10.0,V5a_10.1,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5b_10.-77,V5b_10.0,V5b_10.1,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5c_10.-77,V5c_10.0,V5c_10.1,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.0,V5d_4.1,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.0,V5d_7.1,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_9.1,V5d_10.-99,V5d_10.0,V5d_10.1,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V13.-77,V13.1,V13.2,V13.3,V13.4,V15.-99,V15.-77,V15.1,V15.2,V16.-99,V16.-77,V16.1,V16.2,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GRC,Greece,Attiki,2021-03-02,2021-03-02,355,0,0,0,0,82,346,2647456.6718277447,302,6,0,349,5,18,332,5,3,347,5,43,307,6,48,301,6,25,324,5,13,337,5,4,346,6,6,343,6,0,349,6,8,341,5,43,307,6,10,339,5,35,315,355,0,0,0,337,0,4,14,352,0,0,3,312,1,11,31,307,0,9,39,330,1,3,21,342,0,3,10,351,0,1,3,349,0,3,3,355,0,0,0,347,0,3,5,312,0,9,34,345,0,4,6,320,0,15,20,9,0,39,307,317,0,11,27,11,1,170,173,185,1,70,99,285,0,1,69,0,285,0,21,49,0,334,0,4,16,1,86,2,21,246,15,1,40,298,1,315,2,22,16,0,331,0,1,23,0,56,2,160,81,29,27,61,25,61,134,74,61,14,142,99,39,61,22,67,119,86,61,28,13,100,153,61,7,211,62,14,328,1,14,12,328,1,21,5,328,1,20,6,328,1,25,1,328,1,18,8,328,1,23,3,328,1,26,0,328,1,26,0,328,1,22,4,328,1,21,5,327,0,8,20,327,0,19,9,327,0,27,1,327,0,26,2,327,0,10,18,327,0,14,14,327,0,27,1,327,0,28,0,327,0,27,1,327,0,22,6,274,3,36,42,274,3,56,22,274,3,75,3,274,3,75,3,274,3,35,43,274,3,36,42,274,3,76,2,274,3,78,0,274,3,73,5,274,3,71,7,355,0,0,355,0,0,355,0,0,355,0,0,355,0,0,355,0,0,355,0,0,355,0,355,0,0,355,0,0,345,0,10,0,345,0,7,3,345,0,2,8,345,0,7,3,345,0,8,2,345,0,10,0,345,0,10,0,65,2,31,81,131,45,26,10,300,19,26,10,309,10,26,10,312,7,26,10,303,16,26,10,273,46,26,10,315,4,26,10,305,14,26,10,301,18,26,10,267,52,26,10,126,193,226,0,4,125,53,0,123,179,84,0,162,78,28,3,114,0,23,218,118,4,42,191,335,9,3,8,335,8,4,8,335,6,8,6,335,7,7,6,335,5,8,7,335,9,1,10,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,355,0,0,0,28,10,106,211,28,4,232,91,28,16,17,294,28,8,165,154,28,14,15,298,28,14,26,287,30,0,146,179,209,1,103,29,10,3,30,1,0,21,134,169,30,1,324,0,32,1,56,266,32,0,272,25,6,5,1,14,32,0,97,88,83,55,33,2,105,139,56,20,34,3,137,179,2,35,0,115,198,7,250,0,102,3,124,0,229,2,338,1,15,1,191,0,122,42,340,0,12,3,329,0,25,1,36,0,5,17,43,82,172,36,0,8,24,52,85,150,39,1,126,135,36,18,39,0,7,28,58,223,39,0,78,76,85,77,202,11,129,13,202,57,28,68,202,51,48,54,40,1,149,165,190,0,62,103,293,4,19,1,6,11,2,1,18,145,1,1,10,10,20,5,9,21,8,1,11,21,20,14,13,45,46,5,175,126,1,2,46,1,22,41,73,85,60,19,8,51,4,274,23,3,51,2,73,137,79,11,2,4.421487603305785,5.275338956117263,2.2,1.568063624159353,14.741496598639454,4.24760673088522,2.343642611683849,1.3152104051307494
GRC,Greece,Kentriki Makedonia,2021-03-02,2021-03-02,107,1,3211.9529028745396,1,3211.9529028745396,24,104,1195339.9382041239,95,2,1,104,1,5,101,2,0,105,3,10,94,2,11,94,3,5,99,2,4,101,2,4,101,2,1,104,2,1,104,2,2,103,1,9,97,2,2,103,2,4,101,106,0,1,0,102,0,1,4,107,0,0,0,97,0,4,6,96,0,2,9,102,0,1,4,103,0,2,2,103,0,2,2,106,0,1,0,106,0,0,1,105,0,0,2,98,0,1,8,105,0,2,0,103,0,3,1,3,0,13,91,95,0,1,11,4,0,47,56,60,0,10,37,97,0,1,9,0,97,0,2,8,0,105,0,1,1,0,15,0,6,86,5,0,12,90,0,95,0,4,8,0,103,0,0,4,0,17,0,47,18,15,10,17,7,23,35,25,17,4,48,30,8,17,6,24,30,30,17,6,9,25,50,17,1,69,17,3,97,0,5,5,97,0,6,4,97,0,8,2,97,0,7,3,97,0,5,5,97,0,9,1,97,0,10,0,97,0,9,1,97,0,9,1,97,0,7,3,92,0,6,9,92,0,11,4,92,0,13,2,92,0,14,1,92,0,6,9,92,0,10,5,92,0,15,0,92,0,14,1,92,0,15,0,92,0,12,3,89,0,9,9,89,0,12,6,89,0,18,0,89,0,18,0,89,0,10,8,89,0,10,8,89,0,16,2,89,0,18,0,89,0,18,0,89,0,16,2,107,0,0,107,0,0,107,0,0,107,0,0,107,0,0,107,0,0,107,0,0,107,0,107,0,0,107,0,0,103,0,4,0,103,0,3,1,103,0,1,3,103,0,2,2,103,0,1,3,103,0,3,1,103,0,2,2,18,0,17,25,31,16,6,6,93,2,6,6,90,5,6,6,90,5,6,6,87,8,6,6,83,12,6,6,94,1,6,6,88,7,6,6,87,8,6,6,89,6,6,6,37,58,61,0,1,45,12,0,30,65,27,0,55,17,7,1,42,0,3,62,43,0,13,51,101,1,3,2,101,3,0,3,101,3,0,3,101,2,1,3,101,3,0,3,101,3,1,2,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,107,0,0,0,7,3,32,65,7,0,86,14,7,2,3,95,7,1,54,45,7,2,8,90,7,2,12,86,9,0,47,51,60,0,30,8,4,5,9,0,0,4,42,52,9,0,98,0,10,1,14,82,10,0,85,6,3,0,1,2,10,0,36,18,23,20,10,0,29,46,14,8,10,0,39,57,1,10,0,25,69,3,76,0,29,2,22,0,84,1,104,0,2,1,53,0,40,14,99,0,8,0,95,0,9,3,10,0,3,5,19,22,48,10,0,6,3,19,26,43,11,0,42,43,9,2,11,0,5,7,14,70,11,0,22,28,26,20,57,3,40,7,57,19,8,23,57,13,22,15,11,2,45,49,58,0,7,42,100,0,2,1,0,0,0,1,3,55,0,4,4,0,8,0,2,6,3,0,0,5,3,1,3,13,11,1,49,46,0,0,11,0,8,11,24,26,18,7,2,12,2,65,13,15,12,2,20,39,29,3,2,5.44,5.745142876088171,2.375,1.0606601717798212,14.56989247311828,4.552586100855601,2.380434782608696,1.5034202128344867
GRC,Greece,Attiki,2021-03-03,2021-03-03,379,1,4149.38001854216,0,0,61,373,2337922.0725473072,322,1,2,376,1,26,352,2,9,368,1,43,335,1,53,325,3,24,352,1,21,357,1,8,370,1,6,372,1,0,378,1,18,360,1,45,333,1,10,368,2,39,338,377,0,2,0,353,0,7,19,370,0,3,6,336,0,8,35,326,0,12,41,355,0,5,19,358,1,7,13,371,0,5,3,373,0,5,1,379,0,0,0,361,0,6,12,334,2,14,29,369,0,7,3,340,1,18,20,6,0,35,338,345,1,4,29,7,1,203,168,176,2,64,137,315,0,2,61,1,315,0,23,41,0,356,1,10,12,0,74,0,34,271,14,1,26,336,2,353,0,15,11,0,364,0,0,15,0,42,2,182,84,39,30,52,22,61,133,111,52,14,157,104,52,52,19,77,113,118,52,21,20,85,201,52,4,229,75,19,349,0,10,20,349,0,22,8,349,0,24,6,349,0,28,2,349,0,19,11,349,0,29,1,349,0,30,0,349,0,28,2,349,0,26,4,349,0,20,10,340,0,14,25,340,0,23,16,340,0,35,4,340,0,38,1,340,0,11,28,340,0,25,14,340,0,36,3,340,0,39,0,340,0,35,4,340,0,32,7,295,1,35,48,295,1,60,23,295,1,81,2,295,1,80,3,295,1,38,45,295,1,48,35,295,1,81,2,295,1,83,0,295,1,77,6,295,1,72,11,379,0,0,379,0,0,379,0,0,379,0,0,379,0,0,379,0,0,379,0,0,379,0,379,0,0,379,0,0,367,0,11,1,367,0,10,2,367,0,2,10,367,0,8,4,367,0,9,3,367,0,11,1,367,0,9,3,55,2,55,90,109,68,33,15,308,23,33,15,313,18,33,15,322,9,33,15,312,19,33,15,288,43,33,15,328,3,33,15,323,8,33,15,312,19,33,15,276,55,33,15,128,203,217,4,8,150,57,6,126,190,76,0,183,81,30,9,114,1,21,243,120,1,36,222,349,10,3,17,349,11,4,15,349,8,8,14,349,10,7,13,349,9,4,17,349,12,1,17,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,33,6,112,228,33,1,260,85,33,9,21,316,33,10,158,178,33,8,11,327,33,6,47,293,38,0,140,201,239,0,107,20,6,7,38,1,4,28,122,186,38,1,339,1,39,1,30,309,39,0,297,25,3,4,1,10,39,1,119,99,76,45,39,2,111,159,47,21,41,0,129,207,2,42,0,102,223,12,268,3,102,6,121,2,253,3,358,1,18,2,223,4,102,50,368,2,6,3,333,1,45,0,44,0,13,27,51,84,160,44,1,16,31,58,95,134,45,4,141,130,43,16,45,0,10,34,72,218,45,0,87,103,65,79,189,7,167,16,189,68,32,90,189,58,75,57,48,2,146,183,196,0,64,119,317,4,21,0,3,7,3,2,22,172,0,1,18,7,20,7,6,17,11,0,9,24,11,13,6,57,55,5,161,157,0,1,55,1,32,50,82,84,50,22,3,57,4,276,30,12,57,5,59,159,81,12,6,4.3816793893129775,4.47636187316162,1.8928571428571428,1.0659471779799345,14.43548387096774,4.4344231855352,2.3333333333333335,1.4011436269003485
GRC,Greece,Kentriki Makedonia,2021-03-03,2021-03-03,117,1,8984.36583698731,1,8984.36583698731,32,110,1165935.2213682535,102,1,2,114,1,4,112,1,2,114,1,9,107,1,13,103,1,10,106,2,3,112,1,1,115,1,3,113,1,1,115,1,3,113,0,12,105,1,4,112,1,12,104,115,0,0,2,113,0,1,3,115,0,0,2,108,1,0,8,104,0,2,11,107,0,3,7,114,0,2,1,116,0,1,0,114,0,1,2,116,0,0,1,114,0,2,1,105,0,1,11,113,0,1,3,105,0,4,8,3,4,14,96,103,0,5,9,4,0,56,57,61,0,16,40,101,0,1,15,0,101,0,10,6,0,107,0,7,3,0,20,0,9,88,6,1,18,92,0,99,0,12,6,0,105,0,0,12,0,24,0,47,19,15,12,27,10,10,49,21,27,7,34,37,12,27,9,17,34,30,27,10,2,22,56,27,1,56,28,5,106,0,4,7,106,0,9,2,106,0,8,3,106,0,9,2,106,0,8,3,106,0,7,4,106,0,11,0,106,0,10,1,106,0,11,0,106,0,9,2,102,0,4,11,102,0,13,2,102,0,15,0,102,0,14,1,102,0,6,9,102,0,11,4,102,0,15,0,102,0,15,0,102,0,13,2,102,0,12,3,98,0,8,11,98,0,11,8,98,0,17,2,98,0,18,1,98,0,10,9,98,0,8,11,98,0,18,1,98,0,19,0,98,0,18,1,98,0,16,3,117,0,0,117,0,0,117,0,0,117,0,0,117,0,0,117,0,0,117,0,0,117,0,117,0,0,117,0,0,112,0,4,1,112,0,5,0,112,0,2,3,112,0,4,1,112,0,1,4,112,0,4,1,112,0,5,0,27,0,19,23,27,21,9,2,100,6,9,2,102,4,9,2,106,0,9,2,100,6,9,2,91,15,9,2,104,2,9,2,102,4,9,2,99,7,9,2,86,20,9,2,43,63,69,1,0,47,15,1,42,59,37,0,52,21,5,2,51,0,6,60,51,1,15,50,109,5,1,2,109,4,1,3,109,3,3,2,109,3,1,4,109,4,1,3,109,5,0,3,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,9,2,37,69,9,1,82,25,9,3,6,99,9,1,61,46,9,3,4,101,9,3,8,97,10,0,49,58,68,0,42,2,5,0,10,0,2,6,37,62,10,1,106,0,11,1,18,87,11,0,89,16,0,1,0,0,11,1,29,21,36,19,11,2,35,51,12,6,11,1,29,76,0,11,1,27,77,1,80,1,32,4,35,1,81,0,111,0,4,2,56,1,44,16,113,0,3,1,109,1,6,1,12,0,3,8,16,20,58,12,0,3,7,18,24,53,12,0,42,45,11,7,12,0,4,12,31,58,12,0,30,37,17,21,50,5,55,7,50,27,14,26,50,20,27,20,12,0,45,60,57,0,16,44,101,0,4,1,2,1,1,1,6,56,0,3,5,1,6,0,3,7,2,1,0,7,2,3,3,18,13,3,54,47,0,0,13,0,7,14,20,21,30,8,4,15,0,68,18,16,15,0,18,42,36,3,3,4.5675675675675675,4.298194327211657,2.3846153846153846,1.325296290046213,13.804123711340207,4.362814399505907,2.6732673267326734,1.4078985111938225
GRC,Greece,Kriti,2021-03-03,2021-03-02,100,1,7032.494203048372,0,0,18,98,742140.0934762727,84,2,1,97,2,5,93,3,3,94,2,9,89,2,13,85,3,9,88,2,5,93,2,2,96,2,2,96,2,0,98,3,5,92,2,9,89,2,5,93,2,7,91,99,0,0,1,95,0,2,3,97,0,2,1,91,0,1,8,87,0,5,8,91,0,1,8,95,0,1,4,98,0,2,0,98,0,1,1,100,0,0,0,95,0,1,4,91,0,2,7,95,0,2,3,93,0,2,5,1,1,14,84,87,0,6,7,2,2,31,65,69,0,11,20,89,0,0,11,0,89,0,5,6,0,95,0,1,4,0,15,1,7,77,2,1,8,88,1,92,0,4,4,0,96,0,0,4,0,10,1,53,18,10,8,13,8,16,32,31,13,4,43,25,15,13,7,19,32,29,13,8,6,20,53,13,4,52,24,7,92,0,4,4,92,0,6,2,92,0,6,2,92,0,7,1,92,0,7,1,92,0,8,0,92,0,8,0,92,0,8,0,92,0,6,2,92,0,5,3,91,0,4,5,91,0,6,3,91,0,8,1,91,0,9,0,91,0,4,5,91,0,6,3,91,0,9,0,91,0,9,0,91,0,9,0,91,0,7,2,82,0,8,10,82,0,14,4,82,0,17,1,82,0,17,1,82,0,8,10,82,0,10,8,82,0,18,0,82,0,18,0,82,0,18,0,82,0,16,2,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,96,0,4,0,96,0,2,2,96,0,2,2,96,0,2,2,96,0,3,1,96,0,2,2,96,0,4,0,15,1,11,18,36,19,7,3,82,8,7,3,85,5,7,3,84,6,7,3,81,9,7,3,77,13,7,3,89,1,7,3,88,2,7,3,84,6,7,3,76,14,7,3,39,51,64,0,3,33,16,0,40,44,19,1,45,22,9,4,29,0,8,63,29,1,17,53,93,5,0,2,93,5,0,2,93,4,1,2,93,3,3,1,93,5,0,2,93,5,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,1,33,58,8,1,71,20,8,5,8,79,8,2,45,45,8,4,5,83,8,3,6,83,8,1,48,43,52,0,33,5,3,7,10,0,2,9,43,36,10,0,89,1,11,1,14,74,11,0,75,8,2,0,2,2,11,0,33,24,17,15,12,2,34,33,13,6,12,1,28,59,0,13,0,24,63,0,67,1,32,0,29,1,66,4,92,0,7,1,55,1,32,12,95,1,3,1,94,0,5,1,13,0,2,5,18,20,42,13,0,1,8,16,23,39,13,1,37,35,10,4,13,0,7,7,22,51,13,0,29,25,21,12,46,3,47,4,46,20,9,25,46,14,17,23,13,1,41,45,55,0,23,22,77,0,5,0,4,6,2,0,6,37,0,6,10,3,3,1,1,6,2,0,2,7,4,8,2,8,15,1,48,35,0,1,15,0,4,7,30,23,14,6,1,16,0,38,14,32,16,0,20,36,22,6,0,6.641025641025641,6.937643993715429,1.2727272727272727,1.009049958219026,14.360246913580246,4.146505147503329,2.419753086419753,1.3215918198413628
