ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_4.-99,V5d_4.0,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.0,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_9.1,V5d_10.-99,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C12.-99,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AGO,Angola,Luanda,2021-02-09,2021-02-06,100,0,0,0,0,17,88,24917432.180811677,49,6,3,91,5,7,88,5,2,93,5,15,80,4,11,85,5,12,83,6,5,89,6,6,88,6,3,91,6,4,90,4,9,87,6,10,84,4,5,91,4,13,83,97,0,0,3,93,0,2,5,98,0,1,1,85,2,6,7,89,0,7,4,88,1,3,8,95,1,1,3,94,0,2,4,97,0,2,1,96,0,3,1,91,0,5,4,90,0,3,7,95,0,1,4,87,1,6,6,12,0,10,78,90,0,4,6,13,2,46,39,54,0,18,28,82,0,2,16,0,82,0,10,8,0,90,4,5,1,33,0,18,49,14,0,0,86,0,100,0,0,0,100,0,0,0,0,14,1,19,39,21,6,20,17,27,26,10,100,20,17,32,21,10,20,20,22,22,16,20,21,10,13,36,20,16,37,21,6,94,0,1,5,94,0,5,1,94,0,5,1,94,0,6,0,94,0,3,3,94,0,4,2,94,0,6,0,94,0,6,0,94,0,6,0,0,79,0,10,11,79,0,13,8,79,0,17,4,79,0,20,1,79,0,6,15,79,0,12,9,79,0,19,2,79,0,21,0,79,0,18,3,0,62,0,17,21,62,0,28,10,62,0,36,2,62,0,36,2,62,0,17,21,62,0,23,15,62,0,32,6,62,0,37,1,62,0,35,3,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,93,0,7,0,93,0,2,5,93,0,3,4,93,0,4,3,93,0,5,2,93,0,4,3,93,0,4,3,20,1,31,24,17,7,21,2,74,3,21,2,73,4,21,2,76,1,21,2,75,2,21,2,61,16,21,2,73,4,21,2,72,5,21,2,75,2,21,2,71,6,21,2,29,48,85,0,3,12,50,0,7,43,0,0,0,83,4,6,7,83,3,6,8,83,2,9,6,83,5,0,12,83,5,2,10,83,5,2,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,10,21,41,28,9,40,23,28,16,16,40,28,9,34,29,28,11,18,43,28,8,21,43,29,0,40,31,60,0,21,10,3,6,29,0,2,8,32,29,29,2,62,7,30,3,13,54,30,0,48,13,4,0,2,3,30,2,12,19,21,16,31,1,24,27,14,3,100,100,100,79,1,20,0,60,0,40,0,84,0,16,0,66,0,26,8,82,0,16,2,79,0,21,0,32,0,1,1,2,16,48,32,1,2,2,2,18,43,35,0,36,13,11,5,35,0,24,11,15,15,35,0,27,14,16,8,61,4,29,6,61,10,16,13,61,10,19,10,37,0,26,37,63,0,28,9,74,2,4,1,3,1,2,2,11,49,1,0,3,2,4,1,3,8,1,0,2,3,7,0,4,12,50,0,35,15,0,0,50,0,7,11,15,10,7,0,0,50,1,39,6,4,50,0,7,14,17,9,3,3.5000000000000004,3.6292462814513664,1.875,1.7268882005337975,10.377777777777778,5.936362862932491,2.6458333333333335,1.7441645361255382
AGO,Angola,Luanda,2021-02-10,2021-02-07,100,0,0,0,0,18,90,24564412.19186793,46,6,4,90,5,8,87,5,1,94,5,17,78,4,7,89,5,11,84,6,5,89,6,4,90,6,5,89,6,5,89,5,9,86,6,9,85,4,5,91,3,16,81,96,0,1,3,92,0,3,5,99,0,1,0,83,2,7,8,93,0,3,4,89,1,4,6,95,1,1,3,96,1,2,1,95,1,2,2,95,1,3,1,91,1,4,4,91,1,3,5,95,0,1,4,84,2,8,6,10,0,11,79,89,0,4,7,11,1,37,51,63,0,11,26,89,0,2,9,0,89,0,7,4,0,93,3,3,1,23,0,23,54,12,0,0,88,0,100,0,0,0,100,0,0,0,0,13,1,20,39,22,5,19,15,29,27,10,100,19,16,37,21,7,19,20,26,21,14,19,23,12,17,29,19,17,39,19,6,95,0,1,4,95,0,4,1,95,0,4,1,95,0,5,0,95,0,2,3,95,0,3,2,95,0,5,0,95,0,5,0,95,0,5,0,0,79,0,8,13,79,0,12,9,79,0,17,4,79,0,21,0,79,0,5,16,79,0,13,8,79,0,19,2,79,0,21,0,79,0,17,4,0,63,0,15,22,63,0,27,10,63,0,36,1,63,0,34,3,63,0,15,22,63,0,23,14,63,0,31,6,63,0,36,1,63,0,32,5,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,94,0,6,0,94,0,2,4,94,0,3,3,94,0,3,3,94,0,6,0,94,0,4,2,94,0,4,2,19,1,31,26,14,9,20,3,74,3,20,3,74,3,20,3,76,1,20,3,74,3,20,3,61,16,20,3,74,3,20,3,74,3,20,3,74,3,20,3,71,6,20,3,28,49,84,0,3,13,52,0,5,43,0,0,0,77,7,9,7,77,7,5,11,77,4,14,5,77,8,1,14,77,8,4,11,77,8,4,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,15,27,34,24,13,38,25,24,20,15,41,24,14,36,26,24,15,15,46,24,11,25,40,24,0,44,32,56,1,24,7,5,7,25,0,1,17,27,30,25,2,69,4,25,4,13,58,25,0,48,18,3,0,2,4,25,1,12,18,26,18,26,1,26,31,13,3,100,100,100,73,1,26,0,62,0,38,0,85,0,15,0,64,0,28,8,85,0,13,2,75,0,25,0,28,1,1,1,3,17,49,28,2,3,3,5,14,45,32,0,40,13,9,6,32,0,23,12,18,15,32,0,29,15,16,8,60,6,28,6,60,12,16,12,60,10,20,10,37,0,28,35,65,0,24,11,78,1,4,0,3,1,3,1,9,51,0,0,2,2,7,1,3,6,1,0,3,5,6,0,3,10,52,0,32,16,0,0,52,0,7,13,11,11,6,0,0,52,1,37,7,3,52,0,7,11,18,8,4,3.256410256410256,3.574161283419096,1.875,1.7268882005337975,9.902439024390244,5.761097456426078,3.090909090909091,2.066546178487771
AGO,Angola,Luanda,2021-02-11,2021-02-08,100,0,0,0,0,16,94,25371059.189072028,46,5,4,91,5,7,88,4,1,95,4,17,79,5,5,90,3,11,86,5,6,89,4,4,92,4,6,90,5,4,91,2,9,89,4,10,86,4,4,92,2,21,77,96,0,1,3,93,0,3,4,99,0,1,0,83,1,8,8,95,0,3,2,89,1,5,5,94,1,2,3,96,1,2,1,94,1,2,3,96,1,3,0,91,1,5,3,90,1,5,4,96,0,1,3,79,3,8,10,6,0,11,83,89,0,4,7,7,0,37,56,63,0,9,28,91,0,1,7,1,91,0,6,3,0,94,2,3,1,16,0,25,59,8,0,0,92,0,100,0,0,0,100,0,0,0,0,10,1,22,39,23,5,18,15,31,23,13,100,18,16,40,20,6,18,20,30,22,10,18,26,10,16,30,18,18,40,20,4,95,0,0,5,95,0,3,2,95,0,4,1,95,0,5,0,95,0,3,2,95,0,3,2,95,0,4,1,95,0,5,0,95,0,5,0,0,79,0,10,11,79,0,14,7,79,0,17,4,79,0,21,0,79,0,5,16,79,0,12,9,79,0,17,4,79,0,21,0,79,0,17,4,0,63,0,18,19,63,0,30,7,63,0,36,1,63,0,33,4,63,0,14,23,63,0,22,15,63,0,31,6,63,0,36,1,63,0,31,6,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,94,0,6,0,94,0,2,4,94,0,3,3,94,0,3,3,94,0,6,0,94,0,3,3,94,0,4,2,18,1,30,24,16,11,19,5,73,3,19,5,74,2,19,5,75,1,19,5,71,5,19,5,61,15,19,5,74,2,19,5,73,3,19,5,73,3,19,5,72,4,19,5,26,50,85,1,2,12,51,0,4,45,0,0,0,75,8,8,9,75,10,3,12,75,5,15,5,75,10,1,14,75,9,4,12,75,9,5,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,12,33,34,21,11,41,27,21,18,16,45,21,15,37,27,21,15,13,51,21,10,31,38,21,0,42,37,58,1,22,9,5,5,22,0,1,17,31,29,22,2,72,4,22,3,13,62,22,0,50,20,5,0,1,2,22,1,15,18,28,16,23,2,27,31,16,1,100,100,100,67,2,31,0,59,2,39,0,84,0,15,1,63,0,29,8,87,0,11,2,69,0,31,0,25,1,1,1,3,20,49,25,2,1,3,8,14,47,28,1,42,15,9,5,28,1,25,15,17,14,28,0,33,19,13,7,52,7,30,11,52,16,14,18,52,12,23,13,34,1,32,33,67,0,19,14,84,2,4,0,1,1,2,1,5,52,0,0,2,2,10,1,3,3,0,0,4,5,6,0,3,9,50,0,35,15,0,0,50,0,7,16,11,12,4,0,0,51,2,37,7,3,51,1,8,11,18,7,4,3.214285714285715,3.4467072606716322,1.625,1.7677669529663689,10.425,5.956627422997871,3.25,2.1034301996147065
AGO,Angola,Luanda,2021-02-12,2021-02-09,100,0,0,0,0,118,93,21684773.40560757,42,6,3,91,6,3,91,5,1,94,4,15,81,6,6,88,3,13,84,6,4,90,5,5,90,5,3,92,6,2,92,3,7,90,5,10,85,5,3,92,3,22,75,97,0,1,2,97,0,2,1,99,0,1,0,85,0,9,6,94,0,1,5,87,0,7,6,96,1,2,1,95,1,2,2,97,1,0,2,98,1,0,1,93,1,3,3,90,1,5,4,97,0,0,3,78,2,8,12,7,0,10,83,90,0,6,4,7,0,34,59,66,0,10,24,90,0,2,7,1,90,0,6,4,0,94,3,3,0,18,0,27,55,10,0,0,89,1,100,0,0,0,100,0,0,0,0,12,0,27,35,20,6,21,14,31,25,9,100,21,13,36,26,4,21,14,33,23,9,21,20,7,21,31,21,17,37,21,4,94,0,2,4,94,0,5,1,94,0,4,2,94,0,6,0,94,0,5,1,94,0,3,3,94,0,4,2,94,0,6,0,94,0,5,1,0,83,0,7,10,83,0,13,4,83,0,13,4,83,0,16,1,83,0,4,13,83,0,10,7,83,0,12,5,83,0,17,0,83,0,13,4,0,67,0,17,16,67,0,27,6,67,0,32,1,67,0,30,3,67,0,14,19,67,0,19,14,67,0,28,5,67,0,32,1,67,0,29,4,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,93,0,7,0,93,0,4,3,93,0,2,5,93,0,4,3,93,0,5,2,93,0,6,1,93,0,5,2,22,1,30,21,15,11,22,6,68,4,22,6,69,3,22,6,71,1,22,6,68,4,22,6,64,8,22,6,71,1,22,6,68,4,22,6,69,3,22,6,72,0,22,6,17,55,85,1,0,14,56,0,3,41,0,0,0,74,11,6,9,74,14,1,11,74,7,13,6,74,13,2,11,74,12,3,11,74,11,4,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,13,32,31,24,13,38,25,24,19,23,34,24,16,34,26,24,17,14,45,24,12,29,35,24,0,36,40,64,1,20,5,5,5,26,0,2,13,28,31,26,1,71,2,26,2,14,58,26,0,50,17,4,1,0,2,26,1,12,16,25,20,26,1,27,31,12,3,100,100,100,68,1,31,0,62,2,36,0,77,0,22,1,66,0,27,7,86,1,12,1,71,1,28,0,27,1,2,2,5,16,47,27,1,1,5,9,13,44,33,2,41,13,5,6,33,1,24,17,12,13,33,0,31,21,5,10,51,9,26,14,51,19,9,21,51,13,23,13,38,1,32,29,71,0,15,14,87,4,4,0,1,1,1,0,2,55,1,0,3,2,11,1,2,4,0,0,4,4,3,0,3,7,54,0,31,15,0,0,54,1,9,14,13,6,2,1,0,56,1,31,11,1,56,2,6,9,16,6,5,3.076923076923077,2.8412804321163243,14.499999999999998,34.59562317486336,11.243243243243244,6.070902392219451,3.717948717948718,2.1636800759320116
AGO,Angola,Luanda,2021-02-13,2021-02-10,100,0,0,0,0,114,94,20383988.77417862,42,5,1,94,5,2,93,4,1,95,3,16,81,5,7,88,3,10,87,5,4,91,4,6,90,4,6,90,5,3,92,3,5,92,4,9,87,5,3,92,2,23,75,99,0,0,1,98,0,2,0,99,0,1,0,84,0,9,7,93,0,1,6,90,0,6,4,96,1,2,1,94,1,2,3,94,1,1,4,97,1,1,1,95,1,1,3,91,1,4,4,97,0,2,1,77,2,8,13,6,0,10,84,91,0,5,4,8,0,36,56,64,0,11,25,89,0,2,8,1,89,0,5,6,0,95,1,4,0,20,0,23,57,11,0,0,88,1,100,0,0,0,100,0,0,0,0,13,0,33,31,16,7,23,12,33,20,12,100,23,10,39,23,5,23,10,37,18,12,23,16,6,21,34,23,12,41,17,7,93,0,3,4,93,0,6,1,93,0,4,3,93,0,7,0,93,0,6,1,93,0,4,3,93,0,5,2,93,0,7,0,93,0,5,2,0,87,0,5,8,87,0,10,3,87,0,11,2,87,0,12,1,87,0,2,11,87,0,6,7,87,0,7,6,87,0,13,0,87,0,10,3,0,71,0,15,14,71,0,24,5,71,0,28,1,71,0,25,4,71,0,13,16,71,0,16,13,71,0,26,3,71,0,27,2,71,0,26,3,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,94,0,6,0,94,0,3,3,94,0,0,6,94,0,3,3,94,0,4,2,94,0,5,1,94,0,5,1,25,0,26,22,18,9,28,6,62,4,28,6,63,3,28,6,65,1,28,6,61,5,28,6,59,7,28,6,65,1,28,6,61,5,28,6,64,2,28,6,65,1,28,6,18,48,88,1,0,11,56,0,7,37,0,0,0,78,9,5,8,78,11,2,9,78,6,10,6,78,12,2,8,78,9,5,8,78,9,3,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,7,30,34,29,6,40,25,29,11,25,35,29,11,37,23,29,12,12,47,29,8,24,39,29,0,35,36,65,0,18,6,5,6,31,0,1,7,30,31,31,0,66,3,31,1,14,54,31,0,52,12,2,1,0,2,31,1,13,11,21,23,32,1,24,27,13,3,100,100,100,70,1,29,0,60,2,37,1,75,0,24,1,63,0,30,7,88,1,10,1,76,1,23,0,32,0,1,2,5,14,46,32,0,0,2,10,15,41,36,2,36,14,6,6,36,1,19,19,10,15,36,0,28,20,6,10,54,7,24,15,54,17,6,23,54,11,20,15,40,1,32,27,73,0,13,14,89,4,3,0,1,1,0,0,2,57,1,0,2,2,10,1,4,4,1,0,2,4,2,0,3,7,54,0,34,12,0,0,54,1,9,16,13,5,1,1,0,56,1,32,9,2,56,2,7,9,12,9,5,2.925,2.605590636324625,14.000000000000002,34.764513926868425,10.805555555555555,6.191327780253577,3.05,1.9605075219416384
AGO,Angola,Luanda,2021-02-14,2021-02-11,100,0,0,0,0,126,95,21008305.610963695,51,6,2,92,6,3,91,5,1,94,3,22,75,6,5,89,3,12,85,6,5,89,6,5,89,6,6,88,7,2,91,5,4,91,5,11,84,7,4,89,5,17,78,98,0,1,1,97,0,3,0,99,0,1,0,78,0,13,9,95,0,0,5,88,0,7,5,95,1,3,1,95,0,2,3,94,0,2,4,98,0,1,1,96,0,1,3,89,0,6,5,96,0,3,1,83,1,5,11,4,1,11,84,90,0,5,5,6,0,36,58,64,1,11,24,89,0,2,9,0,89,0,5,6,0,95,1,4,0,19,1,24,56,8,0,0,91,1,100,0,0,0,100,0,0,0,0,9,0,33,35,15,8,14,16,33,24,13,100,14,12,46,23,5,14,13,41,19,13,14,18,8,23,37,14,14,48,17,7,92,0,3,5,92,0,6,2,92,0,5,3,92,0,8,0,92,0,5,3,92,0,4,4,92,0,7,1,92,0,8,0,92,0,5,3,0,86,0,3,11,86,0,9,5,86,0,9,5,86,0,13,1,86,0,5,9,86,0,5,9,86,0,9,5,86,0,14,0,86,0,12,2,0,66,0,17,17,66,0,29,5,66,0,32,2,66,0,31,3,66,0,18,16,66,0,17,17,66,0,28,6,66,0,32,2,66,0,31,3,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,90,0,9,1,90,0,4,6,90,0,2,8,90,0,3,7,90,0,7,3,90,0,7,3,90,0,7,3,16,0,33,22,20,9,19,6,68,7,19,6,72,3,19,6,74,1,19,6,69,6,19,6,65,10,19,6,73,2,19,6,71,4,19,6,73,2,19,6,73,2,19,6,22,53,82,1,0,17,49,0,8,43,0,0,0,77,10,8,5,77,12,4,7,77,7,10,6,77,12,3,8,77,12,4,7,77,10,3,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,6,30,42,22,9,40,29,22,11,27,40,22,11,38,29,22,12,17,49,22,9,22,47,22,0,36,42,64,0,18,6,4,8,23,0,2,4,33,38,23,1,73,3,24,1,17,58,24,0,59,10,1,2,0,4,24,1,11,12,26,26,26,1,24,36,11,2,100,100,100,70,1,29,0,60,1,38,1,73,0,27,0,62,0,27,11,83,1,14,2,78,1,21,0,27,0,1,2,5,17,48,27,0,1,2,10,14,46,30,1,40,15,8,6,30,0,20,18,15,17,30,0,31,19,9,11,51,7,26,16,51,15,11,23,51,10,25,14,32,0,32,36,64,0,16,20,86,3,3,0,2,1,0,0,5,54,1,0,5,2,9,0,4,5,1,1,1,4,4,0,4,5,47,0,35,17,0,1,47,1,12,14,17,4,4,1,0,49,0,36,11,4,49,1,6,8,18,8,10,3.1363636363636362,2.775230215390135,15.375,34.31758191614655,10.414634146341463,6.176469905035147,2.9574468085106385,2.01038009393974
