ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.1,B8.2,B8.3,B9.-99,B9.1,B9.2,B9.3,B10.-99,B10.1,B10.2,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V2.-99,V2a.-99,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_2.-77,V4_2.1,V4_2.2,V4_2.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V5a_1.-99,V5a_2.-99,V5a_3.-99,V5a_4.-99,V5a_5.-99,V5a_6.-99,V5a_7.-99,V5a_8.-99,V5a_9.-99,V5b_1.-99,V5b_2.-99,V5b_3.-99,V5b_4.-99,V5b_5.-99,V5b_6.-99,V5b_7.-99,V5b_8.-99,V5b_9.-99,V5c_1.-99,V5c_2.-99,V5c_3.-99,V5c_4.-99,V5c_5.-99,V5c_6.-99,V5c_7.-99,V5c_8.-99,V5c_9.-99,V5d_1.-99,V5d_2.-99,V5d_3.-99,V5d_4.-99,V5d_5.-99,V5d_6.-99,V5d_7.-99,V5d_8.-99,V5d_9.-99,V6_1.-99,V6_2.-99,V6_3.-99,V6_4.-99,V6_5.-99,V6_6.-99,V6_7.-99,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_2.-99,V10_3.-99,V10_4.-99,V10_5.-99,V10_6.-99,V10_7.-99,V10_8.-99,V10_9.-99,V10_10.-99,V11.-99,V12.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9.-77,C9.1,C9.2,C9.3,C9a.-99,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AND,Andorra,Andorra la Vella,2021-01-27,2021-01-15,100,6,290480.4600713059,5,285238.3946007332,114,86,2419642.499327488,39,2,8,90,2,19,79,2,7,91,2,17,81,3,23,74,2,16,82,3,19,78,2,6,92,2,9,89,3,7,90,2,15,83,1,25,74,2,10,88,1,23,76,92,1,6,1,81,1,11,7,93,1,5,1,83,2,10,5,77,1,17,5,84,1,12,3,81,2,12,5,94,0,4,2,91,0,6,3,93,0,6,1,85,1,11,3,75,1,13,11,90,2,6,2,77,3,16,4,14,0,17,69,85,5,10,18,4,34,44,66,2,16,16,84,3,13,0,84,2,14,0,98,0,2,40,2,5,53,100,100,0,20,0,37,18,14,11,26,6,29,27,12,26,8,37,23,6,26,6,39,16,13,26,3,35,23,13,26,6,15,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,33,12,20,8,0,0,0,0,0,0,0,0,0,0,0,0,95,3,2,0,95,1,2,2,95,2,3,0,95,4,0,1,95,3,2,0,95,3,1,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,34,3,22,41,34,4,41,21,34,3,18,45,34,3,20,43,34,4,4,58,34,4,17,45,37,1,23,39,77,0,19,1,1,2,40,2,4,6,28,20,40,0,60,0,44,0,16,40,44,0,43,4,1,1,2,5,44,0,24,14,8,10,44,0,24,22,5,5,46,0,12,37,5,0,48,0,11,34,7,79,1,18,2,60,2,35,3,84,1,13,2,81,1,9,9,96,0,2,2,83,1,13,3,49,1,2,1,13,10,24,49,1,3,2,12,8,25,52,1,20,19,4,4,52,0,11,8,11,18,52,0,14,11,14,9,75,0,21,4,75,7,7,11,75,7,10,8,53,1,16,30,70,5,25,96,0,1,1,1,0,0,1,81,0,2,0,1,0,1,0,0,1,0,1,1,0,2,0,10,56,1,16,25,1,1,56,1,5,6,13,9,4,3,3,60,0,18,16,6,60,0,11,11,15,1,2,4.365853658536586,5.548675957203555,7.928571428571429,9.277468866637525,8.842105263157896,5.735269336918588,2.5135135135135136,1.3666996260582893
AND,Andorra,Andorra la Vella,2021-01-28,2021-01-16,100,7,310655.52369584993,6,305413.4582252772,114,86,2468362.1889540437,38,2,9,89,2,21,77,3,7,90,2,17,81,4,22,74,3,16,81,4,19,77,2,7,91,3,8,89,4,7,89,3,14,83,1,26,73,3,10,87,1,24,75,91,1,7,1,79,1,12,8,93,1,5,1,83,2,10,5,78,1,16,5,84,1,12,3,81,2,12,5,93,0,5,2,92,0,6,2,93,0,6,1,86,1,10,3,74,1,14,11,90,2,6,2,76,3,17,4,14,0,17,69,85,5,10,18,3,35,44,65,1,18,16,82,3,15,0,82,2,16,0,98,0,2,40,2,5,53,100,100,0,20,0,37,18,14,11,26,6,30,25,13,26,8,37,22,7,26,6,40,14,14,26,3,36,21,14,26,7,15,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,33,11,21,8,0,0,0,0,0,0,0,0,0,0,0,0,95,3,2,0,95,1,2,2,95,2,3,0,95,4,0,1,95,3,2,0,95,3,1,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,34,3,21,42,34,4,41,21,34,3,17,46,34,3,22,41,34,4,4,58,34,4,17,45,37,1,23,39,77,0,20,0,1,2,40,2,4,6,28,20,40,0,60,0,45,0,16,39,45,0,43,3,1,1,2,5,45,0,24,14,8,9,45,0,23,23,4,5,47,0,11,36,6,0,49,0,10,34,7,80,1,17,2,60,2,35,3,85,1,12,2,79,1,11,9,96,0,2,2,83,1,13,3,50,1,2,1,13,9,24,50,1,3,2,12,8,24,53,1,21,17,4,4,53,0,11,8,9,19,53,0,14,11,13,9,75,0,21,4,75,7,7,11,75,7,10,8,54,1,17,28,72,5,23,96,0,1,1,1,0,0,1,80,0,2,0,2,0,1,0,0,1,0,1,1,0,2,0,10,57,1,15,25,0,2,57,1,5,7,12,9,3,3,3,61,0,17,15,7,61,0,12,11,13,1,2,4.285714285714286,5.505144885383057,7.928571428571429,9.277468866637525,9.078947368421053,5.758103943502763,2.4166666666666665,1.3389761547007262
AND,Andorra,Andorra la Vella,2021-01-29,2021-01-17,100,6,176951.78615105193,5,171709.72068047916,99,86,2487706.7356349877,39,2,8,90,1,21,78,4,7,89,1,16,83,4,21,75,2,16,82,3,19,78,2,7,91,3,8,89,4,8,88,3,14,83,1,25,74,3,9,88,1,22,77,92,1,6,1,79,1,11,9,93,1,5,1,84,2,10,4,79,1,13,7,84,1,12,3,81,2,11,6,93,0,5,2,92,0,6,2,92,0,6,2,86,1,10,3,75,1,13,11,91,2,6,1,78,3,14,5,14,0,15,71,87,5,8,18,3,34,45,66,2,16,16,84,3,13,0,84,2,14,0,98,0,2,39,1,6,54,100,100,0,20,0,37,18,13,12,26,4,31,24,15,26,7,36,23,8,26,4,40,14,16,26,2,35,21,16,26,6,14,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,31,11,21,9,0,0,0,0,0,0,0,0,0,0,0,0,94,3,2,1,94,1,2,3,94,2,3,1,94,4,0,2,94,3,2,1,94,3,1,2,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,34,3,21,42,34,3,42,21,34,2,16,48,34,3,22,41,34,3,4,59,34,3,15,48,37,1,23,39,77,0,19,0,1,3,40,3,4,6,27,20,40,1,59,0,46,0,16,38,46,0,41,3,1,1,3,5,46,0,24,13,8,9,46,0,23,22,4,5,48,0,10,36,6,0,49,0,10,37,4,80,1,17,2,59,2,36,3,86,1,11,2,79,1,12,8,96,0,2,2,85,1,11,3,50,1,1,1,13,10,24,50,1,2,1,12,10,24,53,1,22,15,5,4,53,0,11,8,9,19,53,0,12,11,14,10,77,0,20,3,77,6,6,11,77,6,9,8,54,0,17,29,71,7,22,94,0,1,1,2,0,1,1,78,0,2,0,2,0,1,0,0,1,0,1,1,0,2,0,12,57,1,14,25,0,3,57,2,4,8,12,9,3,3,2,61,2,15,15,7,61,2,13,10,11,1,2,4.390243902439025,5.513066518646804,8,10.02723563827312,8.894736842105264,5.962900952281036,2.4285714285714284,1.3565898917704575
AND,Andorra,Andorra la Vella,2021-01-30,2021-01-18,100,6,176951.78615105193,5,171709.72068047916,110,85,2522183.3033606014,40,2,8,90,1,22,77,4,7,89,1,16,83,4,20,76,2,16,82,3,18,79,2,8,90,3,8,89,4,8,88,3,14,83,1,25,74,3,8,89,1,22,77,92,1,6,1,78,1,11,10,93,0,6,1,84,1,11,4,80,0,14,6,84,1,12,3,82,1,12,5,92,0,6,2,92,0,6,2,92,0,6,2,86,0,11,3,75,0,14,11,92,1,6,1,78,2,15,5,15,0,15,70,87,6,7,19,4,35,42,65,2,16,17,84,4,12,0,84,2,14,0,98,0,2,41,1,6,52,100,100,0,21,0,37,18,12,12,27,4,30,23,16,27,7,37,20,9,27,4,40,12,17,27,2,35,19,17,27,6,14,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,30,10,22,9,0,0,0,0,0,0,0,0,0,0,0,0,94,3,2,1,94,1,2,3,94,2,3,1,94,4,0,2,94,3,2,1,94,3,1,2,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,34,3,21,42,34,3,42,21,34,2,16,48,34,3,23,40,34,3,5,58,34,3,14,49,37,1,24,38,76,0,19,1,1,3,40,3,4,7,26,20,40,1,59,0,46,0,17,37,46,0,40,3,1,2,3,5,46,0,25,12,8,9,46,0,21,23,4,6,48,0,10,37,5,0,49,0,10,38,3,80,1,17,2,59,2,36,3,86,1,11,2,78,1,13,8,95,0,2,3,86,1,10,3,50,1,0,1,11,12,25,50,1,1,2,11,10,25,52,1,23,15,5,4,52,0,11,10,7,20,52,0,12,13,13,10,75,0,21,4,75,6,6,13,75,6,9,10,53,0,15,32,68,8,24,93,0,1,1,2,0,1,2,79,0,1,0,2,0,0,0,0,1,0,1,1,0,2,0,13,56,1,16,24,0,3,56,2,4,8,11,9,4,4,2,60,2,15,15,8,60,2,13,10,12,1,2,4.585365853658536,5.527095122015259,8.307692307692308,9.507756617490578,9.23076923076923,5.8285212463392755,2.5277777777777777,1.4037930476515834
AND,Andorra,Andorra la Vella,2021-01-31,2021-01-19,100,4,163730.72645610114,4,163730.72645610114,108,87,2640683.152762641,40,2,6,92,1,21,78,4,6,90,1,15,84,4,23,73,2,15,83,3,18,79,2,8,90,3,8,89,4,7,89,3,14,83,1,24,75,3,7,90,1,22,77,94,1,5,0,79,1,10,10,94,0,5,1,85,1,10,4,77,0,15,8,85,1,11,3,82,1,12,5,92,0,6,2,92,0,5,3,93,0,5,2,86,0,11,3,76,0,12,12,93,1,5,1,78,2,15,5,13,0,14,73,88,5,7,17,3,40,40,61,2,18,19,82,4,14,0,82,2,16,0,98,0,2,41,1,6,52,100,100,0,20,0,34,19,16,11,27,5,27,24,17,27,8,34,20,11,27,4,40,11,18,27,4,33,18,18,27,8,12,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,30,9,22,9,0,0,0,0,0,0,0,0,0,0,0,0,94,2,2,2,94,1,2,3,94,1,4,1,94,3,0,3,94,2,2,2,94,2,2,2,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,34,3,21,42,34,3,45,18,34,2,15,49,34,3,25,38,34,3,5,58,34,3,15,48,37,1,25,37,75,0,20,1,1,3,40,3,3,7,28,19,40,1,59,0,47,0,17,36,47,0,39,4,1,2,3,4,47,0,23,10,10,10,47,0,17,25,4,7,49,0,9,37,5,0,50,0,9,38,3,80,1,17,2,56,2,39,3,87,1,10,2,76,1,16,7,95,0,2,3,85,1,11,3,51,1,0,1,10,12,25,51,1,1,2,9,10,26,53,1,20,16,5,5,53,0,12,12,4,19,53,0,12,13,12,10,75,0,20,5,75,6,5,14,75,7,7,11,54,0,15,31,69,7,24,94,0,1,1,1,0,1,2,80,0,1,0,2,1,0,0,0,1,0,1,1,0,2,0,11,56,1,16,24,0,3,56,2,4,9,11,8,5,4,1,60,2,15,15,8,60,2,14,9,13,0,2,4.651162790697675,5.48106576762756,8.833333333333334,9.731236802019037,9.5,5.665209139528266,2.4722222222222223,1.3832903034041928
AND,Andorra,Andorra la Vella,2021-02-01,2021-01-20,100,4,163730.72645610114,4,163730.72645610114,113,87,2617992.591078943,41,2,6,92,1,20,79,4,6,90,1,15,84,4,24,72,2,15,83,3,19,78,2,8,90,3,8,89,4,7,89,3,15,82,1,25,74,3,7,90,1,23,76,94,1,5,0,80,1,10,9,94,0,5,1,85,1,10,4,76,0,15,9,85,1,11,3,81,1,12,6,92,0,6,2,92,0,5,3,93,0,5,2,85,0,11,4,75,0,13,12,93,1,5,1,77,2,15,6,13,0,15,72,87,5,8,17,3,40,40,61,2,19,18,81,5,14,0,81,3,16,0,97,0,3,42,1,6,51,100,100,0,20,0,33,20,16,11,27,5,27,24,17,27,8,33,21,11,27,4,40,11,18,27,3,34,18,18,27,8,12,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,30,10,21,9,0,0,0,0,0,0,0,0,0,0,0,0,94,2,2,2,94,1,2,3,94,1,4,1,94,3,0,3,94,2,2,2,94,2,2,2,99,0,0,1,99,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,99,0,0,1,34,3,20,43,34,2,46,18,34,1,15,50,34,2,26,38,34,2,5,59,34,2,15,49,37,1,25,37,75,0,20,1,1,3,40,3,3,7,27,20,40,1,59,0,47,0,17,36,47,0,39,4,1,2,3,4,47,0,23,10,10,10,47,0,17,25,4,7,48,0,9,38,5,0,49,0,9,39,3,81,1,16,2,55,2,40,3,87,1,10,2,75,1,17,7,95,0,2,3,85,1,11,3,50,1,0,1,11,12,25,50,1,1,2,10,10,26,52,1,21,16,5,5,52,0,12,12,5,19,52,0,12,13,13,10,75,0,20,5,75,6,5,14,75,7,7,11,53,0,15,32,68,7,25,94,0,1,1,1,0,1,2,80,0,1,0,2,1,0,0,0,1,0,1,1,0,2,0,11,55,1,16,25,0,3,55,2,4,10,11,8,5,4,1,59,3,15,15,8,59,3,14,9,13,0,2,4.651162790697675,5.48106576762756,8.538461538461538,9.377414219063667,9.76923076923077,5.837544267662823,2.4722222222222223,1.3832903034041928
AND,Andorra,Andorra la Vella,2021-02-02,2021-01-20,100,4,163730.72645610114,4,163730.72645610114,111,87,2766859.771376684,40,2,7,91,1,20,79,5,6,89,1,17,82,5,26,69,3,17,80,3,20,77,3,9,88,3,9,88,4,8,88,3,16,81,1,27,72,4,7,89,2,23,75,93,1,6,0,80,1,10,9,94,0,5,1,83,1,11,5,74,0,17,9,83,1,12,4,80,1,13,6,91,0,7,2,91,0,6,3,92,0,6,2,84,1,12,3,73,0,15,12,93,1,5,1,77,2,16,5,13,0,15,72,87,6,7,17,2,39,42,62,2,18,18,82,5,13,0,82,3,15,0,97,0,3,40,1,7,52,100,100,0,19,0,33,22,16,10,26,5,28,25,16,26,8,33,22,11,26,4,41,11,18,26,3,35,19,17,26,8,13,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,31,10,21,9,0,0,0,0,0,0,0,0,0,0,0,0,93,2,3,2,93,2,2,3,93,2,4,1,93,4,0,3,93,3,2,2,93,3,2,2,99,0,0,1,99,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,99,0,0,1,33,3,19,45,33,2,47,18,33,2,12,53,33,3,25,39,33,3,4,60,33,2,14,51,36,1,23,40,77,0,19,1,1,2,39,3,2,8,27,21,39,1,60,0,46,0,18,36,46,0,41,5,1,2,1,4,46,0,25,10,10,9,46,0,18,27,4,5,47,0,10,37,6,0,48,0,9,40,3,82,1,17,0,54,2,43,1,90,1,9,0,76,1,17,6,96,0,2,2,86,1,12,1,49,1,0,2,12,12,24,49,1,0,2,9,13,26,52,1,21,16,6,4,52,0,10,13,5,20,52,0,11,13,13,11,76,0,19,5,76,6,4,14,76,7,6,11,53,0,14,33,67,7,26,94,0,0,1,1,0,1,3,81,0,1,0,2,1,0,0,0,1,0,1,0,0,1,0,12,56,1,14,25,0,4,56,2,4,9,12,7,5,4,1,60,3,16,13,8,60,3,14,9,13,0,1,4.608695652173913,5.326988980109016,8.384615384615385,9.49156170446906,9.394736842105264,5.851954968717999,2.5428571428571427,1.2682284342122825
AND,Andorra,Andorra la Vella,2021-02-03,2021-01-21,100,5,215394.86307786216,4,163730.72645610114,84,87,2765182.19184165,39,1,8,91,0,20,80,4,8,88,1,16,83,4,24,72,2,18,80,2,19,79,2,10,88,2,11,87,3,8,89,2,18,80,0,28,72,3,7,90,1,22,77,92,2,6,0,80,1,10,9,92,1,6,1,84,2,10,4,76,0,16,8,82,2,11,5,81,2,11,6,90,1,8,1,89,1,7,3,92,1,5,2,82,2,11,5,72,1,16,11,93,2,4,1,78,3,15,4,13,0,10,77,92,4,4,16,2,42,40,59,1,18,22,82,4,14,0,82,2,16,0,98,0,2,38,1,8,53,100,100,0,19,0,34,23,14,10,27,5,28,23,17,27,9,30,23,11,27,4,39,12,18,27,3,33,18,19,27,8,12,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,30,11,20,9,0,0,0,0,0,0,0,0,0,0,0,0,92,2,4,2,92,2,2,4,92,2,4,2,92,4,1,3,92,3,2,3,92,3,3,2,99,0,0,1,99,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,99,0,0,1,35,3,17,45,35,2,42,21,35,2,10,53,35,3,24,38,35,3,4,58,35,2,14,49,38,1,20,41,80,0,16,1,1,2,41,3,2,6,27,21,41,1,58,0,48,0,20,32,48,0,42,4,1,2,1,2,48,0,23,14,6,9,48,0,19,25,2,6,49,0,10,35,6,0,50,0,9,38,3,84,1,15,0,59,2,38,1,92,1,7,0,77,1,17,5,96,0,2,2,86,1,12,1,51,1,0,3,13,10,22,51,1,1,4,7,11,25,53,1,24,13,5,4,53,0,11,12,6,18,53,0,14,10,11,12,76,0,20,4,76,4,6,14,76,5,8,11,54,0,14,32,68,9,23,91,0,0,2,1,0,2,4,78,0,2,0,2,3,1,0,0,1,0,1,0,0,0,0,12,57,1,11,27,0,4,57,2,4,8,11,8,5,3,2,61,3,17,11,8,61,3,13,8,15,0,0,4.785714285714286,5.945015187105319,10.25,11.76860229593982,9.11111111111111,5.902918298980975,2.4411764705882355,1.3526892736119192
AND,Andorra,Andorra la Vella,2021-02-04,2021-01-22,100,5,215394.86307786216,4,163730.72645610114,86,90,3109025.6864935975,43,1,7,92,0,20,80,5,8,87,1,15,84,4,22,74,2,15,83,2,18,80,2,10,88,2,11,87,3,8,89,2,17,81,0,28,72,3,6,91,1,23,76,93,1,6,0,80,1,10,9,92,1,6,1,85,1,10,4,78,0,14,8,85,2,9,4,82,1,11,6,90,1,8,1,89,1,7,3,92,1,5,2,83,2,10,5,72,1,16,11,94,1,4,1,77,2,16,5,10,0,10,80,91,4,5,12,2,43,43,58,1,18,23,82,4,14,0,82,2,16,0,98,0,2,34,1,7,58,100,100,0,15,0,37,22,14,12,21,5,28,25,21,21,9,31,25,14,21,4,39,14,22,21,3,34,19,23,21,8,12,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,34,12,20,10,0,0,0,0,0,0,0,0,0,0,0,0,93,2,3,2,93,2,2,3,93,2,3,2,93,4,1,2,93,3,1,3,93,3,3,1,99,0,0,1,99,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,99,0,0,1,29,3,22,46,29,2,47,22,29,2,12,57,29,3,26,42,29,3,4,64,29,2,15,54,33,1,21,45,79,0,16,1,2,2,36,3,2,6,28,25,36,1,63,0,43,0,20,37,43,0,46,4,1,2,1,3,43,0,26,14,6,11,43,0,21,25,5,6,44,0,13,37,6,0,45,0,12,40,3,79,1,19,1,54,2,43,1,90,1,9,0,75,1,19,5,96,0,2,2,85,1,13,1,46,1,0,3,12,11,27,46,1,1,4,8,12,28,49,1,25,14,6,5,49,0,11,12,8,20,49,0,15,10,12,14,75,0,21,4,75,4,6,15,75,5,8,12,50,0,17,33,67,9,24,91,0,0,2,1,0,2,4,75,0,2,0,2,3,1,1,0,2,0,1,0,1,0,0,12,53,1,11,29,1,5,53,2,4,10,12,8,6,3,2,57,4,19,13,7,57,4,16,8,15,0,0,4.809523809523809,5.94789610369876,9.444444444444445,11.270660041797807,9.225,6.112146376955753,2.3783783783783785,1.319750636196756
