"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","CAAB",4436258,2,50,NA,NA
"2020/04/14","CAAB",4436258,2,50,NA,NA
"2020/04/15","CAAB",4436258,3,80,NA,NA
"2020/04/16","CAAB",4436258,3,80,NA,NA
"2020/04/17","CAAB",4436258,3,80,NA,NA
"2020/04/18","CAAB",4436258,3,80,NA,NA
"2020/04/19","CAAB",4436258,3,80,NA,NA
"2020/04/20","CAAB",4436258,3,80,NA,NA
"2020/04/21","CAAB",4436258,3,80,NA,NA
"2020/04/22","CAAB",4436258,3,80,NA,NA
"2020/04/23","CAAB",4436258,3,80,NA,NA
"2020/04/24","CAAB",4436258,3,80,NA,NA
"2020/04/25","CAAB",4436258,3,80,NA,NA
"2020/04/26","CAAB",4436258,3,80,NA,NA
"2020/04/27","CAAB",4436258,3,80,NA,NA
"2020/04/13","CABC",5153039,2,35,NA,NA
"2020/04/14","CABC",5153039,2,35,NA,NA
"2020/04/15","CABC",5153039,2,35,NA,NA
"2020/04/16","CABC",5153039,3,85,NA,NA
"2020/04/17","CABC",5153039,3,85,NA,NA
"2020/04/18","CABC",5153039,3,85,NA,NA
"2020/04/19","CABC",5153039,3,85,NA,NA
"2020/04/20","CABC",5153039,3,85,NA,NA
"2020/04/21","CABC",5153039,3,85,NA,NA
"2020/04/22","CABC",5153039,3,85,NA,NA
"2020/04/23","CABC",5153039,3,85,NA,NA
"2020/04/24","CABC",5153039,3,85,NA,NA
"2020/04/25","CABC",5153039,3,85,NA,NA
"2020/04/26","CABC",5153039,3,85,NA,NA
"2020/04/27","CABC",5153039,3,85,NA,NA
"2020/04/13","CAMB",1380935,0,0,NA,NA
"2020/04/14","CAMB",1380935,0,0,NA,NA
"2020/04/15","CAMB",1380935,0,0,NA,NA
"2020/04/16","CAMB",1380935,0,0,NA,NA
"2020/04/17","CAMB",1380935,0,0,NA,NA
"2020/04/18","CAMB",1380935,0,0,NA,NA
"2020/04/19","CAMB",1380935,0,0,NA,NA
"2020/04/20","CAMB",1380935,0,0,NA,NA
"2020/04/21","CAMB",1380935,0,0,NA,NA
"2020/04/22","CAMB",1380935,0,0,NA,NA
"2020/04/23","CAMB",1380935,0,0,NA,NA
"2020/04/24","CAMB",1380935,0,0,NA,NA
"2020/04/25","CAMB",1380935,0,0,NA,NA
"2020/04/26","CAMB",1380935,0,0,NA,NA
"2020/04/27","CAMB",1380935,0,0,NA,NA
"2020/04/13","CANB",782078,0,0,NA,NA
"2020/04/14","CANB",782078,0,0,NA,NA
"2020/04/15","CANB",782078,0,0,NA,NA
"2020/04/16","CANB",782078,0,0,NA,NA
"2020/04/17","CANB",782078,0,0,NA,NA
"2020/04/18","CANB",782078,0,0,NA,NA
"2020/04/19","CANB",782078,0,0,NA,NA
"2020/04/20","CANB",782078,0,0,NA,NA
"2020/04/21","CANB",782078,0,0,NA,NA
"2020/04/22","CANB",782078,0,0,NA,NA
