"date","pct_cli_weighted","pct_cli","population"
2020-04-23,1.8023,1.4663,10738957
2020-04-24,2.2463,2.6738,10738957
2020-04-25,1.1996,1.4354,10738957
2020-04-26,0.9754,1.0283,10738957
2020-04-27,0.8883,1.1312,10738957
2020-04-28,1.2459,1.8109,10738957
2020-04-29,0.4745,0.4255,10738957
2020-04-30,1.3225,1.5789,10738957
2020-05-01,1.1555,1.1976,10738957
2020-05-02,0.2808,0.361,10738957
2020-05-03,1.8227,1.0786,10738957
2020-05-04,1.0503,0.9186,10738957
2020-05-05,1.5548,1.4589,10738957
2020-05-06,0.5884,0.729,10738957
2020-05-07,1.0598,1.0286,10738957
2020-05-08,1.7587,1.2586,10738957
2020-05-09,1.0304,0.8235,10738957
2020-05-10,0.5748,0.7576,10738957
2020-05-11,0.4098,0.6205,10738957
2020-05-12,0.8189,1.2019,10738957
2020-05-13,0.9698,1.0296,10738957
2020-05-14,0.9738,0.8294,10738957
2020-05-15,0.5894,0.6579,10738957
2020-05-16,0.3856,0.6834,10738957
2020-05-17,1.7323,1.5167,10738957
2020-05-18,0.7255,0.8188,10738957
2020-05-19,1.1173,0.8048,10738957
2020-05-20,0.9498,0.8838,10738957
2020-05-21,1.0835,1.1096,10738957
2020-05-22,1.428,1.5951,10738957
2020-05-23,0.7175,0.7752,10738957
2020-05-24,0.9742,1.1879,10738957
2020-05-25,1.6897,1.1099,10738957
2020-05-26,0.8844,1.1614,10738957
2020-05-27,1.2533,1.1223,10738957
2020-05-28,0.869,1.1702,10738957
2020-05-29,1.3808,1.2097,10738957
2020-05-30,0.6912,0.8667,10738957
2020-05-31,1.3995,1.147,10738957
2020-06-01,1.6128,1.5113,10738957
2020-06-02,1.0655,1.6451,10738957
2020-06-03,0.9757,0.716,10738957
2020-06-04,1.0398,1.4531,10738957
2020-06-05,1.6372,1.8742,10738957
2020-06-06,2.5342,2.3004,10738957
2020-06-07,1.2957,1.4907,10738957
2020-06-08,0.7798,0.7257,10738957
2020-06-09,1.4055,0.8785,10738957
2020-06-10,1.9338,1.9704,10738957
2020-06-11,3.7153,2.0067,10738957
2020-06-12,3.0141,2.9928,10738957
2020-06-13,1.7935,1.6985,10738957
2020-06-14,1.9777,2.0857,10738957
2020-06-15,1.3195,1.436,10738957
2020-06-16,2.8044,2.4876,10738957
2020-06-17,2.0975,1.9883,10738957
2020-06-18,0.685,0.7853,10738957
2020-06-19,1.8691,2.2528,10738957
2020-06-20,1.7429,1.7348,10738957
2020-06-21,1.9382,2.5992,10738957
2020-06-22,3.3708,2.2556,10738957
2020-06-23,1.3379,1.6835,10738957
2020-06-24,2.2891,2.2196,10738957
2020-06-25,2.5837,2.9056,10738957
2020-06-26,3.4017,2.1767,10738957
2020-06-27,2.095,2.524,10738957
2020-06-28,3.1567,3.3019,10738957
2020-06-29,2.1088,2.2075,10738957
2020-06-30,1.6322,2.1411,10738957
2020-07-01,1.2857,1.5931,10738957
2020-07-02,1.7975,1.9769,10738957
2020-07-03,4.503,2.6622,10738957
2020-07-04,2.6463,2.6899,10738957
2020-07-05,1.9212,2.3891,10738957
2020-07-06,3.2806,2.8777,10738957
2020-07-07,1.9251,2.5901,10738957
2020-07-08,2.8045,4.0984,10738957
2020-07-09,3.0596,2.46,10738957
2020-07-10,3.6307,3.6757,10738957
2020-07-11,4.22,4.0189,10738957
2020-07-12,3.0424,3.4872,10738957
2020-07-13,2.5184,2.8693,10738957
2020-07-14,4.0171,4.3617,10738957
2020-07-15,3.2329,3.1283,10738957
2020-07-16,3.8041,4.386,10738957
2020-07-17,2.8836,2.9967,10738957
2020-07-18,3.7966,4.277,10738957
2020-07-19,2.5843,2.3969,10738957
2020-07-20,4.007,4.7206,10738957
2020-07-21,3.2415,3.3597,10738957
2020-07-22,3.4986,3.6765,10738957
2020-07-23,2.9692,3.4409,10738957
2020-07-24,3.4025,3.7628,10738957
2020-07-25,3.2826,3.3219,10738957
2020-07-26,3.7508,3.432,10738957
2020-07-27,3.3669,3.8717,10738957
2020-07-28,3.2834,3.7037,10738957
2020-07-29,2.3398,2.4176,10738957
2020-07-30,4.557,4.779,10738957
2020-07-31,4.6664,4.6296,10738957
2020-08-01,2.5372,3.0856,10738957
2020-08-02,3.2814,4.0629,10738957
2020-08-03,4.0672,4.336,10738957
2020-08-04,2.9994,3.4063,10738957
2020-08-05,3.9327,4.6729,10738957
2020-08-06,1.8522,2.2825,10738957
2020-08-07,4.4486,4.232,10738957
2020-08-08,3.9418,4.0299,10738957
2020-08-09,2.9104,2.9321,10738957
2020-08-10,3.6737,4.065,10738957
2020-08-11,2.2366,2.9455,10738957
2020-08-12,2.051,2.7157,10738957
2020-08-13,3.5598,2.7687,10738957
2020-08-14,3.4145,3.7607,10738957
2020-08-15,2.4489,2.6022,10738957
2020-08-16,1.7734,2.1484,10738957
2020-08-17,2.1748,2.087,10738957
2020-08-18,3.4555,3.1304,10738957
2020-08-19,3.1817,3.1933,10738957
2020-08-20,2.7241,2.5467,10738957
2020-08-21,2.4571,2.8623,10738957
2020-08-22,3.5334,3.2646,10738957
2020-08-23,2.2558,2.8037,10738957
2020-08-24,5.1363,5.4348,10738957
2020-08-25,2.3078,2.9772,10738957
2020-08-26,2.5446,2.0755,10738957
2020-08-27,2.6212,2.9091,10738957
2020-08-28,2.4109,2.947,10738957
2020-08-29,3.0076,2.5292,10738957
2020-08-30,1.7318,1.7637,10738957
