"date","pct_cli_weighted","pct_cli","population"
2020-04-23,0.7217,0.6085,31949789
2020-04-24,0.3956,0.9804,31949789
2020-04-25,0,0,31949789
2020-04-26,0.1448,0.3003,31949789
2020-04-27,0.3234,0.3431,31949789
2020-04-28,0.7365,1.1799,31949789
2020-04-29,1.2343,0.5822,31949789
2020-04-30,0.6456,0.5319,31949789
2020-05-01,0.2815,0.5929,31949789
2020-05-02,0.5739,0.6881,31949789
2020-05-03,0.5541,0.6061,31949789
2020-05-04,0.442,0.538,31949789
2020-05-05,0.9639,0.6897,31949789
2020-05-06,1.0783,0.987,31949789
2020-05-07,0.9394,1.0029,31949789
2020-05-08,0.746,0.5851,31949789
2020-05-09,0.6259,0.4502,31949789
2020-05-10,0.312,0.5556,31949789
2020-05-11,0.3455,0.4144,31949789
2020-05-12,0.4913,0.4132,31949789
2020-05-13,0.5938,0.6077,31949789
2020-05-14,0.5804,0.5266,31949789
2020-05-15,1.425,0.654,31949789
2020-05-16,0.8116,0.7471,31949789
2020-05-17,0.6149,0.5609,31949789
2020-05-18,0.4129,0.5426,31949789
2020-05-19,0.7292,0.7326,31949789
2020-05-20,0.5721,0.4948,31949789
2020-05-21,0.23,0.361,31949789
2020-05-22,0.5809,0.5708,31949789
2020-05-23,0.5393,0.4388,31949789
2020-05-24,0.1853,0.3044,31949789
2020-05-25,0.5932,0.4617,31949789
2020-05-26,0.1578,0.2225,31949789
2020-05-27,0.7225,0.4815,31949789
2020-05-28,0.6829,0.793,31949789
2020-05-29,0.8088,0.592,31949789
2020-05-30,0.5575,0.5333,31949789
2020-05-31,0.3315,0.3599,31949789
2020-06-01,0.3058,0.4472,31949789
2020-06-02,0.4006,0.4841,31949789
2020-06-03,0.8294,0.919,31949789
2020-06-04,0.0833,0.1196,31949789
2020-06-05,0.8296,0.7932,31949789
2020-06-06,0.5462,0.59,31949789
2020-06-07,0.746,0.6814,31949789
2020-06-08,0.1857,0.2332,31949789
2020-06-09,0.5915,0.6761,31949789
2020-06-10,0.0913,0.1238,31949789
2020-06-11,0.4913,0.3576,31949789
2020-06-12,0.2571,0.3146,31949789
2020-06-13,0.2431,0.3205,31949789
2020-06-14,0.7393,0.4914,31949789
2020-06-15,0.8822,0.95,31949789
2020-06-16,0.1721,0.1303,31949789
2020-06-17,0.6352,0.6061,31949789
2020-06-18,0.3368,0.5337,31949789
2020-06-19,0.5908,0.2789,31949789
2020-06-20,0.2692,0.3844,31949789
2020-06-21,0.3814,0.3336,31949789
2020-06-22,0.3614,0.5703,31949789
2020-06-23,0.4034,0.6667,31949789
2020-06-24,1.5284,1.4151,31949789
2020-06-25,0.4708,0.5069,31949789
2020-06-26,0.4835,0.4491,31949789
2020-06-27,0.5568,0.571,31949789
2020-06-28,0.5776,0.3492,31949789
2020-06-29,0.6278,0.5714,31949789
2020-06-30,0.8373,0.7128,31949789
2020-07-01,0.8915,0.7612,31949789
2020-07-02,0.5989,0.4386,31949789
2020-07-03,0.2257,0.2799,31949789
2020-07-04,0.9476,0.9031,31949789
2020-07-05,0.9009,0.5456,31949789
2020-07-06,0.4897,0.3849,31949789
2020-07-07,0.544,0.745,31949789
2020-07-08,1.0377,0.7634,31949789
2020-07-09,1.015,1.1207,31949789
2020-07-10,0.6616,0.8835,31949789
2020-07-11,0.7058,0.5682,31949789
2020-07-12,0.5498,0.567,31949789
2020-07-13,0.6668,0.7559,31949789
2020-07-14,0.4111,0.6823,31949789
2020-07-15,0.8593,0.8384,31949789
2020-07-16,0.8052,0.7924,31949789
2020-07-17,0.765,0.8834,31949789
2020-07-18,0.6927,0.5926,31949789
2020-07-19,0.5943,0.4438,31949789
2020-07-20,0.7786,0.8706,31949789
2020-07-21,1.2295,0.8541,31949789
2020-07-22,0.4616,0.4323,31949789
2020-07-23,0.4733,0.5351,31949789
2020-07-24,0.6671,0.8451,31949789
2020-07-25,0.6177,0.5246,31949789
2020-07-26,0.6538,0.6884,31949789
2020-07-27,0.891,0.9053,31949789
2020-07-28,1.068,1.0833,31949789
2020-07-29,0.8095,0.6294,31949789
2020-07-30,0.6542,0.6339,31949789
2020-07-31,0.329,0.3811,31949789
2020-08-01,0.8892,1.0682,31949789
2020-08-02,1.4261,0.8296,31949789
2020-08-03,1.0726,0.9479,31949789
2020-08-04,0.8375,0.8208,31949789
2020-08-05,0.4308,0.5389,31949789
2020-08-06,1.3165,1.2444,31949789
2020-08-07,1.1384,1.0762,31949789
2020-08-08,1.2597,1.6156,31949789
2020-08-09,1.1954,1.2862,31949789
2020-08-10,0.689,0.9136,31949789
2020-08-11,1.0054,1.1102,31949789
2020-08-12,0.625,0.7299,31949789
2020-08-13,1.494,1.2082,31949789
2020-08-14,1.3874,1.4679,31949789
2020-08-15,1.6183,1.7889,31949789
2020-08-16,1.6048,1.157,31949789
2020-08-17,1.5351,1.011,31949789
2020-08-18,1.5758,1.5031,31949789
2020-08-19,1.6586,1.5233,31949789
2020-08-20,1.0184,1.2104,31949789
2020-08-21,1.1339,1.5984,31949789
2020-08-22,0.6383,0.7306,31949789
2020-08-23,0.8801,0.8881,31949789
2020-08-24,1.457,1.6038,31949789
2020-08-25,0.8716,0.677,31949789
2020-08-26,1.1037,1.0934,31949789
2020-08-27,0.3658,0.5525,31949789
2020-08-28,1.2245,1.0707,31949789
2020-08-29,0.6611,0.5336,31949789
2020-08-30,1.2313,1.0204,31949789
2020-08-31,1.1481,0.9414,31949789
2020-09-01,0.7764,1.1329,31949789
2020-09-02,0.6905,1.0816,31949789
2020-09-03,0.3202,0.4149,31949789
2020-09-04,1.107,1.1264,31949789
2020-09-05,1.4332,1.4085,31949789
2020-09-06,1.0395,0.823,31949789
2020-09-07,0.5933,0.8951,31949789
2020-09-08,1.0032,0.9132,31949789
2020-09-09,0.3217,0.3708,31949789
2020-09-10,0.5323,0.5076,31949789
2020-09-11,0.5871,0.6211,31949789
2020-09-12,0.3199,0.7143,31949789
2020-09-13,0.4661,0.5019,31949789
2020-09-14,0.713,0.6289,31949789
2020-09-15,1.353,1.0471,31949789
2020-09-16,0.7607,1.0563,31949789
2020-09-17,0.9116,0.955,31949789
2020-09-18,0.7444,0.7843,31949789
2020-09-19,0.3776,0.3942,31949789
2020-09-20,0.829,0.7186,31949789
2020-09-21,1.2535,1.5171,31949789
2020-09-22,0.3427,0.3846,31949789
2020-09-23,1.2373,1.432,31949789
2020-09-24,0.4012,0.5256,31949789
2020-09-25,0.8096,0.8054,31949789
2020-09-26,1.4308,1.0178,31949789
2020-09-27,1.2603,1,31949789
2020-09-28,0.5151,0.5769,31949789
2020-09-29,1.1413,1.2658,31949789
2020-09-30,0.8153,0.829,31949789
2020-10-01,0.4447,0.6098,31949789
2020-10-02,0.8624,0.7589,31949789
2020-10-03,1.1157,1.2357,31949789
2020-10-04,0.807,0.6045,31949789
2020-10-05,0.6362,0.6395,31949789
2020-10-06,0.9078,0.7651,31949789
2020-10-07,1.4699,1.0563,31949789
2020-10-08,0.4449,0.5061,31949789
2020-10-09,0.735,0.8083,31949789
2020-10-10,1.5411,1.3393,31949789
2020-10-11,2.0431,1.5054,31949789
2020-10-12,0.4054,0.5775,31949789
2020-10-13,1.1425,1.0239,31949789
2020-10-14,0.7426,0.5734,31949789
2020-10-15,0.1186,0.1138,31949789
2020-10-16,0.9418,0.949,31949789
