"date","pct_cli_weighted","pct_cli","population"
2020-04-23,0.983,2.3622,54045422
2020-04-24,0,0,54045422
2020-04-25,1.4147,1.4286,54045422
2020-04-26,1.5049,1.2346,54045422
2020-04-27,1.5161,1.7391,54045422
2020-04-28,3.5841,4.065,54045422
2020-04-29,3.1552,2.439,54045422
2020-04-30,0.4538,0.7463,54045422
2020-05-01,0.4452,0.9091,54045422
2020-05-03,0.9479,1.3043,54045422
2020-05-04,0.6955,1.4052,54045422
2020-05-05,0.4541,0.9091,54045422
2020-05-06,1.7633,1.6293,54045422
2020-05-07,0.2719,0.3181,54045422
2020-05-08,0.1906,0.3922,54045422
2020-05-09,0.4534,0.9569,54045422
2020-05-10,0.4696,0.768,54045422
2020-05-11,0.718,0.7156,54045422
2020-05-12,1.2961,0.9434,54045422
2020-05-13,0.1823,0.3945,54045422
2020-05-14,1.3251,0.7042,54045422
2020-05-15,1.7478,1.746,54045422
2020-05-16,0.0485,0.1695,54045422
2020-05-17,1.4017,1.1257,54045422
2020-05-18,0.3598,0.7005,54045422
2020-05-19,0.5814,0.3484,54045422
2020-05-20,0.3601,0.6033,54045422
2020-05-21,0.365,0.304,54045422
2020-05-22,0.2939,0.4902,54045422
2020-05-23,0.3143,0.9554,54045422
2020-05-24,2.0245,1.4446,54045422
2020-05-25,1.0732,1.2027,54045422
2020-05-26,0.0925,0.1799,54045422
2020-05-27,0.5779,0.9288,54045422
2020-05-28,0.7103,0.7564,54045422
2020-05-29,1.6094,1.2676,54045422
2020-05-30,0.4184,0.6993,54045422
2020-05-31,1.4952,1.0687,54045422
2020-06-01,1.7027,1.0399,54045422
2020-06-02,0.418,0.3817,54045422
2020-06-03,0.3525,0.8048,54045422
2020-06-04,1.0827,1.2072,54045422
2020-06-05,0.519,0.6637,54045422
2020-06-06,0.7537,0.9191,54045422
2020-06-07,0.6651,1.0772,54045422
2020-06-08,3.4835,2.8681,54045422
2020-06-09,0.6374,0.6061,54045422
2020-06-10,2.7086,1.7794,54045422
2020-06-11,1.5757,1.913,54045422
2020-06-12,1.6502,1.8031,54045422
2020-06-13,1.1218,1.2232,54045422
2020-06-14,0.8337,0.6349,54045422
2020-06-15,0.7535,0.8576,54045422
2020-06-16,0.2966,0.6135,54045422
2020-06-17,0.4323,0.3663,54045422
2020-06-18,1.0658,1.1538,54045422
2020-06-19,0.3324,0.8299,54045422
2020-06-20,0.8411,1.1928,54045422
2020-06-21,1.2202,0.8791,54045422
2020-06-22,6.9951,5.9957,54045422
2020-06-23,6.5124,5.8,54045422
2020-06-24,5.2312,5.0607,54045422
2020-06-25,1.4458,1.7058,54045422
2020-06-26,1.3437,1.5284,54045422
2020-06-27,0.8497,1.5564,54045422
2020-06-28,1.2026,1.8557,54045422
2020-06-29,1.4129,1.6701,54045422
2020-06-30,2.0147,1.7316,54045422
2020-07-01,3.0728,2.0455,54045422
2020-07-02,1.7217,1.4205,54045422
2020-07-03,0.1643,0.5391,54045422
2020-07-04,0.6565,0.9975,54045422
2020-07-05,2.2891,3.0233,54045422
2020-07-06,4.4685,3.0702,54045422
2020-07-07,1.7036,1.9185,54045422
2020-07-08,2.7059,2.8721,54045422
2020-07-09,3.0241,3.6649,54045422
2020-07-10,1.3852,2.716,54045422
2020-07-11,1.8173,2.2785,54045422
2020-07-12,2.3018,1.9231,54045422
