"date","pct_cli_weighted","pct_cli","population"
2020-04-24,2.6427,1.3725,42813237
2020-04-25,1.3945,1.2308,42813237
2020-04-26,2.6399,1.5291,42813237
2020-04-27,0.5781,0.9119,42813237
2020-04-28,0.2399,0.5698,42813237
2020-04-29,3.2552,2.0173,42813237
2020-04-30,1.7837,1.385,42813237
2020-05-01,1.5966,2.2472,42813237
2020-05-02,0.9277,1.3423,42813237
2020-05-03,2.9145,2.6119,42813237
2020-05-04,0.3976,0.7246,42813237
2020-05-05,1.5562,1.1111,42813237
2020-05-06,1.8578,2.8846,42813237
2020-05-07,2.546,1.6181,42813237
2020-05-08,2.1781,2.1277,42813237
2020-05-09,2.4076,1.7857,42813237
2020-05-10,2.2778,2.4911,42813237
2020-05-11,3.2458,1.5504,42813237
2020-05-12,2.5496,2.2989,42813237
2020-05-13,1.9863,2.5424,42813237
2020-05-14,1.3233,1.4184,42813237
2020-05-15,3.9879,3.1949,42813237
2020-05-16,2.5496,2.027,42813237
2020-05-17,3.0317,2.589,42813237
2020-05-18,2.2338,2.1807,42813237
2020-05-19,1.3637,1.6026,42813237
2020-05-20,4.0129,2.6042,42813237
2020-05-21,1.0736,1.5385,42813237
2020-05-22,1.8682,1.5209,42813237
2020-05-23,2.7829,2.3102,42813237
2020-05-24,1.0943,1.1765,42813237
2020-05-25,3.0843,3.7855,42813237
2020-05-26,2.4317,2.439,42813237
2020-05-27,2.4268,2.9801,42813237
2020-05-28,1.9363,2.457,42813237
2020-05-29,2.555,2.8509,42813237
2020-05-30,5.7612,2.7505,42813237
2020-05-31,2.1798,3.5639,42813237
2020-06-01,2.4524,2.657,42813237
2020-06-02,3.3638,2.8986,42813237
2020-06-03,2.4419,3.0848,42813237
2020-06-04,2.0712,2.7356,42813237
2020-06-05,2.2285,2.5907,42813237
2020-06-06,4.602,2.8278,42813237
2020-06-07,2.2381,2.4793,42813237
2020-06-08,2.78,2.4938,42813237
2020-06-09,2.9806,1.9108,42813237
2020-06-10,3.77,2.5424,42813237
2020-06-11,3.2262,3.2258,42813237
2020-06-12,1.6657,2.2774,42813237
2020-06-13,1.5711,1.8265,42813237
2020-06-14,1.7649,3.1746,42813237
