"date","pct_cli_weighted","pct_cli","population"
2020-04-23,2.97,1.8559,163046173
2020-04-24,1.975,2.2388,163046173
2020-04-25,3.3068,3.3025,163046173
2020-04-26,1.1822,2.5572,163046173
2020-04-27,1.9291,1.2587,163046173
2020-04-28,1.9911,3.1455,163046173
2020-04-29,3.1079,2.2546,163046173
2020-05-01,4.2343,2.5918,163046173
2020-05-02,1.2728,0.8219,163046173
2020-05-03,0.8686,1.9704,163046173
2020-05-04,2.032,2.3632,163046173
2020-05-05,3.08,2.7466,163046173
2020-05-06,2.7569,1.6706,163046173
2020-05-07,0.8267,1.6018,163046173
2020-05-08,2.3943,2.6876,163046173
2020-05-09,1.8231,2.5442,163046173
2020-05-10,1.5306,1.9459,163046173
2020-05-11,0.9053,0.9195,163046173
2020-05-12,2.6779,2.8061,163046173
2020-05-13,2.9426,2.4611,163046173
2020-05-14,1.0184,1.4675,163046173
2020-05-15,1.6306,1.3514,163046173
2020-05-16,2.7581,2.5027,163046173
2020-05-17,1.1136,1.3986,163046173
2020-05-18,2.1846,2.2893,163046173
2020-05-19,1.5955,1.898,163046173
2020-05-20,1.0125,1.7429,163046173
2020-05-21,3.3736,3.2328,163046173
2020-05-22,2.3826,2.5696,163046173
2020-05-23,2.0244,1.8815,163046173
2020-05-24,2.0249,2.2822,163046173
2020-05-25,2.0855,2.6022,163046173
2020-05-26,3.9037,3.5015,163046173
2020-05-27,2.5536,2.7384,163046173
2020-05-28,2.8177,2.3322,163046173
2020-05-29,3.5263,3.3535,163046173
2020-05-30,3.4534,3.6491,163046173
2020-05-31,3.7369,3.1693,163046173
2020-06-01,3.4064,3.0802,163046173
2020-06-02,2.5978,3.1157,163046173
2020-06-03,3.8496,3.7911,163046173
2020-06-04,5.6064,4.8611,163046173
2020-06-05,3.7101,3.3469,163046173
2020-06-06,4.2237,3.8647,163046173
2020-06-07,3.4474,3.5714,163046173
2020-06-08,3.4753,3.0645,163046173
2020-06-09,3.2379,2.6917,163046173
2020-06-10,3.1747,3.0743,163046173
2020-06-11,3.4329,3.0278,163046173
2020-06-12,2.8795,2.5286,163046173
2020-06-13,2.8457,3.313,163046173
2020-06-14,4.401,4.1798,163046173
2020-06-15,3.8838,3.3167,163046173
2020-06-16,3.9729,3.7704,163046173
2020-06-17,3.9621,3.087,163046173
2020-06-18,3.8829,3.7356,163046173
2020-06-19,2.7874,3.3493,163046173
2020-06-20,3.6176,3.0801,163046173
2020-06-21,3.7063,3.7559,163046173
2020-06-22,4.0787,3.7629,163046173
2020-06-23,6.9514,7.0519,163046173
2020-06-24,5.8314,5.5992,163046173
2020-06-25,2.8312,2.719,163046173
2020-06-26,4.549,4.2008,163046173
2020-06-27,2.5321,2.9744,163046173
2020-06-28,3.5527,3.4722,163046173
2020-06-29,4.1206,3.8502,163046173
2020-06-30,5.07,3.7862,163046173
2020-07-01,4.1048,3.3453,163046173
2020-07-02,3.9924,3.9683,163046173
2020-07-03,1.8243,2.2315,163046173
2020-07-04,3.9425,3.3573,163046173
2020-07-05,4.6462,4.205,163046173
2020-07-06,4.5867,3.9474,163046173
2020-07-07,3.3353,2.8947,163046173
2020-07-08,4.4511,3.3766,163046173
2020-07-09,2.4232,2.9139,163046173
2020-07-10,2.8288,3.5921,163046173
2020-07-11,5.0769,4.4444,163046173
2020-07-12,2.9461,3.9241,163046173
2020-07-13,3.3716,3.5897,163046173
2020-07-14,3.8065,3.5387,163046173
2020-07-15,2.5705,4.0323,163046173
2020-07-16,4.4949,3.989,163046173
2020-07-17,6.1096,4.6639,163046173
2020-07-18,4.6649,3.9349,163046173
2020-07-19,4.5978,3.912,163046173
2020-07-20,4.0761,3.6943,163046173
2020-07-21,4.9695,5.2709,163046173
2020-07-22,6.9953,5.4441,163046173
2020-07-23,5.6388,4.5031,163046173
2020-07-24,3.0961,3.3755,163046173
2020-07-25,4.3162,4.5317,163046173
2020-07-26,3.1897,2.7656,163046173
2020-07-27,4.517,3.717,163046173
2020-07-28,2.8099,2.4301,163046173
2020-07-29,3.847,2.9114,163046173
2020-07-30,1.7511,2.0649,163046173
2020-07-31,3.7969,3.871,163046173
2020-08-01,2.7407,2.7304,163046173
2020-08-02,4.8453,4.5455,163046173
2020-08-03,5.1475,3.8526,163046173
2020-08-04,3.2263,3.2641,163046173
2020-08-05,4.6794,3.9557,163046173
2020-08-06,4.2239,5.2632,163046173
2020-08-07,2.4152,2.9366,163046173
2020-08-08,6.1019,5.7514,163046173
2020-08-09,6.5424,6.0465,163046173
2020-08-10,4.8278,4.5677,163046173
2020-08-11,6.007,4.8502,163046173
2020-08-12,2.7015,2.9641,163046173
2020-08-13,3.7109,3.6007,163046173
2020-08-14,4.2672,3.8721,163046173
2020-08-15,4.3076,3.169,163046173
2020-08-16,4.3055,3.9867,163046173
2020-08-17,5.6855,4.712,163046173
2020-08-18,1.9059,2.3962,163046173
