"date","pct_cli_weighted","pct_cli","population"
2020-04-23,0,0,5328212
2020-04-24,0.9237,0.7353,5328212
2020-04-25,0.4665,0.369,5328212
2020-04-26,1.2205,0.9217,5328212
2020-04-27,1.8083,1.4706,5328212
2020-04-28,0.4949,0.5017,5328212
2020-04-29,0.34,0.5515,5328212
2020-04-30,0.321,0.1795,5328212
2020-05-01,1.086,0.8945,5328212
2020-05-02,0.5616,0.6263,5328212
2020-05-03,1.208,0.9689,5328212
2020-05-04,0.8124,0.6798,5328212
2020-05-05,0.9342,0.6285,5328212
2020-05-06,1.0312,0.8197,5328212
2020-05-07,0.5434,0.5155,5328212
2020-05-08,0.2596,0.313,5328212
2020-05-09,0.4168,0.3706,5328212
2020-05-10,0.6257,0.6584,5328212
2020-05-11,0.9393,0.8252,5328212
2020-05-12,0.6898,0.7064,5328212
2020-05-13,0.4553,0.4955,5328212
2020-05-14,0.3659,0.3794,5328212
2020-05-15,0.7498,0.613,5328212
2020-05-16,0.8531,0.6949,5328212
2020-05-17,1.8048,1.5441,5328212
2020-05-18,0.7534,0.6757,5328212
2020-05-19,0.4642,0.6456,5328212
2020-05-20,0.5758,0.6207,5328212
2020-05-21,0.8301,0.7092,5328212
2020-05-22,0.5354,0.5279,5328212
2020-05-23,0.5332,0.5732,5328212
2020-05-24,1.3693,0.9634,5328212
2020-05-25,0.7047,0.756,5328212
2020-05-26,0.9897,0.581,5328212
2020-05-27,0.9814,0.7831,5328212
2020-05-28,0.737,0.641,5328212
2020-05-29,0.7149,0.5068,5328212
2020-05-30,0.4306,0.3331,5328212
2020-05-31,0.0953,0.0814,5328212
2020-06-01,0.3862,0.4102,5328212
2020-06-02,0.5843,0.4854,5328212
2020-06-03,0.1295,0.2582,5328212
2020-06-04,0.4085,0.5061,5328212
2020-06-05,1.3427,0.8744,5328212
2020-06-06,0.7837,0.5801,5328212
2020-06-07,0.3695,0.4888,5328212
2020-06-08,0.8823,0.6509,5328212
2020-06-09,0.3119,0.3376,5328212
2020-06-10,0.4151,0.5133,5328212
2020-06-11,0.2753,0.2473,5328212
2020-06-12,0.3379,0.2629,5328212
2020-06-13,0.8156,0.5897,5328212
2020-06-14,0.8526,0.6803,5328212
2020-06-15,0.468,0.508,5328212
2020-06-16,1.1478,0.8089,5328212
2020-06-17,1.1175,0.5576,5328212
2020-06-18,0.5598,0.5015,5328212
2020-06-19,0.435,0.3151,5328212
2020-06-20,0.5106,0.5671,5328212
2020-06-21,0.3327,0.4333,5328212
2020-06-22,0.4106,0.3565,5328212
2020-06-23,0.9401,0.7533,5328212
2020-06-24,0.3663,0.275,5328212
2020-06-25,1.1164,0.3687,5328212
2020-06-26,0.809,0.2947,5328212
2020-06-27,0.6478,0.4826,5328212
2020-06-28,0.5869,0.4721,5328212
2020-06-29,0.5035,0.5272,5328212
