"date","pct_cli_weighted","pct_cli","population"
2020-04-24,0.6268,0.6821,6777453
2020-04-25,0.1134,0.2475,6777453
2020-04-26,0,0,6777453
2020-04-27,2.1746,0.8021,6777453
2020-04-28,2.3867,1.023,6777453
2020-04-29,0.7949,1.227,6777453
2020-04-30,0.3298,0.2933,6777453
2020-05-01,0.524,0.4167,6777453
2020-05-02,0.7555,0.4545,6777453
2020-05-03,0.2842,0.713,6777453
2020-05-04,0.8029,0.7143,6777453
2020-05-05,0.5709,0.5747,6777453
2020-05-06,0.9073,0.722,6777453
2020-05-07,1.851,1.2367,6777453
2020-05-08,0.319,0.6339,6777453
2020-05-09,0.4071,0.9191,6777453
2020-05-10,0.7438,1.1278,6777453
2020-05-11,0.5879,0.7313,6777453
2020-05-12,0.1351,0.1908,6777453
2020-05-13,0.8999,1.3605,6777453
2020-05-14,0.706,1.023,6777453
2020-05-15,1.7347,1.0776,6777453
2020-05-16,0.4938,0.8711,6777453
2020-05-17,0.5462,0.4992,6777453
2020-05-18,0.5648,0.5629,6777453
2020-05-19,1.8093,1.4851,6777453
2020-05-20,0.2131,0.3101,6777453
2020-05-21,0.886,0.9917,6777453
2020-05-22,0.362,0.3454,6777453
2020-05-23,0.5788,0.885,6777453
2020-05-24,0.2489,0.4376,6777453
2020-05-25,0.6453,0.5245,6777453
2020-05-26,0.7926,0.4926,6777453
2020-05-27,0.7043,1.1065,6777453
2020-05-28,0.7081,1.1387,6777453
2020-05-29,2.0825,1.8287,6777453
2020-05-30,0.7474,0.9164,6777453
2020-05-31,0.987,0.7964,6777453
2020-06-01,0.6511,1.0574,6777453
2020-06-02,1.5694,1.8945,6777453
2020-06-03,0.9256,1.2903,6777453
2020-06-04,0.9669,1.4085,6777453
2020-06-05,0.227,0.5249,6777453
2020-06-06,2.4967,1.8957,6777453
2020-06-07,1.9678,1.3889,6777453
2020-06-08,0.5257,0.813,6777453
2020-06-09,2.6297,1.4625,6777453
2020-06-10,0.8275,0.9785,6777453
2020-06-11,1.2601,1.6563,6777453
2020-06-12,1.1954,1.5649,6777453
2020-06-13,1.3063,1.5924,6777453
2020-06-14,1.4221,1.3333,6777453
2020-06-15,0.2138,0.1876,6777453
2020-06-16,1.3367,1.5351,6777453
2020-06-17,0.4525,0.7663,6777453
2020-06-18,2.6369,1.8036,6777453
2020-06-19,0.8954,0.6993,6777453
2020-06-20,0.4637,0.6757,6777453
2020-06-21,0.6985,1.1962,6777453
2020-06-22,0.9266,1.3544,6777453
2020-06-23,2.3062,1.4799,6777453
2020-06-24,1.9682,2.3758,6777453
2020-06-25,0.8401,1.3483,6777453
2020-06-26,1.1489,0.8772,6777453
2020-06-27,1.6506,1.3187,6777453
2020-06-28,1.273,1.2552,6777453
2020-06-29,0.8155,0.7143,6777453
2020-06-30,1.8189,1.25,6777453
2020-07-01,0.6587,0.8242,6777453
2020-07-02,0.8547,0.9524,6777453
2020-07-03,0.9208,1.2308,6777453
2020-07-04,2.7399,1.6556,6777453
2020-07-05,1.145,1.4749,6777453
2020-07-06,0.4433,0.5263,6777453
2020-07-07,1.9142,1.6086,6777453
2020-07-08,0.5737,0.7916,6777453
2020-07-09,1.0324,1.278,6777453
2020-07-10,1.1154,1.0101,6777453
2020-07-11,1.3676,1.9048,6777453
2020-07-12,1.2225,1.3123,6777453
2020-07-13,0.8135,1.1331,6777453
2020-07-14,1.2319,1.105,6777453
2020-07-15,1.3466,1.5015,6777453
2020-07-16,0.6777,0.6803,6777453
2020-07-17,0.2724,0.2793,6777453
2020-07-18,0.4393,0.2967,6777453
2020-07-19,0.8234,1.6529,6777453
2020-07-20,0.6358,0.5479,6777453
2020-07-21,1.4039,2.071,6777453
2020-07-22,1.8716,2.3739,6777453
2020-07-23,0.8019,1.1834,6777453
2020-07-24,2.0849,1.9391,6777453
2020-07-25,2.2388,1.2953,6777453
2020-07-26,1.5997,1.5666,6777453
2020-07-27,0.423,0.7752,6777453
2020-07-28,1.2372,1.7949,6777453
2020-07-29,0.5344,0.9302,6777453
2020-07-30,1.8365,2.0619,6777453
2020-07-31,2.0109,2.2581,6777453
2020-08-01,1.3552,2.2099,6777453
2020-08-02,1.5116,0.6849,6777453
2020-08-03,3.259,1.9108,6777453
2020-08-04,1.5977,2.1016,6777453
2020-08-05,3.6144,4.3379,6777453
2020-08-06,2.4089,2.3866,6777453
2020-08-07,2.7406,2.8571,6777453
2020-08-08,5.4911,1.9512,6777453
2020-08-09,3.5932,3.1169,6777453
2020-08-10,2.6067,2.8213,6777453
2020-08-11,3.5993,4.7337,6777453
2020-08-12,2.3243,2.2989,6777453
2020-08-13,1.9465,2.346,6777453
2020-08-14,2.5146,2.5937,6777453
2020-08-15,2.8171,3.7037,6777453
2020-08-16,2.2881,1.8293,6777453
2020-08-17,1.0278,1.626,6777453
2020-08-18,1.3902,0.7843,6777453
2020-08-19,1.768,2.3923,6777453
2020-08-20,3.2831,3.2787,6777453
2020-08-21,3.1298,2.963,6777453
2020-08-22,2.3284,1.5625,6777453
2020-08-23,4.0058,3.6101,6777453
2020-08-24,5.2742,2.9851,6777453
2020-08-25,1.8457,2.6756,6777453
2020-08-26,2.0466,2.4476,6777453
2020-08-27,2.5417,2.1978,6777453
2020-08-28,3.3283,2.3891,6777453
2020-08-29,3.3067,3.1546,6777453
2020-08-30,4.0003,5.2632,6777453
2020-08-31,1.947,2.8846,6777453
2020-09-01,3.4348,4.3919,6777453
2020-09-02,2.3623,2.4024,6777453
2020-09-03,6.3156,3.1949,6777453
2020-09-04,4.6956,4.5977,6777453
2020-09-05,3.4327,3.5821,6777453
2020-09-06,4.275,2.2801,6777453
2020-09-07,3.9245,3.3742,6777453
2020-09-08,3.1258,3.6913,6777453
2020-09-09,1.823,1.8018,6777453
2020-09-10,1.3039,1.845,6777453
2020-09-11,7.7353,4.6025,6777453
2020-09-12,3.0157,2.3256,6777453
2020-09-13,4.557,5.7143,6777453
2020-09-14,2.1898,2.7559,6777453
2020-09-15,3.8658,3.5874,6777453
2020-09-16,4.2249,2.8807,6777453
2020-09-17,1.2138,1.6949,6777453
2020-09-18,3.6625,3.3613,6777453
2020-09-19,4.967,1.6878,6777453
2020-09-20,6.7837,2.5316,6777453
2020-09-21,3.6193,2.6906,6777453
2020-09-22,4.7995,3.937,6777453
2020-09-23,2.0011,2.2624,6777453
2020-09-24,2.2111,2.0833,6777453
2020-09-25,5.7183,3.6082,6777453
2020-09-26,1.2854,1.0204,6777453
2020-09-27,1.7803,2.682,6777453
2020-09-28,0.682,0.4608,6777453
2020-09-29,0.8981,1.5957,6777453
2020-09-30,1.6554,2.1277,6777453
2020-10-01,4.5353,5.2083,6777453
2020-10-02,2.4854,2.3923,6777453
2020-10-03,1.7985,2.4038,6777453
2020-10-04,1.6286,0.5405,6777453
2020-10-05,1.5078,2.5773,6777453
2020-10-06,3.3222,2.4752,6777453
2020-10-07,1.7893,2.5424,6777453
2020-10-08,3.5378,2.9787,6777453
2020-10-09,4.4723,4.3651,6777453
2020-10-10,2.5887,1.9802,6777453
2020-10-11,3.3479,3.4043,6777453
2020-10-12,6.5877,6.0606,6777453
2020-10-13,4.7976,4.6154,6777453
2020-10-14,4.5032,3.6082,6777453
2020-10-15,10.0129,8.5973,6777453
2020-10-16,2.465,2,6777453
2020-10-17,2.3306,2.4752,6777453
2020-10-18,4.5262,3.2086,6777453
2020-10-19,2.3294,2.5641,6777453
2020-10-20,2.406,3.0303,6777453
2020-10-21,2.5059,2.3148,6777453
2020-10-22,2.6948,3.6458,6777453
2020-10-23,2.9565,3.2864,6777453
2020-10-24,3.549,3.5176,6777453
2020-10-25,3.7562,3.6199,6777453
2020-10-26,6.7191,8.5714,6777453
2020-10-27,5.8423,5.2632,6777453
2020-10-28,4.7593,5.3333,6777453
2020-10-29,2.8247,2.2472,6777453
2020-10-30,5.3723,3.6082,6777453
2020-10-31,3.5679,3.5354,6777453
2020-11-01,1.0285,1.3699,6777453
2020-11-02,3.4446,2.3392,6777453
2020-11-03,2.4219,2.8409,6777453
2020-11-04,4.5234,3.6585,6777453
2020-11-05,4.5936,4.4199,6777453
