"date","pct_cli_weighted","pct_cli","population"
2020-04-23,0,0,2880913
2020-04-24,0.6611,1.2903,2880913
2020-04-25,0.444,0.8065,2880913
2020-05-03,0.2893,1.1111,2880913
2020-05-04,1.1187,1.5957,2880913
2020-05-05,2.0553,1.9139,2880913
2020-05-06,1.1083,0.9217,2880913
2020-05-07,0.1256,0.4717,2880913
2020-05-08,0,0,2880913
2020-05-09,0.0679,0.4444,2880913
2020-05-10,0.2972,0.4739,2880913
2020-05-11,0.9457,1.3274,2880913
2020-05-12,3.708,0.5102,2880913
2020-05-13,0,0,2880913
2020-05-14,0.9995,0.9434,2880913
2020-05-15,1.2291,0.8772,2880913
2020-05-16,0.5267,0.738,2880913
2020-05-17,2.8387,3.0702,2880913
2020-05-18,0.1768,1.0811,2880913
2020-05-19,2.1508,1.9417,2880913
2020-05-20,0.1836,0.565,2880913
2020-05-21,0.0268,0.5181,2880913
2020-05-22,0.867,1.0929,2880913
2020-05-23,1.8131,2.6667,2880913
2020-05-24,1.6461,1.8692,2880913
2020-05-25,1.0131,1.4851,2880913
2020-05-26,0.8602,0.885,2880913
2020-05-27,1.1565,1.9324,2880913
2020-05-28,0.5186,1.0582,2880913
2020-05-29,5.5403,0.8097,2880913
2020-05-30,0.2538,1.3514,2880913
2020-05-31,0.8957,1.31,2880913
2020-06-01,1.9977,1.2422,2880913
2020-06-02,0.2129,0.5208,2880913
2020-06-03,2.5349,2.994,2880913
2020-06-04,1.5631,1.8182,2880913
2020-06-05,7.1659,1.3333,2880913
2020-06-06,1.464,2.8571,2880913
2020-06-07,4.1069,1.8519,2880913
2020-06-08,2.2797,0.625,2880913
2020-06-09,1.0037,1.1905,2880913
2020-06-10,1.5354,1.0753,2880913
2020-06-11,0.4521,0.5051,2880913
2020-06-12,1.4872,1.4706,2880913
2020-06-13,0.3751,0.8734,2880913
2020-06-14,5.0472,0.8333,2880913
2020-06-15,4.9246,2.0619,2880913
2020-06-16,1.583,3.3708,2880913
2020-06-17,3.3915,1.5789,2880913
2020-06-18,0,0,2880913
2020-06-19,0.2625,0.5848,2880913
2020-06-20,0.8512,1.7241,2880913
2020-06-21,3.6476,1.6484,2880913
2020-06-22,6.4445,3.0769,2880913
2020-06-23,18.7026,8.3333,2880913
2020-06-24,8.0492,5.8537,2880913
2020-06-25,3.5776,1.7241,2880913
2020-06-26,1.628,1.7647,2880913
2020-06-27,1.6917,1.2579,2880913
2020-06-28,0,0,2880913
2020-06-29,1.7639,1.0152,2880913
2020-06-30,0,0,2880913
2020-07-01,4.6538,2.9412,2880913
2020-07-02,1.7493,2,2880913
2020-07-03,7.078,2.4845,2880913
2020-07-04,10.1003,2.7027,2880913
2020-07-05,0.6898,1.3423,2880913
2020-07-06,3.4584,1.2739,2880913
2020-07-07,2.339,1.6667,2880913
2020-07-08,3.6974,2.7027,2880913
2020-07-09,0.9398,1.7751,2880913
2020-07-10,8.5423,2.6738,2880913
2020-07-11,6.4217,1.9355,2880913
2020-07-12,3.0515,2.3392,2880913
2020-07-13,0.7767,1.2121,2880913
2020-07-14,0.6364,0.5814,2880913
2020-07-15,3.706,2.5381,2880913
2020-07-16,0.7075,1.1173,2880913
2020-07-17,0.4635,1.2987,2880913
2020-07-18,4.0464,3.0303,2880913
2020-07-19,0.9338,1.2821,2880913
2020-07-20,2.51,2.5773,2880913
2020-07-21,0.2157,0.6289,2880913
2020-07-22,10.2018,1.1111,2880913
2020-07-23,2.9527,3.268,2880913
2020-07-24,1.5152,2.0833,2880913
2020-07-25,0.2099,0.6623,2880913
2020-07-26,6.344,4.6243,2880913
2020-07-27,6.3742,2.6042,2880913
2020-07-28,0.2156,0.4717,2880913
2020-07-29,0.3356,0.5952,2880913
2020-07-30,4.4979,3.75,2880913
2020-07-31,0,0,2880913
2020-08-01,1.1982,2.5,2880913
2020-08-02,0.2931,0.5682,2880913
2020-08-03,1.2569,1.9355,2880913
2020-08-04,2.9046,3.125,2880913
2020-08-05,1.121,2.2059,2880913
2020-08-06,3.4907,4.5161,2880913
2020-08-07,2.1005,2.5157,2880913
2020-08-08,2.2904,3.5714,2880913
2020-08-09,10.3645,4.1958,2880913
2020-08-10,6.2973,2.7586,2880913
2020-08-11,2.1467,3.2468,2880913
2020-08-12,3.4898,4.6053,2880913
2020-08-13,8.9812,4.0462,2880913
2020-08-14,6.4219,2.8777,2880913
2020-08-15,9.1927,3.9063,2880913
2020-08-16,2.1202,1.5038,2880913
2020-08-17,15.854,2.7778,2880913
2020-08-18,1.7042,2.2727,2880913
2020-08-19,4.8555,3.6585,2880913
2020-08-20,5.9722,4.1958,2880913
2020-08-21,3.7881,2.5806,2880913
2020-08-22,7.2097,2.8369,2880913
2020-08-23,1.1144,1.3793,2880913
2020-08-24,7.3757,3.7975,2880913
2020-08-25,3.7088,2.963,2880913
2020-08-26,3.4004,2.9412,2880913
2020-08-27,2.2313,1.2739,2880913
2020-08-28,1.7295,3.3333,2880913
2020-08-29,6.3078,0.6452,2880913
2020-08-30,7.3947,5.2632,2880913
2020-08-31,0,0,2880913
2020-09-01,2.6343,2.2388,2880913
2020-09-02,1.7077,2.9851,2880913
2020-09-03,3.3218,3.6036,2880913
2020-09-05,8.4308,1.6667,2880913
2020-09-07,1.9636,1.7094,2880913
2020-09-08,3.5072,1.9802,2880913
2020-09-09,6.07,5.7692,2880913
2020-09-10,2.7068,2.8846,2880913
2020-09-11,1.1596,0.9615,2880913
2020-09-12,13.0464,3.6697,2880913
2020-09-17,0,0,2880913
2020-09-18,1.6697,2.6549,2880913
2020-09-20,3.3127,3.8462,2880913
2020-09-23,1.0645,1.7544,2880913
2020-09-26,1.7556,0.9901,2880913
2020-09-27,1.2074,1.9802,2880913
2020-09-28,6.9238,3.7037,2880913
2020-10-04,5.5218,3.8835,2880913
2020-10-06,1.6484,2.9126,2880913
