"date","pct_cli_weighted","pct_cli","population"
2020-04-23,0.9399,1.0274,8772228
2020-04-24,1.1137,1.1799,8772228
2020-04-25,2.0104,0.8571,8772228
2020-04-26,0.0925,0.289,8772228
2020-04-27,0.2223,0.3802,8772228
2020-04-28,0.2772,0.3448,8772228
2020-04-29,0.5937,0.6711,8772228
2020-04-30,0.3551,0.7042,8772228
2020-05-01,0.3976,0.3226,8772228
2020-05-02,0.3233,0.4255,8772228
2020-05-03,0.2296,0.4121,8772228
2020-05-04,0.6461,0.7702,8772228
2020-05-05,0.2017,0.4237,8772228
2020-05-06,0.5465,0.5109,8772228
2020-05-07,0.7149,0.8403,8772228
2020-05-08,0.4806,0.4038,8772228
2020-05-09,0.3246,0.4155,8772228
2020-05-10,0.8131,0.8357,8772228
2020-05-11,0.9164,0.6793,8772228
2020-05-12,0.3221,0.4172,8772228
2020-05-13,0.3485,0.4511,8772228
2020-05-14,0.0899,0.1359,8772228
2020-05-15,0.5828,0.5688,8772228
2020-05-16,0.2997,0.2584,8772228
2020-05-17,0.1733,0.2466,8772228
2020-05-18,0.102,0.1214,8772228
2020-05-19,0.5004,0.5482,8772228
2020-05-20,0.2678,0.123,8772228
2020-05-21,0.1766,0.3268,8772228
2020-05-22,0.4532,0.4399,8772228
2020-05-23,0.0855,0.2821,8772228
2020-05-24,0.2475,0.3659,8772228
2020-05-25,0.637,0.5333,8772228
2020-05-26,0.3533,0.237,8772228
2020-05-27,0.4013,0.5376,8772228
2020-05-28,0.1505,0.2725,8772228
2020-05-29,0.1867,0.2954,8772228
2020-05-30,0.4408,0.3886,8772228
2020-05-31,0,0,8772228
2020-06-01,1.4447,0.905,8772228
2020-06-02,0.2311,0.1686,8772228
2020-06-03,0.7112,0.7366,8772228
2020-06-04,0.2403,0.1953,8772228
2020-06-05,0.2339,0.3454,8772228
2020-06-06,0.5628,0.5263,8772228
2020-06-07,0.4127,0.4702,8772228
2020-06-08,0.3664,0.304,8772228
2020-06-09,0.3136,0.4484,8772228
2020-06-10,0.4748,0.4261,8772228
2020-06-11,0.8753,0.7622,8772228
2020-06-12,0.2073,0.2151,8772228
2020-06-13,1.1967,0.8783,8772228
2020-06-14,0.6156,0.5263,8772228
2020-06-15,0.4229,0.5706,8772228
2020-06-16,0.8524,0.6557,8772228
2020-06-17,0.4662,0.5926,8772228
2020-06-18,0.4884,0.5882,8772228
2020-06-19,0.6392,0.5806,8772228
2020-06-20,0.8474,1.0038,8772228
2020-06-21,0.7936,0.7353,8772228
2020-06-22,0.803,1.0477,8772228
2020-06-23,0.9477,1.2739,8772228
2020-06-24,0.9397,1.1918,8772228
2020-06-25,1.1875,1.5521,8772228
2020-06-26,1.0076,1.2926,8772228
2020-06-27,1.2521,1.3825,8772228
2020-06-28,1.0047,1.2687,8772228
2020-06-29,1.482,1.0449,8772228
2020-06-30,1.6453,1.9544,8772228
2020-07-01,1.6527,2.0652,8772228
2020-07-02,1.6243,1.8626,8772228
2020-07-03,1.8789,2.2673,8772228
2020-07-04,0.8508,1.1429,8772228
2020-07-05,1.7876,1.8161,8772228
2020-07-06,1.1799,1.6754,8772228
2020-07-07,1.4078,2.1021,8772228
2020-07-08,1.4176,1.897,8772228
2020-07-09,1.7111,1.8205,8772228
2020-07-10,1.0486,0.8505,8772228
2020-07-11,2.7965,2.9077,8772228
2020-07-12,1.404,1.919,8772228
2020-07-13,1.9709,1.8661,8772228
2020-07-14,0.7647,1.2903,8772228
2020-07-15,1.6961,1.7917,8772228
2020-07-16,1.2296,1.5837,8772228
2020-07-17,1.7793,1.9101,8772228
2020-07-18,1.088,1.2687,8772228
2020-07-19,1.0064,1.3143,8772228
2020-07-20,1.4731,1.6908,8772228
2020-07-21,1.5697,2.0672,8772228
2020-07-22,1.0399,1.4545,8772228
2020-07-23,0.4558,0.8054,8772228
2020-07-24,1.5533,1.9305,8772228
2020-07-25,0.6183,0.8883,8772228
2020-07-26,0.8654,1.1421,8772228
2020-07-27,1.3185,1.4706,8772228
2020-07-28,0.8488,1.0767,8772228
2020-07-29,0.3816,0.6748,8772228
2020-07-30,1.4839,1.5068,8772228
2020-07-31,1.094,0.8224,8772228
2020-08-01,1.2141,1.5898,8772228
2020-08-02,2.1945,1.5129,8772228
2020-08-03,1.7419,1.8836,8772228
2020-08-04,1.1699,1.4011,8772228
2020-08-05,0.856,1.0508,8772228
2020-08-06,0.5458,0.722,8772228
2020-08-07,1.4683,1.6575,8772228
2020-08-08,0.5891,0.6608,8772228
2020-08-09,0.7202,0.9634,8772228
2020-08-10,1.1379,1.9531,8772228
2020-08-11,0.7009,0.8457,8772228
2020-08-12,0.4165,0.818,8772228
2020-08-13,2.3533,2.0202,8772228
2020-08-14,1.3837,1.6509,8772228
2020-08-15,1.2273,1.1186,8772228
2020-08-16,0.815,0.6466,8772228
2020-08-17,0.4663,0.6061,8772228
2020-08-18,2.9966,1.0142,8772228
2020-08-19,1.1348,1.0183,8772228
2020-08-20,0.545,0.4587,8772228
2020-08-21,1.1241,1.3393,8772228
2020-08-22,0.7208,0.8811,8772228
2020-08-23,0.6629,0.8511,8772228
2020-08-24,0.6641,0.6652,8772228
2020-08-25,0.448,0.6237,8772228
2020-08-26,1.043,0.9112,8772228
2020-08-27,0.4864,0.495,8772228
2020-08-28,0.5036,0.4695,8772228
2020-08-29,0.858,0.7407,8772228
2020-08-30,1.2196,1.0444,8772228
2020-08-31,0.4361,0.463,8772228
2020-09-01,0.741,0.813,8772228
2020-09-02,0.5601,0.7317,8772228
2020-09-03,1.3116,1.4164,8772228
2020-09-04,0.353,0.5814,8772228
2020-09-05,0.7062,0.9554,8772228
2020-09-06,0,0,8772228
2020-09-07,1.3412,1.3889,8772228
2020-09-08,0.4573,0.3484,8772228
2020-09-09,0.7779,0.9202,8772228
2020-09-10,0.3711,0.3704,8772228
2020-09-11,0.6193,0.9804,8772228
2020-09-12,0.2616,0.3731,8772228
2020-09-13,0.3722,0.3077,8772228
2020-09-14,1.9265,1.5015,8772228
2020-09-15,0.9616,0.8798,8772228
2020-09-16,0.3007,0.3012,8772228
2020-09-17,0.3297,0.6944,8772228
2020-09-18,0.3525,0.6173,8772228
2020-09-19,0.9835,1.2618,8772228
2020-09-20,0.2208,0.3067,8772228
2020-09-21,1.2256,1.1268,8772228
2020-09-22,0.9476,0.8646,8772228
2020-09-23,1.0111,1.1268,8772228
2020-09-24,1.4325,1.5873,8772228
2020-09-25,0.6643,0.6579,8772228
2020-09-26,0.5785,0.7547,8772228
2020-09-27,2.0739,0.9119,8772228
2020-09-28,0.4132,0.3268,8772228
2020-09-29,1.694,1.6077,8772228
2020-09-30,0.3096,0.3215,8772228
2020-10-01,0.5997,0.6369,8772228
2020-10-02,0.7009,0.3205,8772228
2020-10-03,0.7155,1.0791,8772228
2020-10-04,0.841,0.6154,8772228
2020-10-05,0.2561,0.2833,8772228
2020-10-06,0.1597,0.3003,8772228
2020-10-07,1.1906,1.3966,8772228
2020-10-08,0.5097,0.6557,8772228
2020-10-09,1.1682,1.4663,8772228
2020-10-10,1.1181,1.3514,8772228
2020-10-11,0.5036,0.5917,8772228
2020-10-12,1.5075,1.5773,8772228
2020-10-13,0.4779,0.3356,8772228
2020-10-14,0.4835,0.6536,8772228
2020-10-15,0.7395,0.5988,8772228
2020-10-16,0.9613,0.9063,8772228
2020-10-17,2.7738,1.9608,8772228
2020-10-18,0.3136,0.3311,8772228
2020-10-19,0.7005,0.9868,8772228
2020-10-20,4.5897,1.7182,8772228
2020-10-21,0.6944,0.8824,8772228
2020-10-22,1.8797,1.6556,8772228
2020-10-23,1.3366,1.3514,8772228
2020-10-24,1.2234,1.6502,8772228
2020-10-25,2.4057,1.938,8772228
2020-10-26,1.1826,1.6807,8772228
2020-10-27,1.7035,0.974,8772228
2020-10-28,0.6621,0.8219,8772228
2020-10-29,1.2292,1.3333,8772228
2020-10-30,1.4411,2.0619,8772228
2020-10-31,1.8675,1.7094,8772228
2020-11-01,1.448,1.6556,8772228
2020-11-02,1.0485,1.2903,8772228
2020-11-03,1.1757,1.2903,8772228
2020-11-04,1.059,1.1494,8772228
2020-11-05,2.4666,3.2967,8772228
2020-11-06,1.84,1.6556,8772228
2020-11-07,2.6338,1.7361,8772228
2020-11-08,2.9595,3.5599,8772228
2020-11-09,2.6002,3.5608,8772228
2020-11-10,3.6054,3.3149,8772228
2020-11-11,4.7953,5.2023,8772228
2020-11-12,2.5435,3.0651,8772228
2020-11-13,2.1401,2.8269,8772228
2020-11-14,2.3567,3.3457,8772228
2020-11-15,2.9351,3.8339,8772228
2020-11-16,3.1783,4.3478,8772228
2020-11-17,3.3476,4.1791,8772228
2020-11-18,2.7295,2.3018,8772228
2020-11-19,2.6456,3.125,8772228
2020-11-20,2.337,3.2258,8772228
2020-11-21,2.4496,2.9661,8772228
2020-11-22,1.3416,2.5591,8772228
2020-11-23,4.787,3.118,8772228
2020-11-24,2.5915,2.0284,8772228
2020-11-25,4.8874,5.1429,8772228
2020-11-26,3.5351,5.0467,8772228
2020-11-27,4.7369,3.5473,8772228
2020-11-28,3.5203,4.6281,8772228
2020-11-29,4.3977,4.7697,8772228
2020-11-30,2.9226,3.9216,8772228
2020-12-01,3.5242,3.8817,8772228
2020-12-02,2.5065,2.994,8772228
2020-12-03,4.13,4.8327,8772228
2020-12-04,2.2656,2.8668,8772228
2020-12-05,2.791,3.5363,8772228
2020-12-06,2.432,2.6415,8772228
2020-12-07,2.8685,4.158,8772228
2020-12-08,3.4699,4.4199,8772228
2020-12-09,3.4921,4.3706,8772228
2020-12-10,2.5644,3.3771,8772228
2020-12-11,3.1742,3.3473,8772228
2020-12-12,3.7596,3.4608,8772228
2020-12-13,4.8736,5.5147,8772228
2020-12-14,3.4243,3.6568,8772228
2020-12-15,2.3426,2.7735,8772228
2020-12-16,1.7626,1.9672,8772228
2020-12-17,1.9409,2.4735,8772228
2020-12-18,3.2808,3.5785,8772228
2020-12-19,2.9419,3.5019,8772228
2020-12-20,2.3577,2.947,8772228
2020-12-21,2.1888,2.7484,8772228
2020-12-22,2.2866,2.7079,8772228
2020-12-23,2.7542,2.7668,8772228
2020-12-24,3.9375,3.3333,8772228
2020-12-25,2.7205,3.0435,8772228
2020-12-26,3.3635,3.3708,8772228
2020-12-27,1.6626,2.0576,8772228
2020-12-28,5.2942,4.5455,8772228
2020-12-29,2.1937,2.2075,8772228
2020-12-30,2.4062,2.681,8772228
2020-12-31,3.021,3.1949,8772228
2021-01-01,1.5899,2.0513,8772228
2021-01-02,2.1544,2.1739,8772228
2021-01-03,1.9187,1.7738,8772228
2021-01-04,1.5161,1.8036,8772228
2021-01-05,2.6346,2.3148,8772228
2021-01-06,2.8421,2.0979,8772228
2021-01-07,2.9476,2.8708,8772228
2021-01-08,1.6241,2.3758,8772228
2021-01-09,1.6985,1.9108,8772228
2021-01-10,1.2419,1.5326,8772228
2021-01-11,4.369,3.6697,8772228
2021-01-12,1.0477,1.0142,8772228
2021-01-13,1.272,1.5968,8772228
2021-01-14,2.7431,1.7921,8772228
2021-01-15,1.2122,1.5598,8772228
2021-01-16,3.1634,2.7826,8772228
2021-01-17,1.1365,1.0676,8772228
2021-01-18,2.8366,3.125,8772228
2021-01-19,1.6412,1.3333,8772228
2021-01-20,2.763,2.6217,8772228
2021-01-21,1.102,1.5936,8772228
2021-01-22,3.0892,2.3952,8772228
2021-01-23,1.1688,1.7279,8772228
2021-01-24,2.6039,2.243,8772228
2021-01-25,2.0735,2.1544,8772228
2021-01-26,1.258,1.1342,8772228
2021-01-27,1.1682,1.2389,8772228
2021-01-28,0.7656,1.006,8772228
2021-01-29,0.6478,0.9828,8772228
2021-01-30,1.2348,1.3514,8772228
2021-01-31,1.7712,1.9272,8772228
