"date","pct_cli_weighted","pct_cli","population"
2020-04-24,2.4473,1.9231,5804343
2020-04-26,0,0,5804343
2020-04-27,0,0,5804343
2020-04-28,0.8047,0.9259,5804343
2020-04-29,0,0,5804343
2020-05-03,0,0,5804343
2020-05-04,0,0,5804343
2020-05-05,0,0,5804343
2020-05-06,0,0,5804343
2020-05-07,0.5582,0.655,5804343
2020-05-08,0,0,5804343
2020-05-09,0.1222,0.2105,5804343
2020-05-10,0.3018,0.4454,5804343
2020-05-11,0.4995,0.5025,5804343
2020-05-12,0.4306,0.2604,5804343
2020-05-13,0,0,5804343
2020-05-14,0.1178,0.2273,5804343
2020-05-15,0,0,5804343
2020-05-16,0,0,5804343
2020-05-17,0.1604,0.2169,5804343
2020-05-18,0,0,5804343
2020-05-19,0,0,5804343
2020-05-20,0.5743,0.6424,5804343
2020-05-21,0,0,5804343
2020-05-22,0.1044,0.2008,5804343
2020-05-23,0.9988,0.5792,5804343
2020-05-24,0,0,5804343
2020-05-25,0.2254,0.1931,5804343
2020-05-26,0,0,5804343
2020-05-27,0.3301,0.1912,5804343
2020-05-28,0,0,5804343
2020-05-29,0,0,5804343
2020-05-30,0.3984,0.2037,5804343
2020-05-31,0,0,5804343
2020-06-01,0.9997,0.4515,5804343
2020-06-02,0.3176,0.241,5804343
2020-06-03,0,0,5804343
2020-06-04,0,0,5804343
2020-06-05,0.0445,0.2653,5804343
2020-06-06,0.4844,0.4808,5804343
2020-06-07,0.6884,0.2387,5804343
2020-06-08,1.564,0.2681,5804343
2020-06-09,0,0,5804343
2020-06-10,0,0,5804343
2020-06-11,0,0,5804343
2020-06-12,0,0,5804343
2020-06-13,0.5846,0.2174,5804343
2020-06-14,0.1419,0.2604,5804343
2020-06-15,0.7573,0.6536,5804343
2020-06-16,0,0,5804343
2020-06-17,1.0676,0.9317,5804343
2020-06-18,0,0,5804343
2020-06-19,0.19,0.2833,5804343
2020-06-20,0.1136,0.2967,5804343
2020-06-21,0.231,0.2639,5804343
2020-06-22,0.514,0.7463,5804343
2020-06-23,0.5259,0.692,5804343
2020-06-24,0.226,0.289,5804343
2020-06-25,0.3159,0.3289,5804343
2020-06-26,0.2081,0.3155,5804343
2020-06-27,0,0,5804343
2020-06-28,0.2574,0.3367,5804343
2020-06-29,0,0,5804343
2020-06-30,0.538,0.6173,5804343
2020-07-01,0,0,5804343
2020-07-02,0,0,5804343
2020-07-03,0.3081,0.431,5804343
2020-07-04,0,0,5804343
2020-07-05,0,0,5804343
2020-07-06,0.1939,0.3759,5804343
2020-07-07,0.2663,0.6494,5804343
2020-07-08,0,0,5804343
2020-07-09,0.4434,0.7722,5804343
2020-07-10,0.4065,0.3145,5804343
2020-07-11,0,0,5804343
2020-07-12,0,0,5804343
2020-07-13,0.1278,0.3344,5804343
2020-07-14,0,0,5804343
2020-07-15,1.0823,0.9554,5804343
2020-07-16,0.2203,0.3205,5804343
2020-07-17,0,0,5804343
2020-07-18,0.2536,0.3472,5804343
2020-07-19,0,0,5804343
2020-07-20,0.3974,0.2899,5804343
2020-07-21,0.5354,0.5797,5804343
2020-07-22,0.3239,0.3106,5804343
2020-07-23,0.5923,0.8902,5804343
2020-07-24,1.1597,0.7273,5804343
2020-07-25,0,0,5804343
2020-07-26,0,0,5804343
2020-07-27,0.5709,1.1673,5804343
2020-07-28,0.3686,0.7407,5804343
2020-07-29,0,0,5804343
2020-07-30,0.4054,0.7491,5804343
2020-07-31,0,0,5804343
2020-08-01,0,0,5804343
2020-08-02,0,0,5804343
2020-08-03,0.2063,0.3802,5804343
2020-08-04,0,0,5804343
2020-08-05,0.1547,0.365,5804343
2020-08-06,1.8443,1.4286,5804343
2020-08-07,0.1215,0.4587,5804343
2020-08-08,0.3187,0.4444,5804343
2020-08-09,0.613,0.4525,5804343
2020-08-10,0.1832,0.3636,5804343
2020-08-11,0,0,5804343
2020-08-12,0,0,5804343
2020-08-13,0.4202,0.4484,5804343
2020-08-14,0,0,5804343
2020-08-15,0,0,5804343
2020-08-16,0.5532,0.3861,5804343
2020-08-17,0,0,5804343
2020-08-18,0,0,5804343
2020-08-19,0,0,5804343
2020-08-20,0.274,0.4167,5804343
2020-08-21,0,0,5804343
2020-08-22,0,0,5804343
2020-08-23,0.2643,0.4545,5804343
2020-08-24,0.3274,0.4132,5804343
2020-08-25,0.4261,0.4854,5804343
2020-08-26,0,0,5804343
2020-08-27,0.3801,0.5025,5804343
2020-08-28,0.663,0.9756,5804343
2020-08-29,1.4418,1.1364,5804343
2020-08-30,0,0,5804343
2020-08-31,0,0,5804343
2020-09-01,0,0,5804343
2020-09-02,0.5908,0.4878,5804343
2020-09-03,0.5563,1.0929,5804343
2020-09-04,0,0,5804343
2020-09-05,0.4816,0.5682,5804343
2020-09-06,0,0,5804343
2020-09-07,0.3312,0.5952,5804343
2020-09-08,0.5755,1.1236,5804343
2020-09-09,1.3188,0.6061,5804343
2020-09-10,0,0,5804343
2020-09-11,0.3349,0.6211,5804343
2020-09-12,0,0,5804343
2020-09-13,0,0,5804343
2020-09-14,0.7844,1.1364,5804343
2020-09-15,0.3205,0.5682,5804343
2020-09-16,1.1879,1.2658,5804343
2020-09-17,0.2671,0.4545,5804343
2020-09-18,0,0,5804343
2020-09-19,0,0,5804343
2020-09-20,0,0,5804343
2020-09-21,0,0,5804343
2020-09-22,0,0,5804343
2020-09-23,0.3126,0.5495,5804343
2020-09-24,0.5767,0.7407,5804343
2020-09-25,0.4304,0.565,5804343
2020-09-26,0.7113,0.5155,5804343
2020-09-27,0,0,5804343
2020-09-28,0,0,5804343
2020-09-29,0.3316,0.5714,5804343
2020-09-30,0.3576,0.5587,5804343
2020-10-01,0,0,5804343
2020-10-02,0.3497,0.5464,5804343
2020-10-03,0,0,5804343
2020-10-04,0.3139,0.4975,5804343
2020-10-05,0,0,5804343
2020-10-06,0.0406,0.578,5804343
2020-10-07,0,0,5804343
2020-10-08,0,0,5804343
2020-10-09,0.3553,0.7042,5804343
2020-10-10,0,0,5804343
2020-10-11,0,0,5804343
2020-10-12,0,0,5804343
2020-10-13,0,0,5804343
2020-10-14,0,0,5804343
2020-10-15,0,0,5804343
2020-10-16,0.526,0.6944,5804343
2020-10-17,0,0,5804343
2020-10-18,0,0,5804343
2020-10-19,0,0,5804343
2020-10-20,0.3299,0.8264,5804343
2020-10-21,0.6757,0.7092,5804343
2020-10-22,0,0,5804343
2020-10-23,0,0,5804343
2020-10-24,0,0,5804343
2020-10-25,0.5603,0.8197,5804343
2020-10-27,0,0,5804343
2020-10-28,0,0,5804343
2020-10-29,1.083,0.8929,5804343
2020-11-01,0.8495,0.9524,5804343
2020-11-02,0,0,5804343
2020-11-07,0,0,5804343
2020-11-11,0,0,5804343
2020-11-14,3.7529,0.9009,5804343
2020-11-16,0,0,5804343
2020-11-18,0,0,5804343
2020-11-19,0,0,5804343
2020-11-20,0,0,5804343
2020-11-21,1.4857,1.4218,5804343
2020-11-22,0.2337,0.5263,5804343
2020-11-23,0.6083,0.5747,5804343
2020-11-24,0,0,5804343
2020-11-25,0.3016,0.5747,5804343
2020-11-26,0.6663,0.9852,5804343
2020-11-27,0.9376,0.5618,5804343
2020-11-28,0.2668,0.4464,5804343
2020-11-29,0,0,5804343
2020-11-30,2.0211,1.6667,5804343
2020-12-01,1.4794,0.9259,5804343
2020-12-02,0.4279,0.9302,5804343
2020-12-03,1.1301,1.8265,5804343
2020-12-04,0.0687,0.4587,5804343
2020-12-05,0.5798,0.4167,5804343
2020-12-06,0.9146,0.7576,5804343
2020-12-07,1.1044,0.7968,5804343
2020-12-08,0.4105,0.5556,5804343
2020-12-09,0,0,5804343
2020-12-10,0,0,5804343
2020-12-11,0,0,5804343
2020-12-12,0,0,5804343
2020-12-13,0,0,5804343
2020-12-14,0.7836,0.6192,5804343
2020-12-15,0,0,5804343
2020-12-16,0.2155,0.4274,5804343
2020-12-17,0.2225,0.4367,5804343
2020-12-18,0,0,5804343
2020-12-19,0,0,5804343
2020-12-20,0,0,5804343
2020-12-21,0.1857,0.4762,5804343
2020-12-22,1.6622,1.31,5804343
2020-12-23,0,0,5804343
2020-12-24,0,0,5804343
2020-12-25,0,0,5804343
2020-12-26,0.5461,0.3906,5804343
2020-12-27,0,0,5804343
2020-12-28,0,0,5804343
2020-12-29,0,0,5804343
2020-12-30,0,0,5804343
2020-12-31,0,0,5804343
2021-01-01,0.3117,0.4739,5804343
2021-01-02,0,0,5804343
2021-01-03,0,0,5804343
2021-01-04,0.8104,0.7874,5804343
2021-01-05,0,0,5804343
2021-01-06,0.3141,0.4348,5804343
2021-01-07,0.2323,0.4098,5804343
2021-01-08,0,0,5804343
2021-01-09,0,0,5804343
2021-01-10,0.1849,0.4762,5804343
2021-01-11,0,0,5804343
2021-01-12,0,0,5804343
2021-01-13,0,0,5804343
2021-01-14,0,0,5804343
2021-01-15,0,0,5804343
2021-01-16,1.4778,0.9259,5804343
2021-01-17,0,0,5804343
2021-01-18,0,0,5804343
2021-01-19,0,0,5804343
2021-01-20,0,0,5804343
2021-01-21,0,0,5804343
2021-01-22,0.7838,0.9901,5804343
2021-01-23,0.5889,0.939,5804343
2021-01-24,0.4548,0.4673,5804343
2021-01-25,0.7176,1.0471,5804343
2021-01-26,0,0,5804343
2021-01-27,0.5903,1.0638,5804343
2021-01-28,0.2787,0.5587,5804343
2021-01-29,0.3689,0.6944,5804343
2021-01-30,0.6802,0.5155,5804343
2021-01-31,0.5635,0.6024,5804343
2021-02-01,0,0,5804343
2021-02-03,0.4072,0.5236,5804343
2021-02-04,0.5144,0.7143,5804343
2021-02-05,0,0,5804343
2021-02-06,0.4265,0.6803,5804343
2021-02-07,0,0,5804343
2021-02-08,1.373,1.3333,5804343
2021-02-09,0.8338,1.2195,5804343
2021-02-10,0,0,5804343
2021-02-11,1.2836,1.5625,5804343
2021-02-12,0.5691,0.4902,5804343
2021-02-13,0,0,5804343
2021-02-14,0.4511,0.5525,5804343
2021-02-15,0,0,5804343
2021-02-16,0.4219,0.5682,5804343
2021-02-17,0.4571,0.6494,5804343
