"date","pct_cli_weighted","pct_cli","population"
2020-04-23,1.676,1.378,211049519
2020-04-24,2.1926,1.8066,211049519
2020-04-25,1.8806,1.9041,211049519
2020-04-26,2.2684,1.9771,211049519
2020-04-27,2.0321,1.7633,211049519
2020-04-28,2.2334,2.0539,211049519
2020-04-29,2.0699,1.8799,211049519
2020-04-30,2.0664,1.7069,211049519
2020-05-01,2.1358,1.8716,211049519
2020-05-02,2.1595,1.8459,211049519
2020-05-03,2.1909,2.2204,211049519
2020-05-04,2.1548,2.0978,211049519
2020-05-05,2.2245,2.2224,211049519
2020-05-06,2.1468,2.0901,211049519
2020-05-07,1.8387,1.9529,211049519
2020-05-08,1.9374,2.0827,211049519
2020-05-09,1.9571,2.0116,211049519
2020-05-10,1.9383,1.9309,211049519
2020-05-11,2.1241,2.0793,211049519
2020-05-12,2.0386,2.0399,211049519
2020-05-13,1.818,1.8451,211049519
2020-05-14,1.736,1.9252,211049519
2020-05-15,1.8895,2.0256,211049519
2020-05-16,1.8263,1.972,211049519
2020-05-17,1.9926,2.057,211049519
2020-05-18,1.9684,2.0309,211049519
2020-05-19,1.8944,2.0318,211049519
2020-05-20,1.7952,1.8104,211049519
2020-05-21,1.7582,1.9939,211049519
2020-05-22,2.043,2.0115,211049519
2020-05-23,2.0651,1.9779,211049519
2020-05-24,1.8324,1.8264,211049519
2020-05-25,1.7331,1.9027,211049519
2020-05-26,1.6419,1.9325,211049519
2020-05-27,1.9108,2.09,211049519
2020-05-28,2.167,2.3135,211049519
2020-05-29,1.809,1.9432,211049519
2020-05-30,1.7411,1.9299,211049519
2020-05-31,1.9012,2.0374,211049519
2020-06-01,1.6382,1.9843,211049519
2020-06-02,1.9556,2.0675,211049519
2020-06-03,2.1346,2.1006,211049519
2020-06-04,1.7318,1.7651,211049519
2020-06-05,1.8075,1.8905,211049519
2020-06-06,1.9522,2.059,211049519
2020-06-07,1.6835,1.909,211049519
2020-06-08,1.764,1.7754,211049519
2020-06-09,1.8256,1.9458,211049519
2020-06-10,2.0358,1.9932,211049519
2020-06-11,1.8508,2.0455,211049519
2020-06-12,1.6641,1.9025,211049519
2020-06-13,1.7331,1.9401,211049519
2020-06-14,1.9296,2.0683,211049519
2020-06-15,1.6553,1.979,211049519
2020-06-16,1.976,1.9999,211049519
2020-06-17,1.7072,1.9073,211049519
2020-06-18,1.6511,1.9484,211049519
2020-06-19,1.714,1.8945,211049519
2020-06-20,1.7111,1.9791,211049519
2020-06-21,1.7799,2.0157,211049519
2020-06-22,2.1581,2.1975,211049519
2020-06-23,2.1353,2.2682,211049519
2020-06-24,2.0502,2.2968,211049519
2020-06-25,1.8023,1.996,211049519
2020-06-26,1.8288,2.0415,211049519
2020-06-27,1.8514,2.0091,211049519
2020-06-28,1.718,1.7922,211049519
2020-06-29,1.6732,1.8265,211049519
2020-06-30,1.5597,1.9292,211049519
2020-07-01,1.8804,2.1324,211049519
2020-07-02,1.7724,1.9234,211049519
2020-07-03,1.8764,2.0335,211049519
2020-07-04,1.7673,1.9143,211049519
2020-07-05,1.5939,1.8115,211049519
2020-07-06,1.7233,1.8819,211049519
2020-07-07,1.8973,2.0013,211049519
2020-07-08,2.0068,2.0193,211049519
2020-07-09,1.6283,1.8391,211049519
2020-07-10,1.6211,1.7805,211049519
2020-07-11,1.9979,2.0417,211049519
2020-07-12,1.7424,1.874,211049519
2020-07-13,1.9852,1.8602,211049519
2020-07-14,1.8376,1.8999,211049519
2020-07-15,1.8335,1.8805,211049519
2020-07-16,2.0348,2.0565,211049519
2020-07-17,1.8577,1.9421,211049519
2020-07-18,2.1178,2.0833,211049519
2020-07-19,1.9301,1.9238,211049519
2020-07-20,1.7061,1.7705,211049519
2020-07-21,1.5756,1.7189,211049519
2020-07-22,1.8785,1.9155,211049519
2020-07-23,1.6677,1.7711,211049519
2020-07-24,1.7498,1.8635,211049519
2020-07-25,2.2121,2.1085,211049519
2020-07-26,1.7552,1.9363,211049519
2020-07-27,1.8709,1.9171,211049519
2020-07-28,1.7718,1.8606,211049519
2020-07-29,1.7364,1.7817,211049519
2020-07-30,1.798,1.8376,211049519
2020-07-31,1.8916,1.9482,211049519
2020-08-01,1.815,1.8144,211049519
2020-08-02,1.5614,1.8205,211049519
2020-08-03,1.8474,1.827,211049519
2020-08-04,1.7074,1.8283,211049519
2020-08-05,1.6229,1.7266,211049519
2020-08-06,1.9516,1.9956,211049519
2020-08-07,1.9314,2.0441,211049519
2020-08-08,1.7253,1.8704,211049519
2020-08-09,1.6868,1.7068,211049519
2020-08-10,1.6101,1.7637,211049519
2020-08-11,1.8118,1.9082,211049519
2020-08-12,2.0258,1.7688,211049519
2020-08-13,1.584,1.726,211049519
2020-08-14,1.829,1.9051,211049519
2020-08-15,1.6546,1.7001,211049519
2020-08-16,1.3862,1.4759,211049519
2020-08-17,1.7849,1.8103,211049519
2020-08-18,1.8069,1.7769,211049519
2020-08-19,1.6984,1.6632,211049519
2020-08-20,1.77,1.6237,211049519
2020-08-21,1.6443,1.5649,211049519
2020-08-22,1.6063,1.704,211049519
2020-08-23,1.4675,1.4538,211049519
2020-08-24,1.4575,1.4674,211049519
2020-08-25,1.3535,1.3729,211049519
2020-08-26,1.6057,1.5241,211049519
2020-08-27,1.7445,1.6065,211049519
2020-08-28,1.5592,1.7179,211049519
2020-08-29,1.4012,1.322,211049519
2020-08-30,1.7352,1.6361,211049519
2020-08-31,1.3682,1.4161,211049519
2020-09-01,1.5822,1.3922,211049519
2020-09-02,1.4759,1.5496,211049519
2020-09-03,1.8467,1.6558,211049519
2020-09-04,1.7916,1.6787,211049519
2020-09-05,1.4243,1.3627,211049519
2020-09-06,1.544,1.415,211049519
2020-09-07,1.2505,1.2769,211049519
2020-09-08,1.49,1.4969,211049519
2020-09-09,1.4603,1.414,211049519
2020-09-10,1.4911,1.413,211049519
2020-09-11,1.2145,1.1786,211049519
2020-09-12,1.5418,1.5144,211049519
2020-09-13,1.6463,1.4306,211049519
2020-09-14,1.5548,1.4898,211049519
2020-09-15,1.2638,1.2187,211049519
2020-09-16,1.3033,1.3063,211049519
2020-09-17,1.6856,1.7609,211049519
2020-09-18,1.3468,1.3062,211049519
2020-09-19,1.4639,1.3765,211049519
2020-09-20,1.3262,1.3067,211049519
2020-09-21,1.4423,1.3096,211049519
2020-09-22,1.5635,1.2941,211049519
2020-09-23,1.2221,1.1209,211049519
2020-09-24,1.6967,1.2854,211049519
2020-09-25,1.2084,1.1434,211049519
2020-09-26,1.2186,1.1164,211049519
2020-09-27,1.3579,1.1564,211049519
2020-09-28,1.4997,1.2381,211049519
2020-09-29,1.2714,1.1731,211049519
2020-09-30,1.5234,1.2417,211049519
2020-10-01,1.3505,1.1353,211049519
2020-10-02,1.4325,1.2218,211049519
2020-10-03,1.6097,1.1647,211049519
2020-10-04,1.2823,0.9244,211049519
2020-10-05,1.342,1.0977,211049519
2020-10-06,1.3866,1.1615,211049519
2020-10-07,1.314,1.0806,211049519
2020-10-08,1.4636,1.1005,211049519
2020-10-09,1.2384,1.0704,211049519
2020-10-10,1.4942,1.2565,211049519
2020-10-11,1.1459,1.1103,211049519
2020-10-12,1.2414,1.076,211049519
2020-10-13,1.3524,1.126,211049519
2020-10-14,1.6995,1.4122,211049519
2020-10-15,1.4285,1.2747,211049519
2020-10-16,1.2972,1.1557,211049519
2020-10-17,1.2818,1.1023,211049519
2020-10-18,1.4267,1.2117,211049519
2020-10-19,1.5083,1.1399,211049519
2020-10-20,1.4772,1.2666,211049519
2020-10-21,1.8257,1.4557,211049519
