"date","pct_cli_weighted","pct_cli","population"
2020-05-01,0.3316,0.3968,10649800
2020-05-02,0.0742,0.1387,10649800
2020-05-03,0.4816,0.7143,10649800
2020-05-04,0.2148,0.4505,10649800
2020-05-05,0.3188,0.3532,10649800
2020-05-06,0.4436,0.416,10649800
2020-05-07,0.0912,0.1155,10649800
2020-05-08,0.3147,0.2457,10649800
2020-05-09,0.2041,0.2548,10649800
2020-05-10,0.9316,0.787,10649800
2020-05-11,0.2962,0.4079,10649800
2020-05-12,0.3878,0.1894,10649800
2020-05-13,0.2692,0.3222,10649800
2020-05-14,0.0526,0.1261,10649800
2020-05-15,0.4057,0.5125,10649800
2020-05-16,0.2371,0.2013,10649800
2020-05-17,0.0997,0.1227,10649800
2020-05-18,0.5047,0.4035,10649800
2020-05-19,0.0734,0.0588,10649800
2020-05-20,0.1249,0.1605,10649800
2020-05-21,0.3834,0.3208,10649800
2020-05-22,0.477,0.5331,10649800
2020-05-23,0.1719,0.2316,10649800
2020-05-24,0.419,0.4065,10649800
2020-05-25,0.5533,0.6463,10649800
2020-05-26,0.1411,0.2613,10649800
2020-05-27,0.2251,0.2734,10649800
2020-05-28,0.7018,0.4289,10649800
2020-05-29,0.4512,0.5029,10649800
2020-05-30,0.2623,0.2954,10649800
2020-05-31,0.4026,0.2558,10649800
2020-06-01,0.3407,0.2987,10649800
2020-06-02,0,0,10649800
2020-06-03,0.1447,0.1709,10649800
2020-06-04,0.3804,0.3715,10649800
2020-06-05,0.3588,0.439,10649800
2020-06-06,0,0,10649800
2020-06-07,0.4055,0.326,10649800
2020-06-08,0.2081,0.2788,10649800
2020-06-09,0.1737,0.2765,10649800
2020-06-10,0.0527,0.0909,10649800
2020-06-11,0.3716,0.377,10649800
2020-06-12,0.4144,0.5181,10649800
2020-06-13,0.3661,0.5133,10649800
2020-06-14,0.107,0.1855,10649800
2020-06-15,0.5035,0.5097,10649800
2020-06-16,0.2926,0.3886,10649800
2020-06-17,0.0566,0.0923,10649800
2020-06-18,0.5297,0.6585,10649800
2020-06-19,0.2426,0.2857,10649800
2020-06-20,0.2689,0.3487,10649800
2020-06-21,0.0318,0.085,10649800
2020-06-22,0.4105,0.4529,10649800
2020-06-23,0.4892,0.3868,10649800
2020-06-24,0.0872,0.2857,10649800
2020-06-25,0.1872,0.1723,10649800
2020-06-26,0.0579,0.0927,10649800
2020-06-27,0.3345,0.3749,10649800
2020-06-28,0.549,0.4068,10649800
2020-06-29,0.2384,0.3837,10649800
2020-06-30,0.2176,0.4122,10649800
2020-07-01,0.18,0.2691,10649800
2020-07-02,0.4983,0.6276,10649800
2020-07-03,0.4404,0.3236,10649800
2020-07-04,0.1053,0.1098,10649800
2020-07-05,0.6647,0.5394,10649800
2020-07-06,1.0693,0.7692,10649800
2020-07-07,0.1639,0.2887,10649800
2020-07-08,0.4227,0.4188,10649800
2020-07-09,0.545,0.5976,10649800
2020-07-10,0.5338,0.501,10649800
2020-07-11,0.4359,0.3607,10649800
2020-07-12,0.3767,0.2765,10649800
2020-07-13,0.5465,0.5602,10649800
2020-07-14,0.5091,0.4621,10649800
2020-07-15,0.5664,0.7881,10649800
2020-07-16,0.6547,0.519,10649800
2020-07-17,0.0847,0.1931,10649800
2020-07-18,0.7587,0.5587,10649800
2020-07-19,0.6358,0.4244,10649800
2020-07-20,0.2975,0.2655,10649800
2020-07-21,0.4859,0.5814,10649800
2020-07-22,0.6744,0.6734,10649800
2020-07-23,0.4921,0.5785,10649800
2020-07-24,0.2542,0.3931,10649800
2020-07-25,0.6134,0.427,10649800
2020-07-26,0.7058,0.625,10649800
2020-07-27,0.1097,0.1614,10649800
2020-07-28,0.502,0.4967,10649800
2020-07-29,0.7471,0.4139,10649800
