"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","PrescriptionIndex"
2021-03-23,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Belarus","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Belgium","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Belize","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Belize","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"Benin","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"Benin","",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,3
