"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2021-07-01","Spain","ES","Provincia:Barcelona","ESB","en",30000,100,6,,50,0,,,,1,30,,,200,,,300,,0,1,,,,,"limesurvey-16548","bkxxgmxf8xl1qsbomx","FBES03"
"2021-07-01","Spain","ES","Provincia:Pontevedra","ESPO","en",70,2,70,,0,0,,,0,0,0,,,0,,,65,,30,0,,,,,"limesurvey-16509","z78baxfx8psjpsyrgr","FBES03"
"2021-07-01","Spain","ES","Provincia:Madrid","ESM","en",100,50,100,,2,0,,,0,5,0,,,2,,,900,,0,0,,,,,"limesurvey-16510","acnxuszm6avxvqjabi",""
"2021-07-01","Spain","ES","","","en",50,3,15,,2,0,,,40,0,0,,,3,,,400,,0,0,,,,,"limesurvey-16518","puk03skt43spk5u3qj","FBES03"
"2021-07-01","Spain","ES","Provincia:Badajoz","ESBA","en",10002,2111,1223,,3,1,,,2,3,1,,,2,,,133,,3,2,,,,,"limesurvey-16527","gh8zl4aslmj5ti343z","FBES03"
"2021-07-01","Spain","ES","Provincia:Barcelona","ESB","en",500,45,34,,1,7,,,,0,0,,,,,,1,,1,1,,,,,"limesurvey-16540","fhb30rcmx8shf3xvua","FBES03"
"2021-07-01","Spain","ES","Provincia:Córdoba","ESCO","en",50,0,50,,0,0,,,0,0,0,,,0,,,50,,0,0,,,,,"limesurvey-16550","e3pkbcv2ak7mtfrzrs","FBES03"
"2021-07-01","Spain","ES","Provincia:Madrid","ESM","en",50,10,20,,0,0,,,0,1,0,,,2,,,203,,3,4,,,,,"limesurvey-16538","03ncyf9wcoki1serk1","FBES03"
"2021-07-01","Spain","ES","Provincia:Badajoz","ESBA","en",10,8,10,,1,0,,,0,0,0,,,1,,,7,,0,0,,,,,"limesurvey-16533","neorb8b2ygj63rrzj7","FBES03"
"2021-07-01","Spain","ES","","","en",50,3,15,,2,0,,,40,0,0,,,3,,,400,,0,0,,,,,"limesurvey-16517","puk03skt43spk5u3qj","FBES03"
"2021-07-01","Spain","ES","Provincia:Badajoz","ESBA","en",10002,2111,1223,,3,1,,,2,3,1,,,2,,,133,,3,2,,,,,"limesurvey-16528","gh8zl4aslmj5ti343z","FBES03"
"2021-07-01","Spain","ES","Provincia:Pontevedra","ESPO","en",100,6,100,,0,1,,,1,0,1,,,2,,,70,,2,0,,,,,"limesurvey-16525","poiccfv500d1rwakm6",""
"2021-07-01","Spain","ES","Provincia:Barcelona","ESB","en",30000,100,6,,50,0,,,,1,30,,,200,,,300,,0,1,,,,,"limesurvey-16547","bkxxgmxf8xl1qsbomx","FBES03"
"2021-07-01","Spain","ES","Provincia:Pontevedra","ESPO","en",100,6,100,,0,1,,,1,0,1,,,2,,,70,,2,0,,,,,"limesurvey-16526","poiccfv500d1rwakm6",""
"2021-07-01","Spain","ES","Provincia:Barcelona","ESB","en",50,5,20,,,0,,,0,,0,,,,,,20,,0,0,,,,,"limesurvey-16511","9ybivikc9637g7h2nf",""
