"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2023/01/19","IT82",4999891,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT21",4356397,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT57",1525271,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT23",125666,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT65",1311580,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT52",3729641,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT72",5801692,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT75",4029053,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT25",10060574,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT34",4905854,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT45",4459477,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT32",1072276,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT88",1733064,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT67",305617,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT78",1947131,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT62",5879082,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT42",1550640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT36",1215220,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT77",562869,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/01/19","IT55",882015,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
