ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BE,BEL,Belgium,2021-10-01,2021-10-01,443,8108059.89634328,377,2174,102,1067,0,11,443,243,78,350,380,53,24,349,4,79077.1391972274,3,1,0,3,3,43448.2577457415,102,434,13663.2388720107,8,4,4,1,3,24,17,7,1,15,19,14,5,1,12,53,41,0,0,0,3,2,1,0,2,3,7,4,1,6,11,1,3,1,2,3,1,2,0,0,2,2,1,1,2,1,2,2,1,2,0,0,1,2,1,2,8,4,9,8,5,3,1,2,9,4,2,1,4,2,6,5,3,2,0,0,5,3,2,1,0.0248306997742664,0.0144904114630417,0.0090293453724605,0.00880855676626026,0.00975290515957967,6.76438637134538e-05,0.00677200902934537,0.00763711740937077,0.00535865031847342,5.02516794494111e-05,0.00746528703446357,0.00144333574792336
BE,BEL,Belgium,2021-10-02,2021-10-02,515,8353298.12081237,417,2315,90,1122,0,4,515,283,77,420,442,54,20,413,8,127239.707970469,7,1,0,7,6,88437.5947282612,90,504,15866.9870771737,4,3,1,0,3,30,24,4,1,23,27,21,4,1,20,68,55,0,0,0,0,0,0,0,0,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,3,0,1,1,3,2,2,0,2,1,2,0,2,0,0,0,2,1,1,1,0.00776699029126214,0.00758189373441333,0.0155339805825243,0.010680368091784,0.0152322718679762,8.30554901552322e-05,0.0116504854368932,0.00926769566375328,0.0105871469507257,6.94060525779339e-05,0.00567215436442085,0.00116852949406132
BE,BEL,Belgium,2021-10-03,2021-10-03,532,8219053.6323459,460,2195.5,150,1427,0,14,532,291,90,422,462,53,39,421,5,85873.3700462904,4,1,0,4,5,85873.3700462904,150,525,16528.1115387226,8,5,2,0,5,28,23,4,0,23,35,29,4,0,29,76,64,0,0,0,8,4,4,1,3,6,8,5,2,6,11,1,5,1,5,5,2,1,0,1,3,4,3,0,3,0,3,2,1,1,0,1,1,2,1,3,9,2,9,9,6,4,2,4,7,8,7,2,5,0,6,4,3,2,1,2,3,4,3,1,0.0263157894736842,0.0136022120295269,0.0093984962406015,0.00819919003601941,0.0104480848875761,6.95144069290693e-05,0.0093984962406015,0.00819919003601941,0.0104480848875761,6.95144069290693e-05,0.00907544698307336,0.00144574194162049
BE,BEL,Belgium,2021-10-04,2021-10-04,401,8274102.73094509,336,1607,104,987,0,7,401,223,69,316,349,43,16,331,7,166131.715831672,5,2,1,4,6,147199.172175076,104,395,12435.4363005627,3,2,1,0,2,27,23,4,3,20,25,23,2,3,20,57,46,0,0,0,4,1,2,0,1,3,4,2,0,4,6,1,2,1,3,1,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,3,3,3,3,1,2,1,3,0,1,0,3,2,1,1,0,0,2,1,2,1,0.0174563591022444,0.0128182477994047,0.0174563591022444,0.0128182477994047,0.0200785174216341,9.5576054178242e-05,0.0149625935162095,0.0118824420541768,0.0177903486289277,9.00703737117436e-05,0.0083631967135157,0.00160058982517133
BE,BEL,Belgium,2021-10-05,2021-10-05,563,8556862.37488506,483,3156.2021,211,1418,0,13,563,300,121,429,473,77,33,436,7,119439.805419545,6,1,1,5,6,106786.605508727,212,556,17504.0571724377,12,11,1,1,10,37,30,7,4,26,39,32,7,3,29,72,54,0,0,0,7,4,2,2,2,5,9,2,2,7,10,1,5,0,4,3,2,2,0,1,3,4,1,0,3,0,2,2,1,1,0,0,2,2,0,1,8,0,7,6,4,5,0,2,8,6,3,0,6,0,5,5,3,3,0,1,6,4,2,1,0.0230905861456483,0.0124061926158682,0.0124333925399645,0.00915317813615484,0.0139583646653134,7.86060031159338e-05,0.0106571936056838,0.00848181355188562,0.0124796450883857,7.43815052415166e-05,0.0121114778083461,0.00162043370572284
BE,BEL,Belgium,2021-10-06,2021-10-06,508,8170743.46053472,427,2527.13,151,1172,0,7,508,269,86,400,439,56,20,411,6,134609.175819331,4,2,0,4,6,134609.175819331,151,497,15646.6122566574,4,4,0,1,3,33,30,3,0,30,31,28,3,1,27,74,53,0,0,0,6,4,1,1,3,4,5,1,2,3,5,1,3,0,4,3,2,1,0,1,2,3,0,1,2,0,3,3,2,1,0,1,2,2,0,1,4,0,5,4,2,1,0,1,2,3,0,1,3,0,4,4,2,1,0,1,2,2,0,1,0.0137795275590551,0.0101372558015341,0.0118110236220472,0.00939463705042513,0.0164745321486966,8.72803850803753e-05,0.0118110236220472,0.00939463705042513,0.0164745321486966,8.72803850803753e-05,0.00965065136932449,0.0015318295901816
BE,BEL,Belgium,2021-10-07,2021-10-07,461,8277514.92536415,386,2798,247,1009,0,11,461,260,2,7,388,54,20,366,5,110464.042925762,4,1,0,4,3,51678.6229575178,247,450,14166.9527474765,6,4,2,0,4,30,21,8,2,19,33,23,9,2,21,55,45,0,0,0,4,1,3,0,1,3,6,5,0,6,9,0,2,1,2,3,2,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6,4,6,5,7,4,3,3,6,4,4,0,3,2,2,2,3,1,3,1,4,0,1,1,0.0238611713665944,0.0139315456515036,0.0108459869848156,0.00945505645776925,0.0133450732401914,7.81702012383584e-05,0.00650759219088937,0.00733989875340491,0.00624325337054519,5.36591303696221e-05,0.017434942037482,0.00215526551507457
BE,BEL,Belgium,2021-10-08,2021-10-08,428,8099574.79568659,346,2204,111,928,0,7,428,217,0,0,378,39,13,359,4,84166.2612732985,4,0,0,4,2,15820.5285537311,112,420,13222.4892309781,7,7,0,0,7,29,26,3,2,24,28,25,3,2,23,42,35,0,0,0,0,0,0,0,0,0,7,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,3,3,1,2,5,5,1,0,4,1,3,4,3,3,1,2,5,5,1,1,0.0163551401869159,0.0120163482262678,0.00934579439252336,0.00911581203221362,0.0103914419455847,6.98371664129315e-05,0.00467289719626168,0.00646103710102285,0.00195325420812908,3.04068762530636e-05,0.0084704171842018,0.00156205642832713
BE,BEL,Belgium,2021-10-09,2021-10-09,409,7976918.84702394,333,2047.2919,116,953,0,9,409,222,0,0,337,54,23,312,4,46186.7894520426,4,0,0,4,4,46186.7894520426,116,396,12466.9184177793,3,1,2,0,1,18,15,3,1,14,18,16,2,1,15,56,43,0,0,0,3,2,1,0,2,2,6,2,0,6,6,0,1,0,0,2,0,0,0,1,0,1,1,0,1,0,0,2,0,0,0,1,0,1,1,0,3,2,1,4,0,3,1,1,3,2,1,0,2,0,0,2,0,1,0,1,1,1,1,1,0.0220048899755501,0.0142172100339188,0.0097799511002445,0.00953719442587033,0.00579005382125382,5.26515130753298e-05,0.0097799511002445,0.00953719442587033,0.00579005382125382,5.26515130753298e-05,0.00930462493719137,0.00168534196907796
BE,BEL,Belgium,2021-10-10,2021-10-10,508,8274147.28594716,431,1928.69,149,1167,0,13,508,257,0,0,430,62,30,394,7,180306.386785663,4,3,0,4,6,151365.300548833,150,501,15772.5407255239,14,9,2,2,7,42,30,9,2,27,41,32,6,3,28,60,47,0,0,0,4,3,1,0,3,4,9,3,2,7,11,1,3,2,3,3,3,3,1,1,2,2,2,1,3,1,2,2,3,3,1,1,2,2,2,2,8,4,9,8,8,9,4,2,8,5,6,2,6,3,7,5,7,7,3,1,6,4,5,1,0.0255905511811024,0.0137317787775182,0.0137795275590551,0.0101372558015341,0.0217915370073115,9.94823662734896e-05,0.0118110236220472,0.00939463705042513,0.0182937643382192,9.13121949041084e-05,0.00951019893435831,0.00151466666362659
