ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
RU,RUS,Russia,2021-10-01,2021-10-01,935,88862357.561735,794,3834,736,1563,0,43,935,488,399,507,567,334,61,497,34,3164340.95470073,16,18,1,15,30,2773835.47876327,737,913,27264.5796113638,43,19,21,3,16,76,32,40,5,27,64,25,35,3,22,137,83,0,0,0,22,12,9,2,10,19,20,20,3,17,40,11,16,7,13,15,9,8,7,1,14,9,7,7,8,3,6,8,3,3,2,1,9,4,5,25,34,13,29,33,20,16,12,6,30,22,18,12,15,5,13,15,7,5,5,3,16,9,9,1,0.0459893048128342,0.0134260212333468,0.0363636363636364,0.0119986539660451,0.0356094643618067,3.85299429364788e-05,0.0320855614973262,0.0112957635186617,0.0312149660989606,3.61563281888069e-05,0.0270314089014166,0.00192500756075575
RU,RUS,Russia,2021-10-02,2021-10-02,938,97022600.5357497,797,3615.6,713,1587.2,0,37,938,506,424,476,547,359,60,479,37,4781869.63057667,15,19,3,12,31,4282118.85774181,715,907,27085.4038417382,35,15,18,0,13,72,33,35,3,29,71,31,36,3,27,156,93,0,0,0,21,14,7,1,10,21,20,15,2,15,37,6,12,6,16,13,10,7,3,3,14,10,7,5,7,6,13,7,9,7,3,3,9,8,6,15,22,8,28,25,23,14,6,5,29,19,15,10,10,6,17,12,12,10,3,3,14,11,10,1,0.0394456289978678,0.0124568171890622,0.0394456289978678,0.0124568171890622,0.0492861416223811,4.30723887669646e-05,0.0330490405117271,0.0114400605710733,0.0441352719273278,4.08698230102112e-05,0.0263979818863987,0.0019092224363598
RU,RUS,Russia,2021-10-03,2021-10-03,1032,90009921.1033079,883,3970,828,1752,0,35,1032,512,420,577,606,394,61,534,32,4207753.59654848,12,19,0,12,27,3731901.90394509,828,1003,29952.216155748,39,13,25,1,12,66,25,39,2,23,67,33,32,2,30,161,105,0,0,0,24,14,10,0,14,21,17,18,1,16,32,12,14,6,18,15,11,4,6,3,16,15,10,6,6,3,10,10,6,3,4,2,8,9,5,15,24,9,27,23,19,8,9,6,24,22,14,6,8,3,13,12,8,3,4,4,10,10,6,1,0.0339147286821705,0.0110435867348085,0.0310077519379845,0.0105755639133463,0.0467476645348802,4.36100715200994e-05,0.0261627906976744,0.00973853115662516,0.0414610062779839,4.11839228947243e-05,0.0276440312694893,0.00185672224395098
RU,RUS,Russia,2021-10-04,2021-10-04,726,84532053.8250832,635,2734.3,702,1295,0,22,726,375,303,411,442,264,33,406,33,5146007.80116302,14,18,2,12,26,3622791.83487994,702,705,21053.1529310093,23,12,10,0,11,66,28,35,2,26,58,25,30,4,20,107,69,0,0,0,13,8,5,0,8,11,9,12,0,9,20,5,10,4,9,9,8,4,5,1,5,4,4,3,5,2,5,5,4,3,2,0,4,3,3,10,17,7,18,16,14,10,10,6,12,11,11,4,6,3,6,6,5,4,3,1,4,4,4,1,0.0303030303030303,0.0124692642873407,0.0454545454545455,0.0151518878524074,0.060876408040568,5.09710130865858e-05,0.0358126721763085,0.0135169545642303,0.042857018976214,4.31754397561042e-05,0.0333441742574349,0.00242513231248422
RU,RUS,Russia,2021-10-05,2021-10-05,1143,96298653.3398312,996,4154.3,874,1957,0,54,1143,574,484,618,697,402,81,610,38,4220645.42910972,13,24,1,12,29,3207767.65967831,878,1110,33147.517380738,51,23,26,1,22,89,40,46,6,33,88,38,45,5,32,176,108,0,0,0,34,20,14,0,19,31,27,25,0,26,51,13,25,10,27,19,19,9,4,8,21,18,9,4,12,2,15,9,9,3,0,3,10,9,3,24,38,16,43,31,31,17,12,11,35,33,17,8,17,3,19,14,12,7,1,3,16,13,4,1,0.047244094488189,0.0122995597109194,0.0332458442694663,0.0103932573895912,0.0438287066613004,4.088699208456e-05,0.0253718285214348,0.00911633634086296,0.0333106180452838,3.58403963343942e-05,0.0264876548646205,0.00172868185535956
RU,RUS,Russia,2021-10-06,2021-10-06,1003,84199581.7132512,857,3887,860,1667,0,51,1003,523,430,549,613,370,66,536,30,4146629.83064256,19,10,0,19,27,4003911.736244,861,978,29205.6504489746,32,18,14,1,17,71,43,26,3,40,61,38,21,4,34,166,108,0,0,0,35,19,16,0,19,30,26,24,0,26,46,12,17,6,25,19,15,7,8,4,13,15,8,9,11,4,17,16,11,5,4,2,7,10,6,19,26,10,39,33,22,17,12,10,26,24,13,11,15,6,23,23,14,9,7,6,13,12,6,1,0.0508474576271187,0.0135956587012058,0.0299102691924227,0.0105417749135114,0.0492476298132247,4.62188887259409e-05,0.0269192422731805,0.0100162114072301,0.0475526321482173,4.54570133041094e-05,0.0294805966230493,0.00193992479968264
RU,RUS,Russia,2021-10-07,2021-10-07,1070,93123462.0221026,933,3635.6,918,1914,0,45,1070,534,13,18,662,374,83,578,36,4379139.98955777,16,15,4,12,29,3642171.61306216,921,1040,31057.1334017726,45,23,19,4,19,79,36,36,6,30,73,35,32,7,28,174,115,0,0,0,30,19,11,2,17,24,26,16,3,23,39,10,20,7,21,17,16,9,10,9,16,16,10,6,12,3,12,13,10,7,6,4,11,11,7,17,30,12,33,29,26,18,15,14,29,26,17,9,17,4,17,19,15,13,9,6,18,15,11,1,0.0420560747663551,0.0120265376186068,0.0336448598130841,0.0108039842960627,0.0470250986643774,4.29956108499361e-05,0.0271028037383178,0.00972964037358587,0.0391112135865149,3.93736560306752e-05,0.0296550228279418,0.00188659908590583
RU,RUS,Russia,2021-10-08,2021-10-08,951,89910749.6531389,801,4196,841.2,1700,0,44,951,512,0,0,571,351,50,513,32,2657792.30484793,12,19,0,12,25,1897669.39923251,843.2,928,27712.5190354278,40,12,25,3,9,80,31,43,4,27,80,33,42,4,29,186,110,0,0,0,32,16,15,1,15,31,17,24,1,16,43,16,20,11,26,21,18,11,11,9,17,20,14,7,8,5,13,9,9,7,5,4,8,12,6,22,31,16,37,29,25,17,18,12,28,26,20,8,9,6,14,10,10,7,6,4,9,12,7,1,0.046267087276551,0.0133508002252978,0.0336487907465825,0.0114606713956768,0.0295603397269099,3.50091253489437e-05,0.0262881177707676,0.0101684044796257,0.0211061458897118,2.97108139953036e-05,0.0304266818516948,0.00202221679645683
RU,RUS,Russia,2021-10-09,2021-10-09,997,91287352.3902968,858,4235.5,1070,1819,0,54,997,536,0,0,610,361,73,529,50,6117960.48755829,23,23,2,20,38,4808987.89829333,1070,976,29145.9251924327,58,23,31,3,19,102,48,49,8,38,82,36,42,5,30,157,82,0,0,0,32,15,16,1,14,30,25,25,2,23,52,15,22,7,25,18,22,10,8,10,22,20,14,7,10,4,11,7,11,6,3,4,8,8,7,29,42,18,43,34,33,24,12,17,41,36,25,11,18,10,19,13,15,12,5,7,16,13,11,1,0.0541624874623872,0.0140494097816962,0.0501504513540622,0.0135476929547221,0.0670187088064631,5.1295265382906e-05,0.0381143430290873,0.0118851989372051,0.0526796732775491,4.58260843074449e-05,0.0367118213930573,0.00215893839175257
RU,RUS,Russia,2021-10-10,2021-10-10,1085,93561781.0586986,905,3992.5,1003,1915,0,44,1085,587,0,0,630,413,53,567,38,3299231.01829015,15,21,1,13,31,3017292.18635652,1003,1048,31296.0344279401,42,17,22,0,16,92,43,45,3,39,86,41,41,4,36,172,97,0,0,0,26,13,13,0,13,21,22,21,0,21,39,10,16,8,17,13,11,9,7,6,13,15,7,5,9,4,8,8,7,4,2,2,7,8,4,18,30,13,31,29,20,18,15,8,29,27,17,9,15,7,15,16,12,7,5,2,14,15,10,1,0.0405529953917051,0.0117369481696147,0.0350230414746544,0.0109387733246098,0.035262593133197,3.73732213421105e-05,0.0285714285714286,0.00991298927019142,0.0322491956888201,3.57964587391131e-05,0.0320487888748152,0.00195135362913739
RU,RUS,Russia,2021-10-11,2021-10-11,1143,94987750.7466306,994,4270.2,939.1,2018,0,51,1143,567,0,0,719,388,67,641,35,4619256.47707227,17,17,2,14,27,3681095.08779974,940,1115,33296.8305220927,43,22,20,2,19,81,43,36,4,38,84,41,39,5,35,178,114,0,0,0,36,16,19,0,15,32,22,27,1,20,47,12,22,8,28,15,15,10,13,8,22,21,12,6,13,5,14,8,6,7,5,2,12,11,6,21,37,14,41,24,25,16,17,18,34,33,20,11,19,6,20,11,10,10,6,5,17,17,11,1,0.0446194225721785,0.0119694763966528,0.0306211723534558,0.00998809461786733,0.0486300227214942,4.32554910210568e-05,0.0236220472440945,0.00880425727369614,0.0387533661852743,3.88138230003038e-05,0.0282309152330971,0.00177906027161736
RU,RUS,Russia,2021-10-12,2021-10-12,1057,91695101.6277229,896,4334.5,862.3,1844,0,54,1057,568,0,0,637,383,80,548,39,4539218.69073865,18,21,1,16,30,3174376.1964008,863,1022,30519.6060928958,57,27,26,1,25,97,50,42,5,43,92,46,43,7,38,194,117,0,0,0,34,16,18,1,15,32,23,28,1,21,52,17,22,8,26,22,17,12,7,7,24,17,15,9,11,3,12,12,7,7,4,3,14,9,7,24,38,16,42,38,30,22,15,14,39,29,22,12,18,6,18,18,13,11,6,4,18,13,10,1,0.0510879848628193,0.0132734236628004,0.0368968779564806,0.011364276780907,0.0495033934219041,4.43984484538072e-05,0.0283822138126774,0.0100110921554205,0.0346188197630076,3.74179995851962e-05,0.0282769049303322,0.00185971257313145
RU,RUS,Russia,2021-10-13,2021-10-13,1173,94470585.0736576,1017,4958.59,1145,1866,0,43,1173,601,0,0,717,421,84,627,42,4256998.03985778,19,19,3,16,31,2561855.53361369,1147,1146,34222.5719984917,47,20,25,4,16,81,36,37,6,30,79,34,37,6,28,167,103,0,0,0,30,17,13,2,15,30,22,20,3,19,43,13,20,14,27,24,13,8,9,6,19,14,12,8,11,6,16,12,8,4,4,3,10,8,8,22,28,22,37,34,22,12,12,9,30,23,19,11,14,9,18,17,10,6,5,5,15,11,10,1,0.0366581415174766,0.0107541111878299,0.0358056265984655,0.0106330295424668,0.0450616245949853,4.1830290849308e-05,0.0264279624893436,0.00917941430309664,0.0271180233679747,3.27535880685764e-05,0.0335158912091865,0.00190684113868508
RU,RUS,Russia,2021-10-14,2021-10-14,1156,92917915.6098445,986,4772.8,1253,2029,0,54,1156,629,0,0,673,447,84,579,46,5782727.73791198,22,23,2,20,32,3493512.34815552,1253,1127,33655.1820613439,64,30,31,2,28,93,44,46,6,38,90,41,44,4,37,175,108,0,0,0,34,19,15,3,16,34,26,27,4,22,53,18,26,13,26,24,20,12,8,6,22,20,16,8,16,7,14,10,12,6,5,2,13,10,8,29,41,17,42,38,32,20,14,8,39,32,23,11,22,9,20,15,17,9,7,2,19,13,10,1,0.0467128027681661,0.0121646331684434,0.0397923875432526,0.0112681273105968,0.0622347983158946,4.91204188441504e-05,0.027681660899654,0.0094573504977236,0.0375978338001524,3.86774710194643e-05,0.037230522114429,0.00202270635560332
