ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AF,AFG,Afghanistan,2021-10-01,2021-09-30,62,12589174.8575187,70,416,101,352,0,10,119,56,34,67,47,55,24,23,11,1406878.57364003,7,1,2,5,5,922940.961142549,101,108,2946.9677739609,9,5,2,2,3,13,6,5,1,5,13,7,4,3,4,18,10,0,0,0,3,2,1,0,2,3,6,2,2,4,10,3,2,2,2,2,3,3,2,3,1,2,3,2,1,2,2,2,2,2,2,2,1,1,2,9,8,5,7,6,9,8,6,8,7,9,7,6,4,4,6,5,5,5,4,5,4,5,4,2,0.0840336134453782,0.049847214876428,0.092436974789916,0.0520398300100963,0.111753040970734,0.000174038766957987,0.0420168067226891,0.0360466638652036,0.0733122680070913,0.000143980770244364,0.0342725159373732,0.00656841655269958
AF,AFG,Afghanistan,2021-10-02,2021-10-01,80,12454106.7384382,79,409,321,428,0,13,142,69,43,87,59,62,25,33,14,2084060.98069276,7,4,3,4,5,1335330.43061847,321,132,3601.84950150777,13,6,4,3,3,14,5,6,2,3,15,9,4,4,5,20,13,0,0,0,5,3,2,1,2,5,6,5,2,3,13,4,4,3,2,1,3,3,2,3,2,2,4,3,2,3,2,1,2,1,2,2,2,1,3,11,10,7,8,8,10,11,6,9,9,9,9,5,3,5,5,4,5,4,3,4,4,3,4,2,0.0915492957746479,0.0474331651778678,0.0985915492957746,0.0490325609784773,0.167339258002386,0.000207312153655471,0.0352112676056338,0.0303152294862249,0.107220088815935,0.000171831224631916,0.0891208807768416,0.00930476519117329
AF,AFG,Afghanistan,2021-10-03,2021-10-02,59,13809377.318075,78,487,527,372,0,13,139,73,48,74,55,64,27,25,10,818241.008750502,4,4,2,2,6,544953.319794838,528,132,3601.84950150777,12,4,6,2,2,15,5,7,3,2,13,7,4,3,4,18,12,0,0,0,4,3,1,2,1,4,6,5,3,2,13,2,3,2,2,1,1,2,1,1,1,1,3,2,2,2,2,1,1,1,1,1,1,1,3,8,10,7,9,8,8,11,5,7,7,8,8,3,4,4,5,4,4,4,2,3,3,3,4,2,0.0935251798561151,0.0484041768876943,0.0719424460431655,0.0429556945756319,0.0592525636676978,0.000124523447969309,0.0431654676258993,0.0337852655121486,0.0394625555695079,0.00010268589576094,0.146591355296487,0.0115509581063281
AF,AFG,Afghanistan,2021-10-04,2021-10-03,55,15210341.7436079,64,429,323,229,0,10,114,65,37,57,43,47,22,18,11,3235764.19175313,2,5,0,2,4,606987.164510242,324,101,2755.9606034264,11,2,5,1,1,18,3,8,1,2,14,5,4,2,3,16,11,0,0,0,1,1,0,1,0,1,2,4,2,0,10,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,7,6,6,6,6,7,4,6,5,6,5,0,1,1,2,2,1,2,0,1,1,1,2,2,0.087719298245614,0.0519287039701241,0.0964912280701754,0.0542008090113747,0.21273448330725,0.000205663946895464,0.0350877192982456,0.0337766950017001,0.03990621478083,9.83684214481765e-05,0.117563364148668,0.0120251182639109
AF,AFG,Afghanistan,2021-10-05,2021-10-04,73,17335315.5628107,93,508,96,468,0,6,128,69,46,70,63,46,30,32,10,3281210.4923298,2,4,0,2,3,652433.465086911,97,118,3219.83516043876,10,3,4,1,2,16,4,6,1,3,15,8,3,4,4,19,15,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,4,3,3,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.046875,0.0366174988909282,0.078125,0.0464915622747683,0.189278959499818,0.000184403477714099,0.0234375,0.0262088985896068,0.0376360881763567,8.95888822623308e-05,0.0301257658130493,0.00590415880953843
AF,AFG,Afghanistan,2021-10-06,2021-10-05,90,18511510.325951,123,695.4,125,857,0,6,163,88,57,94,79,67,32,44,8,607751.759091812,1,4,0,1,6,456032.432452188,126,156,4256.73122905463,11,5,4,1,4,16,5,7,1,4,18,8,5,3,5,21,15,0,0,0,1,1,0,0,1,0,2,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,4,5,2,5,3,3,5,2,1,1,1,0,1,1,0,1,1,1,1,0,2,0.0368098159509202,0.028906275385087,0.049079754601227,0.0331648110241446,0.0328310196407807,8.11746695266579e-05,0.0368098159509202,0.028906275385087,0.0246350743090305,7.06134888681456e-05,0.0296001775117907,0.00509134454831957
AF,AFG,Afghanistan,2021-10-07,2021-10-06,74,15567345.7107093,114,545.4,189,832,0,8,164,88,29,53,77,64,30,44,8,978839.941859863,2,4,0,2,6,827120.615220239,189,151,4120.2975358157,10,4,4,0,4,14,4,7,0,4,15,7,4,0,7,26,19,0,0,0,4,4,0,0,4,3,5,1,0,5,7,2,1,1,2,2,3,2,0,1,1,2,1,2,1,1,2,2,3,2,0,1,1,2,1,4,5,5,5,6,7,3,4,3,4,6,3,3,2,2,2,3,4,2,1,2,2,3,1,2,0.0487804878048781,0.032967773033012,0.0487804878048781,0.032967773033012,0.0628777673503124,0.00012058338826117,0.0365853658536585,0.0287333648598727,0.0531317689342015,0.000111419887693542,0.0458704737599935,0.00638784077677973
AF,AFG,Afghanistan,2021-10-08,2021-10-07,65,14712677.2593833,99,455,178,651,0,8,139,62,1,0,72,47,32,39,4,621208.036585421,2,1,0,2,2,513966.62721193,178,125,3410.84233097326,6,3,2,1,2,6,3,2,1,2,9,6,2,2,4,25,18,0,0,0,5,4,0,1,3,4,6,0,3,3,7,2,1,1,2,2,4,2,0,1,1,2,1,2,1,1,2,2,4,2,0,1,1,2,1,4,3,3,4,3,7,4,2,2,3,5,3,3,2,2,4,2,6,3,1,1,2,4,3,2,0.0575539568345324,0.0387174309031592,0.0287769784172662,0.0277921900258217,0.0422226373646055,0.000102756002251238,0.0143884892086331,0.0197970815489537,0.0349335894583113,9.38215153152942e-05,0.0521865224855494,0.00746376381207368
AF,AFG,Afghanistan,2021-10-09,2021-10-08,70,18173845.1579754,87,472,239,466,0,9,135,57,0,0,68,47,32,35,9,579439.276895908,3,3,1,2,5,307883.742475225,239,121,3301.69537638212,7,3,3,2,1,11,5,3,3,2,12,6,3,5,1,19,12,0,0,0,3,2,0,2,0,1,5,1,4,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,5,4,3,5,4,4,3,3,6,4,2,2,2,3,1,3,1,2,1,1,3,3,2,0.0666666666666667,0.0420778911243445,0.0666666666666667,0.0420778911243445,0.0318831415068828,8.0773541348221e-05,0.037037037037037,0.0318569443305289,0.0169410347562091,5.93313773076923e-05,0.0723870535451662,0.00883880271906845
AF,AFG,Afghanistan,2021-10-10,2021-10-09,51,15287913.0753498,76,275,240,336,0,9,121,52,0,0,66,38,35,31,9,1076532.98569802,4,2,1,3,5,408432.776532356,242,109,2974.25451260869,6,1,5,1,0,11,5,4,2,3,10,5,3,3,2,13,10,0,0,0,1,1,0,1,0,0,4,3,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6,5,4,4,5,5,2,7,5,3,3,3,2,3,2,0,3,1,0,3,2,2,0.0743801652892562,0.0467520115558488,0.0743801652892562,0.0467520115558488,0.0704172623426159,0.00012825006153307,0.0413223140495868,0.0354636990095652,0.0267160582689937,8.08313735355219e-05,0.0813649265636465,0.00982537548285717
