Dates,"Accepted,age=0","Refused,age=0","Vaccinated,age=0","Accepted,age=1","Refused,age=1","Vaccinated,age=1","Accepted,age=2","Refused,age=2","Vaccinated,age=2"
2021-01-01,0.7733128859588002,0.2266871140411999,0.0,0.7810525028487246,0.21894749715127546,0.0,0.905414016111485,0.09458598388851497,0.0
2021-01-02,0.730487669056364,0.26951233094363597,0.0,0.784517994577417,0.21548200542258303,0.0,0.8973806564194868,0.1026193435805132,0.0
2021-01-03,0.7241773667794661,0.2758226332205339,0.0,0.793732476787604,0.20626752321239614,0.0,0.9184572811818434,0.08154271881815656,0.0
2021-01-04,0.6952730081102481,0.30472699188975205,0.0,0.8122066729705913,0.18779332702940862,0.0,0.9211550623809315,0.0788449376190686,0.0
2021-01-05,0.6845395206633433,0.31546047933665655,0.0,0.8093518827824022,0.19064811721759778,0.0,0.9120031137040763,0.08799688629592373,0.0
2021-01-06,0.7018102986906067,0.29818970130939326,0.0,0.8192096157082517,0.1807903842917484,0.0,0.9103145188557897,0.08968548114421024,0.0
2021-01-07,0.6996760634539523,0.30032393654604767,0.0,0.8176266267350685,0.18114131914776996,0.0012320541171616643,0.9054604239789051,0.09453957602109483,0.0
2021-01-08,0.7162570641919397,0.2837429358080603,0.0,0.805074143527241,0.17757030913977676,0.017355547332982224,0.8987608130752174,0.09856984099499932,0.0026693459297831216
2021-01-09,0.697585431256208,0.29253560831481373,0.009878960428978371,0.7777623496457501,0.1884612497553302,0.03377640059891977,0.8984107269250745,0.09436323237596334,0.0072260406989621264
2021-01-10,0.689919828357445,0.2879181830777726,0.022161988564782267,0.7886665460138435,0.1724931016352312,0.03884035235092546,0.874875157129507,0.11535195435851445,0.009772888511978457
2021-01-11,0.6732600887539455,0.2948098715056451,0.0319300397404094,0.7763993570522656,0.16861909366937333,0.054981549278360964,0.8600114015375695,0.12734714181838264,0.012641456644047956
2021-01-12,0.6599061334398186,0.30454920289138265,0.03554466366879867,0.7656420291794047,0.16222398253974643,0.07213398828084894,0.8699505195655943,0.11542438234567928,0.014625098088726288
2021-01-13,0.647266178880465,0.300386750545646,0.05234707057388904,0.7582159280160904,0.15707553438609886,0.08470853759781068,0.8681337202092789,0.11560919688436923,0.016257082906351847
2021-01-14,0.6563094484248522,0.27955408301433826,0.06413646856080939,0.7420801949694417,0.15632579941684124,0.10159400561371702,0.8779810723709025,0.10219292631745425,0.019826001311643082
2021-01-15,0.6552044516267059,0.2638892810738508,0.08090626729944328,0.7483121317065343,0.14838803713932747,0.10329983115413843,0.857613043422633,0.11369257308396452,0.028694383493402354
2021-01-16,0.6830292335811592,0.2413868249965695,0.07558394142227125,0.7644619916819685,0.13869636939277433,0.09684163892525705,0.8655038110375901,0.10263604899674175,0.03186013996566811
