p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/11,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/12,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/25,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/26,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/27,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/28,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/29,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/30,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/01,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/02,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/03,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/04,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/05,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/06,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/07,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/08,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/09,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/10,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/11,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/12,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/13,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/14,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/15,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/16,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/17,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/18,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/19,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/20,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/21,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/22,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/23,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/24,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/25,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/26,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/27,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/28,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/29,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/30,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/31,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/01,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/02,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/03,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/04,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/05,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/06,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/07,143739189
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/08,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/09,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/10,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/11,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/12,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/13,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/14,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/15,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/16,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/17,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/18,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/19,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/20,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/21,143739189
0.225581297854487,0.206216599264532,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/22,143739189
0.222215337610475,0.183287728657733,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/23,143739189
0.222215337610475,0.183287728657733,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/24,143739189
0.222215337610475,0.183287728657733,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/25,143739189
0.222215337610475,0.183287728657733,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/26,143739189
0.196650068138103,0.172716741550332,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/27,143739189
0.196650068138103,0.172716741550332,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/28,143739189
0.196650068138103,0.172716741550332,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/29,143739189
0.196650068138103,0.172716741550332,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/30,143739189
0.196650068138103,0.172716741550332,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/01,143739189
0.196650068138103,0.172716741550332,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/02,143739189
0.196650068138103,0.172716741550332,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/03,143739189
0.213399727447588,0.177717519653633,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/04,143739189
0.213399727447588,0.177717519653633,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/05,143739189
0.213399727447588,0.177717519653633,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/06,143739189
0.213399727447588,0.177717519653633,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/07,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/08,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/09,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/10,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/11,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/12,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/13,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/14,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/15,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/16,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/17,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/18,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/19,143739189
0.230149386757074,0.181604327321457,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/20,143739189
0.241569609013541,0.182101944005497,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/21,143739189
0.241569609013541,0.182101944005497,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/22,143739189
0.241569609013541,0.182101944005497,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/23,143739189
0.236703601269481,0.179786426878855,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/24,143739189
0.236703601269481,0.179786426878855,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/25,143739189
