p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/08,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/09,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/10,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/11,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/12,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/25,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/26,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/27,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/28,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/29,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/30,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/01,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/02,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/03,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/04,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/05,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/06,38386476
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/07,38386476
0.08,0.106344979985533,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/08,38386476
0.08,0.106344979985533,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/09,38386476
0.08,0.106344979985533,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/10,38386476
0.08,0.106344979985533,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/11,38386476
0.08,0.106344979985533,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/12,38386476
0.08,0.106344979985533,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/13,38386476
0.08,0.106344979985533,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/14,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/15,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/16,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/17,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/18,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/19,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/20,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/21,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/22,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/23,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/24,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/25,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/26,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/27,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/28,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/29,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/30,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/31,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/01,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/02,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/03,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/04,38386476
0.0418839518045091,0.0556768502045694,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/05,38386476
0.0234930969018934,0.0312296614978756,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/06,38386476
0.0234930969018934,0.0312296614978756,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/07,38386476
0.0274135498332909,0.0388792278000038,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/08,38386476
0.0274135498332909,0.0388792278000038,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/09,38386476
0.0168271975420577,0.0241301204841459,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/10,38386476
0.0168271975420577,0.0241301204841459,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/11,38386476
0.0168271975420577,0.0241301204841459,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/12,38386476
0.0168271975420577,0.0241301204841459,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/13,38386476
0.0168271975420577,0.0241301204841459,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/14,38386476
0.0168271975420577,0.0241301204841459,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/15,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/16,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/17,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/18,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/19,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/20,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/21,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/22,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/23,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/24,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/25,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/26,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/27,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/28,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/29,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/30,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/01,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/02,38386476
0.0138282890835783,0.0198297001531213,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/03,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/04,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/05,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/06,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/07,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/08,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/09,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/10,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/11,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/12,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/13,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/14,38386476
0.0124609896170564,0.0171705057369363,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/15,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/16,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/17,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/18,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/19,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/20,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/21,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/22,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/23,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/24,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/25,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/26,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/27,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/28,38386476
0.0139337136568812,0.0181234565813026,NA,NA,NA,NA,NA,NA,NA,NA,2020/07/29,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/07/30,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/07/31,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/01,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/02,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/03,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/04,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/05,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/06,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/07,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/08,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/09,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/10,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/11,38386476
0.0139337136568812,0.0181234565813026,0,0,0,0,0,0,0,0,2020/08/12,38386476
0.0139337136568812,0.0181234565813026,0,0,NA,NA,NA,NA,NA,NA,2020/08/13,38386476
0.0139337136568812,0.0181234565813026,0,0,NA,NA,NA,NA,NA,NA,2020/08/14,38386476
0.0139337136568812,0.0181234565813026,0,0,NA,NA,NA,NA,NA,NA,2020/08/15,38386476
0.00556639818231592,0.00695017352228255,0,0,NA,NA,NA,NA,NA,NA,2020/08/16,38386476
0.00556639818231592,0.00695017352228255,0,0,NA,NA,NA,NA,NA,NA,2020/08/17,38386476
0.00556639818231592,0.00695017352228255,0,0,NA,NA,NA,NA,NA,NA,2020/08/18,38386476
0.00556639818231592,0.00695017352228255,0,0,NA,NA,NA,NA,NA,NA,2020/08/19,38386476
0.00556639818231592,0.00695017352228255,0,0,NA,NA,NA,NA,NA,NA,2020/08/20,38386476
