p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
0.01,0.00872128916214476,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/22,17574003
0.00893101521743936,0.00580729260722599,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/23,17574003
0.00893101521743936,0.00580729260722599,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/24,17574003
0.00969174657925049,0.00703032396721971,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/25,17574003
0.00916830135923517,0.00631431927582054,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/26,17574003
0.00874019292374938,0.00601947585385924,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/27,17574003
0.00874019292374938,0.00601947585385924,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/28,17574003
0.00874019292374938,0.00601947585385924,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/29,17574003
0.00874019292374938,0.00601947585385924,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/30,17574003
0.00865749520712988,0.005906133745965,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/31,17574003
0.00865749520712988,0.005906133745965,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/01,17574003
0.00865749520712988,0.005906133745965,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/02,17574003
0.00865749520712988,0.005906133745965,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/03,17574003
0.00865749520712988,0.005906133745965,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/04,17574003
0.00836963884839533,0.00551111710136123,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/05,17574003
0.00793798836393066,0.00528724711241671,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/06,17574003
0.00738906548254017,0.00500234983153493,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/07,17574003
0.00738906548254017,0.00500234983153493,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/08,17574003
0.00738906548254017,0.00500234983153493,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/09,17574003
0.00738906548254017,0.00500234983153493,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/10,17574003
0.00738906548254017,0.00500234983153493,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/11,17574003
0.00738906548254017,0.00500234983153493,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/12,17574003
0.00599585493333392,0.00356047120754745,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,17574003
0.00599585493333392,0.00356047120754745,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,17574003
0.00599585493333392,0.00356047120754745,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,17574003
0.00573413366916597,0.00342455126145874,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,17574003
0.00573413366916597,0.00342455126145874,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,17574003
0.00564230534088819,0.00337684833063232,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,17574003
0.00564230534088819,0.00337684833063232,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,17574003
0.00564230534088819,0.00337684833063232,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,17574003
0.00564230534088819,0.00337684833063232,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,17574003
0.00564230534088819,0.00337684833063232,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,17574003
0.00564230534088819,0.00337684833063232,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,17574003
0.00564230534088819,0.00337684833063232,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,17574003
