p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/23,17737345
0.0549927641099855,0.0169972792251981,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/24,17737345
0.0549927641099855,0.0169972792251981,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/25,17737345
0.0549927641099855,0.0169972792251981,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/26,17737345
0.0549927641099855,0.0169972792251981,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/27,17737345
0.0549927641099855,0.0169972792251981,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/28,17737345
0.0549927641099855,0.0169972792251981,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/29,17737345
0.0549927641099855,0.0169972792251981,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/30,17737345
0.0562587904360056,0.016936939869523,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/31,17737345
0.0571428571428571,0.0160344502412791,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/01,17737345
0.0571428571428571,0.0160344502412791,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/02,17737345
0.0571428571428571,0.0160344502412791,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/03,17737345
0.0593939393939394,0.0161285776278417,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/04,17737345
0.0593939393939394,0.0161285776278417,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/05,17737345
0.0593939393939394,0.0161285776278417,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/06,17737345
0.052972972972973,0.0144339629108145,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/07,17737345
0.052972972972973,0.0144339629108145,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/08,17737345
0.0360236422794245,0.00981564536389055,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/09,17737345
0.0360236422794245,0.00981564536389055,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/10,17737345
0.0360236422794245,0.00981564536389055,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/11,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/12,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/25,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/26,17737345
0.0368956865942651,0.00984749010807507,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/27,17737345
0.0346557900853372,0.00908924619963256,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/28,17737345
0.0346557900853372,0.00908924619963256,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/29,17737345
0.0346557900853372,0.00908924619963256,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/30,17737345
0.0346557900853372,0.00908924619963256,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/01,17737345
0.0346557900853372,0.00908924619963256,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/02,17737345
