p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/10,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/11,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/12,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/25,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/26,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/27,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/28,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/29,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/30,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/01,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/02,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/03,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/04,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/05,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/06,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/07,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/08,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/09,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/10,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/11,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/12,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/13,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/14,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/15,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/16,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/17,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/18,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/19,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/20,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/21,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/22,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/23,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/24,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/25,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/26,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/27,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/28,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/29,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/30,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/31,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/01,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/02,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/03,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/04,8612955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/05,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/06,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/07,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/08,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/09,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/10,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/11,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/12,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/13,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/14,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/15,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/16,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/17,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/18,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/19,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/20,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/21,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/22,8612955
0.173076923076923,0.102824962093296,NA,NA,NA,NA,NA,NA,NA,NA,2020/06/23,8612955
