p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/15,47026208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/16,47026208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/17,47026208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/18,47026208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/19,47026208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/20,47026208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/21,47026208
0.0208126299740258,0.00839399622828481,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/22,47026208
0.022273408525656,0.00861992677197628,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/23,47026208
0.0257410775100127,0.00819915596790283,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/24,47026208
0.0291218109119222,0.00791445939353807,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/25,47026208
0.0303211288002452,0.00725468502631934,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/26,47026208
0.0316990960972121,0.00706514297039131,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/27,47026208
0.0327115599597882,0.00664717383823377,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/28,47026208
0.0327764183742014,0.00624235359735798,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/29,47026208
0.0323339342732009,0.00607035309460183,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/30,47026208
0.0330313282195551,0.00599731443224417,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/31,47026208
0.0347697705547737,0.00584456987358714,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/01,47026208
0.0354487905392555,0.00559857729379626,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/02,47026208
0.0373900136357085,0.00573845900861473,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/03,47026208
0.0363176657546607,0.00556526337286532,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/04,47026208
0.0354794265749398,0.00547586739030453,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/05,47026208
0.0354824109944571,0.00548945390889829,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/06,47026208
0.0356875675024986,0.00557073702921347,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/07,47026208
0.0361836714776888,0.00566833254714985,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/08,47026208
0.0427415319294034,0.00535191161860195,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/09,47026208
0.0435937827435712,0.00557071876249591,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/10,47026208
0.0436329577559605,0.00552140153424916,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/11,47026208
0.0457155906761806,0.00519684232829617,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/12,47026208
0.0464084969227397,0.00535173007979675,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,47026208
0.0457234198256062,0.00520012168140321,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,47026208
0.0459224368895033,0.00533974302140072,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,47026208
0.0458619548871513,0.00522713089064098,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,47026208
0.0449868844764286,0.00523609665315624,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,47026208
0.0450448139392921,0.00520477794632871,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,47026208
0.0455560616207734,0.00523317461948493,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,47026208
0.0460478333902163,0.00525061123811945,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,47026208
0.0478309602402696,0.00528741874489326,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,47026208
0.0482830353748649,0.00529762516681333,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,47026208
0.0488689143872601,0.00531216656352076,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,47026208
0.0491807333804534,0.00527181635209502,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,47026208
0.0491121954761053,0.00526584160677101,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/25,47026208
0.0503697765945898,0.00530493011146296,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/26,47026208
0.0508866471063329,0.00533262139412707,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/27,47026208
0.0507974048157218,0.00532101049130424,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/28,47026208
0.0509987122864774,0.00533707822128245,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/29,47026208
0.0512619839258622,0.00534977728393575,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/30,47026208
0.0517250375320479,0.00537714939817754,0,0,NA,NA,NA,NA,NA,NA,2020/05/01,47026208
0.0518167357954993,0.0053880285647619,0,0,NA,NA,NA,NA,NA,NA,2020/05/02,47026208
0.0505753572667422,0.00531100770029134,0,0,NA,NA,NA,NA,NA,NA,2020/05/03,47026208
0.0505277394927839,0.00529551995278445,0,0,NA,NA,NA,NA,NA,NA,2020/05/04,47026208
0.0504776007443709,0.00528775186842384,0,0,NA,NA,NA,NA,NA,NA,2020/05/05,47026208
0.0505651654859484,0.00527906791636116,0,0,0,0,0,0,0,0,2020/05/06,47026208
0.0491632589401093,0.00579427144183997,0,0,0.00360670173764072,0.00171489085383529,0.000703682022520077,0.000746131684106694,0.00516560469217005,0.00193014055151408,2020/05/07,47026208
0.0488933829111614,0.00567285334314032,0,0,0.00249163007052541,0.0011513167145842,0.000481736405560596,0.000500366419050157,0.00462740596868094,0.00148940620467884,2020/05/08,47026208
0.0496100468013775,0.0057000202321903,0,0,0.00303294889022827,0.00132884152919013,0.000571116269629744,0.000570640393367977,0.00615914929789204,0.00344493681766647,2020/05/09,47026208
0.0496468744570882,0.00569813649848689,0,0,0.00240500447846582,0.00105372112416949,0.000454235088916906,0.000453781719980176,0.00747621607948503,0.00505577563676702,2020/05/10,47026208
0.0498336344462266,0.00571679355152831,0,0,0.0018502201994717,0.00229780974625663,0.000304492029928573,0.000889995594045348,0.010857425477044,0.00845041211638296,2020/05/11,47026208
0.0500224121616898,0.00594628531963124,0,0,0.00205186459673593,0.00251956885104828,0.000324170433814241,0.000970608767388233,0.00739343137584715,0.00617135830206124,2020/05/12,47026208
0.050163529238032,0.00609645211407333,0,0,0.00179391523889495,0.0022337547357117,0.000284274720934244,0.000861473670191617,0.00766550757019761,0.00583010867099445,2020/05/13,47026208
0.0486751408866549,0.00681750207453518,0,0,0.00224675216152736,0.00243823333241211,0.000320964594503909,0.000924484007408951,0.00357128292781833,0.00277236683935802,2020/05/14,47026208
0.0532901767737006,0.00857884134729292,NA,NA,0.00185217466831545,0.00184021910181742,0.000266143498796247,0.000698138449058743,0.00342342681769634,0.00269025762751684,2020/05/15,47026208
0.052195502465775,0.00914956950666461,NA,NA,0.00183347166003043,0.00181578529580507,0.00026192452286149,0.000688274304346438,0.0034295558412818,0.00268635081655542,2020/05/16,47026208
0.0527030106073635,0.00912762345921473,NA,NA,0.00216817030569453,0.00229041096183739,0.000309738615099219,0.00086841571887184,0.00365147255364314,0.00311783157308068,2020/05/17,47026208
0.0524334817164442,0.00911449408587993,NA,NA,0.0024094533090921,0.00267015791668103,0.000344207615584587,0.00101323441704454,0.00347868906855042,0.00309560914067672,2020/05/18,47026208
0.0522984025752483,0.00908226766713749,NA,NA,0.00186364380718517,0.00160605976605622,0.000266234829597882,0.000608772735186352,0.00371059027481665,0.00323605013413044,2020/05/19,47026208
0.0525056455195737,0.00909387746014543,NA,NA,0.00188707563026757,0.00163922705095676,0.000269582232895367,0.000621434877970985,0.00365317541486166,0.00326188905200057,2020/05/20,47026208
0.0528739590864364,0.00910791113445875,NA,NA,0.00206797802179316,0.00173363558961226,0.000295425431684737,0.00065733478622588,0.00350599846615418,0.00338049124678758,2020/05/21,47026208
0.0528739590864364,0.00910791113445875,NA,NA,0.00733750094708662,0.00749861193404963,0.00104821442101237,0.00286097976183395,0.00290457828368338,0.00394439159445397,2020/05/22,47026208
0.0534079874464746,0.00907701538892755,NA,NA,0.0104702410781251,0.0128456420207474,0.00149574872544644,0.00489810627664631,0.00523243829149765,0.00885363632447903,2020/05/23,47026208
0.0530671349474483,0.00905315535631286,NA,NA,0.00118904538427377,0.000879234231089353,0.000169863626324823,0.000332839903490404,0.00219434553907211,0.00226316406214288,2020/05/24,47026208
0.0528270325196903,0.00903326997305891,NA,NA,0.000959267259906971,0.000709468080701337,0.00013703817998671,0.0002685276314897,0.000959267259906971,0.000709468080701337,2020/05/25,47026208
0.052922964138392,0.00896752376963008,NA,NA,0.000514725681680877,0.000712914888491691,7.35322402401252e-05,0.000269600803522069,0.00180153988588307,0.00133165610082123,2020/05/26,47026208
0.0529392601033856,0.00896904912357355,NA,NA,0.000696616927180535,0.000964755624864957,9.95167038829333e-05,0.000364866396366532,0.00243815924513186,0.00180166841446814,2020/05/27,47026208
0.0527857647198035,0.00896218010672276,NA,NA,0.000797512947347511,0.00110442298179685,0.000113930421049643,0.000417709097392568,0.00239253884204252,0.00190995727914659,2020/05/28,47026208
0.0524981545978289,0.00891233998531528,NA,NA,0.00031173303811534,0.00043179097794544,4.45332911593341e-05,0.000163279739621773,0.00395075148230514,0.00586613452662809,2020/05/29,47026208
0.052377259458872,0.00889857787813013,NA,NA,0.000310664185047868,0.00043032099938825,4.43805978639812e-05,0.000162720462887768,0.00310541321765294,0.00473394666154482,2020/05/30,47026208
0.052383927175868,0.00890432046516216,NA,NA,0.000350259586851259,0.00040323123684816,5.00370838358943e-05,0.000152491154405017,0.00276865954308157,0.00412456678489663,2020/05/31,47026208
0.0522599336691894,0.00894004539673141,NA,NA,0.00272528917403734,0.0012695772345022,0.000389327024862477,0.000482902615412748,0.0040118014931949,0.00559505581050124,2020/06/01,47026208
0.0522897128225886,0.0089295714716799,NA,NA,0.0027483724160863,0.00127807803052443,0.000392624630869469,0.000486124431642354,0.00345043670088338,0.0044963041642163,2020/06/02,47026208
0.052354437207753,0.00889413836939487,NA,NA,0.00230743824166425,0.00107303002540773,0.000329634034523462,0.000408133227219685,0.00289686708666564,0.00377494116661267,2020/06/03,47026208
0.0515844909069881,0.00860801118426659,NA,NA,0.00231272606082248,0.00107501827337767,0.000330389437260355,0.00040888880142595,0.00293302969433884,0.0038456923455641,2020/06/04,47026208
0.0516464262806924,0.00860748312870939,NA,NA,0.00266543970224259,0.00125164903490908,0.00038077710032037,0.000475968130944701,0.00235012308546081,0.00221049527117783,2020/06/05,47026208
0.0519906853375667,0.00861679689976734,NA,NA,0.00287226407240702,0.00138480439424043,0.000410323438915287,0.000526720474781518,0.00281150207186501,0.00300486742704218,2020/06/06,47026208
0.0518020583088984,0.00854759023440901,NA,NA,0.00521301282649883,0.00445615468049609,0.000744716118071261,0.0016922674055528,0.00262526868721498,0.00299427328057744,2020/06/07,47026208
0.0515345882467619,0.00853519927214579,NA,NA,0.00289613532463361,0.00310090981265532,0.000484700989538122,0.00128790243027861,0.00199899200114005,0.00317859722352143,2020/06/08,47026208
0.051569448040227,0.00853754685625129,NA,NA,0.002621697324742,0.0029358012348041,0.000437420950915863,0.00121247409513225,0.00092504323679675,0.00171994261369145,2020/06/09,47026208
0.0515725591927216,0.00853505433352996,NA,NA,0.00277494397137822,0.0027504309007295,0.000457651624851642,0.001139803347365,0.0012231630485905,0.00171292953269531,2020/06/10,47026208
0.0514058028920231,0.00852219170897144,NA,NA,0.0020213931098865,0.00203303207915153,0.000316363854109851,0.000814007228548511,0.000816332016160197,0.0011395698895982,2020/06/11,47026208
0.0516176704997623,0.00851778052183599,NA,NA,0.00205112054101481,0.00209123773376871,0.000320610629985323,0.000836026026273832,0.00151373918532617,0.00211958552813355,2020/06/12,47026208
0.0513650611090192,0.00847644298540392,NA,NA,0.00230358650641409,0.00234690019591835,0.000366965937433002,0.000949128836185393,0.0016605892219425,0.00232771336569032,2020/06/13,47026208
0.0514122551902611,0.0084754982326128,NA,NA,0.00139688952453954,0.00203185911751757,0.00023743779716521,0.000828604525283161,0.00210442595196707,0.00294670052526627,2020/06/14,47026208
0.051428774206909,0.00846142827516711,NA,NA,0.000887938811353915,0.00173780906479066,0.000126848401621988,0.000657646266587803,0.00154104495133051,0.00254614211673237,2020/06/15,47026208
0.0514642199755716,0.00844911496794005,NA,NA,0.0008763692275142,0.00171478697993624,0.0001251956039306,0.000649056886947907,0.00190378985410733,0.00312438217750352,2020/06/16,47026208
0.0514231634069861,0.00843409800777046,NA,NA,0,0,0,0,0.00110834859649206,0.00152062633200797,2020/06/17,47026208
0.0516360981950987,0.00845186056169833,NA,NA,0.00416814426368916,0.00262809128891116,0.000595449180527024,0.00102040878359541,0.00110834859649206,0.00152062633200797,2020/06/18,47026208
0.0515909031968049,0.00843194397170233,NA,NA,0.00250312621695171,0.00184587732511894,0.000357589459564531,0.000706043054942298,0,0,2020/06/19,47026208
0.0517159753362355,0.00861161235768022,NA,NA,0.00231229921332089,0.00164881239248186,0.000330328459045842,0.000631050123946263,0,0,2020/06/20,47026208
0.0517385007890017,0.00861474961350536,NA,NA,0.00228660900505269,0.00159849694851188,0.000326658429293241,0.00061202086809987,0,0,2020/06/21,47026208
0.0518442434918398,0.00861071481467859,NA,NA,0.0023123695351594,0.00161715915499681,0.000330338505022771,0.000619161348046139,0,0,2020/06/22,47026208
0.051737040480317,0.00858785894974501,NA,NA,0.00230169780541665,0.00159625648117178,0.000328813972202379,0.000611256495801431,0.000457000192563365,0.000631311917282986,2020/06/23,47026208
0.0517162968704053,0.00859040276859219,NA,NA,0.00229731654475947,0.00158767464517659,0.000328188077822781,0.000608011157006139,0.000457000192563365,0.000631311917282986,2020/06/24,47026208
0.0516921338944986,0.00858143712380324,NA,NA,0,0,0,0,0.000457000192563365,0.000631311917282986,2020/06/25,47026208
0.0516705557950843,0.00857340308835138,NA,NA,0,0,0,0,0,0,2020/06/26,47026208
