p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/20,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/21,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/22,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/23,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/24,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/25,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/26,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/27,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/28,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/29,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/30,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/03/31,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/01,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/02,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/03,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/04,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/05,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/06,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/07,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/08,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/09,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/10,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/11,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/12,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/25,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/26,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/27,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/28,949477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/29,949477
0.04,0.0543161152356562,0.02,0.038805307081791,NA,NA,NA,NA,NA,NA,2020/04/30,949477
