"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRA",606170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRB",1874590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRC",282120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRD",336650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRE",730730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRF",206470,0.0363636363636364,0.04,0.0181818181818182,0.0222222222222222,0.0181818181818182,0.0222222222222222,110,3,0.0363636363636364,0.04,0.0181818181818182,0.0222222222222222,0.0181818181818182,0.0222222222222222
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRG",680190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRH",546870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRI",3812330,0.0967741935483871,0.120606060606061,0.00806451612903226,0.005,0.071236559139785,0.0263636363636364,744,11,0.0967741935483871,0.120606060606061,0.00806451612903226,0.005,0.071236559139785,0.0263636363636364
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRJ",581980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRK",197810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRL",308610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-28,10785860,0.03,0,0.005,200,1,0.0349015434365292,854,0.00319850218473015,0.0255270577872674,854,0.0339714592929753,0.00259157577396542,0.00259157577396542,"GRM",621340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
