"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRA",606170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRB",1874590,0.0888888888888889,0.088034188034188,0.0222222222222222,0.0256410256410256,0.0222222222222222,0.0256410256410256,45,3,0.0888888888888889,0.088034188034188,0.0222222222222222,0.0256410256410256,0.0222222222222222,0.0256410256410256
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRC",282120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRD",336650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRE",730730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRF",206470,0,0,0,0,0,0,40,2,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRG",680190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRH",546870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRI",3812330,0.0110821382007823,0.024531746031746,0.000722021660649819,0.0123456790123457,0.000738007380073801,0.0128205128205128,1534,30,0.0110821382007823,0.024531746031746,0.000722021660649819,0.0123456790123457,0.000738007380073801,0.0128205128205128
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRJ",581980,0,0,0,0,0,0,50,1,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRK",197810,0,0,0,0,0,0,100,1,0,0,0,0,0,0
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRL",308610,0,0,NA,NA,NA,NA,60,1,0,0,NA,NA,NA,NA
"GR",2020-09-25,10785860,0,0,0,0,0,0.019936432761384,1789,0.00423872107595988,0.00424453775855614,1789,0.019936432761384,0.00423872107595988,0.00423872107595988,"GRM",621340,0,0,0,0,0,0,20,1,0,0,0,0,0,0
