"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT01",714200,0.04,0.04,NA,NA,NA,NA,100,2,0.04,0.04,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT02",152758,0,0,NA,NA,NA,NA,850,10,0,0,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT03",848185,0.00387596899224806,0.00272222222222222,NA,NA,NA,NA,3870,30,0.00387596899224806,0.00272222222222222,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT04",136252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT05",196264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT06",430104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT07",166706,0.02,0.02,NA,NA,NA,NA,200,2,0.02,0.02,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT08",451006,0,0,NA,NA,NA,NA,530,6,0,0,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT09",160939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT10",470930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT11",2250533,0.004739336492891,0.00292982456140351,NA,NA,NA,NA,2110,19,0.004739336492891,0.00292982456140351,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT12",118506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT13",1817117,0.00567164179104478,0.0126111111111111,NA,NA,NA,NA,3350,30,0.00567164179104478,0.0126111111111111,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT14",453638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT15",851258,0,0,NA,NA,NA,NA,200,1,0,0,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT16",244836,0,0,NA,NA,NA,NA,330,4,0,0,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT17",206661,0,0,NA,NA,NA,NA,12,1,0,0,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT18",377653,0,0,NA,NA,NA,NA,120,1,0,0,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT20",245766,0,0,NA,NA,NA,NA,100,1,0,0,NA,NA,NA,NA
"PT",2020-03-23,10561097,0,NA,NA,700,7,0,0,0,0,0,0,0,0,"PT30",267785,0,0,NA,NA,NA,NA,100,1,0,0,NA,NA,NA,NA
